paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
2228.075946175976,-7144.429258083965,-10.190969,-1.6565015,3.5564845,-0.1883283,1.3004365,1.063566,2.2484462,0.060116354,-0.7693156,-0.44435713,-0.59474033,-0.24867043,0.28512537,0.34611937,-0.4530891,-0.34070182,-0.059440635,1.1292484,-0.4417809,-0.22034562,-0.55024856,-0.12101872,-0.91753894,-0.5371361,-0.16996767,0.62436664,0.17174526,0.5432167,0.5175059,1.1000592,2228.075946175976,-7144.429258083965,413.2867877794639,880.9752535041243
-3981.213396748264,-9487.064380952497,-3.299591,3.5694287,-4.0001082,-1.0041432,1.1195806,-0.713283,-0.48637936,1.0099155,0.7428139,-0.15764211,-0.41856453,0.21701068,-0.60405487,-0.8135962,0.4093163,-0.23951395,0.3312438,-0.39718565,-0.47679147,-0.9274582,0.83313084,0.25830522,0.16890766,0.55400205,-0.14437662,-0.37759182,0.47037807,-0.18666555,-0.7291908,-0.41186893,-3981.213396748264,-9487.064380952497,-801.4405892611943,74.0550740582368
-18894.113017527543,2741.980840378754,16.73217,3.6422806,-2.0983825,0.9462856,-7.6000566,-7.8706055,5.3551435,1.2242013,-2.7679675,-4.3943434,3.5825317,-6.785334,-5.1544256,9.9441805,18.556559,1.9458959,10.898863,-0.095640086,1.8090944,2.2719064,-7.057644,-4.1405015,4.0209947,13.294716,7.3125496,-5.1151457,-1.7719175,2.6074646,12.997846,-4.2294846,-18894.113017527543,2741.980840378754,-155.36766746837776,-926.2667469039784
-5923.631804753874,-14131.189523848057,-8.3471985,0.15370843,-0.12255154,1.0615137,0.3769908,-0.91273564,-0.82951164,-1.0079216,-0.8228048,-0.9766286,0.079130575,-0.61214936,0.45233092,-0.20311983,-0.8720992,0.23865338,0.22424936,0.27116528,0.36844024,0.19181997,0.35446426,-0.77991974,0.2204357,0.45531964,-0.65781486,0.75380075,0.04784853,-0.22961871,0.12514053,-0.15118127,-5923.631804753874,-14131.189523848057,-393.9521167914545,325.45827945091844
10216.590517454248,7905.412912855715,-5.288687,-0.5190189,-1.1359899,-1.6131083,0.9620891,2.0883384,1.5462615,2.1603549,1.9003668,1.08572,-0.39502126,1.2645323,-0.59827507,-0.17847045,0.07790462,-1.0464414,-0.3015999,-0.84639645,-0.13125755,-1.1197064,0.040070627,1.244545,0.59240186,-0.62216645,0.81902266,-0.37502304,0.96716654,-0.08037793,-0.27308282,0.7045433,10216.590517454248,7905.412912855715,-129.2303930114219,-626.7645403603718
-25745.331762352427,-153.13656176191594,14.783827,-0.5919432,-4.9115067,0.34796503,-0.6649289,2.846849,0.36277643,1.0329233,-2.103664,-1.293297,-1.7682055,-1.2857926,0.07783981,1.2664793,-2.4983935,2.8977447,-1.1002733,0.5192742,1.2995844,2.9778333,2.206445,-4.3996563,-0.37668577,1.3370008,-3.3939705,1.1231158,1.2678304,0.2466658,0.8500386,-4.0233936,-25745.331762352427,-153.13656176191594,13.908983117978176,-843.6990181213657
10239.6413931451,12924.066682580664,-7.2605453,2.835762,-1.6686171,-0.770941,0.36731735,1.5970843,1.9507035,0.698995,-0.58837736,0.7952598,-1.1550238,0.45810622,-0.80493414,0.41571873,0.3150254,-0.19624779,0.13904375,-0.46248978,-0.45696142,-0.44293973,0.93490255,-0.7571897,0.62167525,-0.0014682009,-0.7308707,-0.101975635,-0.6110441,0.20694144,0.21192543,0.13594484,10239.6413931451,12924.066682580664,14.579756221200212,100.90082652943187
16554.988025386185,18249.39181628933,-5.5579214,5.465867,-3.1600082,-0.86924547,-0.20801648,1.8321723,1.1331087,0.6461384,-0.468582,0.6769837,-0.4791262,-0.001556064,-0.45824334,0.60710347,-0.5085538,0.16464351,-0.22578922,0.33922416,0.030684443,0.34655324,0.9833045,-0.34411827,0.012063752,0.26082402,-0.6425232,0.47836268,-0.25290233,0.2307833,0.17069909,-0.049852073,16554.988025386185,18249.39181628933,-341.72208581717024,373.70547457592244
11296.143787909243,20144.51435508161,-8.701991,1.0821145,2.3542478,-0.32637346,0.35361326,0.0119134355,0.66251177,-1.104736,0.45382977,-1.4529388,-0.086827636,-0.05675094,0.62979656,-0.22940302,-0.41012904,0.99583113,0.21988362,0.82857484,0.2975469,0.15592058,-0.49911615,-0.39715898,-0.45217687,-0.2791411,0.24540089,-0.26180708,0.17026849,-0.13200617,0.17933318,0.4401794,11296.143787909243,20144.51435508161,175.2339032209484,74.47752103328861
-1259.1957547951645,-25132.54668808979,18.560856,0.6660655,-1.3007102,-3.1528032,2.476434,1.3668027,-0.46614966,-0.17911702,2.5908735,-1.2091943,0.02878115,0.022433203,-1.1762912,-2.1187816,-0.8364691,-0.87606883,2.6286242,-1.2527982,-0.7603611,-0.31531915,-1.4080516,2.7768953,-1.0364699,1.2861828,1.3417577,1.2444183,1.2215254,-0.26443586,-0.21981288,1.4706098,-1259.1957547951645,-25132.54668808979,-247.17984130394532,-185.86737045029733
