wilcoxon,t-test,t-test_overestim_var
Mcm2,2610318N02Rik,Raly
Rnf7,Dpysl2,Sri
Ppp1r12a,Adss,Commd1
Ndc80,1810058I24Rik,Mxd3
Yipf1,Lman2,Akt1
Comt,Pfdn1,Dlgap5
R3hdm4,Atp5o-1,Nxt1
Ssna1,Nfyb,Rnf166
Rab1a,Spag5,Leprot
Rab19,H4c4,Otulin
Cx3cr1,Azin1,Cenph
Trpv2,Sdf2,Mtpn
Magohb,Tmed9,Mrps24
Blmh,Leprot,E2f1
Nusap1,Cenpp,Sdcbp
Hdgf,Sgo2a,Dctpp1
Cpsf2,Qrfp,Sdf2
Hnrnpab,Dctpp1,Supt4a
Pdlim2,Psma2,Dpysl2
Surf4,Mt3,Azin1
Lsm12,Arhgap26-1,Sars
Tnfrsf18,Cstb,Adgre5
Ccne1,Bax,E2f8
Aurkb,Prkca,Nfyb
Dcps,Dhfr,Tubb4b
Mrps24,Hnrnpd,Adam8
Ak3,Pogk,Cenps
Nmb,Entpd1,Adss
Mthfsl,Rnf7,Samhd1
1810058I24Rik,Actn4,Ndufb10
Psmc3,Tmed5,Pfdn1
Map2k3,Dlgap5,Ppp1r12a
Got2,Sema7a,Lman2
Nsmce2,Dph3,Rfc5
Ogfr,Tubb4b,Prkca
Hnrnpd,Timm23,Cstb
Carhsp1,Glmp,Lcp1
Cntrl,Ttc39c,Fbxo5
4930453N24Rik,H2bc11,1810058I24Rik
Hnrnpa3,Rfc5,Sapcd2
Derl2,Mlf2,Cdca7
Cope,St14,Kcnk5
Ap2m1,Popdc2,Serpinb9b
Fam92a,Hdgf,Serp2
Spsb3,Cdca5,Nde1
Polr3k,A630001G21Rik,A630001G21Rik
H1f3,Snrnp40,Actn4
Ppp2r5c,Vdac3,Glmp
Diaph1,Cope,Fuca2
Mpp6,Nde1,Atp5o-1
Lamp2,Mxd3,Brip1
Sytl2,Cenph,Rnf7
Uchl5,Bsg,Bax
Cyth4,E2f1,Tmed9
Vps54,Zfpm1,Dph3
Ptpn2,Cenps,Tmed5
Mrpl57,Rfc2,Atad5
Ehbp1l1,Prelid3b,Psma2
Tmem30a,Rab1b,Mlf2
Maz,Irf7,Zfpm1
Evi2a,Fuca2,Hdgf
Timm8b,Mrpl57,Hnrnpd
Sod1,Fbxo5,Comt
Os9,Comt,Timm23
Pnp,Mif4gd,Snrnp40
Lsm1,Eno1,Irf7
Bnip2,Atp5e,Prelid3b
Dctn3,Cdca7,Rfc2
Erh,Naxe,Vdac3
Hnrnpll,Tmem258,Rab1b
Psat1,E2f8,Nfil3
Aph1a,Akna,Cope
Txnl1,Atp6v1f,Mif4gd
Bsg,Ppp1r18,Ifi211
Tmed2,Uba1,Naxe
Emp3,Rrbp1,Kif2c
Stx11,Itm2c,Trip13
Atad2,Atad5,Bsg
Ssr1,Atp5h,Tuba1c
Nipa2,Adam8,Dera
Tkt,Dera,Pola1
Bola3,Snapc5,Trafd1
Cd2,Atp2b1,Akna
Sms,Serp2,Mrpl57
Siva1,Tkt,Eno1
Arl5a,Med10,Bard1
Uqcrc1,Brip1,Itm2c
Taf12,Lsm6,Rrbp1
Bax,Tpgs1,Uba1
Chmp2a,Kcnk5,Tpgs1
Tmem256,Sapcd2,Twsg1
Slc35b1,Ubl3,Cmtm4
Ormdl2,Uqcrc1,Fabp5
Ndufa12,Trafd1,Kif20b
Tnfrsf9,Hnrnpab,Tmem258
Hjurp,Mrpl13,Snapc5
Mpc1,Serpinb9b,Casp4
Ppp3cc,Cntrl,Atp2b1
Hilpda,Ssna1,Kif20a
Swi5,Tuba1c,Ppp1r18
Pdcl3,Sdhd,Paqr4
Prdx4,Krtcap2,Med10
Rab10,C1d,Tkt
Fcho1,Arf6,Ubl3
Rfc5,Tmed2,Mrpl13
Mrpl42,Ndufa12,Atp5e
Hspa5,Pola1,Hnrnpab
Atp6v1f,Ndfip2,Ehbp1l1
Cenpv,Swi5,Atp6v1f
Fam204a,Slfn2,Ak3
Supt16,Gstp3,Cip2a
Timm17b,Nfil3,Lsm6
Cisd3,Psmc3,Map2k3
Atp5md,Emc8,Uqcrc1
Dhrs1,Trip13,Nmral1
Timm23,Twsg1,Ttk
Pmvk,Mpc1,Ssna1
Hcst,Mrpl42,Emc8
Lsm6,Ak3,Lxn
Mapk1,Ehbp1l1,Mpp6
3830406C13Rik,Map2k3,Atp5h
Isg15,Fabp5,Sdhd
Paics,Lsm12,Cntrl
Aurkaip1,Mpp6,Gstp3
Hscb,Casp4,Fut8
Rad21,Fut8,C1d
Anxa7,Kif20b,1700020L24Rik
Gpd2,Bard1,Ubash3b
Gars,Tomm22,Arhgap11a
Surf1,Kif2c,Tnfrsf13b
Krtcap2,Sfpq,Apobec2
Tor2a,Spcs1,Ndfip2
Haus4,Aurkaip1,Arf6
Ifi206,Polr2j,Mtmr1
Hikeshi,Diaph1,Sap30
Ramac,Ifi211,Crybg3
Arhgap26-1,Cd2,Ndufa12
Blvra,Atp5md,Mrpl42
Slfn2,Mtmr1,Brca2
Ndufs6,Magohb,Magohb
Rpa3,Txnl1,Psmc3
M6pr,Sike1,Mpc1
Tuba1c,Cbfb,Syce2
Kif22,Tulp4,Krtcap2
Fuca2,Cmtm4,Nek2
Capn2,Ubash3b,Setbp1
Cenpf,Agpat3,Swi5
Ubash3b,Nabp2,Tulp4
Hdac1,Topbp1,Tmed2
Ptpa,Chmp4b,Lsm12
Hmmr,Bex3,Ect2
Cmtm7,Acsl5,Topbp1
Odc1,Tnfrsf13b,Tox2
Eci2,Sms,Cbfb
Phlda1,Hnrnpa3,Slfn2
Tmed9,Paqr4,Nabp2
Tmem258,Kif20a,Bex3
Rheb,Chmp2a,Agpat3
Cxcr4,Mrpl16,Sike1
Ppp1r18,Sap30,Acsl5
Dcun1d5,Cip2a,Arl5a
Anapc13,Nmral1,Txnl1
Cd3d,Rab10,Mrpl16
Snrpa,Arl5a,Dhrs1
Luc7l3,Ap2m1,Diaph1
Polr2m,Dhrs1,Aurkaip1
Nt5c3b,Arhgap11a,Polr2j
Bub1b,Ubald2,Spcs1
Desi1,4930453N24Rik,Espl1
Vma21,Hnrnpll,Hnrnpll
Mrpl43,Flii,Hjurp
Ssr3,Lxn,Impa2
Rnf138,Psph,Bcl2l1
Abcf1,Brca2,Irf4
Idh3b,Crybg3,Atp5md
Clic4,Hjurp,Chst2
Ergic3,Trpv2,Sfpq
Acp1,Ttk,F2r
Atp2a2,Dok2,Ptprj
Sfpq,Impa2,Tomm22
Cdc42ep3,Dcps,Cd2
Phgdh,Pmvk,Ubxn8
Arl1,Syce2,Sms
Rad51,Tnfrsf18,Trpv2
Ccnb1,Apobec2,Oas1a
Cdkn2aipnl,Fam92a,Pmvk
Zfp36l2,F2r,Pbk
Ddost,1700020L24Rik,Flii
Arpp19,Rheb,Chmp2a
Anapc16,Ubxn8,Fam92a
Polr2j,Polr3k,Chmp4b
Lamtor1,Impa1,Ubald2
Usp48,Siva1,Gpd2
Cast,Arpp19,Clic4
Tubb4b,Vdac2,Psph
Cdc14a,Hdac1,Hnrnpa3
Itpa,Ndufs6,Rab10
Pttg1,Gpd2,Siva1
Clta,Setbp1,Evi2a
Atp5a1,Clic4,Ap2m1
Cd2bp2,Ssr1,Dok2
B3gat3,Evi2a,4930453N24Rik
Rap1gap2,Mapk1,Slc25a24
Triobp,Psme2,Polr3k
Ncaph2,Cpsf2,Capn2
Strap,Nek2,Ctnnbip1
Ubb,Bcl2l1,Tnfrsf18
Eif3h,Erh,Dcps
Cep250,Got2,Cpsf2
Arl6ip4,Lsm1,Impa1
Ccdc124,Ect2,Cd38
Vdac1,Raf1,Msrb1
Polr2i,Msrb1,Mcm10
Ccdc25,R3hdm4,Ube2t
Eif4a3,Pnp,Pole
Cyb5r4,Capn2,Erh
Naa38,Borcs8,Got2
Rab5c,Luc7l3,Rheb
Rangap1,Oas1a,Hdac1
Syt11,Lamtor1,Ssr1
Serpinb6a,Rad21,Rad21
Emd,Irf4,Raf1
Dctn2,Cast,Pnp
1700123O20Rik,Sdf4,Ndufs6
Spcs1,Ube2b,Ccnf
Srsf9,Ptprj,H2ac4
Eif6,Tox2,Arpp19
Crmp1,Degs1,Borcs8
Lpxn,Ramac,Mapk1
Stard3nl,Chst2,Crtam
Dync1li1,Epsti1,Zbtb7b
Mrps21,Mrpl43,Cxcr4
Psmc1,Pdcd6,Serpinb6a
Gimap9,Espl1,Ildr1
Ufd1,Ube2t,Lsm1
Rad51ap1,Ptpn1,R3hdm4
Elovl1,Pbk,Vdac2
Casp4,Eif6,B4galt5
Gbp7,Slc25a24,Chek1
Siah2,Cxcr4,Degs1
Tomm22,Actr2,Cdc25c
Ptpn1,Cyth4,Rhoc
Psme2,Emp3,Luc7l3
Tacc1,Serpinb6a,Tspan2
Mrpl51,Sod1,Lpcat4
Hat1,Dcun1d5,Psme2
Rbx1,Hspa5,Rnf157
Vbp1,B4galt5,Lamtor1
Pdap1,Rab19,Hilpda
Rnf216,Pole,Cast
Hras,Tmem30a,Sdf4
Dnajc9,Eif3k,Rab19
Wdr26,Crtam,Ramac
Itgb1bp1,Clta,Myl4
Tsc22d3,Zfp706,Ppm1j
Pin4,Yipf1,Ryk
Trabd,Hilpda,Haus4
Tmco1,Cmtm7,Cenpl
Crtam,Ctnnbip1,Kif14
CAAA01118383.1,Mcm10,Ube2b
Itga1,Haus4,Mrpl43
Stard10,Cd38,Tcf19
Impa2,Zfp36l2,Ckap5
Golga7,Polr2m,Cyth4
Spc25,Spsb3,Sod1
Commd4,Surf4,Spsb3
Gsap,Ildr1,Yipf1
Snrnp25,Cnih1,Cmtm7
Rhog,Lpcat4,Ptpn1
Aup1,Anapc16,Emp3
Sntb2,Ddost,Eif6
Lamtor3,Ckap5,Pdcd6
Nasp,Plekha2,Tmem30a
F2r,Ccnf,Dcun1d5
Chaf1a,Maz,Hspa5
Ppp4c,Lypla2,Epsti1
Ubxn8,Rab1a,Tnfrsf4
Hist1h2ap,Uchl5,Actr2
Chmp4b,Bola3,Wee1
Gtf2h5,Tln1,Cnih1
Fabp5,Odc1,Surf4
Actr2,Mrpl51,Odc1
Bud31,Gimap9,Rad54l
Pacsin2,Rnf157,Gzma
Ncaph,Zbtb7b,Polr2m
Ndufa4,Ctsa,Zfp706
Igf2r,H2ac4,Plekha2
Sap18,Supt16,Zfp36l2
Tmem33,Nsmce2,Uchl5
Cbx1,Cenpl,Clta
Ppp1r2,Cisd3,Rab1a
Prrc2b,Srsf9,Cisd3
Rgs3,Atad2,Ddost
Zbtb38,Rhoc,Lypla2
H3c3,Ppm1j,Anapc16
Mrpl40,Cnn2,Maz
Rab11a,Chek1,Mms22l
Snrpb2,Myl4,Atad2
Phb2,Tcf19,Eif3k
Cab39,Derl2,Bola3
Cdc34,Cdc25c,Nsmce2
Tnfrsf13b,Vps54,E2f7
Dhfr,Phgdh,Ctsa
Ssrp1,Ptpn2,Ddx28
Mrpl32,Ssrp1,Anln
Mrps25,Os9,Ska3
Ckap5,Mrps21,Vps54
Dlgap5,Timm8b,Mrpl51
Haspin,Pdcl3,Acsbg1
B4galt5,Tspan2,Supt16
Gins2,Mms22l,Skap2
Mta2,Ryk,Srsf9
Etfa,Pdlim2,Gimap9
Nmi,Celf2,Derl2
Ccz1,Slc35b1,Tmem29
Rnf114,Lamp2,Chit1
Mocs2,Strap,Slc35b1
Fam76b,Blmh,Tmem97
Alad,Tnfrsf4,Lamp2
Kif4,Kif14,Tnfsf9
Erp29,Ddx28,Tln1
Ociad1,Wee1,Phgdh
Nup62,Timm17b,Ptpn2
Nek7,Erp29,Ssrp1
Shcbp1,Gzma,Timm8b
Zfp706,M6pr,Pdcd1lg2
Pola1,Tmem234,Os9
Tor1aip1,Gtf2h5,Pdcl3
Eif4enif1,Skap2,Pdlim2
Cuedc2,Tacc1,Timm17b
Ube2e3,Rab8a,Siah2
Pdcd6,Eif3c,Brca1
Slirp,Siah2,Irf5
Diaph3,Tmem29,Pimreg
Metap2,Rad54l,Blmh
Commd2,Rpa3,Mrps21
Ifi214,Rbx1,Cdc14a
Vdac2,Cdc14a,Gabarapl1
Cops5,Tmem256,Strap
Srp19,Acsbg1,M6pr
Kif20b,Ppp2r5c,Ptpn13
Slc25a20,Sntb2,Melk
Ckap2,Tmem97,Tnip3
Cript,Ptp4a2,Cnn2
Nup50,Ndufs4,Fam129a
Wdr76,Eif3h,Mybl2
Sdf4,Anln,Sntb2
H2-T23,Ppp4c,Smim3
Map4k1,Paics,Arl14ep
Cdc20,Arl14ep,Baiap3
Psmd2,Hcst,Rpa3
Hnrnpa2b1,Pdap1,Mxd1
Eml3,Fam204a,Erp29
Fmnl1,E2f7,Celf2
Trim30a,Syt11,Cdc6
Epsti1,Phb2,Syt11
Cops4,Bnip2,Tacc1
Uchl3,Ska3,Tmem256
Eif3k,Fam129a,Gtf2h5
Smim15,Rwdd1,Slc22a15
Dnajb11,Eif4a3,Gfod1
Prpf38a,H2aj,Phf11a
Haus3,Mxd1,Zfp52
Gins4,Cab39,Stil
H4c4,Nasp,Tmem234
Mtch2,Baiap3,Aurka
Samsn1,Blvra,Pbx3
Rbm47,Dnajb6,Paics
Inpp5b,Zfp52,Rab8a
Serp1,Brca1,Ppp2r5c
Hsp90aa1,H2-T23,Swap70
Dpp3,Gabarapl1,Fam204a
Otub1,Nipa2,Eif3c
Tbpl1,Ptpn13,Isg15
Tmem234,Vdac1,Ptprk
Cmip,Lrrfip1,Nasp
Ahsa2,Stard3nl,Sypl
Plgrkt,Chit1,Stard3nl
Celf2,Tnfsf9,Rbx1
Tm6sf1,Fcho1,Blvra
Arl14ep,Isg15,Ppp4c
Rpa1,Rnf138,Bnip2
Fuca1,Abcf1,Hcst
Hacd2,Pdcd1lg2,Cemip2
Atad5,Dnajc9,Ndufs4
Ube2b,Melk,Pdap1
H2aj,Phf11a,Nipa2
Sra1,Mybl2,Eif4a3
Prr5,Smim3,Palm
Golph3,Gfod1,Fcho1
Smarcb1,Irf5,Phb2
Psmc2,Gars,Endod1
Amfr,Hsp90aa1,Ptp4a2
Erg28,Pimreg,Cab39
Nfat5,Ccdc124,Nup62
Ift52,Atp5a1,Rwdd1
Nelfe,Vma21,Triobp
Dnajb6,Sypl,Kcnk7
Lrrc59,Taf12,Eif3h
Cep55,Nup62,Rab29
Asnsd1,Triobp,Vdac1
Chfr,Cdc6,Dnajc9
Glod4,Elovl1,Pml
Lims1,Plgrkt,Ifih1
Sun1,Tnip3,Marcksl1
2310011J03Rik,Ssr3,Rnf138
Gzma,Acp1,Gars
Copb2,Ndufb5,Dnajb6
Xbp1,Rab5if,Vma21
Pop4,Ogfr,Elovl1
BC004004,Sap18,Abcf1
Ifih1,Arl1,Ccdc124
Fh1,Cbx1,H2aj
Rpn1,Swap70,H2-T23
Fhl2,Ifih1,Hsp90aa1
Pts,Pml,Taf12
Myd88,Pttg1,Emp1
Tln1,Rab29,Lrrfip1
Ten1,Aurka,Tnfsf14
Coa5,Slc22a15,Cdkn2c
Eif3c,Idh3b,Klf10
Nubp2,Ccdc12,Ogfr
Mthfd2,Pbx3,Acp1
Cdca2,Ptprk,Ssr3
Ppp2r1a,Naa38,Atp5a1
Dck,Stil,Myo5a
Jdp2,Ubb,Arl1
Ndufs4,Ncaph2,Pttg1
Suz12,Endod1,Sap18
Rab8a,Ifi206,Ubb
Sap30,Ptpa,Il3ra
Rbl2,Marcksl1,Cbx1
Sptlc2,Cript,Hacd2
Dtnbp1,Cemip2,Plgrkt
Rwdd1,Arl6ip4,Xbp1
Ormdl1,Hscb,Idh3b
Fbxo5,Gabarap,Ncaph2
Vps36,Cdkn2c,Naa38
Ak2,Anapc13,Troap
Rnpep,Hnrnpa2b1,Spry2
Fmr1,Hacd2,Rab5if
Sec23b,Xbp1,Kif18b
Cnn2,Anxa7,Ndufb5
Psma7,Atp2a2,Ptpa
Lrrfip1,CAAA01118383.1,Dennd5a
Twsg1,Palm,CAAA01118383.1
Mapk3,Nt5c3b,Cobll1
Baz1b,Ppp3cc,Fgl2
Ufm1,Klf10,Hscb
2610001J05Rik,Metap2,Ccdc12
Vamp5,Snrnp25,Ifi206
Ei24,Dnajb11,Stk32c
Mxd1,Ormdl2,Atp2a2
Hccs,Rangap1,Kifc1
Gmps,Kcnk7,Anxa7
H13,Myo5a,Snrnp25
Pank2,Pin4,Arl6ip4
Zfp52,Snrpa,Cript
Ndufb5,Sra1,Nt5c3b
Ddx28,Polr2f,Anapc13
Anxa5,Il3ra,Alad
Tmem106b,Hikeshi,Rangap1
Ywhag,Cdkn2aipnl,Cdkn2a
Gde1,Alad,H2ac20
Kars,Ergic3,Ormdl2
Gnpda1,Gbp7,Pigf
Aspm,Emd,Ppp3cc
Nudt1,Emp1,Ift52
Acd,Tnfsf14,Cdkn2aipnl
Lypla1,3830406C13Rik,Dnajb11
Mis18bp1,Eci2,Metap2
Nfkbib,Cep250,Snrpa
Tab2,Dennd5a,Wdr76
Pml,Mdh2,Gabarap
Abi1,Ift52,Mmd
Lasp1,Mrpl32,Ergic3
Mrps23,Vbp1,Hikeshi
Ptrh2,Pigf,Eml3
Cdc45,Cnot6l,Srgap3
Mms22l,Eml3,Aunip
Coro7,Wdr76,Cep250
Lzic,Psmc1,3830406C13Rik
Eif2ak2,B3gat3,Pin4
Arhgdib,Rab5c,Eci2
Atp6v1a,Srp19,Emd
Neil3,Prrc2b,Itgav
Prkag1,Cd2bp2,Hnrnpa2b1
Zfand5,Serp1,Polr2f
Pam16,Desi1,Sra1
Sec22b,H13,Dna2
Depdc1a,Mmd,Spdl1
Klf6,H2ac20,Pdgfb
Tmem192,Tecr,Gbp7
Polr2f,Ociad1,Psmc1
Pih1d1,Hnrnpl,Plpp2
Pet100,Cobll1,Filip1
Rab5if,Psma7,Desi1
Mea1,Ubxn1,Vbp1
Ilrun,Kifc1,Cd2bp2
Med13,Itgav,B3gat3
Bri3,Kif18b,Foxm1
Timm22,Nmi,Nelfe
Lpcat4,Hat1,Mrpl32
Mapkapk2,Surf1,Prrc2b
Kif2a,Spry2,Ube2l6
Ssbp1,Psmc2,Hat1
Nuf2,Nelfe,Serp1
Ilk,Troap,Rab5c
Itpr1,Ssb,Ahsa2
Atg101,Fgl2,H13
Slc29a1,Tor2a,Ociad1
Ube2j1,Wdr26,Srp19
Gnpda2,Aph1a,Chst12
Yipf3,Ahsa2,Mdh2
Cenpp,Stk32c,Cnot6l
Ccdc12,Itpa,Plxdc1
Esco2,Psmd2,Serpinb1b
Adrm1,Slc25a20,Surf1
Cops2,Dctn2,Aph1a
Ube2t,Dck,Tor2a
Nme1,Ifi203,Slc25a20
Acads,Rab11a,Dck
Mmd,Cdc42ep3,Psmc2
Pbdc1,Polr2i,Hnrnpl
Atp8b4,Chst12,Nmi
Ptp4a2,Cdkn2a,Itpa
Emc3,Spdl1,Tecr
Snx2,Ifi214,Gnpda1
Psmc4,Ppp1r2,Wdr26
Cers2,Golga7,Sun1
Atf1,Tsc22d3,Psma7
Gatad1,Sun1,Cdc42ep3
Ube2j2,Etfa,Ubxn1
Eva1b,Gnpda1,Ifi214
Ppp1r35,Bcap31,Dctn2
Prpf18,Srgap3,Rab11a
Cebpg,D8Ertd738e,Dscc1
Cebpzos,Pdgfb,Polr2i
Phf6,Ndufa4,Psmd2
Nudt19,Foxm1,Ssb
Txndc9,Aunip,Golga7
Mob1a,Psmc4,Tsc22d3
Exoc5,Psmd4,Ppp1r2
Mdh2,Cyb5r4,Etfa
Ube2m,Ube2l6,Hist1h2an
Wasf2,Dna2,Serpina3g
Ppp2r2d,Grk2,H2bc3
Eif1ad,Higd2a,Cyb5r4
Pofut2,Usp48,H2bc14
Bub1,Bud31,Pofut2
Srpr,Ywhaq,Pcbp4
Rbpj,Cox6a1,Ifi203
Gabarap,Plpp2,Ube2e3
Cenps,Ube2e3,Dkkl1
Higd2a,Filip1,Zfp367
Stx8,Tbc1d10c,Usp48
Cd3e,Snrpb2,Psmc4
Luc7l2,Irf2,Bcap31
Sgo1,Uchl3,Ndufa4
Gtf2f1,Cdc34,Parpbp
Tex30,Pdcd5,Ermn
Hsbp1,Pofut2,Zfand4
Dctn5,Fmnl1,D8Ertd738e
Smim7,Plxdc1,Cdc34
Hmces,Rhog,Spryd3
Mrpl9,1700123O20Rik,Igf2r
Cnot6l,Igf2r,Plekho2
Plk1,Zbtb38,Unc93b1
Rpp25l,Wdr1,H2bc6
Ptpn12,Sys1,Ticrr
Ptbp1,Hras,Bud31
Mzt1,Rgs3,Uchl3
Faim,Tmco1,Stard4
Skap2,Tpst2,Psmd4
Acly,Lrrc59,Rgs3
Ddt,Hnrnpk,Zbtb38
Slc3a2,Spryd3,Snrpb2
Ywhaq,Pop4,Grk2
Mpg,Serpinb1b,Pop4
Oser1,Plekho2,Higd2a
Mrps11,Dscc1,Lrrc59
Cops6,Luc7l2,Lzic
Myb,Dync1li1,Ywhaq
Mphosph6,Nme1,1700123O20Rik
Klrb1c,Stard4,H1f0
Psmd9,Serpina3g,Chpt1
Pold3,Lzic,Ptpn12
Ska1,Ppp2ca,Dusp14
Micu2,Zfp367,Prr11
Cdca7,Gins4,Hras
Dcp2,Ptpn12,Rhog
Cggbp1,Fh1,Dync1li1
Ghitm,Suz12,Irf2
Hnrnpl,Cd3d,Fmnl1
Odf2,Pcbp4,Pdcd5
Reep4,Ccdc25,Cox6a1
Canx,Chpt1,Tbc1d10c
Atl3,Ak2,Tmco1
Spryd3,Nudt1,Gins4
Ckap2l,Unc93b1,H2bc4
Plekho2,Mocs2,Nudt1
Rhof,Lpxn,Ccdc28b
Bcap31,H2bc6,Wdr1
Psen2,Mta2,H3c6
Itgav,H2bc14,Fh1
Stard4,H2bc3,Tpst2
Cdc123,Ticrr,Sys1
Memo1,Hist1h2an,Ccdc25
Naa40,Mrpl40,Ska2
Kif13b,Taf10,Suz12
Psmd1,Gabarapl2,Mocs2
D8Ertd738e,Dkkl1,Nme1
Eif4e,Erg28,Perp
Kpna3,Trabd,Pde4a
Dapk3,Aup1,Ap1s3
Rab29,Otub1,Reep4
AI413582,Tmem33,Ak2
Rbl1,Itgb1bp1,Cd3d
Aebp2,Mtch2,Ppp2ca
Myef2,Rnf114,Lpxn
Ptrhd1,Cops6,Tigit
Selenoi,Ufd1,Luc7l2
Idh3g,Ccdc28b,Cysltr2
H2bc11,Dtnbp1,Dtnbp1
Yaf2,H1f0,Cyp20a1
Tpst2,Ska2,Mta2
Pole3,Cops5,Hnrnpk
Ranbp1,Reep4,Tmem33
A430005L14Rik,Arl6ip5,Trabd
Myg1,Wasf2,Fanca
Tdg,Parpbp,Mrpl40
Ifi203,Prr11,Ufd1
Smpdl3b,Trim30a,Lilrb4a
Cfap20,Ap1s3,Slc35b2
Gpr65,Mien1,Erg28
Bcl2l1,Zfand4,Hccs
Pfdn4,Hccs,Itgb1bp1
Frg1,H2bc4,Rnf114
Cdk5rap3,H3c6,Otub1
Zcrb1,Mrps23,Zwilch
Brd9,Rpn1,Mtch2
Uqcrh,Ermn,Aup1
Cenpb,Tcp1,Lrr1
Vax2,Slc35b2,Hmces
Pdzd11,Cysltr2,Exo1
Hspa4l,Gmps,Oip5
Uba2,Fkbp8,Fam110a
Jak2,Ranbp1,Jak3
Ppih,Cyp20a1,Cops6
Elf4,Srrm1,Il12rb1
Gtf3a,Hmces,Themis2
Sypl,Ube2m,Cops5
Kcnab2,Baz1b,Trim30a
Furin,Mrpl52,Atp10a
Slk,Ccz1,L1cam
Pdcd5,Lamtor3,Gabarapl2
Pigf,Ndufa2,H2ac15
Grk2,Dusp14,Rpn1
Ppp2cb,Jak3,Taf10
Abhd17a,Sumo1,Ranbp1
Ifrd1,Samsn1,Wasf2
2610318N02Rik,Commd4,Arl6ip5
Hnrnpul1,Atp6v0c,Gas2l3
Tgfb1,Ssbp1,Mrps23
Slc43a3,Mapk3,Samsn1
Tcp1,Cops4,Gmps
Hmox2,Ghitm,Mapk3
Tent2,Inpp5b,Mien1
Kremen2,Uqcrh,Tcp1
Yipf4,Tm6sf1,Ccz1
Tmf1,Tor1aip1,Baz1b
Ubxn1,Perp,Inpp5b
Dync1li2,Mrps25,Ube2m
Brca2,Atp10a,Lamtor3
Stoml2,Fam110a,Ndrg1
Cdkn2c,Ptrh2,Tm6sf1
Mrps6,Il12rb1,Ptrh2
Parl,Selenof,Fkbp8
Plec,Commd2,Commd4
Ncbp2,Fanca,Tmem263
Mdp1,Uqcr11,Srrm1
Lamc1,Ptbp1,Cops4
Usp18,Canx,Mrpl52
Slc35b2,Pde4a,Mrps25
Csnk1d,Slc29a1,Ssbp1
Ykt6,Zwilch,Gins1
Klhdc2,Lrr1,Slc29a1
Serbp1,Lilrb4a,Gpr160
Slfn1,Zcrb1,Ghitm
Trp53i11,Tigit,Ank3
Trappc3,Oip5,Tor1aip1
Ssb,Tmem263,Fam71b
Oard1,Srp14,Slco4a1
Serhl,Map4k1,Atp6v0c
Irf2,Atp6v0e,Kif13b
Col4a3bp,Prpf38a,Poc1a
Sgo2a,Nubp2,Kif23
Svbp,Rpa1,Eme1
Selenos,Cd3e,Cenpn
Taf10,Nup50,Commd2
Rpia,Pts,Ndufa2
Ncf4,Slirp,Sumo1
Sfr1,Kif13b,Gmds
Farsb,Bri3,Rdm1
Gskip,Exo1,H3c11
Phax,Slc3a2,Map4k1
Taok3,H2ac15,Nubp2
Mrpl14,Gde1,Cdkn1a
Spag9,L1cam,Rpa1
Ppp1r16b,Selenos,Nup50
Chst12,Cuedc2,Prpf38a
Ubr5,Fam76b,Spock2
Srrm1,Klf6,Ptbp1
Fam207a,Ube2j2,Gde1
Ddx1,Gmds,Slirp
Spag7,Rnpep,Ssh1
Parp9,Rdm1,Uqcr11
Bri3bp,Cops9,Canx
Tbc1d10c,Myd88,Rnpep
Slc4a7,Themis2,Selenof
Gmds,Kif23,Uqcrh
Baiap3,Ufm1,Zcrb1
Ube2k,Tbpl1,Klrg1
Cdca4,Acd,Fam76b
Trappc1,U2af1,Myd88
Ift27,Mthfd2,Ccdc18
Ube2g1,Ndrg1,Pts
Cyb561d2,Ftl1,Slc37a2
Mrpl54,Ywhab,Poglut3
Pitpnm2,Poc1a,Cuedc2
Nmt1,Ssh1,Rcc1
Crcp,Fam71b,Acd
Tecr,Vps36,Selenos
Dennd1b,Eif4enif1,Tbpl1
Lrba,Serhl,Bri3
Dcaf13,Gins1,Klf6
Ccnc,Gas2l3,Ube2j2
Calr,Rcc1,Pkmyt1
Abcb9,Uba2,Slc3a2
March5,Cenpn,Mthfd2
Maea,BC004004,Serhl
Camta1,Mrpl54,Srp14
Rdm1,Gpr160,Atp6v0e
Atp6v1e1,Txndc9,Fcer1g
Rbm17,Arhgdib,Ufm1
Prkch,Haus3,Cd3e
Cldnd1,Slco4a1,Tmem237
Ncapd3,Pam16,Eif4enif1
Mrps7,Eif4e,Lgalsl
Arhgap11a,Eme1,Cops9
Cdca7l,Pkmyt1,Kpna2
Cetn2,Nfkbib,Cdca7l
Chp1,Dpp3,U2af1
Fam129a,Cdca7l,Mastl
Cox6a1,2310011J03Rik,Vps36
Ndufv1,Pold3,Ttf2
Ppip5k2,Eif2s2,Rad54b
Rab22a,Atp6v1a,Haus3
Tmx1,Copb2,Pold3
Klhdc4,Eif2ak2,Mad2l2
Vapb,Spock2,Nfkbib
Sys1,H3c11,Ywhab
Wdr1,Cdkn1a,BC004004
Mapk1ip1l,Ube2k,Ftl1
Dynlt1f,Mad2l2,Atp6v1a
Gps1,Ank3,Uba2
Gxylt1,Ttf2,Eif2ak2
Card19,Slc37a2,BC030867
Tmem29,Cmip,4930579G24Rik
E2f1,Calr,Dpp3
Ddx52,Nek7,Mrpl54
Hnrnpk,Klrg1,Pam16
Mien1,Tex30,Eif4e
