ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,410,-0.6524244955294509,-2.403228914110601,1.2577034335303736e-4,7.850606813297127e-4,2.709441523139647e-4,352,"tags=27%, list=8%, signal=27%",Ggt1/Alpk2/Lmna/Cdkn2a/Aspm/Ttc16/Ckap5/Irf8/Plce1/Filip1/Glrx/Plk1/Il2rb/Dstn/Dpep2/Nedd4/Stmn2/Tuba1c/Plac8/Osr2/D1Ertd622e/S100a4/Serpinb9/Kif11/Slc16a3/Upk1a/Kif23/Kif22/Cdk1/Ccnb1/Rom1/Havcr2/Racgap1/Serpine2/Frmd4b/Crip1/Cdkn1a/Cdkn3/Gzmb/Cdk6/Top2a/Tpx2/Rasgrp2/Knl1/Dlgap5/S100a6/Ndc80/Cdc20/Rad21/Sept11/Serpinb6b/Tacc3/Lgals3/Hmmr/Ncapg/Cenpa/Lgals1/Tnfrsf9/Cks2/Esco2/Mt2/Ccnb2/Dnmt1/1500009L16Rik/Mki67/Vim/Kif15/Cdca8/Tubb4b/Cdca3/Ywhah/Ccna2/Ube2s/Asf1b/Mt3/Fbxo5/Smc2/Dek/Mcm4/Hsp90b1/Spc24/Mt1/Lmnb1/Birc5/Mcm6/Cks1b/Pcna/Slbp/Stmn1/Mcm7/Dtl/Tk1/Mcm5/Clspn/Rrm1/Lig1/Tyms/Rps27l/Mcm3/Snrpd1/Ccne1/Tipin/Gmnn/Ptma/Uhrf1/Ranbp1/Orc6/Hells/Pclaf/Dut/Rrm2
Exp391_CD8---TE_biased,Exp391_CD8---TE_biased,184,-0.9054438460892343,-3.0751258818689915,1.4308198597796538e-4,7.850606813297127e-4,2.709441523139647e-4,253,"tags=62%, list=5%, signal=61%",Crip2/Cxcl10/Tuba1c/Cxcr4/Kif11/Kif23/Kif22/Cdk1/Ccnb1/Racgap1/Eea1/Pkig/Cdkn1a/Hjurp/Cdkn3/Rad50/Top2a/Jade1/Nrgn/Tpx2/Knl1/Loxl2/Dlgap5/Ndc80/Cdc20/Rad21/Tacc3/Hist1h2ap/Hmmr/Ncapg/Rif1/Adk/Marcksl1/Rpa2/Cks2/Nop56/Esco2/Nolc1/Atad2/Dnmt1/Ccdc34/1500009L16Rik/Tagln2/Mki67/Kif15/Cdca8/Hmgn1/Tubb4b/Cdca3/Tmpo/Nucks1/Ezh2/Ccna2/Anp32e/Ube2s/Srm/Asf1b/Ncl/Tubb5/Fbxo5/Hmgn2/Smc2/Dek/Mcm4/Cbx3/Spc24/Lmnb1/Birc5/Nop58/Mcm6/Cks1b/Hmgb2/Hmgb1/Ybx3/Pcna/Slbp/Hnrnpab/Stmn1/Mcm7/Dtl/Set/C1qbp/Tk1/Pa2g4/Mcm5/Clspn/Tuba1b/Rrm1/Lig1/Tyms/Alyref/Lyar/Mcm3/Siva1/Nap1l1/Snrpd1/Ccne1/Tipin/Nasp/Gmnn/Ptma/Uhrf1/Dctpp1/Ranbp1/Anp32b/Orc6/Tpi1/Hells/Pclaf/Hsp90aa1/Dut/Ran/Rrm2/Fabp5
Exp391_CD8---Texterm_dn,Exp391_CD8---Texterm_dn,182,-0.5992262199715961,-2.040403016271787,1.43184421534937e-4,7.850606813297127e-4,2.709441523139647e-4,352,"tags=34%, list=8%, signal=32%",Ggt1/Spock2/H2-Q10/Plek/Nrp1/Plk1/Dstn/Myc/Crip2/Cxcr4/Slamf6/Pycard/Kif11/Kif23/Kif22/Myb/Cdk1/Ccnb1/Rom1/Racgap1/Utp14a/Ctsz/Cd9/Gnl3/Top2a/Tpx2/Rasgrp2/Dlgap5/Ndc80/Cdc20/Tacc3/Hist1h2ap/Lgals3/Hmmr/Cenpa/Lgals1/Rexo2/Cks2/Zbtb32/Esco2/Anxa2/Ccnb2/Tagln2/Vim/Cdca8/Cdca3/Ezh2/Ccna2/Srm/Ppp1r14b/Fbxo5/Spc24/Birc5/Cks1b/Stmn1/Tk1/Ppa1/Uhrf1/Dctpp1/Tpi1/Rrm2
Exp391_CD8---NAV_dn,Exp391_CD8---NAV_dn,154,-0.7974320236565315,-2.6600758394797026,1.4615609470914936e-4,7.850606813297127e-4,2.709441523139647e-4,328,"tags=47%, list=7%, signal=45%",Pmaip1/Plek/Nrp1/Irf8/Snap47/Casp1/Il2rb/Dstn/Bcl2a1b/Tuba1c/S100a4/Serpinb9/Kif11/Capg/Upk1a/Cdk1/Ccnb1/Racgap1/Eea1/Lag3/Cdkn1a/Bcl2a1d/Gzmb/Cdk6/Tpx2/Rilpl2/S100a6/Ly6a/Hif1a/Pdcd1/Cdc20/Serpinb6b/Tacc3/Lgals3/Casp3/Lgals1/Rpa2/Tnfrsf9/Zbtb32/Anxa2/Mt2/Ccnb2/1500009L16Rik/Actg1/Tubb4b/Cdca3/Ywhah/Ccna2/Pdia6/Asf1b/Mt3/Fbxo5/Mcm4/Cbx3/Sdf2l1/Hsp90b1/Mt1/Lmnb1/Mcm6/Hmgb1/Gapdh/Ddx39/Pa2g4/Mcm5/Tuba1b/Rrm1/Tyms/Pgam1/Uhrf1/Tpi1/Ran/Rrm2
Exp391_CD8---Act48h_up,Exp391_CD8---Act48h_up,140,-0.7213622385674587,-2.3728789948261184,1.4916467780429595e-4,7.850606813297127e-4,2.709441523139647e-4,568,"tags=39%, list=12%, signal=36%",Klhdc8b/Arhgef40/Arhgap39/Ocrl/Sox12/Fahd1/Cep170/Spry1/Sh2d1a/Tert/Ifng/Slc25a23/Nmrk1/Mdfic/Smim13/Phkg1/Nol4l/Alpk2/Cpne9/Xcl1/Ptcra/Pcgf5/Cd200/Nedd4/Dqx1/Dennd5b/Utp14a/P3h3/Ctla4/Cdkn1a/Cd24a/Tnfrsf4/Loxl2/Chchd10/Parp1/Nolc1/Srm/Ncl/Batf3/Hspe1/Hspa9/Npm1/Nop58/Pgk1/Ldha/Mif/Gapdh/Set/C1qbp/Lyar/Mcm3/Pgam1/Tpi1/Hspd1/Fabp5
Exp391_CD8---MEM_dn,Exp391_CD8---MEM_dn,143,-0.7263395060398811,-2.4012444815727285,1.4923145799134458e-4,7.850606813297127e-4,2.709441523139647e-4,241,"tags=34%, list=5%, signal=33%",Smc4/Rgs16/Bst2/Aebp2/Pycard/Gadd45b/Kif23/Cd9/Top2a/Tnfrsf4/Dlgap5/Rad21/Hist1h2ap/Cenpa/Chchd10/Cks2/Esco2/Dbi/Dnmt1/Ccdc34/Kif15/Tmpo/Manf/Anp32e/Ube2s/Ncl/Hmgn2/Selenoh/Dek/Spc24/Birc5/Cks1b/Hnrnpab/Stmn1/Clspn/Lig1/Alyref/Siva1/Nap1l1/Snrpd1/Tipin/Ptma/Dctpp1/Ranbp1/Anp32b/Orc6/Dut/Fabp5
Exp391_CD8---d5_KLRG1hi_Runx3_promoted,Exp391_CD8---d5_KLRG1hi_Runx3_promoted,128,-0.5818529276093265,-1.8891935278008627,1.5137753557372085e-4,7.850606813297127e-4,2.709441523139647e-4,510,"tags=27%, list=11%, signal=25%",Eya2/Mmp16/Ddx3x/Smad1/Klf4/Tmem170b/Prrg1/Raph1/Mdfic/Cyp2s1/Ggt1/Cmpk2/Filip1/Myc/Rbpj/Nebl/Myb/Ctla4/Cd24a/Gzmb/Cdk6/Pdcd1/Hsph1/Mt2/1500009L16Rik/Vim/Hspe1/Hspa9/Npm1/Mt1/Ybx3/Set/Ptma/Hells/Hsp90aa1
Exp391_CD8---DP_up,Exp391_CD8---DP_up,128,-0.5929205239827327,-1.9212967456143517,1.514921981517952e-4,7.850606813297127e-4,2.709441523139647e-4,247,"tags=16%, list=5%, signal=15%",Tuba1c/Mmp14/Kif23/Kif22/Cdkn3/Top2a/Rad21/Hist1h2ap/Ncapg/Cks2/Ccdc34/Kif15/Nucks1/Ccna2/Mt3/Hmgn2/Spc24/Birc5/Cks1b/Gmnn
Exp391_CD8---Yao_EXH,Exp391_CD8---Yao_EXH,117,-0.6841220392869357,-2.209850560948877,1.547029702970297e-4,7.850606813297127e-4,2.709441523139647e-4,352,"tags=39%, list=8%, signal=37%",Ggt1/Aspm/Irf8/Filip1/Glrx/Plk1/D1Ertd622e/Serpinb9/Kif11/Kif23/Kif22/Cdk1/Ccnb1/Rom1/Havcr2/Serpine2/Frmd4b/Cdkn1a/Cdkn3/Gzmb/Top2a/Tpx2/Dlgap5/Ndc80/Sept11/Tacc3/Hmmr/Ncapg/Esco2/Mt2/1500009L16Rik/Kif15/Cmtm7/Ccna2/Anp32e/Asf1b/Fbxo5/Smc2/Spc24/Lmnb1/Birc5/Stmn1/Clspn/Gmnn/Uhrf1/Rrm2
Exp391_CD8---Tim3posBlimp1pos,Exp391_CD8---Tim3posBlimp1pos,116,-0.6805099188180148,-2.1954316263604907,1.5508684863523573e-4,7.850606813297127e-4,2.709441523139647e-4,352,"tags=39%, list=8%, signal=37%",Ggt1/Aspm/Irf8/Filip1/Glrx/Plk1/D1Ertd622e/Serpinb9/Kif11/Kif23/Kif22/Cdk1/Ccnb1/Rom1/Havcr2/Serpine2/Frmd4b/Cdkn1a/Cdkn3/Gzmb/Top2a/Tpx2/Dlgap5/Ndc80/Tacc3/Hmmr/Ncapg/Esco2/Mt2/1500009L16Rik/Kif15/Cmtm7/Ccna2/Anp32e/Asf1b/Fbxo5/Smc2/Spc24/Lmnb1/Birc5/Stmn1/Clspn/Gmnn/Uhrf1/Rrm2
