,All_P0,Act-Arm_P0,Act-Cl13_P0,All_P1,Act-Arm_P1,All_P2,Act-Arm_P2,Act-Cl13_P2,All_P3,Act-Arm_P3,Act-Cl13_P3,All_P4,Act-Arm_P4,Act-Cl13_P4,All_P5,Act-Arm_P5,Act-Cl13_P5,All_P6,Act-Arm_P6,Act-Cl13_P6,All_P7,Act-Arm_P7,Act-Cl13_P7,All_P8,Act-Arm_P8,Act-Cl13_P8,All_P9,Act-Arm_P9,Act-Cl13_P9,All_P10,Act-Arm_P10,Act-Cl13_P10
Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cx3cr1,0.05907726207901303,0.044907223509051575,0.06944602206929816,0.052146632460282144,0.07136919891972696,0.10475976707926372,0.1128757657742416,0.03898611290844874,0.19364918835096312,0.20426526605040451,0.006819613089343753,0.11831816782597662,0.14724363950072794,0.02046192350083241,0.15762168038099375,0.20151646887301902,0.05209373545240656,0.159660766370093,0.20143933857945634,-0.025730482003557226,0.11213406040677824,0.14233156050924756,0.04872943234193991,0.23437870161841315,0.29246191391859294,0.00992356164664109,-0.019091621608071506,-0.06513269362301603,-0.016706971601159543,-0.097995814092124,-0.13419211754569688,-0.015279106795230257
Gatad1,,-0.03484175829637256,,,-0.033323782565815904,,0.0023566434304583494,,,-0.0013316403863886188,,,0.006623728282678174,,,0.01621592567129443,,,0.010458840220551501,,,-0.024315173686449604,,,-0.026587791400863238,,,-0.03430668434797404,,,-0.03487394165470013,
Pdcd1,0.11926491202100854,0.02924046779103238,,0.08790935696313833,0.03658185261636813,0.3140983640250006,0.029361774480689665,,0.23332345268447172,0.045241752584968986,,0.31092623705960093,0.028392562382281064,,0.29746777496869375,0.00888803773254944,,0.29113670899825994,0.04086860424789349,,0.2862247709023617,-0.05460016399156982,,0.10399229797917357,-0.06029731429491121,,0.20537199612116278,-0.04011332990480194,,0.22533532679024484,-0.03394918558903869,
Id3,0.005754677389423864,0.014493664741104114,0.008882599703056673,0.003482603383816272,0.01379722041858406,0.0013506867626319281,0.007863079542964795,0.004481686887478354,0.0007713994621827678,0.004589267951873719,0.0016910686521470937,0.0007259224933547772,0.008353871569514105,0.002240982638358292,0.0009130582714761489,0.009272191953168632,0.004388017780085689,0.0009519434556063131,0.010137067510735967,0.004771688576512737,0.005434195219354264,0.016176891476236403,0.008327842711929013,0.00018679316571701385,0.014073003808773799,0.0024563230022662014,0.0003693044517000154,0.01095850712328782,0.003958861945083669,0.00019589924082023499,0.00105512002279411,0.00431161294352064
Ets2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zbtb16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tfdp2,,,-0.010892161615456072,,,,,0.021868608994266393,,,0.00027179336124723215,,,0.012432078496918528,,,0.008622892689445856,,,0.020639731243779498,,,-0.008615886158369872,,,0.019543736450413695,,,0.009134729169942407,,,0.019595453195157375
Esr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baz2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gtf2e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rsf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xrcc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maml3,0.01541295719664697,0.008228193589485356,,0.014626812868354908,0.008184183980218987,0.002220565374107211,0.001759485208860655,,0.0002548720681779095,0.0002241685820738129,,0.0011868707401632586,0.0011067826927260375,,0.000839631114838452,0.0006139812621158805,,0.0006799241110321273,0.0009164204923926663,,0.0008892975341590146,0.002071990296312694,,0.0003913359160668066,0.0007483749363142958,,0.0005567024704883891,0.0009054242108878829,,0.0004895048438744083,0.0006162059807971861,
Prdm1,-0.005334278378349423,,-0.02122203329144706,-0.001559118433788127,,0.038357238792078495,,0.07556281709572789,0.08238198691721751,,0.06962545987521968,0.06387343652401076,,0.06186177431466844,0.07650584176614805,,0.0665283643954697,0.08342186734376845,,0.09605593858806058,0.012529942561844452,,0.020561711123796702,-0.06314006184441903,,-0.09652281635077087,-0.08597783422549496,,0.012200817513696595,-0.11930416316033947,,-0.019546564171753697
Ilf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spn,-0.10035210437892536,0.09934877237752182,-0.03586087681616432,0.04084155211972892,0.06356529103173934,0.10859628735244727,0.11038094637079421,-0.02874798470493929,0.029938364270431377,0.08636240587393101,-0.010246329513380285,0.09240187248923469,0.07908581389550487,0.03144034255552732,0.0437349246874953,0.03064110738733864,0.011676412221660971,0.08588468338381536,0.08187108151232743,0.024440590418209614,0.04053904045469306,-0.042566871190073706,-0.010581638033581113,0.06084555652692433,-0.05699574699412824,0.026021788183970277,0.0010031509389228698,-0.01343601031442779,0.017886357867850658,0.025969963614385416,0.027344846922103407,0.040195479459515265
Aff3,0.04529643501017605,0.03522198516492226,0.0479153628286077,0.05222082440031081,0.032790583205746494,0.011536812968598167,0.01362454213623742,0.030442894587909074,0.012321773738622874,0.008324753998609906,0.05328217793432235,0.011518171269276456,0.010627166682355265,0.029330757759170736,0.009797238293767746,0.00765418701294347,0.026940314741191778,0.00796428751709716,0.0060934575631917285,0.026787971550056577,0.03343088991431836,0.024084958408598176,0.054106384906362194,0.008511523080763427,0.009810800766526278,0.0631198244082017,0.025135854939538224,0.02281631193024134,-6.794332660009815e-05,0.005309379574427478,0.008243424485506592,0.04358043207450339
Zfp113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il21r,0.07296080383140298,,,0.06040055536509961,,0.09390425599114942,,,0.017793145276963556,,,0.07586175566031611,,,0.0401747589710424,,,0.039181894060104284,,,0.0709429394897905,,,-0.057835448962275916,,,-0.008273190582707441,,,0.08304875609749282,,
Kmt5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciita,0.013899079089382241,0.03244570513286903,,0.011273276647689765,0.04776214147082159,0.0018758373224051809,0.004836767090068753,,0.0,0.00016508703797952544,,0.0016219820521277154,0.004051647452730855,,0.0006301387902154436,0.0008619183249623405,,0.002023366624670649,0.0019530316523721635,,0.0026386379451865533,0.015949194090723144,,0.0006212318902047273,0.0056572515033706545,,0.002418932867277496,0.015169436447125916,,0.0006452058931600568,0.0017262795099443366,
Cbx5,0.30853508579148925,0.13557252763395614,,0.15170505808368448,0.079303280765021,0.13547534423712287,0.19029905383370527,,-0.14247151623297177,-0.138206089677743,,-0.05970887396385475,0.019073440024248725,,0.05733361714067285,0.17999081639191658,,-0.019427067120187314,0.09403122646022113,,-0.09203755890694594,-0.030425511884148916,,-0.04150329468732116,-0.08624695111678211,,-0.08048716067074126,-0.0852605316879313,,-0.06300878966571663,-0.06803024089843168,
Bcor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phf20l1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actl6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mybl2,0.01720254242932533,0.0003751395467836959,0.001978532745890605,0.006216101866410412,0.0059251134531755935,0.017002744803530728,0.02275753531708243,0.004816258242152472,0.023859007418374885,0.03247433172573252,0.016649161607578577,0.02531734118859287,0.0348887875789289,0.011030844051545079,0.02207401408956464,0.03348165045869492,0.0061039329645854465,0.011634220193203017,0.027973246868050878,0.007548069885633114,0.017288888021051756,0.013004505234558601,0.010255789260051525,0.0007073241983473257,0.020746813335804654,0.014050834840355587,0.00023414742623508472,0.007115795779510675,0.01164018708888834,0.019356509340882164,0.02797153313856422,0.015002661980473248
Nsd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eng,0.07427887058137818,0.01640409119180848,,-0.0007123843698353923,0.021420804214872476,0.008329233879056775,0.0005771410023805391,,0.013379392883444592,0.0012004819464977547,,0.0031586981158658388,0.0007353374917765639,,0.004065503126369686,0.00023627428461775977,,0.003226604053904417,0.00020070334831195932,,0.012868909767823577,0.005833087490159636,,0.0002251903239358124,0.0,,0.00022691962316657418,0.0004362348217472601,,8.02480321721125e-05,2.661897354791665e-05,
Il6ra,0.10658426168490645,0.04966332522871139,-0.009439439735695884,-0.21588644371950616,-0.03472162926585775,0.1554840069037986,0.06346929546962918,-0.0009933144580698326,0.08287351168264928,0.07861541081278943,0.006435121218818125,0.12878584946481866,0.10515209923048868,0.005125655976716414,0.11983759597677898,0.0803521981229878,0.006807569524032368,0.1523032426255743,0.162939219158628,0.006449857021611032,0.03345108130404394,-0.009451189173037125,0.0028257147309104867,0.027774471696857123,0.15238253110648575,0.00492752582526569,0.11985279729627711,0.1310118477414977,0.009130024733559264,0.19838460384575463,0.11617092723135312,0.003079030856592852
Zfp512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fubp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfpm1,,-0.018826173196526443,,,-0.050819310870427174,,0.004105870312229723,,,-0.08016529153349464,,,-0.028882314001380405,,,0.002989150709146684,,,0.03237202840165387,,,-0.017254299524735773,,,-0.0694223603924157,,,-0.005796438953563102,,,-0.08236637779255465,
Arid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il23r,0.00538023912609921,0.0004898722687856557,0.01088826258801069,0.01511165440316345,0.0006041408543725639,0.02103057573576207,0.0007698960735976432,0.002580978358380045,0.020343205791921424,0.00017702787665200087,0.001234439009118457,0.016158153810932135,0.0005933793876094749,0.0008741863243380959,0.015098088781661592,0.000392310126515488,0.0009343037923719745,0.01015726476077434,0.000511129833167963,0.0005763042119853004,0.018129344198075666,0.001837465741543804,0.0072097502564409995,0.007402573247668062,5.9160511376584235e-05,0.00040808497734466626,0.01914856331286943,0.0009921069365056842,0.0012187296863699364,0.017286551949617764,0.0003083743903014786,0.004124325528772692
Ifi204,0.008317106210638905,0.011482720031571,0.16099976910370128,0.0021027774672706836,0.0006840789614655427,0.09547541090206768,0.11438884021990013,-0.006270286094717777,0.10711693180783938,0.1584273816958337,0.07948904061388476,0.14432206981971343,0.1527383802088096,0.07746673564805077,0.13111509550514333,0.15705483764665285,0.05999772641158469,0.141140419444601,0.09594493855313108,0.05058757325386399,0.17286323056345987,0.048177001897258064,0.09460685039554538,0.11387354834409255,0.059048863025602104,0.08332408084868025,0.15320071233549973,0.12823274794424327,0.10669756169466665,0.0007743123225624859,-0.0017059936766667717,0.13591973954252012
Mphosph8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klf6,1.1918828428767458,-0.7452795261077007,,-0.629825923351823,-0.9510363676683935,1.2403205741382548,1.0531776829177177,,0.8060917230772654,1.1509749263666855,,1.227836116925521,1.1390930717890213,,1.2677135603761165,1.2067617630055514,,0.7570369711738365,1.1168244029187477,,-0.15480092590960615,0.6505126678846672,,-0.2537593492840915,0.8979873923760782,,0.8880395577888947,0.7010630199163683,,0.8883536374259091,0.6300806507723817,
Tnfsf8,-0.24535140564530195,-0.09015464029693364,-0.22767625799946778,-0.25637283811647577,-0.10369811345203563,0.20582207950718567,0.037815310200312965,0.19508852097275986,0.16038557560327119,0.09242617140783019,0.14129746505183216,0.2123659447095725,0.03986951565087116,0.08907326993019883,0.18173520349916306,0.08068531208062232,0.1583192123002413,0.19988538461496785,0.0556921239115964,0.13954647917876628,0.1665030959305468,0.06286760183592387,0.1681094712671296,-0.07248220572489127,-0.01110168170426834,0.024715408919004884,-0.03209316909631043,-0.02381192489036077,0.0615630125641256,-0.004957626191231029,-0.00671366708763812,0.15536477792661205
Dach1,7.698022158790769e-05,0.0,0.0,0.00020011812802490215,0.0,1.0368062957264334e-05,0.0,1.417898900660217e-06,0.00020895931645688572,0.0,2.489337050901346e-05,0.00010325472819476592,0.0,1.2439576754556778e-05,4.832312634691173e-05,0.0,1.6057006583398776e-05,5.298078105765232e-05,0.0,2.923673479385326e-05,6.961913180601892e-05,0.0,6.862911236562064e-05,0.00016204538632414052,0.0,6.601160038647845e-05,9.637226306899866e-05,0.0,8.050182130850435e-05,0.00029802747596148493,0.0,8.163505013112081e-06
Tnfsf4,0.0012615408054340899,0.0014669913685741141,0.08895095561133114,0.015175621300389205,0.0017016230714226876,0.017380952740604978,0.008014289698248678,0.06152944435826824,0.03338186777653163,0.01053096927720833,0.02383656342895474,0.021931228974730595,0.006181298829189524,0.04119790096474505,0.02897209820306885,0.008375466334187811,0.022134759674723923,0.021869783155312905,0.00809353037391925,0.0574353854127626,0.03570739507945191,0.014321717225293995,0.06427099782653863,0.02919999417714938,0.013755498831294812,0.04862794602541324,0.017324851766474306,0.01120403164116893,0.004650748165371908,0.024972908056771933,0.009653656980664919,0.04373443878612579
E2f2,-0.026339974238305582,-0.038931640385204254,0.11177556910293251,-0.03154474021214561,-0.03691390664330187,0.07548637806948014,0.04240513663806721,0.05442965809168455,-0.0019502096429893476,0.015947002008479073,-0.033262051939645244,0.018731862045287456,0.018098976720893646,-0.020383675256005186,0.052315639806144024,0.03078685554748989,5.476156804753499e-05,-0.06993481414506107,-0.030942564384253714,-0.09600242300554694,0.10345800987256293,-0.07286145177623919,0.0584579323504477,-0.01243845470359553,-0.11094962172187817,-0.07102469303778407,-0.10692491890424113,-0.1059125382611002,-0.08060372651326686,-0.12944242384690932,-0.12427950636147844,-0.10875766144143321
Cbfa2t3,0.009288338176369728,-0.0022927671439912007,,-0.0009865702563470558,-6.399873133481547e-06,0.0028773042751566264,-0.0007819896944769958,,-0.0022529663553886472,0.009233561670433847,,0.0070772938817945915,0.01417359769235814,,-0.0004825249009174186,0.005379657202527684,,0.010264708627167753,0.0232998936694521,,-0.007485137710353949,0.0018982053333021557,,0.022092542685984314,-0.001547011579422897,,0.009010994802866466,0.008708558890298921,,5.437909781352126e-05,-7.387662876016073e-06,
Abcg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfkb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahctf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il2rb,0.1775256960808814,,,0.49801028268074377,,-0.07563844916404139,,,0.021676424549405094,,,0.1396361165080927,,,0.18471157925425732,,,0.17638860725180022,,,0.23719676366583842,,,0.213832580531848,,,0.5380569598912257,,,0.5429381188927624,,
Thrap3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parp2,,,-0.03823579153006362,,,,,0.011780864706495595,,,-0.020122790868866133,,,-0.014723557399196365,,,-0.006297926955938621,,,-0.015224419467898842,,,-0.01990264147267315,,,0.04549297455297348,,,0.03968600807549392,,,0.037686610738322066
Notch2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Havcr2,-0.0031058622474692855,0.00815115502976487,0.09514796972323646,-0.0031693403984467666,-0.008127715440460738,0.2625796092086214,0.0757626427805972,0.11335337788612693,0.2847527409335957,0.12226082826196384,0.09484548836797238,0.2651443971067428,0.0564418136125767,0.10729672726162263,0.2927887900670317,0.08814141828716507,0.10789504743947956,0.28918592549967936,0.061737436344091484,0.10493245060925954,0.04624293526909389,-0.00018760145247991226,0.0509474075799214,0.18115802854818525,-0.0021742533874462787,0.07111415954647372,0.10251608427460476,-0.0383805003782865,0.11277951253152703,0.22602833363076547,-0.03242382527395665,0.1073633110278488
Ehmt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klf10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trp73,3.897010586456514e-05,,0.0,0.0005035229979569347,,0.006369110626261715,,-0.0023509280121399843,0.00800994651936186,,0.00423162174488475,0.005842114429540941,,0.012689816612856467,0.006015118263698659,,0.004962435578796662,0.0066284512485858885,,0.01079438193231935,0.004337976182378995,,0.0045165107664977425,0.009659304977605138,,0.013516239193699445,0.00898195253943555,,0.004962518248782301,0.00546537671691046,,0.010670708951721617
Hnrnpk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mtf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polr3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilf2,-0.007618959785221534,0.08968650808945137,,0.11654761477448063,0.09156133995399786,0.030676323231633676,0.01201295874702873,,-0.009455308020787858,-0.0002554390784705816,,0.023759265814788193,0.03500602447600062,,0.06276900996656481,0.05325205631908129,,0.014073818021666275,0.032298508025492986,,0.07163205503282595,0.08112475246655983,,-0.03367829098469652,0.09207884615893044,,0.11576806859460312,0.09111005069165128,,0.1172003248128496,0.09135878595850538,
Pcgf5,0.07523859405756725,,,0.07755347578068925,,-0.0471061189327826,,,-0.04748274901034737,,,-0.04801751478899531,,,-0.049815779717533586,,,-0.046779589823951896,,,-0.047703173768354964,,,-0.045981326020065036,,,-0.040774559669738863,,,-0.03166696568282536,,
Il1r2,0.02412139910353514,0.0206630401216224,,0.000598189569131308,0.04632314640977683,0.019309990018691808,0.032853256165644266,,0.02182813839191314,0.03312875172096518,,0.02553194332047113,0.0388051371084188,,0.024586855636675568,0.039375565896220606,,0.019708091559114602,0.036355730779664135,,0.012032054153251766,0.05774967796099137,,0.0042859269020564155,0.092150191359325,,0.008115501459924521,0.054916376376635455,,0.008010815659617499,0.030309308270650818,
Ascc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orc1,0.011750479404075191,0.004744327695444824,0.002356016330671378,0.01704324616339648,0.0023649776500974003,0.021323984690508415,0.015532752023316283,0.017554856142012926,0.033986818958472,0.024732830553057257,0.02125726764227216,0.032282354519699186,0.022185942498182204,0.022459624892421603,0.03233964723793511,0.02358384420781603,0.020843382337346214,0.028376640765366678,0.018710825742819834,0.017729610649318966,0.022671505851105174,0.009940362807332298,0.011017045790642263,0.023868461255966675,0.008382796340504905,0.010594665135027154,0.021336756443722807,0.005764881711043598,0.011500252060117601,0.01728184479030648,0.005220907824545059,0.013457789351664818
Batf,0.31466113170670085,0.16662135727766259,-0.3002090330270498,0.2962129161030529,0.18954979398337782,-0.010172641071886406,0.02949605470647193,-0.07194155714158885,0.2108716339363325,0.10193064114429141,0.15021262036640348,0.31635562601823036,0.07249175368900608,0.10611196297801698,0.2698665181230454,0.11168953000415323,0.2589006578246212,0.263720830438696,0.08081331556731358,-0.02728509548521739,0.06557530381815795,0.0023832262863210333,0.07737695265273738,-0.27568437347633046,-0.1303084799106452,-0.2605939032473485,-0.2500931952223705,-0.17947102195156694,-0.15370215180280747,-0.20348792472635613,-0.1499557757656392,-0.2917002855348207
Cd69,0.42774156743572317,-0.3329817570667383,,0.12194748602591145,-0.1441965510368022,0.42654790051239494,0.5876081625660746,,0.05755955092120249,0.4790199035807055,,0.15439588542795574,0.4113692318526186,,-0.07804480344886155,0.3737144472094464,,0.07988420346912349,0.5674393262149734,,-0.3555458905679944,-0.19344455497954588,,0.47394772588888023,0.22942989183688636,,-0.3086428391474357,-0.17188508572829614,,-0.3947491678240104,-0.4989710070056407,
Nr2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zbtb17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cd22,0.01308638408896509,,0.05134484100547847,-0.005036788343770205,,0.03145156698111908,,-0.01631229097495425,0.022376814285058288,,0.025044184125329036,0.0239948860673241,,0.034414178984109804,0.027791413802138353,,0.022071786015877674,0.010466936331068228,,-0.0007528742101037909,0.006120248678943134,,0.008210515068428365,0.0017849959889132505,,0.0006794732817455953,0.021344025353714557,,-0.007455959453605366,-0.000665338746377333,,-0.0031866003090544087
Ythdc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lmo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ncoa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ewsr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arntl,0.02222247290893326,0.01972427451268548,,0.0223368484513556,0.01928695146101635,0.014791874786964188,0.010751553710956077,,0.02214935910053273,0.016970359714124347,,0.01573663253730617,0.012381261851372408,,0.018671327906286124,0.013616731834583366,,0.020570652359922396,0.015505231955988184,,0.0276686984944778,0.023811195801328365,,0.03343694394997849,0.027413661480403223,,0.03213898173041442,0.029719304580604285,,0.024997735286061057,0.026287532511944118,
Ikzf2,0.08432329265690641,0.05339115546834846,0.058371129138200896,0.07843285407559822,0.05193271020234397,0.055022764128756924,0.03573246014974815,0.054687998844069934,0.07728954053640083,0.0498508359467285,0.046438034342478035,0.06873226522163238,0.04457519184768973,0.05165277701241965,0.06895660076625312,0.042654118976127114,0.04626684156512747,0.07747871593121006,0.04414710558004573,0.04914518753338279,0.08452880467276991,0.04891876135054113,0.04721532133295283,0.07539512924111175,0.05544704155068636,0.03247946889093029,0.042598177700873686,0.03506658395688262,0.04545961521324724,0.0393963882444218,0.029847505492792352,0.05320108264677977
Fmr1,0.03558820171914917,,,0.10455593586804736,,0.02957740724698475,,,0.020674102625291416,,,0.040465205183611117,,,0.027973897408686662,,,0.06260559784257592,,,0.07083944306792775,,,0.08319100729611632,,,0.0941257340212204,,,0.08422994236006685,,
Kdm6b,0.1576507061819039,-0.01949299241480784,0.09730245026659456,0.10198938700633982,0.017485422628350622,0.15891526868303787,0.16094241576442583,0.09773210323930163,0.1784660231602267,0.19985121139077636,0.08277065866966962,0.16754479830459917,0.1714958731737044,0.09810186616248924,0.1554830099677453,0.1700928404465391,0.09192420961878801,0.1723918596121667,0.17278096060394066,0.0928065863689023,0.1731977370030162,0.19127589875857534,0.059215643680266696,0.1552958960286944,0.198687331540728,0.0945979199678701,0.16611535003627423,0.17655675045523903,0.06772640011204166,0.1534128504885317,0.1677020226800606,0.08178564567632954
Plaur,0.13165287598001205,0.0991316838776417,0.010245443667280404,0.1452961471950381,0.096887055838889,0.01164706050904216,0.009394176241136936,0.0006919838946478727,0.009526768782421213,0.011683748029165273,0.0009957498936108745,0.007450193548693449,0.011030478334477968,0.0004718456399442397,0.0301592198948138,0.013154663137518676,0.0011282734776829149,0.022241604241522783,0.010412948951740273,0.0031531286742796675,0.08724672543072652,0.062864818946163,0.007667301035205749,0.1263268068332077,0.003721113127957991,0.006630043399746865,0.11968915110368981,0.06372601744990594,0.004240047387955242,0.12246416884643119,0.0624864604962311,0.01164454144324847
Zbtb39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il18r1,0.06511398138760856,0.08870911358493101,,0.1097259245681371,0.103185924132831,0.1662227761351947,0.14541384645720004,,0.21394168593995977,0.18356503769920193,,0.19960284885849627,0.17159236858767635,,0.1888457793458042,0.15774010425667448,,0.20144161734823637,0.1688528367415913,,0.22164940603814096,0.17103201525796397,,0.18657078012417974,0.17523166842242516,,0.19168509492734417,0.1319407613546877,,0.22216008298608916,0.1719693312389121,
Chd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hnrnpd,-0.3499934292981483,-0.2869123562397827,-0.11608479131517738,-0.3687235129523158,-0.3501149763030166,0.0012692332702985442,0.035184259312637314,0.00751405661905214,-0.34983107465474084,-0.33145188774145407,-0.04502080112425266,-0.13190470214041206,-0.15395648212186822,0.030822766097857137,-0.162711673597609,-0.16624530540860538,0.011659482792554365,-0.22424008726622488,-0.19229226420808543,-0.04522004064689079,-0.34409850575665707,-0.29948972148665276,-0.08659714668308373,-0.3757944902366993,-0.3497976052092813,-0.10637763513326969,-0.3837151292384338,-0.36035961014284046,-0.10943077783681834,-0.3873000410722428,-0.36102219619639286,-0.12015566378290758
Klf13,0.119387812082919,,,-0.3604386693476596,,-0.18213130985133402,,,0.4240002082843331,,,0.2882254160097282,,,0.11329427706362669,,,-0.11437857953199666,,,-0.1209901816517156,,,-0.43547719006835484,,,-0.4920183915185331,,,-0.22780131685941643,,
Ighd,0.02548759853784289,0.005400165678606039,,-0.0011688937676005756,-0.0020402050501197736,0.024152219886722382,0.012700189125341346,,0.00840060205281447,0.010805745384626678,,0.025214548968315632,0.011333654784256103,,0.02011496974373252,0.013590217203682786,,0.01113785453965305,0.01077143582438431,,-0.009378415118905296,0.003638161012105103,,-0.006641267597384386,1.9422010578406828e-05,,0.00012696569124618886,0.0002330856799402483,,-8.962985136020107e-05,9.49115653720291e-05,
Dpp4,0.07254851097337216,0.04345577625041671,0.10009846017845161,0.05641492004817807,0.03381386839881545,-0.0557388328840721,-0.06407067318125173,-0.015800349733946697,-0.0678877607681745,-0.05708202058985102,-0.039104978607701055,-0.06369205819575642,-0.06302256415694214,-0.04359693288517271,-0.06565716979969088,-0.05879918888967419,-0.04273155464929263,-0.029323267346258508,-0.030540541636349505,0.004031951349731996,0.009940476074115766,-0.013014932375936414,0.022907556884829046,0.04909677995214895,0.028169173504876598,0.0627814422805719,0.014859874274680884,0.018335448826337943,-0.0012955674775130682,0.05645188136022776,0.05506119082327945,0.05609678132004202
Sp4,,,0.07267597487511995,,,,,0.06199467671992867,,,0.04919871802005002,,,0.06529484447132708,,,0.06782621146141317,,,0.06690688381448069,,,0.06133995144309868,,,0.06406433001934671,,,0.06814157171569699,,,0.06818730270977039
Klra6,0.006956192094989089,0.0,,-0.018332331614951604,-0.019078825650828805,0.007550742108688122,0.025577193008618646,,0.011376629703401716,0.0017364194342006454,,0.006699798393520995,0.03634332606677883,,-0.0010267088361294878,0.05500785796341202,,0.09909548853192575,0.1525425658055286,,0.00589444177947452,0.13034195709617682,,0.004020327421234944,0.18268168954024983,,0.014302853088876013,0.04797483540017588,,0.24609157124938943,0.1231653634858913,
Csf1r,0.003255148251381765,0.0016390416311397977,0.0042952413282401816,0.0021938432554224996,0.001649788003632568,0.0010167435043850475,0.0003805479029075997,0.0002364408096823733,0.000682745612121972,0.00151548111024079,0.00017263884353221925,0.002161440695542676,0.0023966447584029683,0.00040354002268612726,0.0001636332254908867,0.0022904539368984117,0.00011679555031966165,0.005666264822928298,0.00122480070128711,0.001505984362623204,0.07445874780091478,0.0025840228495879413,0.0009856428204451735,0.03563011647045671,0.0024822685020284246,0.0006736006347544337,0.012802137070247159,0.002516631446162407,0.00037927299655591797,0.0012467292707682117,0.002306138773994515,0.0005851174917793886
Fosl2,0.07337174854041116,0.07280212139083776,0.018937416779239692,0.04707974855884899,0.05667599316128835,0.031433420981725926,0.03279363525273213,0.03233837688103663,0.04813379555975825,0.0591006836286659,0.0003152342562654165,0.04090844844886304,0.04349560294738613,0.018798506786434896,0.0393271033787186,0.05043889771988757,0.028453208520066834,0.04563607202125867,0.046825058523675224,0.03259518906975261,0.06220865553370325,-0.031181587925211404,0.022838651418169903,0.07297856402518124,0.07712648676506528,0.021711213491769712,0.03796699711051,0.04302806323933316,0.01788179513187678,0.014976520985658243,0.027697664654417517,0.013988198347616568
Cd84,,0.05519489359996082,0.019916700965016673,,0.05366314839338892,,0.04040942729058123,0.05565858266782,,0.0468227542800913,0.06061068260722096,,0.044913640216336106,0.05824302486290481,,0.04477246884685108,0.060239985490177755,,0.047582827679943956,0.059197960033530145,,0.021698573054017067,0.04708814328154522,,0.007535656267487279,0.029099276731962418,,0.03233175437914263,0.04110125629197531,,0.025411956358243764,0.039554798115290175
