UniqueCount	AmbigCount
0	0
0	257
17	0
23	1415
0	752
0	715
0	752
0	715
0	751
0	715
1	5
0	0
0	0
0	752
0	0
75	1156
4	1235
1	1210
0	607
0	384
1	90
1	288
15	97
0	213
0	382
13	1318
0	605
164	2030
4	1993
0	1791
3	82
0	101
5	6
1	8
0	99
0	0
0	11
0	0
0	0
10974	9412
0	9412
6826	107
2655	11023
21	11023
13404	9689
44	30
0	21
0	12
121	29
37	0
0	0
0	0
0	0
0	0
0	0
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
0	5
0	5
0	0
0	0
0	4
0	4
2	5
1	5
0	0
0	0
0	4
0	4
5	3
0	3
253	1098
114	1098
60	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
2	0
0	0
0	1
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	1
0	2
0	2
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	1
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
1	2
1	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
14	0
9	0
14	0
1	0
11	0
14	0
20	0
20	0
28	0
25	0
19	0
18	0
30	0
14	0
8	0
19	0
17	0
31	0
13	0
10	0
16	0
17	0
22	0
30	0
3	0
9	0
34	0
11	0
96	0
59	0
0	27
4	27
44	0
0	13
5	13
33	0
27	0
16	0
8	0
3	9
0	9
8	163
0	163
26	0
18	0
32	0
25	0
20	0
16	0
16	0
21	0
21	0
18	0
42	0
6	0
19	0
218	0
148	0
0	81
48	81
68	0
86	0
88	0
39	56
0	56
77	0
20	0
20	0
71	0
12	0
38	0
1	0
0	0
2	0
1	0
7381	21
11	0
1575	32
1238	799
3	193
17	1936
6	43235
35	11725
1199	6
3	22285
56879	50797
1413	8
8010	0
13	0
0	0
0	0
0	3
6	65
0	0
0	0
9	0
0	0
0	172
4	457
2	0
12	30
0	0
0	0
90	3100
1	5
0	189
0	0
0	5
0	6
0	0
0	0
1	0
0	0
0	0
16	142
13	671
0	32
3	8
0	0
398	10
3	241
0	0
0	0
0	0
70	888
52	888
4	0
0	0
0	2
1	0
100	3165
0	14
0	0
1	4
5	4
111	622
0	0
0	0
0	0
55	3368
0	16
0	14
0	0
0	1
0	0
0	0
329	0
0	0
0	0
0	0
0	0
532	0
0	0
71	1701
0	0
0	0
2	718
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
102	0
0	266
3	286
0	550
2	4
0	19
0	10
2	0
0	0
0	0
9	40
0	0
0	0
0	0
1396	0
0	36
0	0
0	1
15	0
6	3011
0	0
0	24
10	1
0	0
0	0
1	0
4	805
0	0
0	0
0	0
0	0
22	1630
0	0
0	1
0	10
0	0
0	1059
0	10
0	0
0	3217
0	0
0	0
0	0
0	0
0	0
4	13
0	0
0	0
0	0
0	0
4	18
0	0
0	0
0	0
68	3306
0	0
1	2
0	1
2	8
2	766
4	210
0	258
6	268
0	182
2	347
1	594
0	281
1	239
1	3
0	0
0	0
0	0
0	0
0	562
0	0
10	22
1	0
13	0
881	0
6	0
0	7
1	0
7	8
0	0
0	0
18	0
2	99
8	0
0	0
12	86
0	86
8	0
0	0
2	521
40	22
2	0
0	189
0	0
1	1
0	1
99	1839
0	3
5	1003
0	0
3	0
0	3
0	0
0	0
396	3
0	0
1	243
0	811
0	0
0	1
4	357
0	0
37	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	437
6	352
45	1062
0	0
0	0
0	10
611	1231
43	236
32	330
30	354
0	166
0	345
16	1041
0	117
34	710
6	150
0	0
0	0
0	0
0	0
0	0
0	0
4	7
0	0
0	0
0	0
0	4
0	5
2	64
11	64
15	64
34	8
0	0
0	0
0	0
0	0
0	0
0	11
3	202
0	625
0	594
1	188
0	300
10	548
2	119
2	116
14	5
107	512
0	38
38	110
3	38
0	38
0	611
10	107
1	539
0	65
0	152
0	539
57	230
0	193
58	0
48	4814
0	2615
0	4828
0	292
0	212
0	312
7	4537
63	4578
0	3010
1	2859
40	3137
4	1718
0	1741
19	45
17	61
1	1815
357	1344
2	164
18	1
1314	61
427	43
0	0
0	0
0	0
1	127
6	13
0	0
17	3
1	0
0	0
0	1
88	16
708	70
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	73
0	73
0	73
73	2493
2	977
37	1722
42	1720
9	131
8	501
2	30
2	347
6	53
0	2
45	2512
0	2513
2	2374
0	845
0	286
4	475
4	586
0	644
0	408
23	877
98	334
0	0
0	3
5	4
0	2467
4092	12417
8	4503
60	2790
74	88
0	88
0	0
0	0
0	25
0	25
0	25
2	1
0	0
3	4
19	79
0	0
0	0
3	78
1040	181
0	91
48	12
0	53
7	67
2	53
3	49
0	53
0	98
1154	250
4	76
0	219
3	270
92	840
56	676
5	42
9	333
11	5
0	0
0	0
0	0
0	11
29	493
0	11
1	57
0	81
1	83
0	79
0	54
0	1
0	11
1	44
0	25
0	3
0	16
8	3
0	3
32	241
0	6
10	14
0	24
0	233
6	184
1	60
0	176
0	176
0	176
0	437
0	2
10	337
0	0
10	617
0	1
0	1
0	0
0	437
0	440
87	537
4	513
0	1
0	2
0	1
2	0
0	195
0	195
0	5
0	5
0	5
0	5
0	3
36	1548
0	0
0	195
0	603
0	1071
13	169
1	2747
0	809
0	1442
0	2906
100	270
25	2803
189	2007
11	2610
3	737
163	795
1	513
17	296
50	1557
10	88
0	510
0	2903
0	3032
61	440
2	437
4	13
3	16
0	16
3	2
0	107
0	57
1	5
0	112
0	116
0	97
0	112
0	112
0	116
1	7
0	116
0	72
0	76
152	102
1	62
5	61
572	162
4	134
17	134
3	51
1491	504
0	504
0	0
0	0
0	0
0	0
5	0
43	3788
8695	4042
7	1271
0	1368
34	216
491	1622
22	58
156	245
0	41
0	227
3	30
0	67
0	66
61	44
5	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	1744
13	2502
11	3748
350	3525
3	3510
0	2138
57	1241
0	2589
0	0
0	0
0	1002
0	171
28	671
1	1051
0	1054
174	22
7	7
0	7
0	0
1	500
32	474
0	375
0	391
0	499
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
15	8
54	130
0	435
17	383
0	468
0	495
0	519
0	481
169	39
4	378
2	113
0	444
1	62
9	18
0	99
17	193
1	187
0	68
3	619
21	3930
115	4792
391	2029
1	1835
55	1234
1	771
0	465
111	744
937	1865
61	1865
37	69
0	0
0	0
389	1415
4	365
0	186
16	1165
0	211
51	558
29	259
11	68
54	78
6	77
7	40
0	0
0	0
0	0
0	0
96	771
0	771
2	331
0	186
0	75
19	3
111	62
0	0
0	0
0	0
37	1580
5	77
0	109
1	81
2	54
0	7
0	0
0	0
0	0
0	1
0	1
55	796
0	796
1	146
3	91
14	46
3	174
9	61
0	0
0	61
1	54
999	424
2	168
0	69
14	87
4	87
4	93
0	211
6	2
5	211
0	22
0	165
0	59
2	0
0	0
0	21
0	0
0	21
0	0
0	0
0	16
3	16
0	15
0	1
1	1
25	91
0	10
1	2
0	13
0	2
0	3
0	2
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	11
0	7
0	11
0	0
1	3
18	58
21	14
3	107
2	61
0	99
12	21
42	120
0	62
0	0
0	0
0	0
0	272
26	438
0	217
11	141
3	362
1	272
11	272
4	178
81	1597
0	47
0	21
0	205
0	258
1	215
17	162
7	181
0	115
0	0
63	456
0	0
645	1654
0	1609
4	114
30	712
6	115
0	598
67	198
29	358
2	598
0	8
2	163
0	0
0	3
0	3
0	0
0	22
0	20
10	20
0	25
0	21
0	0
0	0
0	0
0	0
0	150
0	150
0	150
0	0
0	0
0	437
0	423
19	429
0	160
0	166
13	35
0	57
0	62
18	181
7	1
0	0
0	0
0	0
1	134
3	2
0	82
0	0
0	0
0	0
0	31
2	21
8	17
358	166
0	166
41	37
7	0
0	0
0	0
0	0
407	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
592	697
19	676
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
1	4
611	480
8	38
3	471
1	131
52	8903
15	7182
136	7862
0	7287
19	6961
0	4205
6	5146
0	2882
2	43
1	41
0	40
0	43
5	10
4	5
0	42
0	13
0	11
0	0
0	0
0	2349
178	2603
13	1684
29	1495
0	926
37	1343
10	574
13	53
0	457
2	467
2	465
23	464
0	439
0	231
3	118
5	55
3	90
27	37
17	3684
0	3601
7	3429
0	3512
2	425
12	103
27	484
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	20
0	1
65	419
0	0
0	0
0	0
0	2
0	552
4	606
62	790
0	554
0	466
4	421
2	55
0	78
0	111
1	40
1	97
0	72
0	341
13	11
2	535
5	19
6	98
0	546
1	535
0	12
0	535
519	764
0	623
0	179
207	2238
2	130
181	1845
0	15
0	1082
0	1082
0	1082
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	36
0	36
0	33
0	33
0	1
0	0
11	26
0	0
1285	718
5	76
0	642
4	5
0	0
0	0
0	0
0	0
0	0
0	42
0	0
0	0
0	0
440	6
16	6
44	959
0	0
0	0
11	160
108	2942
8	12
17	705
0	0
0	111
1760	465
5	42
7	102
37	165
2	146
6	54
0	109
6	541
6	605
259	586
0	99
0	87
0	41
0	38
0	9
1	0
0	6523
23	186
0	113
1	173
0	92
0	74
1	174
0	94
1	65
0	915
372	2505
0	692
10	659
0	802
0	0
0	0
1	3
0	3
0	3
0	0
0	0
6	161
0	298
0	298
3	172
0	53
0	0
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	0
0	1
0	53
0	1
26	467
0	0
2	694
0	972
2	931
0	1029
0	1013
0	952
1	960
0	453
92	641
0	195
12	262
0	167
0	188
7	72
0	99
1	105
9	40
0	939
0	644
161	1083
48	2062
4	582
65	6417
1351	6769
1	695
11	1102
21	2388
2	1867
4	1673
30	391
4	362
0	86
24	0
0	0
0	0
0	3
1	1
0	1
2	734
17	528
1	736
1	0
0	126
16	215
181	602
0	130
0	295
12	175
16	211
5	591
0	119
0	55
0	0
0	1923
0	1926
0	0
154	927
4	757
2	309
4	187
3	214
0	210
0	172
5	83
0	23
51	74
0	0
0	0
0	0
0	0
408	0
13	1
9	11
0	1
0	1
0	0
0	1
277	2036
80	1828
0	0
0	0
0	8
16	354
8436	1992
70	1350
181	82
15	560
9	279
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	44
16	44
0	19
0	160
0	151
0	31
1	32
0	1
13	126
0	0
0	0
0	2
0	36
0	36
0	0
0	0
0	0
0	0
0	34
9	552
0	155
0	200
59	488
0	361
34	129
14	69
0	0
0	0
0	0
0	0
0	1
0	37
0	1
3	37
3	6
0	1
3	5
0	197
0	113
0	8
2	3
0	3
0	17
0	13
48	1773
0	10
0	196
336	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	353
1184	886
0	99
3	95
21	85
0	905
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1467
1	1562
0	1800
17	1853
1	1865
0	1846
0	244
7	254
0	244
0	244
0	244
0	244
0	59
0	59
0	59
21	74
3	1582
0	34
147	712
193	309
300	237
22	116
3	593
0	166
42	10
1	435
2097	3929
19	3929
77	79
1	237
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	995
0	971
1	818
34	914
0	1329
29	2540
1	644
4	984
32	421
22	1215
11	21
0	178
0	136
1	22
2	154
1	31
4	7
0	0
1	0
634	1934
3	215
3	0
2	668
23	694
33	623
4	604
0	18
31	96
18	258
10	36
2	115
3	32
1020	138
0	122
191	225
0	0
0	0
0	1
0	0
0	2
0	1
0	1
0	0
1	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
110	24
0	14
0	14
0	8
0	2
365	1108
19	963
1	322
14	621
0	610
0	508
0	314
1	533
3	125
15	225
61	3181
29	2686
5	119
17	215
24	3153
0	0
0	0
0	0
0	0
0	0
0	0
63	1870
72	655
28	1269
22	1744
30	83
10	5
2	0
0	0
35	216
0	203
0	137
0	145
0	146
0	154
0	142
0	143
0	134
0	151
0	122
8	15
3	2
0	144
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
20	56
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	12
0	12
3	1
0	32
1	35
4	1
0	1761
0	1761
0	1
7	1
0	0
0	0
0	0
0	165
0	160
1	165
75	0
15	12
7	4
0	4
2	3
0	12
2	206
2	211
0	136
32	46
10	53
14	53
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
10	2
0	1
209	0
0	1
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
11164	1995
190	1991
0	310
6	186
18	294
0	42
0	0
26	24
0	16
0	274
0	0
0	0
40	225
4	50
3	37
0	8
0	83
6	3
7	43
2	89
5	2
0	41
48	665
2	50
1	50
0	14
0	0
0	0
3331	0
14	602
41	664
13	643
0	555
39	236
21	27
0	5
0	6
0	6
0	0
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
101	117
151	302
31	91
2	41
0	302
359	167
24	167
0	108
0	108
0	108
0	108
75	39
1	37
2	14
1	24
6	22
0	4189
0	4004
3	2484
461	2919
1	859
522	1280
1	523
0	4270
0	4350
1	12
0	8
2	10
0	1145
0	10
75	616
0	1147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	5
23	166
0	0
0	0
0	0
0	0
6	1873
2	1660
60	232
4	1771
1	293
90	1153
0	103
4	1450
70	2275
189	250
0	234
0	16
97	0
1	0
0	0
0	0
0	0
9	393
2	110
3	40
0	424
1	415
1	298
0	265
2	65
182	5544
0	1461
0	5544
0	0
68	164
0	84
22	139
26	156
2	35
107	5676
82	1872
1	473
109	151
31	524
138	3509
0	326
552	1546
2	182
177	391
62	84
3	135
106	173
13	254
42	102
93	58
5	56
107	26
2	56
4	56
313	2565
206	2804
41	415
4	242
3	330
1	122
0	0
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
11	0
156	28
1	28
126	36
0	1
0	18
0	18
1	35
0	0
0	0
295	1482
25	1482
0	0
0	0
0	1220
12	1940
0	0
0	0
0	1
0	0
0	0
3	103
2	21
0	87
4	0
1	4
14	113
0	113
0	6
507	38
7	36
4	27
84	277
3	269
1	100
5	59
22	45
4	140
12	12
1	2
9	12
3	93
5	53
8	10
103	1859
8	677
0	1535
129	1357
0	1513
105	309
0	1532
0	1641
5	1669
25	47
0	253
43	142
0	176
0	171
6	202
162	325
1	58
301	1349
0	99
0	0
0	27
12	231
1	204
1	19
0	0
56	433
1	221
3	185
0	360
1	44
7	203
0	36
0	36
0	36
0	0
1	2
0	2
0	0
5	6
0	0
0	1
1	1620
0	1663
0	39
0	1403
2	54
79	15
5	99
15	176
0	441
39	294
31	352
38	188
3	123
18	130
0	177
18	217
5	196
269	2545
1210	2413
22	2395
1	304
0	1344
0	126
447	2034
2	376
0	226
0	421
0	101
0	570
1014	2479
7	292
1	1799
411	886
1	137
191	971
112	19
0	19
4	197
18	232
64	1068
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	52
29	195
1440	16745
157	598
56	15766
22	5686
0	395
22	568
34	421
88	723
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
49	26
3	2663
0	1218
0	40
0	40
0	134
0	119
0	27
0	41
0	1265
0	179
1	490
0	393
0	365
2	1204
0	162
0	1805
0	263
0	484
0	356
0	1017
0	941
0	982
0	605
0	951
2	729
80	446
8	313
0	2312
0	2335
0	2246
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	262
0	262
0	0
0	0
0	0
0	0
0	0
6	22
0	0
0	0
0	0
0	0
0	0
0	0
0	262
0	0
1	14
0	0
0	0
0	1
182	256
1	248
6	63
3	90
5	200
0	146
2	113
33	56
0	0
262	1275
620	1689
0	270
0	1181
61	110
120	323
0	176
4	3890
185	3838
4	3449
1	3097
7	209
6	221
28	188
1	0
0	0
0	0
0	0
0	0
1	0
6	4
11	4
0	3
443	1219
129	1074
8	262
12	373
2	131
0	400
1	453
11	570
1	570
63	996
0	0
0	0
0	0
13	108
0	0
0	0
1764	2382
53	2017
0	268
3	179
9	9
1	505
3	851
106	3252
27	3154
2	2068
0	394
2	420
20	386
0	13
4	29
0	2
0	0
1	13
0	6
0	341
42	492
2	247
3	509
8	263
11	106
9	180
2	41
2	48
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	409
0	405
0	401
0	71
5	9
6	43
2	42
3	5
0	309
0	8
0	310
0	311
0	5
0	4
0	4
0	9
0	8
1	2
0	8
0	1550
157	906
0	933
3	482
1	1515
0	250
100	2127
1	157
14	137
0	25
0	36
28	37
11	21
20	18
23	11
154	618
1	470
0	612
6	405
10	363
136	73
0	97
21	499
260	55
1	40
3	15
0	0
3	216
1	40
1	194
0	35
0	115
0	63
0	9
1	21
77	87
76	36
0	19
31	4616
254	5321
85	1482
70	6
0	268
3	1107
0	151
0	148
0	244
0	124
1	140
213	485
205	87
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
414	495
1	393
2	339
15	76
26	58
2	3
0	0
4	1300
0	1269
28	943
15	49
20	120
0	156
13	33
8	118
11	97
0	0
0	0
0	0
0	7
0	6
0	7
0	1
0	499
1	489
10	1
0	486
1	78
12	50
5	30
21	1600
0	0
0	0
16	867
275	2752
13	187
0	50
2	79
1	46
133	564
4	194
10	332
2	183
5	158
12	109
1	43
0	50
13	157
17	7
0	157
48	24
39	390
1	18
3	34
0	5
0	5
0	0
0	11
0	22
0	13
0	23
488	79
35	79
0	0
0	0
0	8
0	2
0	1
0	7
3	2453
2	2456
105	2425
88	656
0	159
7	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
81	801
1	28
0	28
2	19
0	4
0	0
5	76
1	8
0	3
0	3
0	2
0	1
0	0
0	1481
2	1495
0	1
0	1
1284	0
20	731
0	0
0	0
0	0
0	0
0	0
212	593
127	1020
0	975
0	1036
0	534
13	142
0	5
0	5
1	3
0	1
0	0
37	45
0	0
0	0
0	0
0	0
1	39
293	73
0	50
0	0
0	0
25	221
0	1
0	453
0	0
0	453
0	0
0	0
0	0
18	365
25	452
0	344
18	834
0	366
0	324
20	292
1	134
1	8
3	24
0	46
1	67
0	57
95	493
1	493
0	0
0	0
0	0
0	0
0	35
0	35
0	0
0	27
0	27
0	25
0	25
0	7
0	1
0	28
3	703
1	756
12	762
125	744
5	306
30	8
73	87
0	0
0	0
0	0
1292	2802
179	2419
25	3191
90	472
1345	2265
49	550
0	699
570	749
11	545
0	0
0	0
0	0
35	1122
36	1102
0	519
28	188
10	146
21	550
0	228
0	404
0	203
0	501
0	501
0	501
0	0
0	37
0	37
0	0
1	0
1	255
0	255
0	8
0	7
1	4
0	3
0	3
1	6
0	0
0	0
0	0
0	2
0	1
0	1
0	2
0	1
1	8
0	58
16	75
0	0
0	28
0	0
0	0
0	0
0	28
0	0
1	1
0	0
0	0
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	43
0	12
5	294
556	1779
2	1562
14	342
184	22
74	4
14	151
35	30
0	50
217	307
0	116
151	144
0	11
33	153
0	343
15	356
0	26
0	0
100	241
0	23
0	0
0	0
0	0
0	0
149	514
0	32
0	42
2	19
0	343
0	116
0	42
86	420
3	8
1	55
1	436
0	21
0	421
0	191
1	190
0	0
0	0
0	0
0	122
0	122
0	5
0	0
0	0
0	0
0	0
0	122
0	0
0	112
12	242
23	238
0	107
0	10
34	9
0	185
33	18
194	1396
0	8
1	614
0	207
0	269
0	746
5	211
8	156
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	139
0	34
0	293
2	0
18	3
0	138
0	40
0	62
0	106
4	6
248	659
5	19
1198	40
1	317
0	3
0	79
18	229
3	87
2	118
3	126
12	139
7	661
1	951
28	951
50	85
1	21
6	496
2	334
1	496
5622	1344
20	918
4	599
0	1153
0	95
5	1153
22	78
0	77
5	77
0	77
0	17
2	12
4	0
0	0
0	0
0	0
0	0
0	0
0	0
28	236
0	0
0	66
1	61
0	61
0	36
0	2
0	18
2	0
0	13
0	6
4	10
0	1
0	4
2	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
199	257
0	112
0	187
0	144
39	46
0	34
0	15
0	146
86	1045
0	385
17	0
0	0
0	0
292	880
1	852
3	69
2621	441
26	441
46	938
9	905
0	347
10	259
0	277
25	164
2	43
0	33
0	8
1	2
0	15
3	12
0	1
0	30
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
2	328
0	253
372	1135
3	175
6	525
0	622
0	395
0	592
1	570
39	177
8	282
27	453
1	1022
73	1058
1	635
4	615
7	221
3	163
0	1
0	1
0	1
0	1
0	1
0	1
4	134
0	5
0	0
0	1
0	0
0	0
29	243
4	57
15	56
7	46
113	430
1	150
0	0
11	761
0	22
49	1705
0	13
0	0
0	0
0	0
0	0
1	298
2	53
3	84
9	108
0	18
0	10
0	0
0	0
0	0
0	0
0	0
0	0
1	312
4	303
5	215
3	163
1	153
4	205
0	112
8	108
6	116
20	77
2	68
0	63
6	80
0	0
1	0
0	0
97	852
3	411
7	28
0	54
70	203
17	12
6	230
44	1116
2	0
0	0
1	970
3	996
2	1094
10	742
0	472
0	90
9	292
7	215
2	144
5	56
0	0
0	0
8912	361
26	340
1	21
0	270
62	537
0	0
0	0
19	30
0	0
1	0
0	0
1505	2501
39	834
0	896
2	894
76	514
0	1123
2242	422
9	422
20	13
0	466
0	1
0	0
0	0
21	886
1	817
2	219
1	86
20	57
0	401
0	401
0	272
0	272
0	0
531	65
0	338
0	200
2	84
0	344
0	296
37	2879
276	2925
8	2594
41	2383
12	103
0	2865
0	0
0	0
0	0
30	510
1	466
2	536
2	224
8	20
0	0
0	0
0	0
58	371
152	358
0	191
0	88
36	138
260	731
0	172
1	594
19	225
41	95
4	39
1	60
205	60
0	51
0	51
0	51
0	51
0	51
0	51
11	1844
0	1663
0	1676
1	1691
0	1188
27	981
11	0
0	0
83	532
0	523
0	533
0	527
11	572
0	494
0	398
0	470
1	430
0	177
0	229
8	25
2	499
2	282
0	97
2	98
15	43
2	40
307	47
115	163
0	76
0	24
0	24
4	43
0	499
0	326
5	307
0	302
7	278
1	120
16	44
4	13
0	302
41	889
3	900
0	834
154	134
45	99
1	119
381	439
33	389
22	273
8	203
2	66
85	1131
1	102
0	24
0	3
0	55
0	57
0	54
0	72
4	31
0	18
0	29
2	17
0	10
578	193
0	50
3	154
0	163
1	132
1579	9035
597	155
2	155
676	303
0	673
37	364
12	1199
11	9035
5	22
0	22
0	4
0	0
0	0
0	0
