wilcoxon,t-test,t-test_overestim_var
Nt5c3b,Lsm12,Gatad1
Serf2,Cenpn,Cript
Naa38,Prr5,Gnpda1
Mrps23,Mydgf,Kdelr2
Ssr3,Sytl2,Grpel1
D16Ertd472e,Gatad1,Atp5e
Fignl1,Cacybp,Ndufs4
Npm3,Idi1,Mpp6
Hnrnpd,Hspd1,Fmnl1
Tfg,Mrpl40,Rbmxl1
Itgax,Esyt1,Rab1a
Ndufa1,Mrps16,Mrps18c
Stard10,Tnfrsf13c,Pacsin2
Cript,Dna2,Nucb1
Bub1b,Cdkn2aipnl,Stip1
Emc7,Ckap5,Dph3
Tmbim6,Tuba1c,Snrpg
Ndufv3,Spag5,Actl6a
Prdm1,Psmd1,Ptpa
Anxa11,Actr2,Uba2
Stt3a,Ywhaz,Fam129a
Diaph3,Nucb1,Coa3
Ppp1cc,Tmed5,Npm3
Iah1,Rbmxl1,Tbx21
Grpel1,Cdc34,Usp1
Nol7,Slc25a33,Ak6
Sike1,Cenpv,Fis1
Sra1,Dpysl2,Pdzd11
Ide,Flnb,Dcun1d5
Arpc1a,Cbfb,Cyb5b
Snapc5,Vdac1,U2af1
Dpm2,Cd52,Ugp2
Ntan1,Anxa4,Derl2
Psmd7,Ndufab1,Nup37
Nde1,Psmc3,Nqo2
Topbp1,Smpdl3b,Mlec
Pmaip1,Kdelr2,Emc7
Mrps18c,Usp1,Bcl7c
Smc3,Sdhd,Txnrd1
Rangap1,Itm2b,Cdkn2aipnl
Dnajc3,Bcap31,Nab1
Bin1,P4hb,Tomm5
Cdc25b,Thoc6,Lxn
Tsn,Atp5h,Larp7
U2af1,Mrpl4,Sdcbp2
Pttg1,Ptpa,Dnajc3
Pigt,Atp5l,Snrnp40
Cisd3,A430005L14Rik,Trip13
Dph3,Zcchc17,Dctn3
Gmfg,Ppp4c,Cip2a
Ftl1,Gale,Pttg1
Fhl2,Dnajb6,Anxa11
Hsd11b1,Apobec3,Ehd1
Atp5g1,Rwdd1,Mgat2
Pdzd11,Txnrd1,Ppp1r18
Polr2k,Apobec2,Fundc2
Pih1d1,Stip1,Nde1
Nek2,Hnrnpk,Polr2k
Tbx21,Nedd8,Sri
Coa3,Tmem163,Psmd7
Capn2,Bcl7c,Stk39
Psma5,Ripk3,Smc3
Rbbp4,Spcs3,Pdcl3
Snrnp40,Rab1a,Pgrmc1
Dynll2,Ino80c,Bin1
Cers2,Syce2,mt-Co2
Chaf1a,Luc7l3,A430005L14Rik
Stk39,Sra1,Atad5
Hip1r,Med10,Tuba1c
Prex1,Mlec,Srp14
Lman1,Arhgap19,Prex1
Fis1,Timm8b,Zbtb8os
Hspa14,Ube2m,Spcs3
Mns1,Derl2,Sike1
Tubg1,Uqcrfs1,Arpc1a
Crlf2,Timeless,Ndufs2
Ino80c,Nudt1,Mcm10
Thoc6,Nup93,Snapc5
Fundc2,Tfg,Topbp1
Alad,Frmd4b,Ckap5
Spg21,Pgrmc1,Pts
Tuba1c,Tubg1,Incenp
Cenph,Dck,Lamtor1
Dck,Ift20,Abcf1
Abcf1,Ssr3,Ripk3
Tstd3,Nhp2,Hspa14
Uba2,Ube2a,Myl4
Kmt5a,Ndufa1,Nrgn
Fam111a,Pmaip1,Serf2
Asrgl1,Smap1,Nt5c3b
Il18rap,Atp6v0e,Trbv13-3
E2f4,Ttc39c,Sin3b
Far1,Set,Kif4
Ncaph2,Mrps23,Rbbp4
Lamtor3,Zyx,D16Ertd472e
Hars,Eea1,Tfg
Ugp2,Ndufv3,Gmfg
Zbtb8os,Wdr95,Vdac2
Cdk1,Ehd1,Gltp
Rdx,Tnfsf9,Cyp51
Pop4,Slc25a24,Psma5
Ndufs4,Ddx39b,Rangap1
Ptpn7,Cox7b,Palm
Vbp1,E2f8,Thoc6
Mlf2,Tsn,Shcbp1
Hat1,Litaf,Ppp2ca
Anxa1,Runx2,Nol7
Pcmt1,Slc2a3,Amdhd2
Pon2,Fmnl1,Prpf38a
Naa20,Capn2,Atp5g1
Rrbp1,Adora2a,Mrpl41
Dcun1d5,Pts,Ctbp1
Gltp,Nab1,Tubg1
Clta,Cct8,Dscc1
Ppp1r18,Anxa11,Ntan1
Slc2a3,Mrps18c,Mt2
M6pr,B4galt5,Vps36
Ccdc25,Uba2,Runx2
Ska1,Rad51ap1,Cope
Ppp2cb,Topbp1,Dck
Lamtor1,Grpel1,Top2a
Cenps,Cyb5b,Emp1
Snrpf,Ckap2l,Vbp1
Dcps,Larp7,Ino80c
Mrpl16,Mgat2,Chek1
Ctbp1,Gins1,Rdx
Sephs2,Actl6a,Idi1
Tmem165,Orc1,Exosc3
Tmbim4,Pdcl3,Tcf19
Oard1,Dynll2,Ost4
Mmadhc,Tcp1,Gtf2h5
Plk1,Emc7,B3gat3
Blvra,Coa3,Nudt1
Vdac2,Top2a,Dynll2
G3bp1,Snrnp40,Selplg
Dctn3,Mthfsl,Pmaip1
Flii,Phf11a,Mpc1
Trabd,Nt5c3b,Stt3a
Pkp3,Dph3,Ghitm
Cd9,Pop4,Ndufb3
Hsp90ab1,Cript,Gmps
Fkbp4,Cotl1,Cenpv
Gnptab,Kif11,Kmt5a
Sri,Ndufs4,Capn2
Golt1b,Plekhb2,Dpm2
Tomm5,Dcun1d5,Naa38
Sin3b,Hip1r,Gpd2
Srp14,Galnt3,AA467197
Mrpl22,Pttg1,Gadd45b
Vps36,Dnajc3,Hat1
Copb2,Gldc,Clta
Ints11,Tmbim6,Selenok
Gm2a,Cdc25b,Polr2c
Rgs1,Gadd45b,Pkp3
Plekhb2,Ptprk,Poc1a
Wdr61,Rangap1,Rrbp1
Ncapg,Coq7,Pop4
Cdt1,Lman1,Naa20
Incenp,Ppp1cc,Spg21
Cope,Bin1,Tradd
Lyar,Atp5d,Kcnab2
Idi1,Pkp3,Sumo3
Nudt1,Prex1,Nup93
Ghitm,Iah1,Swap70
Pin1,Psma2,Lyar
Mpc1,Cisd3,Cisd3
Hip1,Stard4,G3bp1
Bub1,Hspa14,Slc2a3
Sumo3,Cenpp,Hip1r
Ndufs2,Cdt1,Gimap4
Gmps,Zbtb8os,Timeless
Exosc3,Npm3,Fgfr1op2
Gins2,Smc3,Alcam
Xbp1,Pigf,Nabp2
Fbxo22,Fundc2,Iah1
Rexo2,B3gat3,Trabd
Tmem30a,Kmt5a,Cdc25b
Polr2c,Psmd7,Lman1
Cox19,U2af1,Rexo2
Arpp19,Arpc1a,Snrpf
Armc1,Atf6,B4galt5
Srsf2,Polr2k,Copb2
Pdcd1,Snapc5,Fkbp4
Mt3,Cnn2,Prpf40a
Stub1,Sike1,Aspm
Tsfm,Hat1,Hsd11b1
Slc25a4,H1f5,Cdt1
Tes,Snrpg,Sdcbp
Nr4a2,Serpinb1b,Fam111a
Tars,Mrpl41,Gsap
Rgs16,Dpm2,Plekhb2
Emp1,Fis1,Nmt1
Ost4,Prpf38a,Ptpn7
Selenok,D16Ertd472e,Arpc5l
Prpf40a,Ints11,Vamp8
Arl2bp,Stt3a,Pigt
Unc13d,Ntan1,Slc25a33
Tmem126a,Blvra,Arpp19
Gtf2h5,Ppp1r18,Cops9
Pacsin2,Kcnab2,Mlf2
Cnpy2,Pigt,Pcmt1
Fam129a,Gltp,Nuf2
Rab35,Mms22l,M6pr
Phf11a,Dctn3,Slc25a4
Lasp1,Tradd,Hars
Pebp1,Lamtor1,Nrp1
Adam19,Tomm5,Asrgl1
Smim15,Rbbp4,Blvra
Riox2,Fam111a,Flnb
Gnai3,Ndufs2,Ints11
Otulin,Vps36,Adora2a
Def6,Serpinb6a,Ide
Nup37,Trabd,Mybl2
B4galt5,Nabp2,Psmd11
Ube2e3,Ptpn7,Pebp1
Cdc6,Pih1d1,Lamc1
Vamp8,Cmtm4,Ncaph2
Mrps25,Coro2a,Raph1
Depdc1a,Vbp1,Ndufb10
Lrp10,Lyar,Pih1d1
Fam120a,Asrgl1,Lamtor3
Smarcc1,Abcf1,Cenpx
Itgb1bp1,Exosc3,Mthfsl
Nup93,Sin3b,Dcps
Sdcbp2,Tars,Phf11a
Mical1,Popdc2,Gcat
Cyp51,Gnptab,Pcnp
Tex30,Gmps,Gnai3
Klrg1,Dgkh,Melk
Emd,Ctbp1,Elovl1
Nxt1,Naa38,Hnrnpd
Oat,Spg21,Pin1
Selplg,Cope,Gimap1
Ppp2ca,Hars,Gnptab
Cdc123,Parpbp,Tars
Zeb2,Psma5,Cacna1s
Timeless,Atp5e,Plscr1
Cenpx,Naa20,Tmbim4
Mrps26,Xbp1,Tmem126a
Kif20a,Hsd11b1,Syce2
Sfxn1,Zfp367,Dkkl1
Amdhd2,Polr2c,Eea1
Smarca5,Kif22,Copb1
Smc1a,Sapcd2,Smarca5
Gtf3a,Mpc1,Vcp
Psmd11,Ncaph2,Tmem163
Ciao2b,Rrbp1,Sars
Polr1d,Sri,Grb2
Sdcbp,Sumo3,Eif4h
Cd82,Elovl1,Sumo1
Atp2a2,Ide,Def6
Slc25a3,mt-Co2,Psmc5
Cit,Srp14,Nmral1
Cip2a,Ghitm,Pon2
Vcp,Vdac2,Timm13
Dnajc2,Cd9,Mrps33
Atp6v1e1,Rexo2,Coq7
Fgfr1op2,Rdx,Polr1d
Cenpv,Mlf2,Nono
Il18r1,Fkbp4,E2f4
Pou2f2,Lamtor3,Dnajc2
Cpox,Xpnpep1,Ftl1
Asnsd1,Nmt1,Erp29
Ndufb3,Pmpca,Gm2a
Copb1,Nol7,Wdr61
Ndufb10,Hnrnpll,Mrps26
Pcnp,Aunip,Mrpl16
Ociad1,Atp5g1,Cers2
Mif4gd,Gmfg,Otulin
Mthfsl,Mmadhc,Frmd4b
Timm13,Get4,Tmem30a
Uchl5,Wdr61,Pigf
Mocs2,Pcmt1,Tmem50a
Ndufb5,Rbm47,Smc1a
Cct7,Pon2,Xbp1
Cops9,Rhoc,Stub1
Prkcsh,Gtf2h5,Tmem165
Atp2b4,Ppp2ca,Stard4
Zcrb1,Copb2,Cct7
Cldnd1,Smim3,Nptn
Cops3,Tmbim4,Srsf2
Ppp2r1a,Mrpl16,Ndufb5
Dpp3,1700020L24Rik,Eif3l
Arpc5l,Pin1,Paqr4
Dhrs7,Cox19,Mmadhc
Vma21,Ehbp1l1,Gtf3a
Ddx1,Dcps,Mrpl22
Degs1,Vamp8,Tsfm
Naa50,Ost4,Ciao2b
Grb2,G3bp1,Gale
Adora2a,Sdcbp,Sephs2
Nsmce2,Serf2,Oard1
Sumo1,M6pr,Itgam
Naxe,Sgo1,Tes
Nptn,Ndufb3,Mms22l
Nono,Clic4,Sytl2
Prkag1,Wdr76,Kif11
Sgta,Tmem126a,Rad51ap1
Sec13,Hk2,Ccdc25
Vta1,Prpf40a,Lrp10
Pmvk,E2f4,Smarcc1
Ebna1bp2,Pebp1,Litaf
Cdc45,Tsfm,Cd9
Acads,Fgfr1op2,Cnpy2
AA467197,Oat,Wdr95
Derl1,Sephs2,Slc43a3
Pmpca,Golt1b,Glrx3
Tm9sf2,Smarcc1,Ebna1bp2
Eif4e,Gnai3,Cx3cr1
Shcbp1,Cops9,Golt1b
Atad5,Tmem165,Ppp2cb
Acp1,Ccne2,Cox19
Ppat,Selenok,Arhgap19
Clptm1l,Maf,Cab39
Get4,Gm2a,H1f5
Mrps33,Psmd11,Arl2bp
Polr2d,Rad54l,Cenpn
Hnrnpll,Ube2e3,Tmem154
Myl4,Fbxo22,Serpinb6a
Ykt6,Oard1,Psmd12
Eif4h,Tmem29,Zcrb1
Suz12,Def6,Pitpna
AI413582,Mrpl22,Ube2e3
0610010K14Rik,Hnrnpd,Sap18
Dbf4,Crlf2,Pmpca
Il2ra,Cers2,Aprt
Sars,Stub1,Cdc37
Pbdc1,Endod1,Bud31
Esm1,Ccdc25,Flii
Smn1,Arpc5l,Cct5
Reep4,Cnpy2,Crlf2
Polr2i,Neil3,Naa50
Aopep,Ppp2cb,Ctnnbip1
Carnmt1,Selplg,Get4
Sdhc,Pmvk,Kif2c
Erp44,Cenpx,Eif4e
Hnrnpc,Copb1,Cdc123
Dnajc19,Slc25a4,Derl1
Gimap1,Ptprj,Armc1
Gimap4,Csrp2,Cdk4
Atp5mpl,Nptn,Hnrnpll
Ddb1,Clta,Mrpl32
Trac,Armc1,Fam120a
Ergic2,Pcnp,Xpnpep1
Glod4,Arpp19,Fam107b
Nqo2,Rgs1,Fbxo22
Got1,Tmem30a,Far1
Ehbp1l1,Far1,Apobec2
Clic4,Il18rap,Ptp4a2
Atp2a3,Dnajc2,Oat
Cdk4,Pold3,Rgs1
Leprot,Psmc5,Pfdn6
Slc25a33,Smarca5,Ap2m1
Eif3l,Snrpf,Itgb1bp1
Cab39,Cdc25c,Ehbp1l1
Ggt1,Gtf3a,Selenom
Cebpzos,Leprot,Atp5mpl
Mrpl36,Eif4e,Coro2a
Ptrhd1,Naa50,Tnfrsf13c
Tubb5,Vcpkmt,Dna2
Sucla2,Vcp,Riox2
Ppa1,Mrps26,Rnf187
Fxn,Sars,Lasp1
Pold3,Ndufb10,Suz12
Psmd12,Grb2,Emd
Serpinb6a,Kcnk5,Ppa1
Psmc5,Otulin,Spag5
Gpd2,Eif4h,Prr5
Edem2,Gimap4,Erp44
Atg3,Adam8,E2f8
Nras,Mrps33,Slc25a24
Eif3j1,Ciao2b,Mdfic
Nelfb,Gimap1,Atf6
Mrpl32,Smc1a,Hnrnpc
Ccnh,Slc4a7,Cenpp
Glrx3,Crmp1,Pmvk
Erp29,Cdc123,Rab35
Mrpl49,Ddx1,Smpdl3b
H1f5,Atp2b4,Mrpl36
Cst7,Eif3l,Rtraf
Ndufb2,Uap1,Clic4
Pole3,Arl2bp,Il18rap
Bud31,Riox2,Dgkh
Nrgn,Irf8,Wdr76
Eea1,Flii,Hsp90ab1
Tpm1,Lrp10,Itgal
Casp8ap2,E2f1,Snrpb2
Echs1,Erp29,Uchl5
Tmed7,Eme1,Acp1
Pigf,Fam120a,Mrps25
Commd2,Tes,Unc13d
Ramac,Pole,St13
Ppp2r5c,Nono,Sh3glb1
Trbv13-3,Reep4,Orc1
Mms22l,Dhrs7,Ociad1
Htatip2,Itgb1bp1,Vta1
Fcf1,Lasp1,Nsmce2
Ormdl1,Derl1,Smim15
Rpl7l1,Timm13,Pold3
Med8,Cab39,Atg3
Fcho1,Gpr160,Lat2
Sec61a1,Traip,Ddx1
Cyth4,Nsmce2,Kif22
Psph,Mrps25,Zfp367
Sirt2,Sumo1,Nras
Ndufa9,Cdk4,Ppp1r11
Sap18,Glrx3,Tex30
Mea1,Ftl1,Ak2
Rps6ka1,Bud31,Leprot
Coq7,Plk4,Mtch2
Selenoi,Fasl,Sfxn1
Kif4,Dhrs1,Trac
Slc4a7,Rab35,Ckap2l
Mtch2,Suz12,Ramac
Mrps18a,Ppa1,AI413582
Pfdn6,Unc13d,Dhrs7
H2ax,Aprt,Slc25a3
Aprt,Ebna1bp2,Cuta
Nol12,Rap1gap2,Atp6v1e1
Slirp,Srsf2,Anxa4
Wdr76,Cct7,Cops3
Ptp4a2,Cpox,Eif3j1
Cdc37,Tax1bp3,Sec13
Dhrs1,Psmd12,Gins1
Rcbtb2,Sap18,Cd82
Ak2,Uchl5,Atp2a2
Cdv3,Emd,Ndufb2
Snrpb2,Fancd2,Atp2b4
Dad1,Ifi211,Reep4
Tfam,Tmem50a,Bcas2
Stard4,Faap24,Tmem29
Smu1,Lgalsl,Prkag1
Trip13,Hsp90ab1,Rheb
Ttc39b,Tex30,Plekhj1
Mpdu1,Impa2,Ttc39c
Ebpl,Zcrb1,Adam19
Car5b,Igkc,Cst7
Rheb,Fxn,Rpl22l1
Ctnnb1,Akr1e1,Cpox
Fam107b,Ndufb5,Clptm1l
Nup62,Adam19,Il18r1
Abhd17a,Epas1,Fkbp8
Yif1b,Mrpl32,Arl6ip5
Xpnpep1,Cops3,Prmt1
Rpl22l1,Lrr1,Ndufa2
Smarcb1,Ap2m1,Sec61a1
Casp4,Erp44,Dnajc19
Cmas,E2f3,Vcpkmt
Gtf2b,Dync1li2,Tln1
Khsrp,Smim15,Romo1
Eif4a1,Polr1d,Arl6ip4
Hccs,Vta1,Slc4a7
Hadh,Atp2a2,Cdv3
Timm22,Chst2,Map2k2
Ehmt2,Mrpl49,Ppp2r5c
Ap2m1,Fanca,Ndufa9
Sec22b,Acp1,Mif4gd
Fdps,Pou2f2,Cmtm4
Cfap20,Mapk3,Cmas
Tmem50a,Leo1,Nxt1
Prmt1,Cyp20a1,Vma21
Cox20,Slc35c1,Diaph1
Cct5,Ociad1,Dhrs1
Chordc1,Sfxn1,Uap1
Yipf1,Slc16a3,Mapk1
Dynlt1f,Mrpl36,Abhd17a
Pitpna,AI413582,Ddb1
Gsap,Tmem39a,Fxn
Syngr2,Pfdn6,Mrpl43
Ppp1r11,Mcub,Pop5
Itgal,Ap1s2,Asnsd1
Zbtb1,Snrpb2,Dbf4
Rnf187,Cdc37,Ppp2r1a
Umps,Clptm1l,Plk4
Nubp2,Asnsd1,Eif3i
Lrwd1,Cct5,Dbnl
Mapk1,Nras,Prdx5
Gorasp2,Pitpna,Mrpl49
St13,Rnf187,Cox20
D1Ertd622e,Tssc4,Cetn3
Bloc1s2,Mtch2,Tmem160
Cops5,Cd82,Aopep
Lsm8,Rnf216,Ppdpf
Comt,Ppp1r11,Ssbp1
Me2,Fam107b,Endod1
Arl6ip4,Dock5,Gtf2b
Sar1a,Ahsa2,Gng5
Tmem33,Acsbg1,Mrpl34
Maea,Ggt1,Yeats4
Cnot6,Sec13,Mrps15
Eed,Ak2,Mocs2
Yipf4,Pik3cg,Lat
Romo1,Apip,Tnfsf9
Diaph1,Kntc1,Rbm8a
Rbbp8,Cinp,Cebpzos
Hdlbp,Rcc1,Prkcsh
Dap3,Agpat4,Dad1
Api5,Ctnna1,Mical1
Ahsa2,Itgal,Eif4a3
Klhdc4,Crybg3,Ggt1
Baz1b,Mocs2,Impa2
Plk4,Selenoi,Ahsa1
Cinp,Cebpzos,Psmc6
Kif11,St13,Pou2f2
Uhrf2,Atg3,Cldnd1
Nsmaf,Eif3j1,Pbdc1
Flnb,Mif4gd,Ykt6
Agpat4,Prkag1,Casp8ap2
Rala,Nxt1,Emg1
Dld,Dbf4,Tomm7
Mrpl17,Ap1s3,Ahsa2
Lage3,Tspan2,Polr2d
Yeats4,Ect2,Fasl
Arl5a,Fdps,Glod4
Tm2d2,Ptp4a2,Mrpl35
Ppp1r7,Il18r1,Hp1bp3
Tufm,Vma21,Akr1b3
Cetn3,Cmas,Rps6ka1
Tmed3,Spc25,Baz1b
Akirin1,Smim24,Acads
Vcpkmt,Atp6v1e1,Cyth4
Mfsd10,Kif14,Cops5
2310011J03Rik,Ykt6,Zfp706
Ptrh2,Rheb,Dync1li2
Mt2,Atp5mpl,Sucla2
Impa2,Cfap20,Smu1
Vps35,Ndufb2,Cinp
Aldh9a1,Cuta,Selenoi
Cstb,Itga1,Fkbp3
Polr2h,Marcksl1,Nelfb
Lxn,Arl6ip4,Eif3b
Anapc13,Ramac,Nup210
Gtf2e2,Ddb1,Lsm8
Mvb12a,Hnrnpc,Gldc
Ncf4,Pycrl,Smn1
Rab19,Cst7,Agpat4
Xpo1,Cldnd1,Anapc16
Aip,Cep89,Cfap20
Gbp3,Scpep1,Atp2a3
Atg5,Atp2a3,Me2
Ssbp1,Comt,Ddt
Nars,Polr2d,Cyp20a1
Rpf2,Ppp2r1a,Mvb12a
Ttc1,Acads,Sgta
Gon7,Plin2,Leo1
Uap1,Rab19,Apip
Nr2c2ap,Rps6ka1,Tmed7
Mrpl35,Glod4,Galnt3
Dcaf13,Dnajc19,Mapk3
Med11,Abhd17a,0610010K14Rik
Pola1,Ormdl1,Slc9a3r1
Cd44,Sec61a1,Sar1a
Nuf2,Mical1,Khsrp
Trappc3,Ska2,Ormdl1
Ppid,Zmynd19,Irf8
Hsbp1,Nelfb,Eif2s2
Psmd3,Zfand4,Smim3
March2,0610010K14Rik,Ap1s2
Gtf2f1,Prmt1,Ccnh
Ahsa1,Sucla2,Med8
Sh3glb1,Sh3glb1,Eif4a1
Nudcd2,Pola1,Tssc4
Srsf1,Trac,Ptprk
Eif3i,Ndufa9,Fdps
Arl6ip5,Ccnh,Edem2
Rpe,Fuom,Actr10
Dgkh,Fam110a,Rap1gap2
Rab1b,Cdv3,Gorasp2
Sptlc2,Prkcsh,Mrps18a
Cib1,Lmf2,Comt
Glrx2,Rrp36,Faap24
Mrpl43,Bcas2,Echs1
Bcas2,Mapk1,Hk2
Eif4a3,Gtf2b,Commd2
Syce2,Rtraf,Pik3cg
Lactb,Casp8ap2,Carnmt1
Afg3l1,Edem2,Elavl1
Pop7,Zwilch,Fcf1
Tmem163,Tm2d2,Rpl7l1
Tln1,Ppp2r5c,Lsm1
Ddt,Map2k2,1700020L24Rik
Dync1li2,Umps,Polr2g
Poc1a,Gorasp2,Rab7
Psmd10,Il12rb2,Umps
Tmem192,Romo1,Psph
Myd88,Mrpl43,Rcc1
Letm1,Pbdc1,Tm9sf2
Mrps22,Cetn3,Hadh
Eif3b,Rab29,Etf1
Tcea1,Sema7a,Hsbp1
Zfp706,Hadh,Atp6v0c
Hcfc1,H1f0,Ppat
Sdhaf2,Hccs,Dap3
Tcf19,Cox20,1110004F10Rik
Apip,Plekhj1,Sec22b
Ppdpf,Diaph1,Ndufb4
Aggf1,Smn1,Tm2d2
2310009A05Rik,Slc25a3,Parpbp
Tmem29,Sgta,Sdhc
Lpxn,Mrps15,Eif3c
Cuta,Aopep,Uqcrc2
Pgd,Tln1,Htatip2
Mrps15,Pop5,Degs1
Tcf3,Ltb4r1,Slirp
Maz,Fkbp8,Slc35c1
Ncbp1,Ssbp1,Ptrhd1
2610001J05Rik,Ppat,Timm22
Tmem256,Khsrp,Rab19
Fkbp8,Arhgap11a,Popdc2
Etf1,Htatip2,Serpinb1b
Rhof,Ppdpf,Tm9sf3
Ccnc,Cyth4,Hccs
Sipa1,Mrpl35,Pdcd6
Anapc16,Tmem263,Pola1
Sypl,Timm22,Ppid
Dbnl,Yeats4,Dpp3
Snrnp27,Baz1b,Nol12
Eef1akmt1,Carnmt1,Sptssa
Slc25a11,Tmed7,Akirin1
Triobp,Mxd3,Polr2i
Lsm1,Echs1,Chchd1
Nup210,Eif3b,Nup62
Wdr95,Nup62,E2f1
Atad1,Prep,Smarcb1
Hmgcr,Chid1,Nars
Smim7,Tspoap1,Ccne2
Map2k2,Smu1,Ptbp1
Mrps17,Dap3,Grk2
Ikzf3,Exo1,Naxe
Tmx1,Sypl,Psmd3
Eif2s2,Aldh9a1,Nt5c
Ap1s2,Ahsa1,Ctsw
Mthfd2,Prdx5,Pole
Rex1bd,Psmc6,Rex1bd
Gng5,Prr11,H2ax
Gpr65,Cops5,Rhoc
Pik3cg,Eif4a3,Actn4
Pgp,Akip1,Chordc1
Frmd4b,Lactb,Ergic2
Cdc16,Gmppb,Aldh9a1
Txnl4a,Ier3,Csrp2
Coro2a,Dbnl,Tmed10
Gclm,Tbc1d2,Idh3g
Ankrd13a,Med8,Ctnna1
Sacm1l,Mrpl34,Got1
Glmp,Me2,Rrp36
Aimp2,Arl6ip5,Pycrl
Ppp1r8,Mbnl3,Polr2m
Hk1,Ptrhd1,Tfam
Alcam,Ehmt2,Tpm1
Psmc6,Naxe,Hdlbp
2210016F16Rik,Mrps18a,Tax1bp3
Etaa1,Rpl22l1,Sgo1
Mrpl1,Fzr1,Aip
Emg1,Hsbp1,Lactb
Babam1,Slirp,Lage3
Ptpn2,Med11,Pole3
Pop5,Ddt,Ehmt2
Zap70,Lsm8,Tmed3
Ndfip2,Rpl7l1,Fcho1
Rbm8a,Rbm8a,Srsf1
Rpp25l,Mvb12a,Yif1b
Mcm10,Dnph1,Sapcd2
Kars,Psph,Ctnnb1
Ndufs1,Ndufa2,Papola
Commd6,Tmem160,Ap1s3
Tmx3,Commd2,Sypl
Glo1,Fcho1,Sept9
Cyp20a1,0610009B22Rik,Tufm
Fnta,Nup210,E2f3
Atp6v0c,Sar1a,Thoc7
Ergic3,Smarcb1,Anapc13
Naa10,Blm,Mknk2
Rtraf,Sec22b,Med11
Pnkd,Dpagt1,Trappc3
Mapk3,H2ax,Nubp2
Hadha,Eif3i,Tmem39a
Fkbp3,Anapc16,Mrpl17
Crcp,Nol12,Vps35
Aifm1,Got1,Ndufa3
Epn1,Hp1bp3,Snrnp27
Rfxap,Tm9sf2,Dynlt1f
Dpy19l1,Polr2i,Nsmce4a
Sept9,Mid1ip1,Ptrh2
1110004F10Rik,Tufm,Srsf7
Mrpl34,Sult2b1,Cstb
Gin1,Dpp3,Dnajc8
Ssbp3,Actr10,Api5
Actr10,Ptrh2,Acsbg1
Plekhj1,Tpm1,Ncf4
Timm17b,Slc4a8,Zap70
Rae1,Sdhc,Ly6e
Rrp36,Dad1,Dcaf13
Kif22,Upk1a,Dld
Tssc4,St14,Eed
Leo1,Gclm,Marcksl1
Ndufv1,Lage3,Akip1
Unc50,Etaa1,Tmem263
Tmem208,Zfp706,Maea
Actn4,Ppid,Prep
Ppp1r2,Dynlt1f,Smim24
H2ac8,Ncf4,Iqgap1
Snd1,Mnd1,Ebpl
Panx1,Mmd,Uhrf2
Stoml2,Lsm1,Aunip
Litaf,Rad51b,Syngr2
Ppp6c,Pole3,Il12rb2
Dcp2,Etf1,Lrwd1
Ndufa2,Degs1,Mcub
Lat,Tmed3,Mpdu1
Ruvbl1,Yif1b,Ppp1r7
Slc9a3r1,Fcf1,Plin2
Polr3c,Ercc6l,Mbnl3
Fasl,Akr1b3,Rnps1
Pdk3,Lat,Gon7
Gins4,Fkbp3,Gtf2f1
Tdg,Gon7,Gclm
Ly6e,Slc9a3r1,Traip
Bscl2,Gm45716,Naa10
Med21,Rfwd3,Tmem256
Mapk6,Elavl1,Lmf2
Serbp1,Arl5a,Zmynd19
Swap70,E2f7,Arl5a
Gstt2,Casp7,Rae1
Rad51ap1,Gng5,Yipf4
Mta2,Lrwd1,Tmem208
Adrm1,Ccnc,Bloc1s2
Elavl1,Nup107,Glo1
Polr2g,Pdss1,Rab29
Rnps1,Rab7,Etaa1
Ndc80,Psmd3,Sirt2
Fmr1,Ergic2,Nudcd2
Knop1,Tbc1d7,Tcea1
Ciapin1,Tomm7,Maf
Zfp330,Dusp14,Glud1
Kctd20,Nars,Ppm1g
Irf8,Tmem237,Klhdc4
Cat,Actn4,Tuba4a
Chek1,Ebpl,Rbm47
Sap30l,Ctnnb1,Fam49b
Atp6v1c1,Cdkn1a,Rad54l
Aars,Trappc3,Tmem33
Atp6v0a2,Polr2g,Rala
Rad50,Mbd4,Fzr1
Golga7,Chordc1,2310011J03Rik
Rif1,Tfam,Hadha
Dscc1,Mrps22,Tap2
Micu2,Lpgat1,Ccnc
Tsg101,Exph5,Txnl4a
Tmed10,1110004F10Rik,Mrps22
Tor2a,Emg1,Gmppb
Gcat,Akirin1,Arhgap11a
Katna1,Eif4a1,Cep89
Prdx5,Maea,Nsmaf
Brcc3,Klhdc4,Cib1
Necap2,Ndufb4,Mta2
Lzic,Nubp2,1810058I24Rik
Ten1,Aip,Neil3
Tmem70,Ppp1r7,Ttc1
Akip1,Uqcrc2,Mea1
Tspan31,Aifm1,Rnf216
Nbeal2,Fam129b,Rfwd3
Gosr2,Tm9sf3,Mid1ip1
Mphosph6,Dynlt1a,Slc25a11
Cenpq,Mycbp,Crmp1
Crnkl1,H2ac8,Tubb5
Hdac3,Sptssa,Psmb1
Idh3g,Chchd1,Dock5
Mphosph8,Vps35,Ska2
Srpr,Aldh7a1,Spc25
Ndufb4,Dld,Zbtb1
Rcc1,Mrpl17,Ppp1r2
Mrpl21,Eif2s2,Aifm1
Paics,Idh3g,Aimp2
Polr2m,Aimp2,Epas1
Camk4,Polr2m,Trir
