gene_names,5,9,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Map7d1,0.30679866671562195,0.15215827524662018,1.1275312900543213,1.928601666904014e-14,7.910830974578857,1.1275312900543213,1.8552504132992378e-10,6.759387016296387,1.1275312900543213,1.0368644967246847e-17,8.87618637084961
Trappc3,0.39769595861434937,0.18187034130096436,1.2919480800628662,2.2491963476945674e-19,9.246482849121094,1.2919480800628662,7.932078002654042e-18,9.135821342468262,1.2919480800628662,8.568940893110065e-31,11.978089332580566
Col8a2,0.0,0.0,0.0,0.9715387318610478,0.1127619817852974,0.0,1.0,0.0,0.0,1.0,0.0
Adprhl2,0.15775367617607117,0.11234411597251892,0.523242175579071,0.00010270255289507345,4.176838397979736,0.523242175579071,0.03378211667283263,2.4514994621276855,0.523242175579071,0.0024483165766517336,3.2851474285125732
Tekt2,0.0,0.0,0.0,0.9715387318610478,0.1127619817852974,0.0,1.0,0.0,0.0,1.0,0.0
Ago3,0.06409148871898651,0.06798024475574493,-0.08781901746988297,0.30900559082907303,1.4256830215454102,-0.08781901746988297,0.9353856972415705,-0.2555277645587921,-0.08781901746988297,0.8455989172868699,-0.35645371675491333
Ago1,0.07808739691972733,0.09386470913887024,-0.27703696489334106,0.29160296010224895,1.461557388305664,-0.27703696489334106,0.4842262416787586,-0.9267714023590088,-0.27703696489334106,0.27925229604907764,-1.3077242374420166
Ago4,0.0,0.0,0.0,0.9715387318610478,0.1127619817852974,0.0,1.0,0.0,0.0,1.0,0.0
Clspn,0.41220441460609436,0.06801529228687286,2.8576302528381348,2.56942680147047e-32,12.068793296813965,2.8576302528381348,3.6084234003892144e-54,16.677309036254883,2.8576302528381348,5.7076751209703055e-71,19.207250595092773
5730409E04Rik,0.000575234298594296,0.0,19.134206771850586,0.9715387318610478,0.14567148685455322,19.134206771850586,0.4408046211956481,1.0,19.134206771850586,0.4119292611301402,1.0
Psmb2,1.3869283199310303,0.7016862034797668,1.561647891998291,1.1026191562887399e-64,17.20583724975586,1.561647891998291,3.674232993380091e-58,18.9777889251709,1.561647891998291,7.293564014326375e-126,26.74528694152832
Ncdn,0.09216088801622391,0.07488758862018585,0.312061607837677,0.011053650862884087,2.8695502281188965,0.312061607837677,0.4244285290112891,1.0894341468811035,0.312061607837677,0.21081754452027293,1.49411141872406
AU040320,0.08695926517248154,0.07837623357772827,0.15620015561580658,0.03986897192224223,2.404073476791382,0.15620015561580658,0.7456770587275264,0.5216229557991028,0.15620015561580658,0.580165819233728,0.7252187728881836
Zmym4,0.06289858371019363,0.1155204176902771,-0.915571391582489,0.9715387318610478,-0.28343677520751953,-0.915571391582489,0.009249114659683127,-2.9333343505859375,-0.915571391582489,7.58215452828004e-05,-4.211942672729492
