UniqueCount	AmbigCount
0	0
3	242
7	0
11	1461
0	822
0	773
0	822
0	773
0	821
0	773
0	7
0	0
0	0
0	822
0	0
81	1440
7	1545
0	1454
0	774
0	473
1	124
0	313
20	109
1	226
0	465
20	1615
0	766
148	2057
6	2052
0	1881
6	141
0	160
8	3
0	15
0	155
0	0
1	11
0	0
0	0
9322	8037
0	8037
6768	102
2682	9787
16	9787
11122	8419
46	28
1	27
0	15
114	27
48	0
0	0
0	0
0	0
0	0
0	0
48	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1
2	0
0	0
1	12
1	12
0	0
0	0
1	22
1	22
0	18
4	18
0	0
0	0
1	13
3	13
7	5
0	5
121	702
78	702
78	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	2
0	2
0	0
0	0
0	1
1	1
1	0
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	1
0	1
5	1
0	1
0	1
5	1
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	2
0	1
0	0
0	0
0	0
0	0
3	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
2	1
0	0
0	0
1	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	1
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	1
0	0
0	0
3	2
0	0
1	1
0	1
4	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	0
0	0
2	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
1	2
0	2
0	0
0	0
0	0
0	0
4	0
0	1
0	1
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
1	1
0	1
0	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
16	0
21	0
13	0
12	0
11	0
28	0
20	0
22	0
22	0
50	0
46	0
39	0
31	0
35	0
18	0
20	0
28	0
24	0
31	0
32	0
25	0
23	0
26	0
36	0
32	0
13	0
11	0
53	0
30	0
97	0
75	0
0	54
6	54
44	0
0	26
6	26
27	0
42	0
23	0
23	0
6	31
0	31
9	112
0	112
34	0
18	0
31	0
38	0
23	0
38	0
15	0
32	0
22	0
24	0
46	0
20	0
22	0
199	0
162	0
0	56
50	56
67	0
56	0
64	0
36	21
0	21
86	0
19	0
21	0
78	0
13	0
53	0
2	0
0	0
2	0
2	0
6850	11
28	0
1561	44
1073	664
0	188
11	1344
1	36368
24	9778
803	2
2	19300
51424	46541
1245	9
6900	0
4	0
0	0
0	2
0	3
8	95
0	0
0	0
3	0
0	1
0	177
2	1030
0	1
13	47
0	0
1	0
91	3511
0	2
0	237
0	0
0	7
0	5
0	0
0	0
3	1
0	0
0	0
10	118
42	1842
0	29
11	6
0	0
405	11
7	285
0	0
0	0
0	0
77	838
34	839
5	0
0	0
0	3
2	1
121	3452
0	9
0	0
0	1
9	4
282	1518
0	0
0	0
1	0
51	3607
1	15
0	16
0	0
0	4
0	0
0	0
308	0
0	0
0	0
0	0
0	0
453	0
0	0
50	1792
0	0
0	0
5	1618
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
107	0
0	308
8	648
1	1193
0	7
0	28
0	10
0	0
0	0
0	0
8	34
0	0
0	0
0	0
1346	0
1	40
0	0
0	0
6	1
12	3265
0	0
0	35
11	0
0	0
0	0
2	0
9	816
0	0
0	0
0	0
0	0
13	1516
0	0
0	0
0	6
0	0
0	955
0	11
0	0
1	3405
0	0
0	0
0	0
0	0
0	0
2	20
0	0
0	0
0	0
0	0
3	24
0	0
0	0
0	0
60	3535
0	0
2	2
0	0
13	16
9	1812
12	343
3	530
16	546
0	310
5	744
3	1245
0	600
3	505
0	4
0	0
0	0
0	0
0	0
0	598
0	0
11	9
0	0
3	0
590	0
23	0
0	8
0	0
13	7
0	0
0	0
15	0
0	102
5	1
0	0
9	68
0	68
3	0
0	0
2	1248
16	12
1	0
0	237
0	0
0	0
0	0
102	1745
0	11
5	2507
0	0
0	0
0	6
0	0
0	0
304	4
0	0
2	231
0	856
0	0
0	0
10	496
0	0
48	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
34	1010
10	989
107	2574
0	1
0	1
0	10
1516	2813
30	244
37	353
25	349
0	159
0	347
26	1022
0	108
33	694
14	146
0	0
0	0
0	0
0	0
0	0
0	0
3	7
0	1
0	1
0	1
0	1
0	1
0	29
6	29
11	29
18	7
0	0
0	0
0	0
0	0
0	0
0	19
13	200
0	612
0	589
3	195
0	319
5	570
0	136
3	124
16	4
90	568
0	33
19	69
2	29
0	29
0	605
12	128
0	545
0	70
2	177
1	548
50	210
0	173
33	0
48	5497
0	2962
0	5514
0	361
0	254
0	366
10	4790
66	4844
0	3262
2	3105
45	3443
5	1872
0	1921
13	59
13	72
0	1973
349	1462
4	243
26	2
1149	28
410	18
0	1
0	0
0	0
0	119
6	8
0	1
8	4
0	0
0	0
0	0
86	21
693	69
0	0
0	0
0	2
0	2
0	2
0	0
0	54
0	54
0	54
0	54
66	2329
3	950
49	1539
59	1540
5	139
4	494
6	12
4	289
8	30
0	3
41	2594
0	2594
3	2456
3	889
0	302
4	510
2	611
0	670
1	420
38	843
168	320
1	0
0	3
13	4
0	2562
3965	12330
6	4556
43	2739
72	87
2	87
0	0
0	0
0	10
0	13
0	11
0	1
0	0
4	5
20	63
0	0
0	0
0	88
1061	190
0	96
51	5
0	30
11	47
1	30
4	42
2	30
0	71
953	258
3	87
1	219
8	242
118	757
41	613
7	35
18	304
3	8
0	0
0	0
0	0
0	6
21	455
0	6
2	50
0	67
0	68
0	67
0	50
0	0
0	13
0	36
0	25
0	3
2	14
3	0
0	0
27	204
0	4
17	11
0	21
0	187
0	156
0	58
0	165
0	165
0	165
0	488
0	5
8	266
0	0
4	569
0	2
0	2
0	0
0	488
0	355
58	436
4	422
0	1
0	1
0	0
1	0
0	176
0	176
0	0
0	0
0	0
0	0
0	0
49	1669
0	0
0	176
0	674
0	1148
12	203
3	3024
3	910
0	1600
0	3125
93	311
33	3057
189	2173
21	2779
3	813
221	842
3	551
6	333
46	1710
17	90
0	581
0	3162
0	3258
69	396
1	395
8	9
0	14
0	14
0	1
0	101
0	55
0	1
0	105
0	107
0	83
0	106
1	105
0	107
1	4
0	107
0	62
0	68
132	85
0	56
6	39
599	218
2	160
28	187
6	80
1398	486
0	486
0	0
0	0
0	0
0	0
2	0
38	3902
8921	4167
1	1355
6	1425
46	214
461	1648
14	54
235	274
0	25
0	243
3	34
0	74
2	81
59	49
8	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1718
10	2403
9	3561
380	3350
2	3342
3	1943
54	1157
0	2377
0	0
0	0
0	943
0	161
19	666
0	983
0	988
150	24
4	8
0	8
0	1
1	414
15	387
0	301
2	326
0	414
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
24	8
79	124
0	392
19	356
0	430
0	452
0	482
0	441
124	48
2	324
1	121
0	390
3	61
10	16
0	93
16	154
1	156
0	62
6	593
19	3925
112	4754
364	1986
4	1819
50	1271
5	794
3	504
102	752
677	1603
43	1600
22	48
0	0
0	0
406	1418
3	370
1	164
21	1153
0	206
43	544
19	251
14	56
54	95
8	92
10	36
0	0
0	0
0	0
0	0
118	810
0	810
0	324
0	192
0	73
9	0
83	60
0	0
0	0
0	0
25	1600
3	70
0	129
1	99
6	57
1	10
0	0
1	0
0	0
0	0
0	0
43	779
2	779
9	174
5	91
26	48
6	154
11	48
0	0
0	48
5	41
951	493
5	188
0	65
13	112
0	112
0	131
0	240
6	1
5	240
0	35
0	190
1	71
4	0
0	0
1	30
0	0
0	30
0	0
0	0
0	24
2	24
0	18
0	2
0	2
9	89
0	10
0	0
1	16
0	0
0	4
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	13
0	6
0	13
0	0
0	2
13	64
17	16
0	127
1	72
0	112
8	28
35	98
0	53
1	0
0	0
0	0
0	254
21	411
0	223
13	158
9	342
5	254
5	257
4	139
73	1428
0	31
1	24
0	168
0	261
0	227
23	176
2	193
2	103
0	0
70	521
0	0
563	1476
0	1452
2	97
34	627
0	114
0	626
83	240
41	427
3	626
0	18
5	169
0	0
1	1
6	1
0	0
0	25
0	23
10	20
0	25
0	27
0	0
0	0
0	0
0	0
0	154
0	154
0	154
0	0
0	0
1	405
0	392
20	403
0	164
0	166
19	37
0	65
0	56
9	182
8	0
0	0
0	0
0	0
2	114
0	0
2	86
0	0
0	0
0	0
0	35
1	20
7	19
343	135
1	135
51	42
5	0
0	0
0	0
0	0
407	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
532	626
10	611
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
713	541
12	28
2	538
0	138
48	8539
22	6883
149	7488
0	6932
3	6664
0	4061
5	5026
0	2849
2	37
0	30
0	32
1	36
9	12
8	3
1	34
0	8
1	3
6	0
0	1
0	2330
159	2562
11	1620
36	1448
1	895
45	1315
8	539
19	41
0	512
1	529
6	529
13	527
1	484
0	287
4	137
4	69
1	128
11	67
20	3560
0	3491
7	3321
0	3390
1	427
18	65
27	452
0	0
0	0
3	0
0	2
0	0
0	0
0	2
0	0
0	0
6	19
0	0
66	464
0	0
0	0
0	0
0	2
0	598
1	646
42	841
0	610
0	543
2	473
3	68
2	81
0	115
2	36
0	70
0	48
0	375
12	14
4	607
4	24
14	128
0	628
0	600
1	10
0	600
473	837
0	652
4	200
244	2162
0	167
266	1785
1	16
0	1164
0	1164
0	1164
0	3
0	3
0	0
0	4
0	5
0	1
0	0
0	10
0	10
0	2
0	41
0	42
0	30
0	30
0	2
0	0
10	32
0	0
1093	725
9	86
0	639
9	7
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
430	2
14	2
43	904
0	0
0	0
8	170
76	3210
13	13
20	763
0	0
0	113
1863	484
8	53
13	82
36	181
5	157
6	63
0	133
7	500
0	553
217	538
0	122
0	87
1	29
0	31
0	14
2	0
0	5981
13	198
0	153
0	209
0	78
0	71
2	202
0	73
0	111
2	856
270	2543
0	623
6	600
0	731
0	0
0	0
0	3
0	1
0	1
0	0
0	0
3	154
0	308
0	308
2	196
0	47
0	0
0	47
0	0
0	0
0	0
0	0
0	1
0	1
0	48
0	1
0	0
0	47
0	0
22	451
0	0
1	619
0	972
0	923
0	1035
0	994
0	928
1	934
0	496
100	652
0	225
3	309
0	185
0	246
5	75
5	109
0	106
7	57
1	946
0	709
170	1093
38	2019
4	588
53	6533
1300	6936
1	773
38	1150
26	2518
8	1962
6	1654
32	433
4	278
0	66
17	0
0	0
0	0
1	1
2	0
0	0
2	629
9	556
0	632
0	0
2	108
30	220
202	602
0	130
5	271
9	179
9	226
10	959
0	192
0	96
0	0
0	1896
0	1897
0	0
131	763
1	625
0	260
2	164
3	185
0	167
3	134
3	65
0	17
49	45
0	0
0	0
0	0
0	0
348	0
9	5
23	9
0	0
0	0
0	0
0	0
235	1918
62	1745
0	0
0	0
0	17
19	384
8076	1969
53	1342
144	68
15	559
10	275
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	37
11	37
0	17
2	111
0	106
0	13
0	12
0	1
6	98
0	0
0	0
0	3
0	31
0	31
0	0
0	0
0	0
1	0
0	28
11	501
0	119
0	149
44	449
0	354
10	158
7	94
0	0
0	0
0	0
0	0
0	3
0	43
0	1
7	43
4	5
0	1
2	4
0	198
0	103
0	7
1	3
0	3
0	8
0	7
53	1663
1	6
0	198
329	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	319
1153	799
0	79
0	84
18	81
0	827
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1558
3	1663
0	1885
12	1956
0	1964
0	1926
0	254
4	261
0	254
0	254
0	254
0	254
0	73
0	73
0	73
32	69
4	1713
0	30
179	674
127	218
222	158
14	78
1	593
0	139
38	10
0	440
1811	3150
9	3150
100	88
0	279
0	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	996
0	999
2	860
32	956
3	1384
37	2549
1	637
5	1011
24	410
30	1224
6	30
3	209
0	171
1	33
1	163
2	26
8	6
0	0
0	0
817	1948
14	228
8	0
2	769
18	783
33	724
0	678
0	29
62	133
12	312
10	43
4	131
6	35
993	124
0	110
176	202
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	18
0	5
0	7
0	10
0	5
331	1124
19	988
0	318
17	573
0	558
0	461
0	271
0	488
5	110
9	201
52	3347
26	2844
2	125
21	229
27	3310
0	0
0	0
0	0
0	0
2	0
0	0
40	1730
102	624
18	1216
13	1623
31	100
26	11
0	0
0	0
53	291
0	264
0	169
0	171
0	175
0	177
0	166
0	170
0	164
0	172
0	154
6	13
4	2
0	174
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	42
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
4	0
0	50
3	56
5	1
0	1906
0	1906
0	0
4	0
0	0
0	0
0	0
0	134
0	132
1	134
116	0
16	21
3	13
3	13
5	9
0	21
0	195
0	202
0	127
36	41
14	42
10	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
192	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10258	2017
245	2014
1	288
9	149
12	262
0	44
0	0
11	32
0	10
0	264
0	0
0	0
47	192
1	46
3	29
0	7
0	53
8	2
2	29
1	92
2	3
1	36
57	705
1	46
1	48
0	12
0	0
0	0
2991	0
16	620
33	693
19	661
0	560
64	233
17	29
0	2
1	5
0	5
0	0
1	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	116
155	327
68	102
6	35
0	314
345	144
20	144
0	95
0	95
0	95
0	95
77	41
1	39
14	18
0	27
9	24
0	4405
0	4224
0	2653
554	3134
0	946
605	1288
2	559
0	4424
0	4510
1	7
0	6
1	6
0	1236
0	6
84	665
0	1237
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
24	188
0	0
0	0
0	0
0	0
17	1806
3	1591
66	169
4	1742
3	323
61	1206
0	74
9	1414
82	2286
212	273
0	244
0	29
87	2
0	2
0	0
0	0
0	0
7	356
0	98
5	49
0	419
6	412
3	283
0	235
4	65
105	5331
0	1505
0	5331
0	0
95	172
0	85
13	153
22	163
3	41
85	5661
81	1797
0	474
88	124
25	582
88	3470
0	282
373	1511
0	205
135	414
35	106
2	150
68	202
32	291
31	82
62	35
3	35
89	21
1	74
11	74
312	2506
179	2846
59	368
7	232
1	287
0	111
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
10	0
189	48
8	48
123	40
1	1
0	20
0	20
1	39
0	0
0	0
245	1470
34	1470
0	0
0	0
0	1238
10	2033
0	0
0	0
0	0
0	0
0	0
1	73
5	6
2	71
3	0
0	6
13	110
1	110
0	2
591	45
4	38
2	29
71	352
4	343
1	128
6	71
15	63
5	156
3	15
3	2
7	19
1	99
3	54
6	16
74	1989
12	710
0	1641
121	1364
0	1605
70	319
0	1643
0	1786
2	1802
16	72
0	236
30	135
0	233
0	224
8	237
143	418
1	79
303	1382
1	123
0	0
0	21
7	235
1	216
2	17
0	2
54	463
1	195
2	163
0	384
2	30
7	230
0	35
0	35
0	35
0	0
0	1
0	1
0	0
6	7
0	0
0	1
1	1659
0	1709
1	37
0	1414
0	59
77	11
6	104
22	158
1	426
66	284
22	399
38	190
5	142
32	183
0	204
37	272
6	232
193	2273
973	2129
18	2199
2	251
0	1343
0	112
365	2034
4	366
2	195
0	426
0	87
0	545
810	2499
13	283
4	1805
405	879
1	166
150	1009
83	34
0	26
10	222
20	272
79	1107
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	65
51	168
1310	17025
204	409
47	16287
13	5749
0	393
26	538
21	410
78	704
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	22
2	2370
0	1130
0	38
0	41
0	127
0	72
0	25
0	15
0	1176
0	148
0	459
0	356
0	341
0	1098
0	165
0	1687
0	258
0	475
0	335
0	945
0	886
0	911
0	569
0	858
5	673
69	424
6	261
0	2064
0	2084
0	2026
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	237
0	237
0	0
0	0
0	0
0	0
0	0
11	31
0	0
0	0
0	0
0	0
0	0
0	0
0	237
0	0
4	16
0	1
0	0
0	4
191	217
0	207
13	61
8	59
8	195
0	154
6	104
40	51
0	0
278	1406
792	1927
0	279
0	1315
122	128
153	299
0	186
1	3446
177	3388
8	3002
0	2794
3	187
9	205
35	172
0	0
1	0
0	0
0	0
0	0
0	0
10	5
2	5
0	3
367	1033
78	944
4	220
10	321
2	117
0	352
2	371
14	586
1	586
53	1027
0	1
0	1
0	0
26	115
0	0
0	0
1982	2536
55	2093
0	300
9	180
9	9
0	605
0	839
133	2874
12	2787
1	1845
0	351
0	400
9	376
0	11
1	19
0	0
0	0
0	11
0	3
2	395
38	554
2	265
0	572
16	292
10	139
7	222
2	61
6	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	471
0	463
0	459
0	84
8	6
6	45
0	52
3	8
0	240
0	3
0	238
0	244
0	7
0	3
0	1
0	10
0	8
0	5
0	3
0	1585
127	840
0	875
2	493
5	1560
0	250
80	2166
3	175
23	160
0	15
0	27
40	32
17	24
17	23
16	13
156	623
0	470
1	614
6	432
10	394
156	82
0	102
8	515
308	75
0	53
0	22
0	0
0	200
0	39
2	168
0	30
2	110
0	55
0	9
0	18
67	107
54	46
0	43
18	4941
258	5649
78	1563
59	9
0	284
6	1098
0	127
2	113
0	251
0	137
2	123
148	478
159	71
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
355	455
0	372
0	335
9	63
9	42
0	1
0	0
5	1498
0	1462
35	1117
21	37
14	131
2	183
20	38
14	135
18	117
0	0
0	0
0	0
0	8
0	5
0	6
0	3
0	541
0	528
15	5
3	520
2	119
12	53
8	34
15	1566
0	0
0	0
25	860
238	2809
21	207
0	60
1	94
1	53
102	613
8	204
4	356
3	213
5	191
28	116
2	57
0	71
13	179
22	6
0	177
20	9
35	460
0	8
0	38
0	7
0	2
0	0
0	12
0	30
0	13
0	30
457	105
24	105
0	0
0	0
2	9
1	5
0	3
0	7
5	2543
0	2547
121	2520
108	672
0	175
8	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
119	877
0	36
0	35
7	33
0	3
2	1
12	85
2	5
0	2
0	2
0	1
0	0
0	0
0	1531
1	1549
0	0
0	0
1589	0
22	765
0	0
0	0
0	0
0	0
0	0
222	563
116	1031
0	1000
0	1053
0	541
7	130
2	10
0	10
0	5
0	0
0	1
28	47
0	0
0	0
0	0
0	0
1	49
352	84
0	54
0	0
0	0
18	221
0	1
0	469
0	0
0	469
0	0
0	0
0	0
17	348
24	463
0	311
18	860
0	389
1	371
33	308
2	121
2	9
6	36
0	41
1	95
0	87
88	468
1	468
0	0
0	0
0	0
0	0
0	38
0	38
0	0
0	28
0	28
0	27
0	28
0	11
0	1
0	29
4	761
6	785
15	798
150	775
0	368
54	5
56	101
0	0
0	1
0	0
1136	2546
161	2145
27	2814
111	435
1651	2126
50	487
0	550
511	650
3	435
0	0
0	0
0	0
46	1174
27	1126
0	534
22	199
11	123
14	555
0	177
0	390
0	197
0	501
0	501
0	501
0	0
0	53
0	53
0	0
0	0
0	236
0	236
0	4
0	4
0	2
0	2
0	2
0	4
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	6
0	66
20	95
0	0
1	33
0	0
0	0
0	0
0	33
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	0
3	0
0	0
0	0
0	40
0	23
7	204
447	1548
4	1422
19	290
167	12
73	5
11	133
24	35
0	53
192	288
1	118
134	119
0	22
45	175
0	394
14	413
0	36
1	0
126	271
0	33
0	0
0	0
0	0
0	0
155	484
0	31
1	38
1	10
1	351
0	107
0	38
60	471
9	9
2	45
5	490
0	23
0	471
0	228
7	225
0	0
0	0
0	0
0	130
0	130
0	5
0	0
0	1
0	0
0	0
0	130
0	0
0	114
16	256
18	253
0	109
2	7
32	6
0	190
28	21
199	1526
0	11
1	731
0	220
1	280
1	883
10	215
11	197
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	156
0	49
0	275
4	0
14	9
0	165
0	65
0	70
2	126
6	23
219	667
12	31
1196	50
3	320
0	2
0	56
16	236
3	117
2	125
1	109
10	111
17	713
1	713
19	713
28	51
0	17
5	432
1	270
0	432
4373	1090
24	796
4	454
1	1284
1	110
17	1284
34	80
2	77
6	76
0	76
0	24
0	9
4	3
0	0
0	0
0	0
0	0
0	0
0	0
32	251
0	0
1	57
0	55
0	56
0	34
0	3
0	12
0	1
0	4
0	2
1	6
0	1
0	1
9	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
199	252
1	115
0	190
0	133
35	29
0	23
0	11
0	171
85	1154
0	379
31	1
0	0
0	0
297	949
3	922
3	68
2270	403
27	401
37	869
4	845
0	327
3	234
0	261
25	152
7	43
0	35
0	12
0	0
2	16
6	17
0	0
0	26
0	2
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	2
0	0
0	0
2	324
0	275
416	1146
1	159
3	556
0	648
0	455
0	629
1	573
37	198
4	271
18	466
0	1100
74	1131
2	625
1	619
6	242
7	130
0	1
0	1
0	1
0	1
0	1
0	1
4	144
0	10
0	0
0	1
0	0
0	0
16	227
1	63
9	49
10	45
110	402
4	126
0	0
6	763
0	9
55	1619
0	3
0	0
0	0
0	0
0	0
1	256
0	38
1	63
2	94
0	14
0	15
0	1
0	1
0	1
0	1
0	1
0	0
1	324
2	306
4	225
6	189
0	163
4	202
0	123
6	129
1	118
21	94
4	79
0	67
6	60
0	0
2	0
0	0
83	831
0	395
8	35
0	49
59	207
7	22
11	224
43	1122
0	0
0	0
0	918
1	966
0	1042
8	718
0	457
2	114
10	292
6	193
1	133
2	38
0	0
0	0
11859	500
35	476
4	24
0	303
67	568
0	0
0	0
25	21
0	0
0	0
0	0
1468	2591
37	875
0	961
5	957
57	525
0	1198
1980	414
6	414
9	4
3	603
0	0
0	2
0	0
18	986
2	928
0	228
2	86
28	54
0	452
0	452
0	295
0	295
0	0
463	57
0	300
0	154
3	52
0	301
0	266
33	3297
273	3341
21	2913
42	2655
4	107
0	3295
0	0
0	0
0	0
33	467
0	445
1	501
2	238
1	18
0	0
0	0
0	0
59	282
157	264
0	112
0	89
52	71
166	625
0	169
0	500
4	174
28	57
3	34
0	67
172	67
0	56
0	56
0	56
0	56
0	56
0	56
4	1839
0	1690
0	1697
3	1711
5	1178
28	979
16	0
0	0
82	561
0	541
0	551
2	555
3	591
0	527
1	432
0	496
0	443
0	220
0	248
10	27
5	490
4	330
0	94
0	122
5	38
5	39
283	57
80	211
0	120
0	12
0	12
3	36
1	491
0	369
5	354
0	354
1	326
0	131
11	56
2	10
0	354
36	733
0	750
0	686
158	147
34	94
1	132
341	433
44	379
30	258
9	213
5	64
63	1158
2	119
0	24
0	9
0	80
0	85
0	74
0	96
3	23
1	9
2	28
1	11
0	3
552	196
2	53
0	151
0	159
2	134
1416	8508
456	93
0	93
629	259
0	599
27	306
14	1074
7	8506
7	14
0	14
0	1
0	0
0	0
0	0
