ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Exp391_CD8---d5_KLRG1hi_Runx3_repressed,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,619,-0.419472832440921,-1.685646602617075,1.0462439840970915e-4,3.418439398354666e-4,4.1292624311445494e-5,828,"tags=33%, list=18%, signal=31%",Mbp/Cbx3/Sec63/Runx1/Nasp/Pld3/Slc2a1/Adk/Kat2b/Ctsw/Inafm2/Izumo1r/Ybx1/Ccs/Rb1cc1/1110032A03Rik/Mkl2/Pggt1b/Fas/Hist1h1b/Josd2/Icam1/3110062M04Rik/Asap1/Pde2a/Bach1/Acbd3/Cd160/Gse1/Itgav/Vav2/Pld4/Csgalnact2/Rtp4/Fam214a/Acss1/Prdx5/Pafah1b3/Sun1/Ypel1/Slc9a9/Kcnj8/Fbxo6/Gdf11/Grina/Ppm1d/Gpd2/Prkar2a/Ccar1/4930570N18Rik/Usp18/Litaf/Spty2d1/Tsc2/Luc7l3/Gpr107/Spsb2/Klrb1f/Scimp/Tnfrsf25/Fcgr2b/Pitpnm1/Iah1/Ahcy/Rbbp8/Stx5a/Nudt14/Herc4/Fkbp2/Dnmt1/S100a1/Ube2e3/Unc93b1/Rlim/Serpinb9b/Haus6/Metrnl/Tnfrsf13b/Zbp1/Calcoco1/Bloc1s1/Unc5cl/Eps15/Cfl1/H1f0/Slfn1/Mcm4/Mxi1/Btg2/Gpx8/Scamp2/Tnfrsf26/Srsf3/Xdh/Gsr/Ifit3/Ms4a4c/Smc4/Mcm3/Maf/Mier1/Fam214b/Dcxr/Zfhx2/Leprot/As3mt/Kctd10/Chuk/Gadd45b/Tcp11l2/Samd3/Rps27l/Tm6sf1/Bcl2l11/Ifnar2/Hist1h1e/Dck/Gnptab/Dut/D16Ertd472e/Nr4a1/Pold4/Cox5a/H2-K1/Lpin1/Nap1l1/Slc4a7/Fgl2/Pou2f2/Sp100/Cmc2/Slc2a3/2810474O19Rik/Ypel3/Icos/Gzmm/Xaf1/Rad21/Sh3bgrl3/Casp1/Lrp10/Capzb/Fcgrt/Dhrs7/Ugcg/Itgb2/Hexb/Glrx/Apobec2/Ifitm10/Hsp90b1/H2-Q10/Itgal/Ms4a6d/Mxd4/Ppp1r15a/S1pr5/Rgs1/Cd9/Gm19585/Atxn1/Ddx3y/Atox1/Dennd4a/Nfkbia/Eva1b/Cox5b/Tbx21/Cx3cr1/Adgre5/Zyx/Gimap4/Myl6/Calm3/Zeb2/Ifi27l2a/Il18rap/Klrg1/Itgax/Klf6/Cyba/Ptms/Itgb1/Cd28/H2afv/Tmsb4x/Slfn2/H2afz/Sh2d1a/Serpinb6b/Efhd2/Sub1/Plek/Ctla2a/Ctsd/S100a13/Srgn/Ahnak/Ccl5/Ly6c2/S100a6/S100a10
Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,336,-0.6523696450153931,-2.526571223516018,1.122334455667789e-4,3.418439398354666e-4,4.1292624311445494e-5,807,"tags=52%, list=18%, signal=46%",Ccdc180/Clspn/Pip5k1b/Itga2/Rbl2/Incenp/Adamts14/Klrb1b/Ccl6/Cdkn2c/Cit/Snrpd1/Klra8/Syk/Ncapd2/Hist1h1b/Rrm1/Acoxl/Smc2/Klra3/Tpx2/Pde4a/Ube2l6/Hells/Cenpe/Lyn/Kcnj8/Slbp/Gdf11/Ckap2/Aplp2/Car2/Klra9/Orc6/Rbbp8/Prim1/Tcf19/Dtl/Fkbp2/Ccna2/Dnmt1/Cdk1/Cma1/Uhrf1/C1qtnf6/Fcgr3/Serpinb9b/Spc24/Rrm2/Metrnl/Tk1/Top2a/Mcm4/Mxi1/Klra7/Vps37b/Gpx8/Prdm1/Cdc20/Mad2l1/Entpd1/Asf1b/Pcna/Tacc3/Chn2/Lamp2/Klri2/Gins2/Mcm3/Maf/Cdca3/Mt1/Gmnn/Gem/Fcer1g/Rasgrp2/Camk2n1/Lig1/Rps27l/Mcm5/Hist1h2bc/Mki67/Ctsc/Bcl2l11/Cdca8/Itgam/Hist1h1e/Tyrobp/Gnptab/Dut/Trgv2/D16Ertd472e/Mcm6/1500009L16Rik/Lpin1/Cenpa/Sytl2/Klrb1c/Irf8/Itga1/Tyms/Fgl2/Birc5/Cmc2/Ube2s/Ube2c/Cdkn3/F2r/Rad21/Fasl/Nkg7/Tcrg-C1/Ikzf3/Glrx/Nrm/Emp3/Hmgn5/Serpinb9/Klre1/Knstrn/AA467197/Il2rb/Anxa1/Hsp90b1/Dek/Nr4a2/Ccnb2/Racgap1/Lmnb1/1810037I17Rik/Pclaf/Cks2/Tcrg-C2/S1pr5/Prf1/Cks1b/Cenpw/Rap1b/Ywhah/Dusp5/Il18r1/Ccl3/Sept11/Gimap7/Ccr5/Serinc3/Wdr95/Cx3cr1/Ccr2/Id2/Zeb2/Ccl4/Stmn1/Vim/Klrg1/Itgax/Cd48/Ifng/S100a11/Gzma/Gzmk/Klrc1/Lgals3/Serpinb6b/Sub1/Pim1/Ifngr1/S100a13/Gzmb/Crip1/Ccl5/S100a4/Lgals1/S100a6
Exp391_CD8---TE_biased,Exp391_CD8---TE_biased,262,-0.43704724826160546,-1.661129205226401,1.1566042100393245e-4,3.418439398354666e-4,4.1292624311445494e-5,877,"tags=40%, list=19%, signal=34%",Mcm7/Rgs16/Pkmyt1/Slc24a5/Reep4/Cbx3/Nasp/Clspn/Adk/Incenp/Cdkn2c/Cit/Snrpd1/Ncapd2/Anp32b/Hist1h1b/Siva1/Crip2/Rrm1/Smc2/Tpi1/Alyref/Aldh2/Hist1h2ae/Tpx2/Hells/Cenpe/Slbp/Ckap2/Pou2f1/Prkar2a/Orc6/Rbbp8/Prim1/Tcf19/Dtl/Ccna2/Dnmt1/Tmpo/Cdk1/Ube2e3/Uhrf1/Rad18/Spc24/Haus6/Rrm2/Rfc3/Tk1/Agfg2/Ccdc34/H1f0/Top2a/Mcm4/Anp32e/Cdc20/Mad2l1/Taf15/Hmgb3/Asf1b/Srsf3/Pcna/Tacc3/Gins2/Smc4/Mcm3/Cdca3/Gmnn/Ezh2/Lig1/Mcm5/Mki67/Cdca8/Hist1h1e/Dck/Dut/Mcm6/1500009L16Rik/Tagln2/Nap1l1/Tyms/Birc5/Cmc2/Ube2s/Ube2c/Cdkn3/Arl6ip1/Rad21/Calm2/Nrm/Lockd/Dek/Cdc25b/Racgap1/Lmnb1/Pclaf/Cks2/Cks1b/Cenpw/Hmgb1/Rpa2/Hmgn2/Stmn1/H2afz/Hmgb2
Exp391_CD8---Act48h_dn,Exp391_CD8---Act48h_dn,208,-0.5703233649431652,-2.131709213029599,1.1994722322178242e-4,3.418439398354666e-4,4.1292624311445494e-5,644,"tags=40%, list=14%, signal=36%",Rtp4/Arhgef18/A430078G23Rik/Acss1/Arhgap45/Plec/Slc9a9/Tln1/Mndal/Clcn4/Usp18/Spsb2/Ly6d/Irf7/Gata3/Ptpre/Phf11c/Slfn1/Btg2/Gas7/Elf4/Pbxip1/Xdh/Ifit3/Ms4a4c/Maf/Gbp7/Abtb1/Klhl6/Pear1/Cmpk2/Fcer1g/Tcp11l2/Samd3/Pkp3/Tm6sf1/Bcl2l11/Ifi206/Mxd1/Tyrobp/Smpdl3a/Sytl2/Tmem71/Cdkn1b/Sp100/Ypel3/Ifi214/Tsc22d3/Dhrs7/Nkg7/Hexb/Phf11a/Klrd1/Vsir/Ifitm10/Ms4a6d/Mxd4/Prf1/Epsti1/Cdc42ep3/Ddx3y/Gramd3/Ets1/Klf3/Eif2s3y/Jak1/Wdr95/Cx3cr1/Adgre5/Zyx/Id2/S1pr4/Cyba/Slfn2/Pglyrp1/Myo1f/Gzma/Lsp1/Ctsd/Ms4a6b/Ms4a4b/Itga4/Ly6c2
Exp391_CD8---MEM_dn,Exp391_CD8---MEM_dn,174,-0.4946594522056855,-1.8028259178958126,1.2184720360667723e-4,3.418439398354666e-4,4.1292624311445494e-5,620,"tags=32%, list=14%, signal=28%",Pafah1b3/Cenpe/Rrbp1/Ckap2/Orc6/Luc7l3/Ppig/Rsrp1/Ccnl1/Fkbp2/Dnmt1/Tmpo/Ankrd12/Spc24/Rfc3/Setd1b/Ccdc34/Top2a/Anp32e/Xrn1/Ikzf2/Smc4/Gadd45b/Lig1/Hist1h2bc/Selenos/Selenoh/Hist1h1e/Dut/Cenpa/Nap1l1/Pou2f2/Birc5/Ube2s/Dbi/Xaf1/Rad21/Hmgn5/Dek/Cks2/Cks1b/Cenpw/Cd9/Atox1/Cox5b/Hmgn2/Cox17/Calm3/Ifi27l2a/Stmn1/Pycard/H2afv/S100a11/Sub1/Txn1
Exp391_CD8---Texterm_dn,Exp391_CD8---Texterm_dn,168,-0.5185331379291842,-1.8825622319326307,1.2275963663147557e-4,3.418439398354666e-4,4.1292624311445494e-5,750,"tags=46%, list=16%, signal=40%",Spice1/Phf13/Fas/Crip2/Rara/Tpi1/Hist1h2ae/Tpx2/Sun1/Plec/Cenpe/Cdca7/Ckap2/Crtam/Tnfrsf25/Tcf19/Ccna2/Cdk1/Cnrip1/Uhrf1/Spc24/Rrm2/Tk1/Ogfrl1/Nt5e/Top2a/Cdc20/Hmgb3/Tacc3/Ms4a4c/Cdca3/As3mt/Klhl6/Ezh2/Rasgrp2/Samd3/Cdca8/Gprin3/Tagln2/Cenpa/Pou2f2/Birc5/Ube2c/Slamf6/Tsc22d3/Hexb/Nrm/Apobec2/Knstrn/Arl5c/Anxa1/H2-Q10/Myb/Txndc5/Cdc25b/Ccnb2/Racgap1/Cks2/Cks1b/Cd9/Gpr183/Cd44/Gramd3/Il18r1/Klf3/Stmn1/Vim/Il18rap/Pycard/Itgb1/Klrk1/H2afz/Lgals3/Plek/Anxa2/Ly6c2/Lgals1
Exp391_CD8---klf2_promoted,Exp391_CD8---klf2_promoted,175,-0.6133136128468738,-2.240672379079032,1.231830500123183e-4,3.418439398354666e-4,4.1292624311445494e-5,519,"tags=39%, list=11%, signal=36%",Gab3/Ehd1/Tmem140/Furin/Klf9/Klhl24/Irf7/Zbp1/Gata3/Nt5e/Prdm1/Insl6/Tubb2a/Xdh/Ifit3/Gpr171/Tnfsf14/Gem/Tob1/Tcp11l2/Pkp3/Hbp1/Il10ra/Mxd1/Tyrobp/1500009L16Rik/Sytl2/Fgl2/Tmem71/Sp100/2810474O19Rik/Gzmm/Tsc22d3/Ugcg/Serpinb9/AA467197/Anxa1/Dap/H2-Q10/Nr4a2/Samhd1/Cdc25b/Prf1/Cd9/Cdc42ep3/Il18r1/Snx10/Klf3/Tbx21/Cx3cr1/Zyx/Ccr2/Ccl4/Il18rap/Itgax/Bhlhe40/S1pr4/Ifng/Prr13/Pglyrp1/Lgals3/Plek/Ctsd/Ahnak/Ccl5/Anxa2/Itga4/S100a10
Exp391_CD8---NAV_dn,Exp391_CD8---NAV_dn,146,-0.7604392601582273,-2.7277966651882073,1.2517211165352359e-4,3.418439398354666e-4,4.1292624311445494e-5,520,"tags=58%, list=11%, signal=53%",Tcf19/Ccna2/Pdia6/Cdk1/Ube2e3/Unc93b1/Uhrf1/Rrm2/H1f0/Mcm4/Cdc20/Mad2l1/Entpd1/Hmgb3/Asf1b/Tacc3/Rnf216/Gsr/Gins2/Cdca3/Zbtb7b/Mt1/Gpr171/Tnfsf14/Casp4/Mcm5/Il10ra/Dck/Gnptab/Trgv2/Mcm6/1500009L16Rik/Gabarapl1/Sdf2l1/Irf8/Tyms/Fgl2/Slc2a3/Casp1/Fasl/Ikzf3/Serpinb9/Knstrn/Il2rb/Hsp90b1/Lag3/Txndc5/Ccnb2/Racgap1/Lmnb1/Tcrg-C2/Ywhah/Cd44/Hmgb1/Ccl3/Snx10/Rpa2/Bcl2a1d/Actg1/Tbx21/Serinc3/Rilpl2/Zeb2/Ccl4/Il18rap/Ly6a/Bhlhe40/Itgb1/Ifng/Gapdh/Bcl2a1b/Klrk1/H2afz/Lgals3/Sh2d1a/Serpinb6b/Plek/Ctla2a/Gzmb/Ccl5/S100a4/Anxa2/Lgals1/S100a6
Exp391_CD8---DP_up,Exp391_CD8---DP_up,124,-0.514298067111076,-1.8068981478270831,1.2776287210936502e-4,3.418439398354666e-4,4.1292624311445494e-5,1532,"tags=58%, list=34%, signal=40%",Lcn2/Ckap4/H2-Aa/Hdac9/Aif1/Gda/Hp/Pla2g7/Ptafr/Pilra/Pilrb1/Siglece/Trem3/Wfdc21/Ighg2c/Blk/Cd33/Tnfaip2/Lyz2/Sirpb1b/Mgst1/Wfdc17/Hdc/Fam43a/Fcgr4/Csf2rb/S100a8/Mmp8/Padi4/Retnlg/Hist1h2ap/Kif15/Nucks1/Cd93/Cyp4f18/Ifi204/Reep4/Sdc3/Incenp/Ccl6/S100a9/Ncapd2/Pld4/Ckap2/Igkc/Fkbp2/Ccna2/Spc24/Ccdc34/Top2a/Ncr1/Mad2l1/Gmnn/Fcer1g/Bak1/Selenos/Tyrobp/Birc5/Ube2c/Cdkn3/Jpt1/Rad21/Knstrn/Cks2/Cks1b/Cenpw/Cst3/Serinc3/Hmgn2/Calm3/H2afv/H2afz
Exp391_CD8---Texprog2_up,Exp391_CD8---Texprog2_up,112,-0.5753496494746858,-1.9949747756583849,1.2924906294429367e-4,3.418439398354666e-4,4.1292624311445494e-5,711,"tags=54%, list=16%, signal=46%",Rrm1/Smc2/Tpi1/Hist1h2ae/Tpx2/Sgms1/Hells/Cenpe/Cdca7/Ckap2/Prim1/Tcf19/Dtl/Ccna2/Cdk1/Uhrf1/Spc24/Rrm2/Tk1/Ogfrl1/Nt5e/Top2a/Cdc20/Mad2l1/Hmgb3/Asf1b/Pcna/Tacc3/Gins2/Ms4a4c/Mcm3/Cdca3/Gmnn/Rasgrp2/Lig1/Mki67/Cdca8/1500009L16Rik/Cenpa/Tyms/Birc5/Ube2c/Slamf6/Nrm/Knstrn/Myb/Cdc25b/Ccnb2/Lmnb1/Cks2/Cks1b/Cd9/Gpr183/Stmn1/Vim/Pycard/Lgals3/Hmgb2/Anxa2/Lgals1
