ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,342,-0.7746190939698712,-2.975711493874075,1.644736842105263e-4,7.147723338433532e-4,3.291714695331232e-4,693,"tags=61%, list=15%, signal=56%",Gpr174/Cysltr2/Aspm/Ckap5/Gm2a/Slc9a7/Serpina3g/H2bc4/Mis18bp1/Cxcl10/Smpdl3a/Pear1/Psen2/Aurkb/H1f0/Arhgap18/H3c3/Nusap1/Unc93b1/Vps54/Hist1h2ap/Kif22/Tnfsf14/Aebp2/Gramd1b/H2ac8/Dgat1/Il1rl1/Ptpn11/Knl1/Tnfrsf9/Plk3/Casp1/Samsn1/Slco3a1/Uhrf1/H1f5/Lilrb4a/Cers4/Nfkb2/Hells/Maf/Ern1/Clspn/Wfikkn2/Tpx2/H1f3/Kif11/Adam8/Cd38/Trps1/Cdk1/Furin/Tacc3/Gna13/Incenp/Gfod1/Tagln2/Dctpp1/Lig1/Swap70/Cenpe/Casp4/Ccna2/Tk1/Trafd1/Capg/Raph1/Tipin/Rgs16/Tmf1/Fgl2/Mcm5/Rrm2/Dtl/Eea1/Ubash3b/Ric1/Uhrf2/Nfil3/Asf1b/Smc2/Slamf1/Crlf2/Acsbg1/Malt1/Mdfic/Pdcd1/Esm1/Cdca3/Gmnn/Cyth4/Evi2a/Dstn/Cdca8/Rnf216/Cd82/Peak1/H1f4/Plac8/Top2a/Pgk1/Nrp1/D16Ertd472e/Ezh2/Fam129a/Lilr4b/Emp1/1500009L16Rik/Ccnb2/Havcr2/Pou2f2/Ap1s2/Map3k8/Ttc39c/Capn2/Slc4a7/Mki67/Nabp1/Birc5/Gem/Mcm6/Traf1/Zbtb32/Pmaip1/Rap1gap2/Cdc25b/Sdf2l1/Glrx/Racgap1/Lag3/Ikzf3/Batf/Dbi/Cxcr6/Sdcbp2/Dut/Ttc39b/Stard10/Lmnb1/Sla/Hip1/Casp3/Tbx21/Bcl2a1d/Klrg1/Cd44/Hif1a/Rgs1/Stmn1/Ifi27l2a/Osbpl3/Atp2b1/Gzma/Gna15/Ctla4/Runx2/Sh2d1a/Gzmk/Icos/Zeb2/Atxn1/Serpinb9/Ptms/Ppp1r12a/Chsy1/Cxcr3/Thy1/Slamf7/Il2rb/Ybx3/Ccr2/Rilpl2/Zyx/Rora/Bcl2a1b/Pglyrp1/Il18r1/Ly6a/Pycard/Klrk1/Il18rap/Itgb1/Vim/Lgals3/Prr13/Serpinb6b/H2az1/Anxa2/Ifng/Gzmb/S100a11/Ctla2a/S100a13/Hmgb2/Hopx/Bhlhe40/Itga4/Crip1/Actg1/Lsp1/Nkg7/S100a4/Ccl5/Ahnak/S100a10/S100a6/Lgals1
2019_NAT_IMMUNOL_Nakayama---LungTRreg,2019_NAT_IMMUNOL_Nakayama---LungTRreg,230,-0.6009205623125098,-2.219986845647022,1.7001020061203673e-4,7.147723338433532e-4,3.291714695331232e-4,721,"tags=43%, list=16%, signal=39%",Polk/Gas7/Sik3/Cysltr2/Itih5/Gm2a/Serpina3g/Itgav/Cish/Kif13b/Pcyt1a/Setbp1/Cdk6/Vps54/Zmiz1/Cmklr1/L1cam/Il1rl1/Cd80/Tnfrsf9/Samsn1/Lilrb4a/Gbp7/Rbl2/Plekho2/Icam1/Cmtm7/Adam8/Cd38/Camk2n1/Pkp3/Nrgn/Mapkapk3/Rgs3/Serpinb6a/Swap70/Il10ra/Entpd1/Tk1/Capg/Raph1/Dennd5a/Rgs16/Rap2a/Fgl2/Slc2a3/Nfil3/Rgs2/Gadd45b/Acsbg1/Mdfic/Pdcd1/Fosb/Cyth4/Igkc/Irf8/Peak1/Fam129a/Lilr4b/Havcr2/Dock5/Sytl2/Ttc39c/Itga1/Phlda1/Gem/AA467197/Pmaip1/Anxa1/Arsb/Cst3/Sdf2l1/Glrx/Lag3/Ikzf3/N4bp1/Cxcr6/Serinc3/Dusp1/Ctsw/Hip1/Klrg1/Cd44/Rgs1/Osbpl3/Nfkbia/Ctla4/Zeb2/Ptms/Chsy1/Il2rb/Ccr2/Vim/Plek/Id2/Gzmb/Ctla2a/Bhlhe40/S100a4/S100a6
2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,181,-0.522430317369909,-1.8859059977439312,1.7096939647803043e-4,7.147723338433532e-4,3.291714695331232e-4,671,"tags=36%, list=14%, signal=32%",Fbxw7/Inpp1/Cxcl10/Arhgap18/Nusap1/Spag9/Lfng/Xpa/Smad3/Tnfrsf9/Oga/P2ry10/Pik3r1/Nrgn/Gfod1/Tagln2/Mcm4/Dnajb9/Suco/H4c9/Tmf1/Rasgrp2/Ric1/Snx18/Tgif1/Rad21/Ppm1j/Evi2a/Cdca8/Rnf125/Peak1/H1f4/Nsmaf/Tagap/D16Ertd472e/Rel/Arap2/Bcl2l11/Cenpa/H1f2/Sdcbp2/Lmnb1/Klrg1/Stmn1/Ifi27l2a/Vps37b/Ubald2/Gimap7/Nr4a2/Ms4a4b/Icos/Gramd3/Gimap4/Serpinb9/Cxcr3/Ifngr1/Il18r1/Itgb1/Dennd4a/Dusp5/Serpinb6b/Gzmb/Nkg7/S100a4/S100a6
2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,216,-0.4256909894934239,-1.5636505429307208,1.721763085399449e-4,7.147723338433532e-4,3.291714695331232e-4,768,"tags=27%, list=17%, signal=24%",Rhoq/Ssh1/Tyrobp/Irak3/Hmox1/Ifitm3/Ccrl2/Rsu1/Hgsnat/Ptpre/Lgals9/Irf5/Cd86/Avl9/Spry2/Apobr/Arhgap18/Tnfsf14/Cmklr1/Lat2/Hnrnpab/Mapkapk3/Capg/Aplp2/Rgs16/Prdx5/Nmb/Mical1/Pcna/Rhoc/Gmnn/Zdhhc18/Cd82/Ifitm10/Msrb1/1500009L16Rik/Havcr2/Ctsc/Ctsa/Cst3/Glrx/Racgap1/Batf/Cxcr6/Hspa8/Snx10/Cks2/Fasl/Tbx21/Itgax/Gna15/Ptms/Ccr2/Klrc2/Lgals3/Klrc1/Anxa2/Ctsd/Lgals1
2013_IMMUNITY_Locci---non-GC-Tfh,2013_IMMUNITY_Locci---non-GC-Tfh,168,-0.5539432624873202,-1.9735269935770314,1.7265193370165745e-4,7.147723338433532e-4,3.291714695331232e-4,557,"tags=32%, list=12%, signal=29%",Cd68/Ptger4/Casp1/Napsa/Ern1/Adam8/Tagln2/Samd3/Xaf1/Fcgrt/Gimap1/Rasgrp2/Fgl2/Prkx/Ptpn4/Zbp1/Fosb/Stat4/Plac8/Havcr2/Rasa3/Sytl2/Capn2/Emp3/Nbeal2/Anxa1/Cst3/Ctsw/Prex1/Klrg1/Nfkbiz/Gzma/Itgax/Gzmk/Cxcr3/Ccr2/Zyx/Ifngr1/Rora/Pycard/Klf6/Itgb1/Vim/Plek/Id2/Anxa2/Pim1/Hopx/Crip1/Nkg7/Ccl5/Ahnak/Lgals1
2019_JEM_Beura---CD4_NLT_TRM_up,2019_JEM_Beura---CD4_NLT_TRM_up,222,-0.6389000507571791,-2.354628402977209,1.7283097131005876e-4,7.147723338433532e-4,3.291714695331232e-4,569,"tags=37%, list=12%, signal=34%",Btg2/Tnfrsf9/Mxi1/Nr4a3/Lilrb4a/P2ry10/Egr1/Icam1/Isg15/Cd38/Camk2n1/Furin/Hilpda/Mt1/Serpinb6a/Il10ra/Entpd1/Errfi1/Dennd5a/Ppp3ca/Aplp2/Fgl2/Slc2a3/Nfil3/Rhoc/Tgif1/Rgs2/Slamf1/Gadd45b/Coq10b/Mdfic/Rbm47/Ube2c/Dstn/F2r/Mxd1/Plac8/Havcr2/Sytl2/Mki67/Itga1/Nabp1/Phlda1/Gem/Csrnp1/AA467197/Lrrk1/Glrx/Lag3/Cxcr6/Gpr171/Slc3a2/Dusp1/Dapk2/Hip1/Atp2b4/Nr4a1/Casp3/Fasl/Bcl2a1d/Ccl3/Rgs1/Pik3ap1/Vps37b/Nr4a2/Ctla4/Ccr5/Gzmk/Serpinb9/Ptms/Slamf7/Ifngr1/Ccl4/Dennd4a/Dusp5/Lgals3/Serpinb6b/Tnfaip3/Gzmb/Ctla2a/Bhlhe40/Nkg7/Ccl5
2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,195,-0.5201541668433143,-1.8852150615683176,1.7400382808421786e-4,7.147723338433532e-4,3.291714695331232e-4,501,"tags=22%, list=11%, signal=20%",Icam1/Mcl1/Trps1/Nrgn/Tagln2/Cd9/Capg/Fcgrt/Aplp2/Per1/Nfil3/Rgs2/Pdcd1/Rbm47/Fosb/Mxd1/Ifitm10/Nrp1/Msrb1/Emp1/Lamb3/Phlda1/Ctsa/Csrnp1/Anxa1/Arsb/Lmnb1/Nfkbia/Gpr183/Gna15/Ccr5/Pkm/Chsy1/Ccr2/Rilpl2/Gapdh/Vim/Lgals3/Id2/Ctsd/Lsp1/Srgn
2019_NAT_IMMUNOL_Nakayama---LungTRM,2019_NAT_IMMUNOL_Nakayama---LungTRM,188,-0.6590480403732811,-2.3837682368571187,1.7406440382941688e-4,7.147723338433532e-4,3.291714695331232e-4,755,"tags=44%, list=16%, signal=39%",Ltb4r1/Ifitm3/Ccrl2/St6galnac3/Polk/Gas7/Sik3/Cysltr2/Serpina3g/Itgav/Cish/Kif13b/Apobr/Arhgap18/Unc93b1/Tnfsf14/Il1rl1/Tnfrsf9/Plk3/Lilrb4a/Cmtm7/Adam8/Camk2n1/Furin/Rgs3/Hilpda/Samd3/Serpinb6a/Il10ra/Entpd1/Capg/Raph1/Irak2/Dennd5a/Rgs16/Rap2a/Fgl2/Gadd45b/Pdcd1/Ppm1j/Fosb/F2r/Igkc/Cd82/Peak1/Gsap/Tm6sf1/Havcr2/Dock5/Sytl2/Ttc39c/Itga1/Phlda1/AA467197/Anxa1/Arsb/Lag3/Ikzf3/Cxcr6/Dusp1/Ctsw/Hip1/Klrg1/Rgs1/Osbpl3/Pik3ap1/Ctla4/Zeb2/Ptms/Chsy1/Slamf7/Il2rb/Ccr2/Itgal/Klrk1/Lgals3/Plek/Id2/Gzmb/Ctla2a/Bhlhe40/Nkg7/S100a4
2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,149,-0.6206533280455281,-2.178740853418721,1.77367860943597e-4,7.147723338433532e-4,3.291714695331232e-4,596,"tags=41%, list=13%, signal=37%",Kif22/Gramd1b/Il1rl1/Tnfrsf9/Slco3a1/Lilrb4a/Gbp7/Hells/Maf/Pkp3/Furin/Zbtb7b/Ppp3cc/Entpd1/Ccna2/Rnf166/Fgl2/Ran/Hcst/Crlf2/Acsbg1/Itgam/Dstn/Rnf216/Igkc/Plac8/Nrp1/Fam129a/Lilr4b/Ttc39c/Ctsa/Anxa1/Cxcr6/Hip1/Tbx21/Bcl2a1d/Rgs1/Osbpl3/Itgax/Gna15/Ctla4/Runx2/Itgb2/Atxn1/Chsy1/Slamf7/Il2rb/Ccr2/Bcl2a1b/Pglyrp1/Itgb1/Lgals3/Prr13/Anxa2/Ifng/Gzmb/Bhlhe40/Nkg7/Ccl5/S100a6/Lgals1
2018_CELL_Schmiedel_allCellTypes---NK_cells,2018_CELL_Schmiedel_allCellTypes---NK_cells,135,-0.5903267712862448,-2.0453584750565614,1.779676098949991e-4,7.147723338433532e-4,3.291714695331232e-4,590,"tags=36%, list=13%, signal=33%",Tnfsf14/Cmklr1/Arntl/Maf/Ern1/Tpx2/Cd38/Gfod1/Tbkbp1/Rgs3/Samd3/Errfi1/Irak2/Sntb2/Rrm2/Dtl/Cd160/Ptpn4/Gzmm/1700025G04Rik/Esm1/Zbp1/Jak1/Baiap3/Klrd1/1500009L16Rik/Sytl2/Manf/Mki67/Tmem163/Lag3/Batf/Dapk2/Ctsw/Ncald/Fasl/Tbx21/Klrg1/Osbpl3/Prf1/Gzma/Slamf7/Klrc2/Ccl4/Klrc1/Ifng/Hopx/Nkg7/Ccl5
