ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,287,0.5911003423241301,2.3013046345270447,1.7313019390581717e-4,7.751937984496124e-4,3.824969400244798e-4,997,"tags=44%, list=21%, signal=37%",Rpl12/Sell/Dapl1/Lef1/Jun/Tsc22d3/Sh3bp5/Il4ra/Bcl2/Satb1/Zbtb20/Ifngr2/Foxp1/Atp1b1/Tgfbr3/Actn1/Treml2/Irs2/Rgcc/Rhob/Pdk1/Dzip1/Rapgef4/Vipr1/Als2cl/Dse/Ets2/Gm12185/Abca1/Rnf130/Pik3ip1/Hspa1b/Ldhb/Hs3st3b1/Atn1/Mdn1/Rflnb/Ggt5/Sgk3/Acvr1b/Patj/Igfbp4/Ttll4/Cd55/Spred2/Atxn2/Snx29/Asb13/Ppm1l/Gpatch4/Slc49a4/Nckap5l/Trim13/Tgtp2/Adat1/Fbf1/Ranbp10/Dag1/Zfp865/Fam78a/Sh3pxd2a/Srm/Gm20696/Otud1/Znrf3/Ppp1r13b/Itm2a/Mgat4a/Cnga1/Nacc2/Tpcn1/Socs1/Aldh4a1/Usp53/Mfsd4a/Irf1/Sesn1/Idh2/Lyrm7/Ldlrap1/Afap1/E130208F15Rik/Usp28/Scml4/Pag1/Rreb1/Bend4/Rhbdd2/Cnnm2/Nedd4l/Acp6/Rere/Itprid2/Tmie/Zfp966/Tmem63b/Ulk4/Rxrb/Cnksr3/Pxk/Mturn/Chpf2/Cnn3/Dock4/Hid1/Acsl3/Mtss1/Gga3/Mex3a/Zmym6/Zfp652/Dguok/Simc1/Arhgef11/Enc1/Bcl9l/Mylip/Zfp12/Slc5a6/Abcc5/Fmo5/Vps9d1/Amigo2/Mib2/Ppp1r12b/Armc9
2019_JEM_Beura---CD4_NLT_TRM_dn,2019_JEM_Beura---CD4_NLT_TRM_dn,128,0.6035386781941432,2.1383780644544648,1.827485380116959e-4,7.751937984496124e-4,3.824969400244798e-4,311,"tags=30%, list=7%, signal=29%",Ccr7/Nsg2/Dapl1/Lef1/Ms4a4c/Il6ra/Tcf7/Klf2/Bach2/Treml2/Tdrp/Pdk1/Rapgef4/Vipr1/Sidt1/Izumo1r/Cmah/F2rl1/Pik3ip1/H2-Ob/Dph5/Kbtbd11/Rflnb/Gramd4/Klhdc1/Dnah8/Cacna2d4/Pacsin1/Ikbke/Adam4/Stk38/Dennd2d/Zscan12/Slc17a9/Eml5/Arl4c/Slamf6/S1pr1/G430095P16Rik
2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,41,0.7197283805683647,2.1051419864077694,1.9047619047619048e-4,7.751937984496124e-4,3.824969400244798e-4,298,"tags=44%, list=6%, signal=41%",Ccr7/Dapl1/Il6ra/Klf2/Treml2/Tdrp/Rapgef4/Vipr1/Sidt1/F2rl1/H2-Ob/Dph5/Gramd4/Dnah8/Cacna2d4/Stk38/Arl4c/S1pr1
2018_CELL_Schmiedel_CD4---TH1_cells,2018_CELL_Schmiedel_CD4---TH1_cells,12,-0.8710893552220433,-1.983789864536847,2.0271639975674033e-4,7.751937984496124e-4,3.824969400244798e-4,280,"tags=58%, list=6%, signal=55%",Itgam/1700025G04Rik/Dock5/Zeb2/Ccl4/Ccl5/Nkg7
2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,28,-0.7410851507768824,-2.0653122943398645,2.0652622883106156e-4,7.751937984496124e-4,3.824969400244798e-4,323,"tags=36%, list=7%, signal=33%",Rhoc/Hspa8/Itgam/Sdcbp2/Ywhah/Ptms/Prf1/Lgals3/Ctsd/Lgals1
2019_NAT_COMMU_Szabo---CD8-cytotoxic,2019_NAT_COMMU_Szabo---CD8-cytotoxic,28,-0.7954617858045612,-2.2059404761529167,2.0695364238410596e-4,7.751937984496124e-4,3.824969400244798e-4,263,"tags=46%, list=6%, signal=44%",1700025G04Rik/Sytl2/1500009L16Rik/Klrd1/Dapk2/Klrg1/Ctsw/Zeb2/Gzmk/Klrc2/Plek/Ccl5/Nkg7
2019_NAT_COMMU_Szabo---CD8-cytokine,2019_NAT_COMMU_Szabo---CD8-cytokine,40,-0.8190264654567924,-2.427666730973402,2.0798668885191348e-4,7.751937984496124e-4,3.824969400244798e-4,196,"tags=50%, list=4%, signal=48%",Havcr2/Klrd1/Lag3/Zbtb32/Phlda1/Fasl/Ccl3/Gzma/Zeb2/Ccr5/Ptms/Ccl4/Prf1/Hopx/Slamf7/Cxcr6/Ifng/Plek/Klrc1/Nkg7
2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,36,-0.7585090311477125,-2.213799914620684,2.092487968194183e-4,7.751937984496124e-4,3.824969400244798e-4,294,"tags=39%, list=6%, signal=37%",Esm1/1700025G04Rik/Baiap3/Fasl/Tbx21/Cxcr3/Klrg1/Ctsw/Gzma/Gzmk/Slamf7/Klrk1/Ccl5/Nkg7
2013_IMMUNITY_Locci---GC-Tfh,2013_IMMUNITY_Locci---GC-Tfh,100,-0.554649914678977,-1.9489141347573253,2.1308331557639036e-4,7.751937984496124e-4,3.824969400244798e-4,842,"tags=53%, list=18%, signal=44%",Ormdl3/Ddit4/Vopp1/Trim8/Mapkapk3/Aurkb/Nmb/Dlgap5/Cdc20/Ptpn11/Fabp5/Cd38/Aspm/Syt11/Nusap1/Odc1/Gfod1/Ncapg/Pfkfb3/Inpp1/Mcm4/Hmmr/Uhrf1/Maf/Sertad2/Cdk6/Mt1/Pcna/Dusp2/Cdkn3/Racgap1/Pdcd1/Tk1/Nfatc1/Ccna2/Ctla4/Icos/Ikzf3/Cks2/Tyms/Cenpa/Mcm6/Lag3/Ccnb2/Birc5/Batf/Srgn/Ncald/Casp3/Fyn/Stmn1/Rilpl2/Gapdh
2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,81,-0.6966610105226945,-2.37767477859023,2.1630975556997622e-4,7.751937984496124e-4,3.824969400244798e-4,324,"tags=27%, list=7%, signal=26%",Dusp2/Capg/Rgs16/Hspa8/Itgam/Cks2/Dapk2/Gna15/Ywhah/Dusp5/Gzma/Zyx/Ptms/Hopx/Id2/Cd52/Ifng/Lgals3/Anxa2/Ctsd/Nkg7/Lgals1
2019_JEM_Beura---CD4_NLT-SLO_TRM_up,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,79,-0.7118722702163672,-2.409736764286699,2.1958717610891525e-4,7.751937984496124e-4,3.824969400244798e-4,666,"tags=54%, list=14%, signal=47%",Cd38/Frmd4b/Itih5/F2r/Cish/Entpd1/Furin/Tnfrsf9/Rgs1/Icam1/Slamf1/Il10ra/Gem/Fgl2/Cd226/Camk2n1/Rhoc/Plac8/Rcbtb2/Mdfic/Ctla4/Itga1/Lrrk1/Glrx/Slc2a3/Lag3/Fasl/Hip1/Dapk2/Pik3ap1/Ccl3/Nr4a2/Bcl2a1d/Gzmk/Ccr5/Ccl4/Slamf7/Cxcr6/Ctla2a/Gzmb/Ccl5/Bhlhe40/Nkg7
2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,102,-0.5738634178453427,-2.0223675372999783,2.2026431718061675e-4,7.751937984496124e-4,3.824969400244798e-4,324,"tags=23%, list=7%, signal=21%",Dusp2/Rhoc/Capg/Rgs16/Hspa8/Calm2/Cst3/Cks2/Ctsc/Ywhah/Dusp5/Itgax/Dbi/Ptms/Id2/Ifng/Pycard/Lgals3/Gapdh/Anxa2/Ctsd/Nkg7/Lgals1
2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,216,-0.4263326486658333,-1.6655044429132615,2.2366360993066427e-4,7.751937984496124e-4,3.824969400244798e-4,864,"tags=29%, list=19%, signal=25%",Pld3/Irak3/Ppt1/Hgsnat/Ptpre/Ddit4/Nceh1/Psap/Irf5/Nme1/Mapkapk3/Tnfsf14/Tapbpl/Nmb/Arhgap18/Spry2/Ifitm3/Ifitm10/Cmklr1/Trim5/Cdipt/Itfg1/Lat2/Rnf146/Ssh1/Ctsa/Apobr/Elk3/Hnrnpab/Msrb1/Pcna/Rhoc/Zdhhc18/Capg/Rgs16/Prdx5/Hspa8/Racgap1/Mical1/Aplp2/Havcr2/Cst3/Cks2/Glrx/Gmnn/1500009L16Rik/Cd82/Snx10/Ctsc/Fasl/Batf/Gna15/Tbx21/Itgax/Ccr2/Ptms/Klrc2/Cxcr6/Lgals3/Klrc1/Anxa2/Ctsd/Lgals1
2018_CELL_Schmiedel_allCellTypes---NK_cells,2018_CELL_Schmiedel_allCellTypes---NK_cells,135,-0.5428337903420168,-1.9854632483531351,2.249718785151856e-4,7.751937984496124e-4,3.824969400244798e-4,755,"tags=38%, list=16%, signal=33%",Tnfsf14/Sntb2/Ids/Spry2/Cd38/Osbpl7/Ern1/Syt11/Cmklr1/Tpx2/Rgs3/Tbkbp1/Arhgef12/Rassf1/Dtl/Jak1/Irak2/Gfod1/Rrm2/Maf/Cd226/Ptpn4/Esm1/1700025G04Rik/Tmem163/Baiap3/Sytl2/Manf/Cd160/1500009L16Rik/Mki67/Klrd1/Lag3/Fasl/Batf/Dapk2/Tbx21/Ncald/Klrg1/Ctsw/Gzma/Osbpl3/Klrc2/Ccl4/Prf1/Hopx/Slamf7/Ifng/Klrc1/Ccl5/Nkg7
2013_IMMUNITY_Locci---non-GC-Tfh,2013_IMMUNITY_Locci---non-GC-Tfh,168,-0.453708869765091,-1.7100174294111468,2.25377507324769e-4,7.751937984496124e-4,3.824969400244798e-4,592,"tags=32%, list=13%, signal=29%",Napsa/Arhgef18/Ier3/Aak1/Sytl1/Cish/Sigirr/Adam8/Flot1/Prkx/Rasa3/Lpin2/Cd68/Ptger4/Fgl2/Nbeal2/Ptpn4/Plac8/Lfng/Emp3/Rasgrp2/Sytl2/Capn2/Anxa1/Havcr2/Cst3/Prex1/Casp1/Stat4/Pim1/Ifngr1/Gimap1/Tagln2/Cxcr3/Klrg1/Ctsw/Gzma/Itgax/Zyx/Gzmk/Ccr2/Hopx/Rora/Id2/Itgb1/Pycard/Plek/Crip1/Vim/Anxa2/Ccl5/Ahnak/Nkg7/Lgals1
