ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Exp391_CD8---DP_dn,Exp391_CD8---DP_dn,72,0.7753836670441505,1.6012946273815385,0.005543237250554324,0.3381374722838138,0.3381374722838138,357,"tags=8%, list=3%, signal=8%",Acpp/Trim62/Acsbg2/Bend6/Klhl35/Nckap5l
Exp391_CD8---EXH_dn,Exp391_CD8---EXH_dn,1329,-0.5502865367903182,-1.1317190976187623,0.028949213663227488,0.6379808985741189,0.637980898574119,882,"tags=13%, list=7%, signal=13%",Tpcn1/Il2ra/Zbtb34/Zfp182/Ndrg2/Slx1b/Nat14/Atp9a/Pilra/Rnase4/Sfxn4/Star/Jrk/Zik1/Serpinc1/Zfp85/Prrg4/Abcc10/2410004P03Rik/Fgd6/Pygl/Zfp975/Gpr34/Ggnbp1/Slc25a47/Socs5/Fam83h/Hist1h3f/Cdh23/Tmem231/Itgb4/Fam229b/Cryzl2/Morn1/Paqr8/Tead3/Gm9958/Spon1/Arhgdig/Pfkfb2/Camk1/Xylb/Aqp11/Tdrd7/Tgfbr3/Cdnf/Ap1m2/4930432K21Rik/Cdk20/Atrnl1/Fhl4/Lrrc56/Ankmy1/Cask/Zfp459/Zfp473/Mef2b/Pter/Casc1/Clcn6/Zfp119b/Treml2/Amigo3/Bmf/Zfp11/Trim45/Tmem108/Frmd6/Purg/Spry1/Tctex1d4/Acer2/Zfp202/Gm29666/Mapkbp1/Gm3468/Espn/Fam114a1/Egf/Dsel/Aasdh/Nrg4/Csf2rb/Rab11fip3/Caskin2/Car9/Myo10/Bbs2/Arl10/Hic2/Gm3636/Itsn1/Slc44a1/Mthfr/Lmln/Lrrc51/Gm5431/Aldoc/Zfp607b/Gm5113/Tubb6/Zfp324/Snx29/Ehhadh/Zmym6/Emilin2/Camk2b/Gm42372/Bnip3/Plekhm3/Armcx4/Sall2/Ltk/Ankrd13d/P3h1/Pomt2/Rnf24/Kcnmb4/Nos3/Pex26/Gm10643/Enc1/Prox2/Acvr1b/Adam4/Gtf2ird1/Fbxw9/Ift172/Zfp112/Pard6b/Aqp9/Boll/Gstt3/Tmem86b/Cep131/Ocrl/Zswim3/Tdrkh/Sfmbt2/Prickle1/Tmem67/Prdm9/5031439G07Rik/Efcab7/AI182371/Slc26a6/2210408I21Rik/Zfp763/Ttc30a1/Agrp/2810408A11Rik/Olfr56/Car7/Fndc10/Bbof1/Rxra/Zfp583/Mipol1/Spata1/Pemt/Fbxo36/Tnfrsf22/Rasl11b/Il1rl2/Lins1/Rundc3b/Neurl2/Rbm41/Pou2af1/Hook2/Akap1
Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,898,-0.5630233596996094,-1.1551968339893683,0.031376109765940276,0.6379808985741189,0.637980898574119,881,"tags=8%, list=7%, signal=8%",Il2ra/Gng3/Ifitm1/Tmcc3/Lrrc75a/Ccr3/Optn/Slc35d3/Nrxn2/Tmprss13/Pygl/Slc11a1/Pdzk1/Gcnt1/Sox12/Itgb4/Etv5/Sh3yl1/Tead3/Akr1b8/Slco2a1/Tmod1/Lilrb4a/Card10/Arap3/Ccr1/Rcor2/Bfsp1/Arhgef39/Osr2/Frmd5/Atg9b/Fam114a1/Ccdc146/Ccdc112/Olfm1/Muc20/Itsn1/Mrvi1/Kctd11/Ccl9/Nxnl2/Exoc3l/Emilin2/Stom/Atp8a2/Kif19a/Kctd12/Pou5f1/Pik3r6/Slc9a5/H1fx/Map6/Nphp4/Uevld/Tcrg-C1/Sncb/Gas2l3/Epcam/Tesk2/Rasgef1c/Iqgap3/Olfr56/Tst/Gdf11/Parpbp/A930004D18Rik/Enho/Rasl11b/Tmem171/Hist1h2ai/Cdkn2a/Pi4k2b/Wdr62
Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,61,-0.7826990727260236,-1.3499884864659715,0.053546199491381744,0.8165795422435715,0.8165795422435715,1138,"tags=16%, list=9%, signal=15%",Tubb3/Espl1/Metrnl/Kdelc2/Il2ra/Gm4724/Ccl9/4930486L24Rik/Aqp9/Ctse
Exp391_CD8---DP_up,Exp391_CD8---DP_up,213,0.4805885896116167,1.1142968928106534,0.11513687600644122,1,1,379,"tags=7%, list=3%, signal=7%",Trav21-dv12/Cd74/Zfp563/Tnfaip2/Kif18b/Cd93/Lmo2/Retnlg/Mgl2/Fcrl1/Bank1/Cyp4f18/Ly86/H2-Eb1/Adgre1
Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,121,-0.6228513212842474,-1.1684863304139614,0.16776602364654636,1,1,858,"tags=9%, list=7%, signal=9%",Vegfb/Prg4/Afap1/Fam83h/Slc9b2/Rflnb/1110032F04Rik/Ddr1/Ank3/Tdrp/Epcam
Exp391_CD8---d5_KLRG1hi_Runx3_promoted,Exp391_CD8---d5_KLRG1hi_Runx3_promoted,329,-0.5437040149555906,-1.0890847410025288,0.23954372623574144,1,1,1193,"tags=12%, list=9%, signal=11%",Ptpn3/Hook1/Mt2/Dip2a/Slc15a2/Tmem38b/Arxes2/Tubb3/St14/Nefh/Cdc14b/Rsph10b/Kbtbd8/Ptprk/Gm4208/Sirt1/Nanos1/Ppfibp1/Il2ra/Ifitm1/Prg4/Mmp10/Gcnt1/Maats1/Celf4/Crb3/1110032F04Rik/Eya2/Atp8a2/Armcx4/Gtf2ird1/Dmwd/Pard6b/Sfmbt2/Man1c1/Epcam/Ftx/Rragb/Bbof1/Akap1
Exp391_CD8---best_cluster_10,Exp391_CD8---best_cluster_10,77,-0.6355984797048975,-1.1321790637596931,0.24029224732783114,1,1,342,"tags=12%, list=3%, signal=11%",Klrb1f/Arl4d/Kcnj8/Gm10522/Cyfip1/Xylt1/Ccl9/Aqp9/Gdf11
Exp391_CD8---GSE68056_WT_vs_Blimp1KO---Blimp1KO,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---Blimp1KO,27,0.6850395215534542,1.228153764563198,0.2412420382165605,1,1,1006,"tags=22%, list=8%, signal=21%",Fscn1/Ccr7/Id3/Nsg2/Rgs10/Mapk11
Exp391_CD8---klf2_promoted,Exp391_CD8---klf2_promoted,340,-0.5403488793875354,-1.0844106695190083,0.24446125580892683,1,1,882,"tags=7%, list=7%, signal=7%",Tpcn1/Ndrg1/Tmcc3/Pygl/Trim16/Klf9/Tdrd7/Card10/Rsad2/Evpl/Upp1/Tlr2/Gnb5/Ddr1/Stom/Pik3r6/Acvr1b/Fam19a3/2810408A11Rik/Enho/Gpr155/F2rl1/Nfe2/Cdkn2a/Pou2af1
