wilcoxon,t-test,t-test_overestim_var
Naa25,Hddc2,Mmp10
Cnih4,Dipk1b,6030458C11Rik
Polr2j,Srsf9,Dld
Seh1l,Nkain1,Ppif
Pdxk,Hmga1,Myo1b
Tomm22,Adk,Immt
E2f8,Nol9,Nol9
3110082I17Rik,Prkci,Nebl
Suz12,6030458C11Rik,Thumpd1
Comtd1,Nebl,Cfap20
E2f4,Zc3hav1l,Prmt7
Adss,Pdcd11,Coprs
Jagn1,B230118H07Rik,Rfc1
Prkar2a,Ppif,Slc12a2
Pold2,Tardbp,Ddx46
Tmem11,Slfn9,Strbp
Cebpz,Spcs3,BC035044
Bola1,Sdhd,Mtbp
Rxylt1,Lhx2,Gfm1
Nono,Poglut2,Pfdn1
Mtbp,Dimt1,Mrpl21
Otud4,Slc29a1,Dipk1b
Top1mt,Cul4b,Lpgat1
Ccdc86,Ddx46,Chaf1a
Mrpl24,Gsdme,Haus1
Kars,Gfm1,Ahsa2
Uqcrc2,Loxl2,Fastkd3
Yars2,Immt,Cul4b
Alkbh2,Prmt7,Nt5dc2
Pwp1,Myl4,Pam16
Ptrh2,Prmt6,Slfn9
Knop1,Dld,Gsdme
Olfr1369-ps1,Phlda2,Dimt1
Mycbp,Elac2,Eif3c
Mtch2,Haus1,Seh1l
Psmc3ip,Hirip3,Hax1
Yars,Lpgat1,Hirip3
Pinx1,Fastkd3,Isoc1
Cenps,Aunip,Wdr5
Ahsa2,Cfap20,Jade3
Naa15,Mogs,Mogs
Hat1,Rfc1,Aunip
Bop1,Strbp,Prkci
Mcm4,Nt5dc2,Tsnax
Senp3,Isoc1,Otud4
Imp4,Pfdn1,Gtf3a
Pithd1,Hax1,Cebpz
Hspe1-rs1,Msl3l2,Poglut2
Wdr61,Mtbp,Ccdc40
Snrpd2,Tsnax,Fyttd1
Drap1,Cebpz,Smim26
Scarb1,Mrpl21,Senp3
Hddc2,Slc39a10,Slc39a10
Dohh,Ahsa2,Atad5
Slc29a1,Wdr5,Pold2
Eif2b1,Gemin5,Cox19
Irak1bp1,Chaf1a,Bcas2
Pnpt1,Seh1l,Rfc4
Gm16286,Thumpd1,Elac2
Prps1,Eif3c,Hspbp1
Bccip,Rpp14,Rpl36al
Cfap20,Pam16,Hras
Mcm7,Gtf3a,Zc3hav1l
Iars,Fyttd1,Lman1
Psmc5,Trmt61a,Uqcr11
Chaf1a,Hspbp1,Kars
Rnf187,Pecr,Tmem41a
Ppp1r8,Otud4,Apoo
Farsa,Smim26,Fam210a
Trmt6,Cox19,Trmt6
Tmed2,Dnajc11,Bola3
Hnrnpll,Abcd3,Dnajc11
Prmt7,Tmem267,Rpp14
Rab5if,Apoo,Rrm2
Myl4,Dusp12,Prmt6
Ndufaf6,Senp3,Abcd3
Ddx56,Pnp2,Dut
Minpp1,Dut,Wnt10b
Gpat4,Pold2,Dohh
Spcs3,Kars,Gemin5
Slc7a5,Atad5,Ddx19a
Hspa5,U2af2,U2af2
Skp2,Rfc4,Dtd1
Rnf168,Lman1,Gtf2h2
Cars,Tmem41a,Fam92a
Eif1b,Bcas2,Clspn
Emc8,Rrm2,Trim27
Lman1,Mrpl18,Wdr61
Uqcrb,Hras,Tmem109
Psip1,Fam92a,Stip1
Sumo1,Ggact,Psmd6
Nudcd1,Dtd1,Mrpl55
Mrpl55,Fam210a,Gid4
Tmem109,Rpl36al,Dusp12
Cox19,Trmt6,Slc31a1
Pelp1,Trim27,Ggact
Elavl1,Gtf2h2,Farsa
Mdn1,Vegfb,Naa20
Polr2c,Dohh,Slc35c2
Wdr5,Slc31a1,Pecr
Ddx19a,Gid4,Dph3
Fen1,Tmem201,Mmp14
Atp5pb,Wdr61,Hnrnpll
Guk1,Tle1,Phlda2
Cebpb,Bola3,Trmt61a
Smim10l1,Uqcr11,Mrpl18
Noc3l,Ddx19a,Xpo1
Polr3h,Tmem109,Imp4
Psmb7,Pter,Mybl2
Prelid2,Naa20,Mcm3
Tnpo1,Stip1,Mrpl28
Hax1,Slc35c2,Ube2q2
Bclaf1,Psmd6,Slc39a6
Lrpprc,Slc39a6,Eif3d
Tfam,Ube2q2,Pum3
Hspbp1,Dph3,Krr1
Gfm1,Mrpl55,E2f3
Mrm3,Zcchc3,Zfp367
Ampd2,Dhx33,Exosc1
Fyttd1,Exosc1,Alms1
Akap1,Spred1,Tmem201
Coq5,Clspn,Mrpl30
Mrps18a,Cd24a,Vegfb
Ppp1r2,Repin1,Rpl22l1
Dhcr24,Alms1,Wdcp
Nob1,Mrpl30,Cul2
Smim26,Farsa,Ppie
Slc35c2,Btf3l4,Coq5
Atad5,E2f3,Psmd1
Abhd14a,Cul2,Msl3l2
Zfp367,Xpo1,Loxl2
Heatr1,Smyd5,Pisd
Haus1,Hnrnpll,Pla2g15
Wdr36,Imp4,Tle1
Cul2,Pum3,Slc25a13
Strbp,Mrpl28,U2af1
Mia2,Dph5,Pnp2
Papola,Krr1,Cand1
Adrm1,AU022252,Coa3
Tcea1,U2af1,Tmem245
Mogs,Mcm3,Spred1
Slirp,Eif3d,Ninj1
Nfu1,Mcfd2,Orc1
Fam92a,Ppie,Ubtf
Fam111a,Coq5,Ndufa12
E2f6,Mybl2,Nanp
Syce2,Psmd1,Wdr74
Aimp2,Wdcp,B230118H07Rik
Rpp40,Rpl22l1,Metap1
Larp1,Zfp367,Fam98a
Isoc1,Vangl2,Dph5
Mrps35,Ankrd29,Dbr1
Slc25a32,Orc1,Srsf10
Ssr2,Pisd,Cd24a
Psmg2,Ttc27,Trub1
Gtf2h2,Wdr74,Btf3l4
Rpn1,Wrb,Mrps35
Pum3,Fam98a,Nedd4
Slc25a13,Slco4a1,E2f4
Ssrp1,Tmem245,Smyd5
Dhx9,Cand1,Uba2
Sar1b,Metap1,Uchl5
Psma3,Nanp,Polb
Slc35g1,Slc25a13,Slco4a1
Apoo,Trub1,Ttc27
Tmco1,Polb,AU022252
Tsnax,Tarsl2,Dhx33
Lpgat1,Ninj1,Nars
Pdcd11,Zfp827,Mia2
Naa10,Coa3,Cyb5r1
Ndufaf2,Mrps35,Akt1
Chst2,Tpm1,Tpm1
Egfl7,Pus3,Mcfd2
Utp4,Uba2,Zcchc3
Snx5,Srsf10,Bccip
Polr1b,Kyat3,Aimp2
Exosc1,Dbr1,Tarsl2
Znhit6,Socs2,Hint1
Mybl2,Ndufa12,Mrpl34
Hsph1,Ubtf,Patz1
Lsm6,Nedd4,Ero1l
Elof1,Lepr,Ppp1r2
Slc25a39,Uchl5,Pus3
Abitram,E2f4,Med29
E2f3,Lrp11,Ndufaf2
Metap1,Hnrnpu,Chst2
Ppie,Nars,Repin1
Znhit1,Akt1,Lsm2
Prpf40a,Patz1,Hk2
Mydgf,Mrpl34,Nkain1
Wdcp,Gtf2h1,Hnrnpu
Rad51,Cbx2,Smarca5
Cand1,Fpgs,Nr2c2ap
Krr1,Aimp2,Pcgf5
Api5,Pus7l,Them6
Cops4,Spg20,Pus7l
Them6,Cyb5r1,Gtf2h1
Nt5dc2,Med29,Tfam
Fam210a,Nr2c2ap,Pdxp
Rrp1,Bccip,Kyat3
Wdr89,Hk2,Pter
Ppif,Mia2,Rmdn3
Atpaf2,Yae1d1,Eif3i
Dlat,Smarca5,Arglu1
Noc4l,Hint1,Prps1
Ero1l,Pdxp,Spg20
Pisd,Tfam,Fpgs
Manf,Pcgf5,Ppih
Fastkd3,Rmdn3,Lhx2
Hmgb1,Ero1l,Gcfc2
Pmpca,Psmd12,Cdca7l
Luc7l3,Ndufaf2,Dnajc19
Pitrm1,Lsm2,Syce2
Ubxn4,Rdh13,Wrb
Polr2i,Chst2,Erp29
Erlin1,Tubb6,Ttc37
Romo1,Usp31,Aprt
Dbr1,Ttc37,Sms
Cpsf6,Ppp1r2,Psmd12
Dnajc21,Them6,Tmem267
Nedd4,Ppih,Kdelr2
Il2ra,Cdca7l,Socs2
Usp14,Prps1,Ubxn2a
Tsen2,Erp29,Yae1d1
Nadk2,Dnajc19,Eef1akmt4
Ubfd1,Eef1akmt4,Adrm1
Hnrnpf,Eef2,Rbm19
Wdr74,Arglu1,Ppm1g
Rnf219,Ubxn2a,Naa15
Ninj1,Rbm19,Gm45716
Gcfc2,Gm45716,Tsen34
Sae1,Gcfc2,Eef2
Tmem245,Aprt,Pmpca
Cul4b,Plod2,Ankrd29
Nup62,Celf4,Slc25a39
Hirip3,Mthfd2l,Rbm14
Prps2,Sms,Utp6
Mcm5,Larp4,Slirp
Thoc7,Ppm1g,Eif1b
Eif2b3,Eif3i,Surf6
Stk35,Syce2,Larp4
Tmem216,Inafm2,Srp19
Dimt1,Naa15,Drap1
Cyb5r1,Slirp,Rbbp7
Smarcc1,Surf6,Mthfd2l
Arpc1a,Kdelr2,Nme6
Ggact,Srp19,Abitram
Cdca7l,Pmpca,Znhit1
Pcgf5,Rbm14,Mbd2
Enoph1,Adrm1,Hat1
Mrps10,Ticam2,Cbx2
Abcf1,Utp6,Srpk1
Mrpl2,Slc25a39,Zfp827
Med29,Oxsr1,Zfp771
6030458C11Rik,Trmt11,Rnps1
Gsr,Eif1b,Mrpl24
Iscu,Zswim9,Oxsr1
Fancm,Tsen34,Pspc1
Supt16,Ppm1f,Lepr
Gatad1,Drap1,Cnih4
Pspc1,Rbbp7,Stard7
Slc39a6,Ankrd13b,Rev1
Larp4,Nme6,Nup62
Aunip,Srpk1,Usp31
Dnajc11,Zfp771,Pom121
Cops5,Scmh1,Ppm1f
Ncbp2,Helq,Mrps10
Ube2q2,Ssx2ip,Brca1
Sgta,Znhit1,Helq
Prpf8,Endou,Mesd
Cops8,Spred3,Ntmt1
Gng5,Abhd17c,Cops8
Tmem41a,Rev1,Otud6b
Psmc1,Rnps1,Lrp11
Arhgdig,Pom121,Trmt11
Dctd,Pspc1,Eif6
Hmga1,Mbd2,Dpy30
Srrm1,Mrpl24,Plod2
Ppp1r7,Echdc2,Tnpo1
Brca1,Mrps10,Ssx2ip
Pdha1,Stard7,Inafm2
Rbm14,Abitram,Krt10
Casp8ap2,Cops8,Eno1
Polb,Rabl2,Rpap3
Slc39a10,Krt10,Prps2
Tsen34,Hat1,Gm16286
Tfb2m,Nup62,Scmh1
Stard7,Otud6b,Vangl2
Cenpw,Jade2,Rdh13
Bcl7a,Kctd17,Tubb6
Slc35a4,Eno1,Sgta
Gid4,Ntmt1,Tdg
Cul5,Atn1,Abhd17c
Dusp12,Tmem158,Ubfd1
Utp6,Cnih4,Galnt12
Psmb5,Lmnb2,Jade2
Dus1l,Dpy30,Celf4
Mrpl46,Brca1,Aldoa
Nme6,Mesd,Dlat
Syngr2,Tdg,Echdc2
Rps27,Dlat,Wdr89
Mrpl40,2410002F23Rik,Fen1
Ppp4r3a,Rpap3,Fam111a
Rpp14,Ubfd1,Rnf187
Eed,Eif6,Larp1
Slc31a1,Gm16286,Fkbp1a
Mrps27,Prps2,Syngr2
Nr2c2ap,B230217C12Rik,Nfu1
Dtwd1,Lrp8,Tpst1
Rpa2,Tnpo1,Lmnb2
Isyna1,Galnt12,Suz12
Abcd3,Ercc2,Tuba4a
Gtf2h1,Syngr2,Dnajc21
Pwp2,Gfm2,Gfm2
Pgrmc2,Brpf3,Hnrnpdl
Pgd,Aldoa,Fancm
Osgin2,Tpst1,Prdx2
Nol9,Sgta,Alg8
Pten,Tuba4a,Lrp8
Fam98a,Wdr34,Eno1b
Kat2a,Fen1,Mrpl2
Gsdme,Larp1,Zswim9
Galnt12,Utp14b,Iscu
Alkbh1,Eno1b,Guk1
Ubxn2a,Fam111a,Tnfaip1
Ndufs6,Nfu1,Tada2a
Eif3m,Tnfaip1,2410002F23Rik
Yy1,Fkbp1a,Kctd17
Elac2,Alg8,Aatf
Pds5a,Suz12,Gnl2
Gm45716,Hnrnpdl,Psmd5
C1d,Tada2a,Ddx39b
Rev1,Wdr89,Ankrd13b
Rpl9-ps6,Rnf187,Alyref
Nanp,Hnrnpk,Rabl2
Rpap3,Ift57,Uqcr10
Epop,Psmd5,Ift57
Sfpq,Prdx2,Endou
Otud6b,Iscu,Tsn
Nebl,Gnl2,Slc7a1
Slc39a7,Fancm,Spout1
Trub1,Aatf,Cyb5b
Rmdn3,Dnajc21,Mrps9
Ppa2,Cd70,Jpt2
Xrcc6,Mrpl2,Hnrnpk
Lig1,Cox7c,Rpl9-ps6
Eri1,Uqcr10,Dicer1
Alg8,Alyref,Slc35a4
Psma1,Guk1,Gatad1
Dph5,Dicer1,Cox7c
Spout1,Tnfrsf10b,Polr1c
Nek6,Mrps9,Ticam2
Pom121,Slc7a1,Dus4l
Ube2g1,Rragd,Brpf3
Aatf,Rpl9-ps6,Cul5
Tcf19,Fgfbp3,Ercc2
Tdg,Cyb5b,Pten
Sfr1,Ddx39b,Zcrb1
Mrps12,Jpt2,Alkbh1
Timm10b,Rab23,Psma5
Lsm12,Spout1,Fgfbp3
Dus4l,Atp5g2,Psmc4
Hk2,Mical3,Plin2
Lsm8,Polr3d,Mrpl44
Banf1,Slc35a4,Rad51
Zc3h8,Psma5,Fanca
Ttc37,Zcrb1,Ecpas
Lsm3,Polr1c,Atp5g2
Alms1,Prrg1,Ywhae
Get4,Smad1,B230217C12Rik
Gapdh,Pten,Atn1
Zfp771,Wdr60,Polr3d
Ppp2r1b,Gatad1,Polr2i
Mrpl22,Gpr180,Stimate
Nsa2,Ecpas,Pip4p2
Pold3,Urb2,Urb2
Polr1c,Mrpl44,Idi1
Arxes2,Cul5,Rab23
Ntmt1,Srfbp1,Bid
Slfn9,Spats2,Gpr180
Patz1,Fanca,Spats2
Sarnp,Tsn,Maats1
Tmx1,Acsl1,Emc8
Tpm1,Bid,Srfbp1
Khdrbs1,Plin2,Zfp428
Mesd,Stimate,Rps27
Ecpas,Psmc4,Ppa2
Ube2j2,Alkbh1,Cpsf6
Uqcrfs1,Rrp12,Adss
Slf1,Pip4p2,Rapgef5
Orc1,Ywhae,Rrp12
Ubr7,Polr2i,Rabggtb
Eif4e,Rad51,Gpn3
Tgfb1,Dbndd2,Psma6
Cdc34,Maats1,Sqle
Fdx1,Rapgef5,Mtrr
Mrps9,Rhbdd2,G6pc3
Gtf3c4,Ppa2,Xrcc6
Slc7a1,Mtrr,Tnfrsf10b
Idi1,Xxylt1,Cops4
Cnnm3,Dpep2,Eif4ebp1
Vegfb,Idi1,Acsl1
Mrrf,Lgalsl,Smad1
Arpc5l,G6pc3,Tmem158
Plin2,Zfp428,Prpf8
Rbm19,Sqle,Tspan4
Clip1,Emc8,Rpsa
Cenpv,Adss,Smim4
Bax,Sox12,Lgalsl
Oxsr1,Gpn3,Mrpl49
Zpr1,Uhrf1bp1l,Vps50
Sf3b4,3110009E18Rik,Ubxn4
Tm9sf3,Rabggtb,Zpr1
Rcc1l,Dus4l,3110009E18Rik
Ccp110,Med22,Smco4
Atp5a1,2210408I21Rik,Tcf19
Mettl9,Psma6,Sbds
Pdxp,Ptprs,Ubr7
Ctnnb1,Rps27,Dus1l
Eif3l,Vps50,Api5
Hdlbp,Setd6,Spred3
Mrpl44,Cpsf6,Rab5if
Maco1,Tspan4,Srprb
Smco4,Smim4,Cd70
Nup93,Eif4ebp1,Bhlhb9
Rbfa,Rpsa,Telo2
Tars,Mrpl49,Ddx31
Rnf149,Ddx31,Setd6
Fnta,Tns1,Ppp1r7
G3bp2,Cops4,Wdr34
Rabggtb,Tmed1,Gtf2h4
Tmem201,Xrcc6,Utp14b
Jpt2,Zpr1,Mettl9
Tnfrsf4,Siah1b,Mrps2
Armc1,Srprb,Pms1
Immp1l,Znrf1,Prrg1
Ciao2a,Cbx6,Siah1b
Sephs2,Gpr150,Uhrf1bp1l
Psmd11,Bmyc,Tmed1
Gnl2,Pms1,Med22
Xpo7,Sbds,Slc39a7
Dazap1,Ubr7,Tns1
Polr2m,Smco4,Cbx6
Atp5c1,Nit2,Znrf1
Scaf11,Prpf8,Nit2
Calr,Pex3,Pcna
3830406C13Rik,Josd1,Rhbdd2
Creld2,Mrps2,Pex3
Hnrnpm,Gtf2h4,Gnl3l
Qk,Myo1d,Tyw5
Phax,Bhlhb9,Maco1
Atf1,Ubxn4,Mical3
Zbtb14,Api5,Bmyc
Gfm2,Telo2,Josd1
Rpp30,Tcf19,Immp1l
Pdia6,Tyw5,Slf1
Uba52,Ppp1r7,Inip
Pcbp2,Amer1,Arpc1a
Cdt1,Mettl9,Mtch2
BC035044,Pnpo,Ptprs
Gemin5,Trmt1,Tlcd1
Rtca,Smo,Dhx9
Smim4,Spata7,Xxylt1
Telo2,Dus1l,Pnpo
Yaf2,Rab5if,Klc1
Nomo1,Gnl3l,Pold3
Angptl4,Aldh18a1,Trmt1
Psmd5,Pacc1,Utp25
Magohb,Inip,Adck5
Yae1d1,Klhl5,Aldh18a1
Tmem183a,Mpzl2,Tcea1
Med9,Riok2,Bclaf1
Ssr1,Ssb,Mrpl37
Gpn3,Capn5,Riok2
Mrpl49,Slc39a7,Brca2
Sbds,Triap1,Fnta
Zfpm1,Klc1,Naa10
Mtfp1,Immp1l,Trmu
Msh2,Adpgk,Med9
Pus7l,Utp25,2210408I21Rik
Surf6,Uba52,Klhl5
Gtf2h4,Bclaf1,Ssb
Rbm28,Dcakd,Wdr60
Bmp2k,Mtch2,Triap1
Stimate,Trmu,Mrps18a
Srprb,Adck5,Rcn2
Spred1,Pcna,Gmps
Ddb1,Bnip3,Ppp2r1b
Slc12a2,Tlcd1,Arpp19
Scaf4,Arpc1a,Spata7
Cdc37,Mrpl37,Rrn3
Twistnb,Maco1,Uba52
Nsfl1c,Med9,Msrb2
Ndufa8,Slf1,Scaf4
Cdc45,Mrps18a,Gsr
Klc1,Nsun5,Cenpv
Rrn3,Lad1,Casp8ap2
Usf2,Marveld2,Qk
Huwe1,Dhx9,Bysl
S100a3,Naa10,Zdhhc12
Helq,Gmps,Nomo1
Larp4b,Tfpi,Papola
Nufip2,Brca2,Zbtb14
Eif4ebp1,Pold3,Nsun5
Snrpa,Epn2,Tfpi
Gnl3l,Rcn2,Mrrf
Gps1,Bivm,Get4
Metrn,Bysl,Paip1
Btf3l4,Fnta,Elavl1
Spg20,Tcea1,Mpzl2
Prmt6,Rab34,Zfp422
Alkbh5,Acsf3,Dennd5b
Ube2e3,Msrb2,Clip1
Commd2,Rrn3,Pacc1
Cbx1,Scaf4,Isyna1
Tpst1,D10Wsu102e,Dcakd
Psmc3,Ppp2r1b,Huwe1
Skp1a,Nomo1,Ptprk
Eef1akmt1,Fbxo47,Pgrmc2
Ttc27,Pomgnt1,Adpgk
Elp1,Slc39a8,Fdx1
Csnk2a2,Papola,B9d1
Eef1akmt4,Zdhhc12,D10Wsu102e
Creg1,Gsr,Myc
Dipk2a,Lig3,Acsf3
Bid,Cenpv,Mrpl22
Mcm8,Paip1,Xpo7
Mcmbp,Ptprk,Mrpl46
Gtf2a2,B9d1,Marveld2
Csnk2a1,P2rx4,Sox12
Mphosph10,Zfp219,Pdha1
Sqle,Get4,Gtf2e1
Bhlhb9,Dennd5b,Amer1
Cherp,Dpysl5,Dipk2a
Mrpl37,Qk,Mrpl54
Zfp422,Arpp19,Bivm
Gtf2e1,Myc,Lig3
Ntpcr,Serpine2,Snrpd1
1600002K03Rik,Arhgap21,Ncbp2
Arl1,Zfp422,Cebpb
Nsmce3,Polrmt,Tars
Ppp4r2,Mrrf,Eif4h
Paip1,Elavl1,Pop1
Trp53bp1,Zbtb14,Ube2g1
Ccdc43,Zfp931,Pkig
Ndufc1,Clip1,Phf10
Tada2a,Casp8ap2,Ube2m
Slco4a1,Tex15,Gps1
,Mtss1,Ccp110
,Phf10,Snx5
,Snrpd1,Romo1
,Huwe1,Pomgnt1
,Fdx1,Rpgrip1
,Xpo7,Rragd
,Ankrd28,Urb1
,Isyna1,Arhgap21
,Eif4h,Ankrd28
,Pkig,Mtss1
,Fbxo21,Twistnb
,Mrpl46,Polrmt
,Ube2m,Rad1
,Mrpl54,Zfp219
,Ncbp2,Bzw1
,Mrpl22,Tex15
,Usp49,Dpep2
,Gtf2e1,Hvcn1
,Snx5,Rars2
,Izumo1r,Tmem223
,Pop1,Fbxo21
,Twistnb,Tmx1
,Pigw,Epn2
,Dipk2a,Pgd
,Pgrmc2,Las1l
,Rad1,Ccnb1ip1
,Sec14l2,Abcf1
,Bloc1s5,Larp1b
,Pdha1,Mcrs1
,Gps1,Bloc1s5
,Slc25a26,Nsfl1c
,Eri3,Rab34
,Tmem223,Bnip3
,Ankrd9,Mcm8
,Tars,Snrnp40
,Id3,Slc39a8
,Cebpb,Nat10
,Nphp1,Atf1
,Zdhhc23,Eri3
,Tmem181a,Smo
,Lbhd1,Snrpb
,Fhit,Serpine2
,Nostrin,Eed
,Rars2,Tmem106c
,Ccnb1ip1,Dbndd2
,Pdk1,Pdk1
,Larp1b,Gldc
,Hvcn1,Lad1
,Etv4,Msto1
,Snrpb,Ankrd9
,Ube2g1,Agk
,Rpgrip1,Tamm41
,Mcrs1,Ube2j2
,Tyw3,Eloc
,Tmx1,Yaf2
,Slc35f2,Med18
,Ccp110,Thoc7
,Las1l,Nme4
,Pgd,Usp10
,Bzw1,Tmco1
,Snrnp40,Ppp4r3a
,Romo1,Gins1
,Gprc5a,P2rx4
,Tmem106c,Zdhhc23
,Nek4,Tmem183a
,Nsfl1c,Plscr1
,Urb1,Galc
,Armcx4,Prpf40a
,Abcf1,Psmg2
,P3h3,Slc35f2
,Nat10,Sc5d
,Msto1,Usp14
,Nme4,Hsf2
,Acvr1,Lbhd1
,Tom1l1,Zfp931
,Tamm41,Tyw3
,Agk,Slc25a26
,Mcm8,Pigw
,Ube2j2,Serf1
,Gm10309,Nono
,Kbtbd8,Mydgf
,Sc5d,Kbtbd8
,Eloc,Tmem181a
,Med18,Psmg3
,Plscr1,Rbfa
,Hs2st1,Rps27rt
,Camkk1,Timm10b
,Yaf2,Ift22
,Tmco1,Cdc45
,Usp10,Usp49
,Dip2c,Prpsap1
,Gldc,Rad54l
,Rfx4,Rnf227
,4933430I17Rik,2610507B11Rik
,Cacna2d2,Pias2
,Pias2,Sf3b4
,Serf1,Elp3
,Eed,Gpr150
,Thoc7,Rps18-ps5
,Dab2ip,Rpn1
,Ift22,Id3
,Atf1,Nln
,Gins1,Trp53bp1
,Galc,Mcmbp
,Rarg,Cbx3
,Vash1,Smarcc1
,Tmem183a,Gm20604
,Ppp4r3a,Etv4
,Nln,3830406C13Rik
,Rad54l,Myo1d
,Usp14,Cep78
,Nono,Polr2j
,Eef1aknmt,Iars2
,Mydgf,Phax
,Rps18-ps5,Eef1aknmt
,Tmem64,Morc2a
,Tmem186,Elovl6
,Rps27rt,Nphp1
,Psmg3,Mcm4
,Tmlhe,Slc25a28
,Prpf40a,Hs2st1
,Hsf2,Usp46
,Prdm15,P3h3
,Cbx3,Ctnnb1
,Elovl6,Armcx4
,Ninl,Dab2ip
,Prxl2b,Nek4
,Prpsap1,Nup93
,Rbfa,Cdt1
,Elp3,Cdc7
,Pgm1,Armc1
,Timm10b,Capn5
,Psmg2,Magohb
,2610507B11Rik,Zfpm1
,Slc25a28,Ears2
,Tmtc3,Tomm40l
,Rpn1,Pgm1
,Agl,Tmem64
,Morc2a,Ryk
,Sf3b4,Mpv17
,Zfp820,Arl2
,Polr2j,Abhd11
,Tomm40l,Skp1a
,Mrm1,Ap1s3
,Pdss2,Polr2c
,Iars2,Slc35e1
,Rnf227,Izumo1r
,Cep78,Tubb2b
,Cdc45,Gtf2h3
,Phax,Ptma
,Gxylt2,Ddi2
,Trp53bp1,Pdss2
,Smarcc1,Recql4
,Ctbp2,Elof1
,Mcmbp,Armc6
,3830406C13Rik,Mrm1
,Prdm16,Ipo11
,Mocs1,Uqcrc2
,Recql4,Rtca
,Ntn3,Bcor
,Bcor,Dip2c
,Armc1,Git1
,,Tsen54
,,Acvr1
,,Prxl2b
,,Sec14l2
,,Cops5
,,Usp6nl
,,Sae1
,,Mmgt1
,,Abcb1b
,,Mrpl40
,,Apoa2
,,Riox1
,,Creg1
,,Bmp2k
,,Sav1
,,Impad1
,,Trmt5
,,Pds5a
,,Xpnpep3
,,Tmem248
,,Eif2ak4
,,Fbxo47
,,Prdm15
,,Cep170
,,Tmem186
,,Pcm1
,,Zbtb8a
,,Psmc1
,,Gmnn
,,Cactin
,,Ei24
,,Rbm28
,,Gprc5a
,,1600002K03Rik
,,C1d
,,P4ha1
,,Tgfb1
,,Mettl5
,,Rarg
,,Psip1
,,Ubqln1
,,Dpysl5
,,Larp4b
,,Gorab
,,Csnk2a2
,,Prdm16
,,Alkbh5
,,Zswim7
,,Fanci
,,Ctbp2
,,Cdpf1
,,Spryd7
,,Mcur1
,,Gpd2
,,Tmlhe
,,Ptdss2
,,Ncln
,,Pla2g4c
,,Thap7
,,Camkk1
,,Dph7
,,Hsph1
,,Pccb
,,Pdss1
,,Rpp30
,,Commd2
,,Kifap3
,,Tmtc3
,,Suclg2
,,Mthfd1l
,,Pmepa1
,,Elp1
,,Ninl
,,Afg3l2
,,Nsmce3
,,Wdr53
,,Vash1
,,Dusp14
,,Rdh10
,,Nufip1
,,Cpox
,,Zik1
,,Mex3c
,,Bcr
,,Usp37
,,Wipi2
,,Eri1
,,Zfp820
,,Platr25
,,Kat14
,,Hs6st1
,,Fhit
,,Lipt2
,,Ptch1
,,Aarsd1
,,Zfp280d
,,Snx16
,,Pidd1
,,1810009A15Rik
,,Sfmbt2
,,Eid1
,,Sinhcaf
,,Gxylt2
,,Ktn1
,,Nostrin
,,Dph2
,,Mmachc
,,Msh2
,,Luc7l3
,,Ccdc43
,,Cacna2d2
,,Trim47
,,Cacul1
,,Gm9803
,,Top1
,,Ube2e3
,,Agl
,,Memo1
,,Haus6
,,Metrn
,,Lyrm4
,,Nudt9
,,Sar1b
,,Creld2
,,Mnd1
,,Mocs1
,,Emc4
,,Cwc22
,,Acbd6
,,Igsf8
,,Foxk2
,,Elp5
,,Wdr73
,,Gtf3c6
,,Slc16a10
,,Cd22
,,Dclk1
,,Ahctf1
,,Tom1l1
,,Szrd1
,,Zc2hc1a
,,Acaca
,,Bdh1
,,Cdc16
,,Gm10309
,,H4c6
,,Dhrs7b
,,Fubp3
,,Rnf149
,,Tmed2
,,Yy1
,,Tctex1d2
,,Utf1
,,Cltb
,,Clba1
,,Rgs11
,,Cenpw
,,Ttc1
,,Rfx4
,,4933430I17Rik
,,Mob1b
,,Prps1l3
,,Ccdc127
,,Edc3
,,Gtf2e2
,,Sephs2
,,Eif3j2
,,Gnb1l
,,Mcm6
,,Slc30a4
,,Il21
,,Cdkn1a
,,Uxs1
,,Morn2
,,Ap4m1
,,Gng5
,,2300009A05Rik
,,Magoh
,,Fam129b
,,Trim65
,,Tbc1d19
,,Bcl2a1d
,,Sdad1
,,Maip1
,,Ldlr
,,Sox4
,,Pcbp2
,,Zfp445
,,Arhgap5
,,Coa7
,,Eef1akmt1
,,Rfxap
,,Rasgrp4
,,Egln3
,,Srrm1
,,Dnaaf2
,,Uhrf1bp1
,,Kansl3
,,Eif4e
,,Nufip2
,,Abcc10
,,Fkbp11
,,Bag5
,,Smim12
,,2510002D24Rik
,,Nol6
,,Slc25a15
,,Npw
,,Pcyox1
,,Dhodh
,,Zfp599
,,Azin1
,,Pdrg1
,,Pgk1
,,Rpusd2
,,Nepro
,,Polr1e
,,Ntn3
,,Cstf3
,,Ercc6l
,,Cdc34
,,Zfp846
,,Dok7
,,Dqx1
,,Rfx7
,,Slc6a13
,,Pask
,,Lsm6
,,Pigp
,,Setd1a
,,Parp16
,,Ergic1
,,Prkrip1
,,Exoc3l
,,Slc5a6
,,Ccdc115
,,Hectd2
,,2700097O09Rik
,,Noct
,,Pomk
,,Hexdc
,,Snhg4
,,Npnt
,,Rpl36a-ps1
,,Map7d3
,,Smarcd1
,,Eef2kmt
