gene_names,P10,P2,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Clec16a,0.0354795046150684,0.0283013973385095,-0.3313179612159729,0.0189729582546586,2.54915714263916,-0.3313179612159729,0.4310853069142749,-0.9543259143829346,-0.3313179612159729,0.552131502707292,-0.788066565990448
Socs1,0.0896095633506774,0.1170067712664604,0.4049707353115082,1.7553739473264638e-13,7.500280857086182,0.4049707353115082,0.0859476465635431,1.971029996871948,0.4049707353115082,0.153004088599034,1.7070873975753784
Tnp2,0.0011006231652572,0.0084202364087104,2.9408230781555176,0.3898257159796026,1.1362005472183228,2.9408230781555176,0.0052706856826403,3.046508550643921,2.9408230781555176,0.010139704311796,2.8560261726379395
Prm1,0.0,0.0003984456125181,18.60431480407715,0.9511443488042176,0.1482026576995849,18.60431480407715,0.4061676642085425,1.0,18.60431480407715,0.4264121963898265,1.0
Rmi2,0.0078008570708334,0.1888399124145507,4.730118751525879,4.52558348907972e-75,18.478471755981445,4.730118751525879,2.0293946051076178e-71,20.26575088500977,4.730118751525879,1.0350948405725528e-68,19.57179450988769
Litaf,0.0570039749145507,0.1985737532377243,1.9048357009887693,2.260050990875172e-52,15.365025520324709,1.9048357009887693,6.036677623394962e-28,11.407977104187012,1.9048357009887693,2.316759846118924e-22,10.140551567077637
Snn,0.0020521625410765,0.0021266359835863,0.051482006907463,0.9511443488042176,0.1927408576011657,0.051482006907463,1.0,0.0353832095861434,0.051482006907463,1.0,0.0308922715485095
Txndc11,0.1350784599781036,0.2012023031711578,0.6238835453987122,1.769442681001157e-39,13.277981758117676,0.6238835453987122,2.813075319792072e-05,4.428545951843262,0.6238835453987122,0.0005817848236534,3.7165796756744394
Zc3h7a,0.5231625437736511,0.395529955625534,-0.5025629997253418,0.0542810347555333,2.144026279449463,-0.5025629997253418,8.772019277733155e-07,-5.158933162689209,-0.5025629997253418,7.287258887672129e-05,-4.245625972747803
Rsl1d1,0.4426890909671783,1.2435437440872192,2.147812843322754,2.812584765820148e-107,22.16204261779785,2.147812843322754,2.6007988970966494e-150,29.712345123291016,2.147812843322754,3.680308210843882e-112,25.69268798828125
Gspt1,0.4053876996040344,1.1103342771530151,2.0256283283233643,2.523166676104229e-87,19.96020126342773,2.0256283283233643,2.392200618190104e-130,27.125072479248047,2.0256283283233643,1.18611358878452e-95,23.316932678222656
Tnfrsf17,0.0,0.0,0.0,0.9511443488042176,0.0913390442728996,0.0,1.0,0.0,0.0,1.0,0.0
Snx29,0.0241146739572286,0.0053539262153208,-2.184808254241944,0.9075058437379612,-0.4185876548290252,-2.184808254241944,0.0034328416099789,-3.177557468414306,-2.184808254241944,0.019944872480895,-2.6148488521575928
Cpped1,0.0327386111021041,0.0547086186707019,0.756738543510437,9.811135786241332e-09,5.877315998077393,0.756738543510437,0.0114765449544971,2.782232522964477,0.756738543510437,0.0384695019083444,2.356870174407959
Ercc4,0.0745226144790649,0.0554030686616897,-0.4416535198688507,0.0001881143472482,3.9016776084899902,-0.4416535198688507,0.1419578368448259,-1.717111587524414,-0.4416535198688507,0.2504351275245537,-1.425048589706421
Mrtfb,0.0389313176274299,0.0414770729839801,0.093231588602066,6.771757638601809e-05,4.147173404693604,0.093231588602066,0.8472980991883688,0.3188838064670563,0.093231588602066,0.8930434906569757,0.2657051980495453
Parn,0.0833838135004043,0.1483684182167053,0.8791264295578003,1.057684822271403e-31,11.84489917755127,0.8791264295578003,1.1227632878225156e-06,5.109460353851318,0.8791264295578003,4.143103793452255e-05,4.373747825622559
Bfar,0.2435937821865081,0.2215874195098877,-0.1530903726816177,1.0289500198721692e-19,9.21589469909668,-0.1530903726816177,0.3280916012382986,-1.2030128240585327,-0.1530903726816177,0.4311377344999553,-0.9915047883987428
3110001I22Rik,0.0272717103362083,0.0157125424593687,-0.8038567304611206,0.3694443522436142,1.1720454692840576,-0.8038567304611206,0.118578565964276,-1.814539074897766,-0.8038567304611206,0.2246172390975321,-1.4902774095535278
AC154607.1,0.001869005151093,0.0012484564213082,-0.5825724005699158,0.9511443488042176,0.1927408576011657,-0.5825724005699158,0.7826236749792623,-0.412221759557724,-0.5825724005699158,0.8458876953075057,-0.3359335660934448
Rrn3,0.1070201992988586,0.2278859615325927,1.1800473928451538,4.807961206906996e-53,15.466307640075684,1.1800473928451538,7.612842901604516e-16,8.34443473815918,1.1800473928451538,8.544835594889549e-12,7.137896537780762
Ntan1,0.5342270731925964,0.5379711389541626,0.0130165200680494,0.0004740350576505,3.666303873062134,0.0130165200680494,0.9651257540659812,0.1522540748119354,0.0130165200680494,0.9878602105949044,0.1257176846265792
Pdxdc1,0.1233584508299827,0.1366788446903228,0.1577503234148025,9.750246451716748e-21,9.468417167663574,0.1577503234148025,0.4351427776266964,0.9470689296722412,0.1577503234148025,0.552131502707292,0.7884859442710876
Mpv17l,0.0107170986011624,0.0099913347512483,-0.1016894653439521,0.328883169832166,1.2461169958114624,-0.1016894653439521,0.949647997805036,-0.1751677691936493,-0.1016894653439521,0.9768767340249968,-0.1432333588600158
Bmerb1,0.0,0.0,0.0,0.9511443488042176,0.0913390442728996,0.0,1.0,0.0,0.0,1.0,0.0
Marf1,0.2474167644977569,0.1857587844133377,-0.4595940113067627,6.598621713949171e-10,6.315493583679199,-0.4595940113067627,0.0020179871908231,-3.3371365070343018,-0.4595940113067627,0.0132475874638206,-2.763089656829834
Nde1,0.1466513127088546,0.3351683914661407,1.33393657207489,6.941234694904667e-64,17.0151424407959,1.33393657207489,4.5714625905232145e-28,11.392044067382812,1.33393657207489,8.451127383214877e-21,9.768280029296877
Myh11,0.0,0.0003865573671646,18.560606002807617,0.9511443488042176,0.1482026576995849,18.560606002807617,0.4061676642085425,1.0,18.560606002807617,0.4264121963898265,1.0
Fopnl,0.2214894592761993,0.2880461513996124,0.4291086196899414,1.0891091645896606e-35,12.599905014038086,0.4291086196899414,0.0005889014349086,3.6808671951293945,0.4291086196899414,0.005174402064184,3.0766916275024414
Abcc1,0.0448876358568668,0.0853110998868942,0.9558910131454468,3.461850029262855e-18,8.825828552246094,0.9558910131454468,8.90284838112012e-05,4.160604000091553,0.9558910131454468,0.0011031668769289,3.5395619869232178
