gene_names,0,7,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.48893752694129944,0.5333731770515442,0.16026771068572998,0.734897233897543,1.0487282276153564,0.16026771068572998,0.6540094297093799,0.9070459008216858,0.16026771068572998,1.0,0.6315311789512634
Lypla1,0.3237946629524231,0.28522539138793945,-0.21220830082893372,0.9529165413457306,0.32526886463165283,-0.21220830082893372,0.6000637266180897,-1.0191479921340942,-0.21220830082893372,1.0,-0.6628405451774597
Gm37988,0.0013025624211877584,0.0,-20.313861846923828,0.9529165413457306,0.14639154076576233,-20.313861846923828,0.45262998472042937,-1.3991115093231201,-20.313861846923828,1.0,-0.42022931575775146
Tcea1,0.4249713718891144,0.4172699749469757,-0.03232881426811218,0.9529165413457306,0.5303266644477844,-0.03232881426811218,1.0,-0.18118271231651306,-0.03232881426811218,1.0,-0.1188211515545845
Atp6v1h,0.3884028494358063,0.3634428381919861,-0.11495568603277206,0.9498980857080135,0.7456648349761963,-0.11495568603277206,0.8222682375020198,-0.6123216152191162,-0.11495568603277206,1.0,-0.393396258354187
Rb1cc1,0.5404081344604492,0.35927411913871765,-0.7293869853019714,0.10653546593281399,-2.40435791015625,-0.7293869853019714,0.004367190565678087,-3.7295377254486084,-0.7293869853019714,0.20407009661213504,-2.4684677124023438
Pcmtd1,0.26948729157447815,0.24037013947963715,-0.186854749917984,0.9529165413457306,0.46357324719429016,-0.186854749917984,0.7397278218740815,-0.757052481174469,-0.186854749917984,1.0,-0.5122635364532471
Rrs1,0.15860667824745178,0.19294683635234833,0.3082462549209595,0.2640687910375166,1.8690965175628662,0.3082462549209595,0.6000637266180897,1.00400710105896,0.3082462549209595,1.0,0.7214937210083008
Adhfe1,0.0008149650529958308,0.0,-19.6369686126709,0.9529165413457306,0.16105811297893524,-19.6369686126709,0.6000637266180897,-1.0,-19.6369686126709,1.0,-0.30035439133644104
Mybl1,0.0010334067046642303,0.006262997630983591,2.6032187938690186,0.9529165413457306,0.4679594933986664,2.6032187938690186,0.5950901230064046,1.1293843984603882,2.6032187938690186,0.9992444219642036,0.9992028474807739
Vcpip1,0.22847381234169006,0.2907658517360687,0.3947054147720337,0.21321455740534942,2.0045225620269775,0.3947054147720337,0.4351490383610355,1.4645297527313232,0.3947054147720337,0.9992444219642036,1.0833356380462646
Sgk3,0.027850326150655746,0.03047827072441578,0.131991907954216,0.8580554981001203,0.8731405735015869,0.131991907954216,1.0,0.21222473680973053,0.131991907954216,1.0,0.1337784379720688
Mcmdc2,0.0002836713974829763,0.002746846294030547,3.2772562503814697,0.9529165413457306,0.32184210419654846,3.2772562503814697,0.6628007481049949,0.8919844031333923,3.2772562503814697,1.0,0.8480024337768555
Ppp1r42,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.3107242286205292,0.4272170960903168,0.5485221147537231,0.020451380898861275,3.147144079208374,0.5485221147537231,0.06207710331063706,2.682588577270508,0.5485221147537231,0.483939627120837,1.8953486680984497
Cspp1,0.22501292824745178,0.2812943458557129,0.3643825054168701,0.0662828439475554,2.6355960369110107,0.3643825054168701,0.4063386363859019,1.5191874504089355,0.3643825054168701,0.9992444219642036,1.0318474769592285
Arfgef1,0.37747761607170105,0.35332903265953064,-0.1138567179441452,0.9529165413457306,0.5900894999504089,-0.1138567179441452,0.8274675776296763,-0.6043703556060791,-0.1138567179441452,1.0,-0.38791218400001526
Prex2,0.004173712804913521,0.0,-21.995912551879883,0.9573656439099006,0.10239183902740479,-21.995912551879883,0.14185632888743752,-2.2256741523742676,-21.995912551879883,1.0,-0.668491005897522
A830018L16Rik,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.3826386332511902,0.35617831349372864,-0.12364231050014496,0.9529165413457306,0.40792250633239746,-0.12364231050014496,0.824057856924348,-0.6097449660301208,-0.12364231050014496,1.0,-0.4090789556503296
Tram1,0.8172788619995117,0.7394404411315918,-0.20775428414344788,0.38995059641925556,-1.596737027168274,-0.20775428414344788,0.44415117941776877,-1.446326732635498,-0.20775428414344788,1.0,-0.9815201759338379
Lactb2,0.15955443680286407,0.14728744328022003,-0.12448945641517639,0.853007759955119,0.8820502161979675,-0.12448945641517639,0.9382919284126878,-0.4172341525554657,-0.12448945641517639,1.0,-0.2785440683364868
Xkr9,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.00674406299367547,0.013315240852534771,0.9861366748809814,0.9529165413457306,0.35007867217063904,0.9861366748809814,0.7854794477569033,0.6766147613525391,0.9861366748809814,1.0,0.5449773073196411
Trpa1,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.2319876104593277,0.21595774590969086,-0.11529319733381271,0.6349029900540017,1.1958050727844238,-0.11529319733381271,0.8920682708645301,-0.49646350741386414,-0.11529319733381271,1.0,-0.3181879222393036
Sbspon,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0008635313715785742,0.0,-19.72051429748535,0.9529165413457306,0.16105811297893524,-19.72051429748535,0.6000637266180897,-1.0,-19.72051429748535,1.0,-0.30035439133644104
Rpl7,3.0837182998657227,3.3191990852355957,0.35418009757995605,8.05528449778834e-15,8.419707298278809,0.35418009757995605,4.0532778381741636e-17,10.494489669799805,0.35418009757995605,5.062788413365912e-08,6.6780877113342285
Rdh10,0.03930478170514107,0.01944848895072937,-1.0294400453567505,0.9529165413457306,0.21520106494426727,-1.0294400453567505,0.2564398688839774,-1.8654781579971313,-1.0294400453567505,1.0,-0.9582726955413818
Stau2,0.0005316680180840194,0.004453969653695822,3.069322347640991,0.9529165413457306,0.32184210419654846,3.069322347640991,0.6735256025347194,0.8744227290153503,3.069322347640991,1.0,0.8183684945106506
Ube2w,0.12573884427547455,0.13089469075202942,0.06177469342947006,0.6463680397897832,1.1773005723953247,0.06177469342947006,1.0,0.1815481185913086,0.06177469342947006,1.0,0.1266733855009079
Eloc,0.6715686321258545,0.8507157564163208,0.4866048991680145,0.029108276956149353,3.0066466331481934,0.4866048991680145,0.003924539792112886,3.7655744552612305,0.4866048991680145,0.19644385309847842,2.488306760787964
Tmem70,0.12359005212783813,0.21780698001384735,0.8873833417892456,0.003084101887575837,3.81111478805542,0.8873833417892456,0.02375564288076345,3.1060454845428467,0.8873833417892456,0.28503792083117285,2.2703499794006348
Ly96,0.04610283672809601,0.03305480256676674,-0.4894699156284332,0.9529165413457306,0.4846821129322052,-0.4894699156284332,0.6152382538281287,-0.9740369319915771,-0.4894699156284332,1.0,-0.5595749020576477
Pi15,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Il17a,0.0006333007477223873,0.0,-19.272991180419922,0.9529165413457306,0.16105811297893524,-19.272991180419922,0.6000637266180897,-1.0,-19.272991180419922,1.0,-0.30035439133644104
Il17f,0.00026129858451895416,0.0029930025339126587,3.5197882652282715,0.9529165413457306,0.3221162259578705,3.5197882652282715,0.6531254868480626,0.9092383980751038,3.5197882652282715,1.0,0.8764240741729736
Mcm3,0.21717116236686707,0.5058897137641907,1.4407743215560913,0.0001531141779818569,4.609277725219727,1.4407743215560913,0.00023857808811943396,4.656432151794434,1.4407743215560913,0.0060067049207537275,3.896976947784424
Paqr8,0.002272309735417366,0.0,-21.117368698120117,0.9529165413457306,0.1317249834537506,-21.117368698120117,0.3148134733805044,-1.7102539539337158,-21.117368698120117,1.0,-0.5136823058128357
Efhc1,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.03800727054476738,0.026709571480751038,-0.5171120762825012,0.9556601422347261,0.11267214268445969,-0.5171120762825012,0.7043448957058038,-0.8164269328117371,-0.5171120762825012,1.0,-0.52604740858078
Tmem14a,0.01334768533706665,0.0409129336476326,1.6359412670135498,0.6522808984566235,1.1677056550979614,1.6359412670135498,0.2561029079354418,1.8744451999664307,1.6359412670135498,0.7156966372796649,1.5541317462921143
Gsta3,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9529165413457306,0.17572468519210815,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0012797130038961768,0.0018707839772105217,0.5482487678527832,0.9529165413457306,0.30703845620155334,0.5482487678527832,1.0,0.28338000178337097,0.5482487678527832,1.0,0.16437935829162598
Ogfrl1,0.036662619560956955,0.05933399125933647,0.7110334634780884,0.7952482012979878,0.9674452543258667,0.7110334634780884,0.5782754523024549,1.1582411527633667,0.7110334634780884,1.0,0.8830863237380981
B3gat2,0.013012396171689034,0.013260737992823124,0.027453884482383728,0.9529165413457306,0.2604343891143799,0.027453884482383728,1.0,0.02376028336584568,0.027453884482383728,1.0,0.016595449298620224
Smap1,0.8975195288658142,0.9248009324073792,0.06582695245742798,0.9529165413457306,-0.26372408866882324,0.06582695245742798,0.8753117450619636,0.5246508717536926,0.06582695245742798,1.0,0.3496333956718445
Sdhaf4,0.2977665364742279,0.3191055357456207,0.1160348579287529,0.44565223951130445,1.4928374290466309,0.1160348579287529,0.8549184305952618,0.5572264790534973,0.1160348579287529,1.0,0.3739285469055176
Fam135a,0.000808206619694829,0.0,-19.624950408935547,0.9529165413457306,0.16105811297893524,-19.624950408935547,0.6000637266180897,-1.0,-19.624950408935547,1.0,-0.30035439133644104
Lmbrd1,0.1377779245376587,0.1501578837633133,0.13327984511852264,0.41113494162576064,1.5564382076263428,0.13327984511852264,0.9330082980066878,0.4285966455936432,0.13327984511852264,1.0,0.29546380043029785
Phf3,0.7155215740203857,0.628004252910614,-0.25836682319641113,0.3025334111238638,-1.7773962020874023,-0.25836682319641113,0.2851933635070832,-1.799718976020813,-0.25836682319641113,0.9484917437577133,-1.1642807722091675
Ptp4a1,0.0033555624540895224,0.0,-21.680543899536133,0.9535276196126038,0.1170584112405777,-21.680543899536133,0.20982690837837756,-1.9927010536193848,-21.680543899536133,1.0,-0.5985165238380432
Ptp4a1-1,0.019057411700487137,0.019364336505532265,0.023272119462490082,0.9529165413457306,0.4002465605735779,0.023272119462490082,1.0,0.026693053543567657,0.023272119462490082,1.0,0.018624315038323402
Prim2,0.051542773842811584,0.08287433534860611,0.7080093026161194,0.28540435648606605,1.8163243532180786,0.7080093026161194,0.38864268478289155,1.5546363592147827,0.7080093026161194,0.9674181754262349,1.1327985525131226
Rab23,0.03525374457240105,0.011896848678588867,-1.5841115713119507,0.9717715017829621,-0.06277839839458466,-1.5841115713119507,0.06029856034715148,-2.6766984462738037,-1.5841115713119507,0.8889875457467148,-1.2585804462432861
Bag2,0.01683536171913147,0.08002883940935135,2.2949776649475098,0.08826807733932364,2.5001702308654785,2.2949776649475098,0.022753121887724555,3.131422996520996,2.2949776649475098,0.11906686793498847,2.7446258068084717
Zfp451,0.13487370312213898,0.10737940669059753,-0.3491247892379761,0.9360618434213626,0.7645805478096008,-0.3491247892379761,0.5907502772512242,-1.1353411674499512,-0.3491247892379761,1.0,-0.704009473323822
Bend6,0.0011220439337193966,0.005965763702988625,2.4140727519989014,0.9529165413457306,0.30703845620155334,2.4140727519989014,0.7114593685665214,0.8048377633094788,2.4140727519989014,1.0,0.7424383163452148
Dst,0.0007685600430704653,0.0026196797844022512,1.7704949378967285,0.9529165413457306,0.32184210419654846,1.7704949378967285,0.7843750727141864,0.6780427694320679,1.7704949378967285,1.0,0.5054911971092224
Ccdc115,0.20715203881263733,0.28874844312667847,0.5404122471809387,0.03261523581451218,2.959083080291748,0.5404122471809387,0.17954557971064375,2.1081690788269043,0.5404122471809387,0.7290825120388178,1.5300962924957275
Imp4,0.2906306982040405,0.36519655585289,0.38620811700820923,0.06361512463571314,2.655060291290283,0.38620811700820923,0.24655662958514096,1.8966108560562134,0.38620811700820923,0.8712965511843644,1.293040156364441
Ptpn18,2.2059497833251953,1.7943098545074463,-0.687811553478241,1.1165576886996402e-13,-8.086214065551758,-0.687811553478241,7.17082537568501e-12,-8.472492218017578,-0.687811553478241,5.391739177344628e-07,-6.18314790725708
Prss39,0.0012625582749024034,0.0,-20.268831253051758,0.9529165413457306,0.14639154076576233,-20.268831253051758,0.45871750032840675,-1.3810101747512817,-20.268831253051758,1.0,-0.4147924780845642
