gene_name,Chd7_1,Chd7_2,Chd7_3,Ctrl
Gm18275,0.0,0.0,0.3908028405495765,0.0
Gm12420,0.0,0.0,0.0,0.0
Zbtb49,227.35130224832898,210.40556479806202,221.0365245725555,217.57116656698432
Gm7089,0.0,0.0,0.0,0.0
Ip6k1,2683.0305057235255,2136.6120321708004,2480.540731055585,2422.0828704456703
Gm7504,0.0,0.0,1.4287126090374005,0.3460775662769667
Gm48785,0.0,0.0,0.0,0.0
Elk4,4273.577087651065,3508.618103302305,4020.6494256852293,3878.367001828007
B230359F08Rik,45.63433059543665,34.83053125423805,32.91512483547105,45.56725000772993
Por,826.209150354852,824.7544143385645,743.107799214161,768.1159510558573
Gm49102,27.86833287262765,24.5201951901151,26.21888430687845,25.616830138380596
Rps19-ps8,0.0,1.35442853812206,0.39070698211823,0.3416288103585767
Tpi-rs8,0.0,0.0,0.0,0.0
Gm49103,0.0,0.0,0.0,0.0
Nol10,757.3224648069754,711.2051135262016,701.4407832756569,703.7511462825577
Amd-ps6,0.0,0.0,0.0,0.0
Trav17,16.31883074904565,10.9038105807367,14.5146022294062,16.08802503772316
Insl5,0.0,0.0,0.0,0.7651436059333433
Gm11349,0.0,0.0,0.0,0.0
Mup14,0.47732681335264104,0.0,0.0,0.35867732794920665
Gm48255,0.0,1.013702347360365,0.0,0.0
Cntln,63.61315246712876,36.055805256572754,53.26909915501645,51.6248612834194
Pip5kl1,27.0916406776002,25.590240248299303,19.3425688763646,25.01122973339693
Vmn1r239-ps,0.0,0.0,0.0,0.0
Zc3hav1l,238.36337263694452,228.174047127956,193.225571714369,204.002689893841
Ctsk,16.08785695024395,7.438056806463124,9.333569767958469,14.155989010990467
Trav18,1.5726069802771898,0.0,0.0,0.7736120516978168
Tfb2m,322.317340443544,354.9370780547445,371.23823525799,367.76566829963963
Trav19,13.031861553754815,7.84967396051917,12.57227602700105,10.196237677463726
Zfp513,227.182731855844,158.81338297887152,178.99207990351402,186.10098450022835
Gm18377,0.0,0.0,0.0,0.0
Trav20,2.6057403466914346,1.8588025374517698,3.2443792347454448,4.129348983695544
Pcdhb21,0.0,0.0,0.0,0.0
Gm11350,0.0,0.0,0.0,0.0
Mfsd4a,64.3431657722511,70.4834625878972,81.64481374968435,67.82615230175783
Trav21-dv12,164.8448478607185,148.413195785793,160.1496851080015,116.29225462799234
Mup-ps12,0.0,0.0,0.0,0.0
Pcdhgc5,89.7686481915714,143.049317580281,102.07219476460085,89.32551110701063
Gm14541,3.75098430254085,1.8228652795612799,3.1019458905654247,2.48622873260046
Trdv1,95.52044815046725,90.12563804557965,88.85147181335213,103.0326015241913
Mup17,0.0,0.0,0.0,0.0
Ewsr1,6796.485945759475,6126.782831644415,6584.240645844555,6702.233698276516
Dand5,52.996806090563254,63.4359167466137,57.1642381830299,59.94029924432274
Gm12683,0.0,0.0,0.0,0.0
Gm21879,0.0,0.0,0.0,0.0
Gm11352,0.0,0.0,0.0,0.0
Lmnb1,5470.91331557825,6198.21704234066,5591.5354775878895,5152.73874378961
Trdv2-2,477.616662268461,463.1607803394745,508.0769173240315,494.595143379476
Gm28757,0.0,0.0,0.0,0.0
Nfxl1,351.448800474936,271.721361782943,270.260630484691,304.84036269139466
Gm12687,0.0,0.0,0.0,0.0
Herpud2,700.3438524352715,599.4619981447345,632.2942009122164,727.0616611427873
Trdv2-1,3.67938897181863,3.5843599570140046,7.250177756654136,4.253840451215733
Rad23a,1146.9104062264169,1254.0707147408698,1164.10547045975,1151.44228761043
Gm20661,2.131502802512665,1.549300756924825,1.3579372083589951,3.1512856055330736
Dpm2,498.102378391946,545.331276225313,507.960536525899,551.9009691661637
Shisa9,0.0,0.0,0.0,0.0
Gm15480,0.0,0.0,0.0,0.34972973342859665
Trav22,0.0,0.0,0.0,0.73306099079802
Mup-ps13,0.0,0.0,0.0,0.0
Atp6v1d,1130.3072859151298,1150.8306119622948,1113.70813434874,1122.9745567957973
Sebox,0.0,0.0,0.0,0.0
Gm49627,0.0,0.0,0.0,0.0
Gm8582,0.0,0.0,0.0,0.0
Agtpbp1,1419.760411345075,1415.44819378936,1519.7954490060552,1583.9177267096566
Gm12419,0.0,1.513003320549445,1.423529414636596,1.0285400967881
Gm8584,0.0,0.0,0.0,0.0
Gm12418,4.861141212144375,0.912918479722825,0.0,1.4669569752510867
Tmem225,0.0,0.0,0.0,0.0
Gm42883,51.1079001802394,35.0758983323104,46.426065023808654,48.524207923643964
Gm12417,0.0,0.0,0.0,0.0
Eif2b4,576.5356993126074,594.3808811043225,515.9172112230245,631.0600426333323
Prune2,7.25975085945201,7.6315424258392355,10.536487369163062,15.976026041597445
Cnst,787.736376309967,706.8589500011919,680.0004091431961,713.776624774376
2900011O08Rik,0.9271365924122401,1.3875729263648453,0.237619139990653,4.2132212308091335
Nt5m,148.5671954870175,198.60026894418797,162.08004864715951,183.102876855637
Gm8319,4.196775478705165,2.0142875054232947,3.605280423177995,3.8763560666399095
Zhx1,1166.8521748815351,1018.617187884484,1093.6754831262851,1153.7005153062134
Gm6098,0.535275710501445,0.500856692859025,0.9076125048107515,0.39014969048631665
AC129315.1,0.0,0.457165614568642,0.0,0.0
Apeh,1181.7112498583201,1166.7174611739001,1085.6978862618248,1310.3239543265533
Cox7a2,1395.63691132945,1516.0513426352052,1507.979484264235,1445.89836101738
Gm49744,0.0,0.0,0.0,0.0
Diaph1,8518.853671671475,7737.87637528261,8130.7097751541005,8542.072696255525
Megf9,292.39888693723196,294.0941095399895,295.4891632713525,347.124765473279
Foxd3,0.0,0.0,0.0,0.0
Olfr986,1055.007309776996,943.5916847951455,1020.1298634252505,1085.6207053823935
Fktn,118.36507861830795,94.31011682008166,112.95981286151289,119.02250891828702
Klhl14,0.0,0.468453429428261,1.5867594552093351,1.0168005935748112
Erc1,444.78612472931604,417.1732664082335,387.066072738207,372.219339988615
Rps11-ps5,0.0,0.0,0.0,0.34972973342859665
Gm18834,0.0,0.0,0.0,0.0
Gm15807,48.1651756281713,60.94452630464315,32.4462309189565,38.2207192992916
Gm49746,0.0,0.45247537992128706,0.39485379471055043,0.0
Gm15806,0.0,0.0,0.0,0.0
Tenm4,18.687380192293695,2.9624605278242857,5.0975990112847365,3.9656463290310575
Rpl37,3361.93625425374,4136.41552696476,3699.983005420285,3674.82239954742
Tmub2,649.6643624724795,643.312341043218,636.2550342120564,691.1056243617858
1700029I15Rik,44.46549792183525,38.9948436857202,52.603782751442495,45.69732490349139
Ercc6,1358.7070305551351,1266.832327721425,1254.46466782783,1255.9136280302732
Ifitm7,8.962516155028394,11.72143010830459,10.258834408530996,8.253838015395601
9130401M01Rik,264.74059334155504,270.48543967016155,279.3937621913965,265.92511448491337
Barx1,0.0,0.0,0.0,0.0
Gm20164,0.0,0.0,0.0,0.0
Gadd45gip1,567.160706200073,607.63398725805,577.8289459879835,556.5352590030113
Gm15808,0.0,0.0,0.0,0.33729447911507665
Kcnh4,0.0,1.370913796505695,0.0,1.4313290089931299
Tmem199,206.8473861448745,279.14356967114395,246.5122730128525,255.39887933287898
Gm48098,0.0,0.0,0.0,0.38257180296667
Pcdhga1,0.0,2.7690238226786232,0.0,1.5960438252897795
Gm11227,0.0,0.0,0.0,0.0
4930515G16Rik,1.048267658902645,0.0,0.0,0.0
Gm20856,0.0,0.0,0.0,0.0
Rpl17-ps6,0.0,0.0,0.0,0.0
Pcdha9,0.0,0.0,0.0,0.0
Zfp341,115.7843549375095,121.3683813630525,139.901843039734,118.833089754269
Gm29394,10.67519928655144,16.35188954018135,20.956674618158303,13.737458593804774
Napg,1068.729367232786,1066.0867785355315,1101.95653589093,1051.858460959995
Mmrn2,7.339740988654965,9.782006473657043,3.8927873582201302,3.9757605193649064
Gm37050,0.0,0.0,0.0,0.0
Pou6f2,14.580741869723049,8.870568406094272,10.489638123140324,9.80714367984469
Igkv1-136,0.0,0.5068511736801801,0.0,0.0
Gm8643,0.53870675972855,1.4637540034142544,1.175652584747025,0.34086296310165
Trib2,508.239450889641,610.170765236553,551.160503000985,443.8515417217654
Dhx16,2507.700256204505,2614.940189307215,2620.5921630717294,2665.09422500676
Gm15610,0.0,1.783824500777395,5.28869191201365,0.0
Gm6125,0.0,1.3702023955342353,0.0,0.3829332235659233
Gm11229,0.0,0.0,0.0,0.0
Crot,3444.9968965846747,2929.413813030315,3151.18029619042,3233.104821854687
Sct,0.54976063993409,1.393119001501745,0.0,0.72001889104724
Rps18-ps1,1.0267265249176851,4.82154758066333,2.471460640137975,4.0352176987248205
Prkce,295.34123947539547,294.9355195422095,337.72175277863903,392.39274633413567
Trem2,8.863550512157365,12.772837080376084,11.162385937336214,11.183313018266608
