ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,410,0.5519553348601929,2.131306695346201,1.0362694300518135e-4,6.347818847818848e-4,2.0812520812520813e-4,924,"tags=39%, list=20%, signal=34%",Hsp90b1/Cdkn2a/Lgals1/Gpat3/Sept11/Rap1b/S100a13/Emp1/Cenpa/Klrg1/Cks1b/Ccnb2/Hmmr/Ltb4r1/Cdca8/AA467197/Vim/Slc36a1/Pik3ap1/Lmnb1/Cx3cr1/Pgm2l1/Nmnat2/Gzma/Emp3/Cenpe/Cdkn3/Rnpc3/S100a4/Ube2c/Dek/Maf/Rtn4rl1/Samsn1/Gzmk/Rasgrp2/Racgap1/Ifng/Crip1/Pxylp1/Itgax/Ncald/Nabp1/Emilin2/Stmn2/Tktl1/Itgam/Zeb2/Lpin1/Col23a1/Incenp/Aplp2/Filip1/Ptp4a3/Ikzf3/Chpt1/Cdc20/Mki67/Aplp1/Ccl5/Fkbp10/Dock5/Stmn1/Knl1/S100a11/Itga2/Serinc3/Ifitm3/Serpinb6b/Adrb1/Gzmb/Mcm3/Kif15/Ccl4/Rad21/Gpr146/1700109H08Rik/Ccl3/Rasl11b/Cenpf/Fry/Slamf1/Ptger4/Tacc3/Birc5/Lgals3/S100a6/Gsap/Chsy1/Spc24/Id2/Plac8/Chit1/Syk/Ube2s/Wdr95/Ptpn4/Nedd4/Rbl2/Klre1/Lat2/Ccr5/Ckap5/Dennd5a/Ywhah/S1pr5/Frmd4b/1500009L16Rik/Rps27l/Cmklr1/Anxa1/Tmem37/Tnip3/Osbpl3/Tipin/Slc16a3/Ranbp1/Plk1/Tubb4b/Ccl6/Entpd1/Nkg7/Cela1/Padi2/Pim1/Foxo3/Fam102b/Hip1/Klrc1/Mcm7/Hells/Il18r1/Heatr9/Gna15/Plk3/Ifngr1/Stk24/Lmna/Cdk1/Prf1/Arsb/Errfi1/Ccdc186/Prex1/Mis18bp1/Ptma/Mt3/Aspm/Tpx2/F2r/Pcna/Glrx/Pcyt1a/Ccr2/Tuba1c/Pclaf/Slc16a6/Tnk2/Atp2b4
Exp391_CD8---klf2_promoted,Exp391_CD8---klf2_promoted,241,0.46133866334764456,1.7209185997068757,1.0934937124111536e-4,6.347818847818848e-4,2.0812520812520813e-4,912,"tags=38%, list=20%, signal=32%",Dap/Cdkn2a/Emp1/AA467197/S100a10/Ctsd/Cx3cr1/Slamf7/Ahnak/Ifng/Pkp3/Itgax/Hsd11b1/Prr13/Bhlhe40/Arhgef3/Ube2h/Cdc42ep3/Tmem71/Ccl5/Dennd3/Fkbp10/Snx10/Isg20/Phlda1/H2-T23/Plek/S1pr4/Ccl4/Pmaip1/Grasp/Gadd45g/Sp100/Zswim6/Il18rap/Fry/Smpdl3b/Clcf1/Lgals3/Insl6/Adamts10/Gsn/Chit1/Syk/Irf9/Gna13/Gpr171/Cd274/Osm/Ypel5/Zyx/Add3/Cd9/Rasa3/1500009L16Rik/Il1rl1/Anxa1/Tmem37/Osbpl3/Sbk1/Hopx/Anxa2/Ifit3/1700025G04Rik/Ormdl3/Ublcp1/N4bp1/H2-T24/Acss1/Gns/Il18r1/Tspan32/Samhd1/Tiparp/Golm1/Cdkn2d/Gna15/Cdc25b/Prkcz/Inpp4a/Capg/Prf1/Errfi1/Slc37a1/Prex1/Cd69/Dennd4c/Zbp1/Pcyt1a/Ccr2/Tmem64
Exp391_CD8---NAV_dn,Exp391_CD8---NAV_dn,154,0.5724536990917222,2.0581230961540986,1.1595547309833024e-4,6.347818847818848e-4,2.0812520812520813e-4,663,"tags=40%, list=14%, signal=35%",Hsp90b1/Lgals1/Gstt1/Ccnb2/Pdia6/Popdc2/Lmnb1/Ddx39/Actg1/Tbkbp1/S100a4/Slamf7/Gapdh/Racgap1/Acsl4/Ifng/Nabp1/Bhlhe40/Zeb2/Ran/Casp1/Ikzf3/Cdc20/Sh2d1a/Aplp1/Ccl5/Snx10/Slc35e4/Serinc3/Serpinb6b/Gzmb/Plek/Ccl4/Pmaip1/Ccl3/Il18rap/H1f0/Smpdl3b/Slamf1/Ptger4/Tacc3/Lgals3/Zfp322a/S100a6/Chsy1/Fam129a/Cysltr2/Gpr171/Cbx3/Hmgb1/Rnf216/Ywhah/Slc2a3/1500009L16Rik/Tmem37/Osbpl3/Tubb4b/Snap47/Entpd1/Cela1/Anxa2
Exp391_CD8---Texint_up,Exp391_CD8---Texint_up,150,0.6088468715835822,2.1833542541483406,1.1609008590666357e-4,6.347818847818848e-4,2.0812520812520813e-4,853,"tags=52%, list=18%, signal=44%",Lgals1/Rap1b/Emp1/Klrg1/As3mt/Spn/S100a10/Vim/Ctsd/Pea15a/Cx3cr1/Gzma/Emp3/Tbkbp1/S100a4/Rtn4rl1/Pycard/Rasgrp2/Ahnak/Racgap1/Pxylp1/Itgax/Nabp1/Itgam/Apobec2/Bhlhe40/Zeb2/Lpin1/Chpt1/Tmem71/Ccl5/Fkbp10/Dock5/Snx10/Adrb1/Gzmb/Plek/Runx1/S1pr4/Pmaip1/Pald1/Il18rap/Capn2/Smpdl3b/Slamf1/Lgals3/Gsap/Id2/Ptpn4/Klre1/Apbb1ip/Dennd5a/Zyx/S1pr5/Nipal3/Slc2a3/Spata13/Tmem37/Sbk1/Hopx/Entpd1/1700025G04Rik/Malt1/N4bp1/Fam102b/Klrc1/Gns/Ccdc88c/Il18r1/Golm1/Gna15/Ifngr1/Cdc25b/Stard10/Sgk1/Acsbg1/Klrc2/Klf2
Exp391_CD8---Tcf7_repressed,Exp391_CD8---Tcf7_repressed,153,0.48597375716194235,1.7480708059964571,1.1636025133814289e-4,6.347818847818848e-4,2.0812520812520813e-4,905,"tags=40%, list=19%, signal=33%",Emp1/Klrg1/Esm1/AA467197/Trav14-1/Arl5b/Cx3cr1/Gzma/S100a4/Maf/Rtn4rl1/Xylt1/Ifng/Itgam/Bhlhe40/Dock5/Itga2/Ifitm3/Phlda1/Adrb1/Gzmb/Arl15/Ccl4/Serpinb1a/Rasl11b/Slamf1/S100a6/Insl6/Id2/Chit1/Nedd4/Klre1/Ccr5/Dennd5a/S1pr5/Nipal3/Frmd4b/Slc2a3/1500009L16Rik/Nfkbid/Cmklr1/Dusp1/Tnfaip3/Entpd1/Padi2/1700025G04Rik/Pim1/Fam160a2/Heatr9/Tiparp/Gna15/Plk3/Prf1/Arsb/Sgk1/Errfi1/Acsbg1/Cd69/F2r/Glrx/Ccr2
Exp391_CD8---DP_up,Exp391_CD8---DP_up,128,0.49817756657229073,1.7557736770722676,1.1875074219213871e-4,6.347818847818848e-4,2.0812520812520813e-4,454,"tags=12%, list=10%, signal=12%",Cks1b/Crlf2/Cdkn3/Ube2c/Cst3/Hmgn2/Xylt1/Incenp/Ccdc34/Nucks1/Serinc3/Kif15/Rad21/Hdc/Birc5/Spc24
Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,132,0.6182680635995472,2.1897551608786454,1.1876484560570071e-4,6.347818847818848e-4,2.0812520812520813e-4,874,"tags=48%, list=19%, signal=41%",Emp1/Klrg1/As3mt/Ctsd/Cx3cr1/Gzma/Itgb2/Nckap1/Slamf7/Gzmk/Crot/Itgax/Ncald/Itgam/Cyp17a1/Lpin1/Ccdc162/Ccno/Filip1/Chpt1/Ccl5/Fkbp10/Dock5/Serpinb6b/Dnajb4/Plek/Borcs7/Ccl4/Tmx4/Pald1/Jak1/Ccl3/Il18rap/Trub2/Smpdl3b/Insl6/Fcgr2b/Ctsw/Wdr95/Ptpn4/Nedd4/Klre1/Ccr5/Ddx3y/Zyx/S1pr5/Gas7/Cmklr1/Spata13/Tmem37/5430427O19Rik/1700025G04Rik/Csgalnact2/Klrc1/Heatr9/Kdm5d/Ypel1/Rhoq/Prf1/Stard10/Fyn/Klrc2/Mt3/Rpa2
Exp391_CD8---Yao_EXH,Exp391_CD8---Yao_EXH,117,0.5857744061139201,2.055058581017301,1.2137395314965408e-4,6.347818847818848e-4,2.0812520812520813e-4,961,"tags=50%, list=21%, signal=41%",Sept11/Klrg1/Hmmr/Esm1/AA467197/Pik3ap1/Lmnb1/Cx3cr1/Gzma/Cenpe/Cdkn3/Anp32e/Maf/Pxylp1/Itgax/Itgam/Incenp/Filip1/Ccl5/Dock5/Stmn1/Itga2/Gzmb/Kif15/Ccl4/Ccl3/Cenpf/Pag1/Tacc3/Birc5/Spc24/Id2/Chit1/Lat2/Ccr5/Cmtm7/Frmd4b/1500009L16Rik/Cmklr1/Anxa1/Gpr55/Plk1/Entpd1/Padi2/Heatr9/Gna15/Ifngr1/Cdk1/Prf1/Arsb/Mis18bp1/Aspm/Tpx2/F2r/Glrx/Ccr2/Atp2b4/Rom1/Serpinb9b
Exp391_CD8---Tim3posBlimp1pos,Exp391_CD8---Tim3posBlimp1pos,116,0.5780960126857903,2.0262418472159482,1.2143290831815422e-4,6.347818847818848e-4,2.0812520812520813e-4,961,"tags=50%, list=21%, signal=41%",Klrg1/Hmmr/Esm1/AA467197/Pik3ap1/Lmnb1/Cx3cr1/Gzma/Cenpe/Cdkn3/Anp32e/Maf/Pxylp1/Itgax/Itgam/Incenp/Filip1/Ccl5/Dock5/Stmn1/Itga2/Gzmb/Kif15/Ccl4/Ccl3/Cenpf/Pag1/Tacc3/Birc5/Spc24/Id2/Chit1/Lat2/Ccr5/Cmtm7/Frmd4b/1500009L16Rik/Cmklr1/Anxa1/Gpr55/Plk1/Entpd1/Padi2/Heatr9/Gna15/Ifngr1/Cdk1/Prf1/Arsb/Mis18bp1/Aspm/Tpx2/F2r/Glrx/Ccr2/Atp2b4/Rom1/Serpinb9b
Exp391_CD8---best_cluster_3,Exp391_CD8---best_cluster_3,64,0.5764072913501784,1.8633629652348507,1.327844907714779e-4,6.347818847818848e-4,2.0812520812520813e-4,454,"tags=33%, list=10%, signal=30%",Cenpa/Hmgb2/Cks1b/Ccnb2/Hmmr/Cdca8/Lmnb1/Cenpe/Cdkn3/Ube2c/Hmgn2/Incenp/Ccdc34/Cdc20/Mki67/Stmn1/Kif15/Cenpf/Tacc3/Birc5/Spc24
Exp391_CD8---TE_up,Exp391_CD8---TE_up,49,0.7603008983115938,2.3585773880291114,1.3749484394335213e-4,6.347818847818848e-4,2.0812520812520813e-4,604,"tags=49%, list=13%, signal=43%",Lgals1/Rap1b/Klrg1/As3mt/Pgm2l1/Gzma/Gabarapl2/Ahnak/Cd52/Zeb2/Tmsb15b1/Ccl5/Dock5/Phf21b/Borcs7/Il18rap/Gsap/Chsy1/Klre1/Apbb1ip/Ppp1r12a/S1pr5/Lnpep/Tmem37
Exp391_CD8---best_cluster_6,Exp391_CD8---best_cluster_6,44,0.7262222745038747,2.208538457410457,1.400364094664613e-4,6.347818847818848e-4,2.0812520812520813e-4,745,"tags=64%, list=16%, signal=54%",Lgals1/Klrg1/Pik3ap1/Cx3cr1/Gzma/S100a4/Gzmk/Ahnak/Itgax/Itgam/Zeb2/Casp1/Ccl5/Dock5/Plek/Il18rap/Smpdl3b/S100a6/Id2/Ccr5/S1pr5/Anxa1/Osbpl3/Entpd1/Anxa2/Klrc1/Il18r1/Gna15
Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,42,0.6604927530377255,1.981287051723626,1.4094432699083862e-4,6.347818847818848e-4,2.0812520812520813e-4,799,"tags=48%, list=17%, signal=40%",Klrg1/P3h4/Ccnb2/Esm1/Cx3cr1/Gzma/Itgam/Serinc3/Gzmb/Ccl4/Ccl3/Il18rap/Prkch/Wdr95/Dennd5a/Cmklr1/Tmem37/Entpd1/Tspan32/Prf1
Exp391_CD8---best_cluster_9,Exp391_CD8---best_cluster_9,33,0.6891310717776258,1.9804540003141937,1.456876456876457e-4,6.347818847818848e-4,2.0812520812520813e-4,815,"tags=55%, list=18%, signal=45%",Dap/Emp1/Esm1/Vim/Pycard/Racgap1/Prr13/Apobec2/Snx10/Itga2/H1f0/Lgals3/Insl6/Cmklr1/Hip1/Cdc25b/Cdkn1b/Arsb
Exp391_CD8---TE_biased,Exp391_CD8---TE_biased,184,0.45257772577822236,1.6575781064649115,2.2629554197782303e-4,9.202685373764802e-4,3.017273893037641e-4,929,"tags=41%, list=20%, signal=34%",Hmgb2/Cks1b/Hmmr/Cdca8/Lmnb1/Cenpe/Cdkn3/Anp32e/Ube2c/Dek/Lyar/Hmgn2/Racgap1/Pxylp1/Marcksl1/Ran/Incenp/Ccdc34/Nucks1/Cdc20/Mki67/Anp32b/Stmn1/Knl1/Ncl/Mcm3/Prr12/Kif15/Hnrnpab/Rad21/Cenpf/H1f0/Myo18a/Ccng2/Tacc3/Birc5/Spc24/Tagln2/Ube2s/Nap1l1/Cbx3/Hmgb1/Ckap5/Dennd5a/Fbxl17/1500009L16Rik/Arl6ip1/Tipin/Sbk1/Crip2/Ranbp1/Plk1/Tubb4b/Trim59/Ybx3/1700025G04Rik/Mcm7/Hells/Cdkn2d/Lmna/Cdc25b/Cdk1/Eea1/Mis18bp1/Ptma/Cspp1/Aspm/Rpa2/Tpx2/Nasp/Pcna/Tuba1c/Pclaf/Lmo4/Atp11a/Adk
Exp391_CD8---Texprog1_dn,Exp391_CD8---Texprog1_dn,89,0.5276118606230287,1.7806437666791826,2.537427048972342e-4,9.673940624207054e-4,3.171783811215428e-4,905,"tags=47%, list=19%, signal=39%",Lgals1/Emp1/Vim/Ctsd/Cx3cr1/Gzma/S100a4/Rtn4rl1/Pycard/Rasgrp2/Crip1/Aplp2/Pacs1/Ccl5/Dock5/Atp2a3/Adrb1/Gzmb/Runx1/Ccl4/Slamf1/Lgals3/Id2/Ids/Ptpn4/Nedd4/Dennd5a/Nufip2/1500009L16Rik/Osbpl3/Entpd1/Hip1/Rapgef2/Ifngr1/Cdc25b/Arsb/Acsbg1/Prex1/Dennd4c/F2r/Herc1/Ccr2
Exp391_CD8---best_cluster_5,Exp391_CD8---best_cluster_5,25,-0.6932870204804025,-2.138961019111254,2.954209748892171e-4,0.001060039968720132,3.475540881049614e-4,482,"tags=48%, list=10%, signal=43%",Ctss/Btla/Mpp7/Pim2/Trmt1/Dennd2d/Ms4a4c/Rps16/Rps15a/Rpl39/Rps9/Rplp1
Exp391_CD8---best_cluster_4,Exp391_CD8---best_cluster_4,62,-0.5701613176704973,-2.156817059524096,3.944773175542406e-4,0.0012284517480264218,4.027710649266957e-4,1271,"tags=66%, list=27%, signal=49%",H2-Ob/Pecam1/Ephx1/Trib2/Ifit1/Fam169b/Ext1/Il6st/St8sia1/St6gal1/Ifngr2/Rsad2/Itgae/Tlr1/Plekha1/Oasl2/Pmepa1/Usp28/Art2b/Rapgef4/Atp1b1/Als2cl/Pacsin1/Ift80/Treml2/Ccr9/Slfn5/Tnfsf8/Il6ra/Bach2/Irf7/Nsg2/Pdk1/Cd72/Ssbp2/Dapl1/Cd2ap/Inpp4b/Actn1/Rgs10/Sell
Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,68,-0.5054096756820105,-1.948367713280464,4.0666937779585197e-4,0.0012284517480264218,4.027710649266957e-4,933,"tags=38%, list=20%, signal=31%",Prrt1/Heatr5a/Asap1/Miga1/Zfp831/Mettl1/St6galnac3/Leng9/Hmgn1/Tdrp/Rflnb/Ramp1/Myb/Id3/Il6ra/Mif/Hgsnat/Nsg2/Dapl1/Gpr183/Ccr7/Rgs10/Slamf6/Bcl2/Tcf7/Rpl12
Exp391_CD8---best_cluster_7,Exp391_CD8---best_cluster_7,74,-0.5234162158114002,-2.046098881212918,4.426737494466578e-4,0.0012284517480264218,4.027710649266957e-4,1534,"tags=72%, list=33%, signal=49%",Zmym6/Zmat1/Peli1/Fam102a/Crim1/Clec2i/Yes1/Idua/Pltp/Vipr1/Mgrn1/Ttc28/Cd55/Rab6b/Zfp395/Zhx2/Atn1/Dse/Hsd17b11/Slc12a7/Ikbkb/Adrb2/Hs3st3b1/Rnf144a/Dzip1/Nr1d2/Arhgap5/Slc14a1/Tnfrsf26/Btbd11/Rreb1/Parp8/Hipk2/Pik3ip1/Gramd4/Ssh2/Tulp4/Sh3bp5/AB124611/Neurl3/Cxcr4/Maml2/Zbtb20/Gpr183/Scml4/Foxp1/Tsc22d3/Rapgef6/Evl/Il7r/Cd7/Bcl2/Tcf7
Exp391_CD8---TE_dn,Exp391_CD8---TE_dn,80,-0.47853452179026196,-1.8951593126218689,4.488330341113106e-4,0.0012284517480264218,4.027710649266957e-4,539,"tags=41%, list=12%, signal=37%",Tlr1/Abca3/Gbp2/Nfkbia/Igtp/Srm/Mybbp1a/Ivd/Pacsin1/Hsp90ab1/Hmgn1/Tdrp/Rflnb/Ctsz/Socs1/Hagh/Hexa/Myc/Tspan13/Pdk1/Abcg1/Pim2/Dapl1/Cd2ap/Ccr7/Nfkb2/P2ry10/Il7r/Rgs10/Sell/Ighm/Bcl2/Tcf7
