gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Polr2h,1498.28459718141,-0.0258173585495862,0.25491836615176,-0.101276965403962,0.919330601107092,0.993875629358726
Gm11834,0.0735639892449326,0,0.448717947245699,0,1,NA
Onecut1,1.26615602205264,0.00934350448616179,0.879079601584105,0.0106287354061279,0.991519655789663,NA
Gm11877,0.747112805378062,-0.633255766588848,0.721837125446492,-0.877283453933112,0.380332697066184,NA
Morf4l2,1368.28230479367,0.0600823209949135,0.209355952258681,0.286986447467591,0.774122697313839,0.967635162212643
Cngb3,0.256612807780523,0,0.448717947245699,0,1,NA
Gm13057,0,NA,NA,NA,NA,NA
Camk2g,375.023294142349,-0.0614254661385868,0.184076936950405,-0.333694525540352,0.738610081018106,0.959773316906573
Fam189b,3459.7536659812,0.671163981474932,0.368133014092819,1.82315618480691,0.0682797390322644,0.535100256441677
Bsg,6015.17118880086,0.33518768890283,0.272548364103372,1.22982829123018,0.218761411568318,0.737978559623079
Gm11835,0.0755918620425682,0,0.448717947245699,0,1,NA
Litaf,679.904334279378,0.402525188296115,0.248224994289888,1.62161425140785,0.104885969252807,0.604375642461605
Gm36965,0.404670048292497,0,0.448717947245699,0,1,NA
Gm11814,0.688731312502202,-0.211668437158646,0.651515147178252,-0.324886440592201,0.745267019543296,NA
Gm13040,0.0826690413362494,0,0.448717947245699,0,1,NA
Emx2,0.204633608719784,0,0.448717947245699,0,1,NA
Gm48429,0,NA,NA,NA,NA,NA
BC080695,0,NA,NA,NA,NA,NA
Wdfy2,11.1884560534132,-0.0033718123872409,0.780502370606405,-0.00432005399883821,0.996553106333982,1
Snn,19.1429954063799,-0.325365888061847,0.672853454769942,-0.483561295190339,0.62869724897309,0.932706338788339
Gm14895,0.224802717900759,0,0.448717947245699,0,1,NA
Fam131a,3.16324412587357,0.0403180461476899,0.916865144442658,0.0439738018094235,0.964925286788275,NA
Klhl4,1.29102711757475,-0.361731711152413,0.746125527771553,-0.484813476671673,0.627808662134235,NA
Gm21308,0,NA,NA,NA,NA,NA
Phf1,123.680755065962,-0.114112070205039,0.340701212883523,-0.334932973203272,0.737675648195232,0.959693275868604
Txndc11,708.745803035273,-0.0980458010317169,0.171493117077423,-0.571718577996647,0.567512646230112,0.912864831048699
Snx2,1787.82197534104,0.261165090058813,0.27369613605765297,0.95421548079071306,0.339974580042804,0.81964926009639
Ms4a4b,92384.8389758394,0.14536234780566,0.210480436432654,0.690621657144703,0.489803333834588,0.887670592642571
Gm29267,0,NA,NA,NA,NA,NA
Gm6040,0,NA,NA,NA,NA,NA
Npbwr1,2.46590698316212,-0.25220107650749,0.933184057406714,-0.270258663878536,0.786961263883068,NA
Rpl17-ps9,8.69705467202029,0.26506873103316,0.909691031432287,0.29138325197712,0.77075822208937,0.966657467007461
Gm47600,0,NA,NA,NA,NA,NA
Gm19214,0.162518932448419,0,0.448717947245699,0,1,NA
Tktl1,93.3059286551108,0.200328494092667,0.936356529294738,0.213944675799457,0.830590200474447,0.979058328582364
Irgm1,1552.30217081763,0.196623549986729,0.247938200822771,0.793034511560717,0.427757715845265,0.862287702806492
Gm7789,0.41661631022992,0,0.448717947245699,0,1,NA
Sesn3,667.026351612193,-0.176909234827555,0.17894724166806,-0.98861113017721,0.322853438488749,0.809756538186639
Nox1,4.01795215341684,0.505009314279503,0.92825547436254,0.544041299219169,0.586413053419397,NA
Pdxdc1,286.119484076415,0.302869423765046,0.307571319828226,0.984712826716723,0.324765150437918,0.812040265607198
Gm5281,1.10696411391559,0.389711521833254,0.874618076004442,0.445579084774455,0.655901321397783,NA
Brap,2473.23111071967,-0.120974855051213,0.201865995770677,-0.599282977746496,0.548984197175949,0.907046337854179
Dzip3,217.850535273096,-0.340041580072123,0.240418290676958,-1.41437483443814,0.157251875012757,0.677683728891582
Gm43602,0.0381926019311688,0,0.448717947245699,0,1,NA
Txndc9,2691.92321664171,0.0277062244729211,0.248176139291547,0.111639356434556,0.911109365141136,0.992563126558858
Gm9211,0.417471867658071,0,0.483452924555074,0,1,NA
Tubb6,74.6250231769353,0.216715736649352,0.510517232619338,0.424502294540454,0.671199532287688,0.941460301082581
Pkib,184.754568468091,-0.402054989242057,0.450421456583164,-0.89261953081008,0.372060956380955,0.835839096871387
Stpg1,1.40666369180873,-0.486307645462573,0.82035587846607,-0.59280082977145,0.553314452368192,NA
Slc40a1,33.6547101449367,0.202070811149629,0.599359545629066,0.337144561429388,0.736007926648194,0.95897124566781
Gm14819,0.211382580707225,0,0.448717947245699,0,1,NA
Sftpb,0.492618693230273,-0.35986239527989,0.624359254510357,-0.576370723554192,0.564364628585354,NA
Mex3c,299.377530005958,-0.126760622264449,0.261067773590163,-0.485546800822088,0.627288522878536,0.932581784234435
Clcn2,14.7824521942647,0.207040470674278,0.837471467044833,0.24722092491683,0.804737252081389,0.974687449599717
Adam22,511.67285306421,-1.00309925467235,0.31504200970228,-3.18401744459507,0.0014524625888825,0.0774714285402806
Gm47347,0,NA,NA,NA,NA,NA
Trav15d-1-dv6d-1,29.7034671027628,-0.158617167225493,0.848881923243356,-0.186854217155972,0.85177493629986,0.982652792131743
Dok3,28.8985153170028,-0.0768445235673636,0.546571238934127,-0.140593792891881,0.88819085208473,0.987529686249024
Gm5464,6.30752091392362,0.0666711811617419,0.806076421260973,0.0827107447919713,0.934081541041118,NA
Tshz3,3.69280040523793,-1.02283139058874,0.937098271873917,-1.09148786342694,0.275058269356766,NA
Gm7722,2.75536031082742,-0.16629490393708601,0.932858810453697,-0.17826374374511,0.858515851018568,NA
