wilcoxon,t-test,t-test_overestim_var
Psip1,Mbnl3,Ckap2l
Uck2,Rexo2,H2ac20
Coq7,Brca2,Psmc3ip
Casp8ap2,Ppp4c,Rif1
Brip1,Fam129a,Snu13
Slc43a3,Ppp1r35,Psip1
Eif3b,Tle5,Mbd2
Mrps25,Esd,Zcchc17
Rad21,Cxcr3,Mif4gd
Rdx,Spag5,Bspry
Larp7,Psmd1,Mt2
Nup93,Raph1,Tex30
Hars,Tmem163,Itgax
Ncbp2,Itgam,Bub1b
Trappc1,Gpd2,Ppat
Sfxn1,Ppat,Kif4
Esyt1,Zmynd19,Ppp1r35
Acp1,Hexb,Pcbp1
Cenpv,Ipo5,Psma5
Psma5,Uqcrc1,B4galt5
Tmem109,Ndufv2,Cenpx
Mydgf,Rpl22l1,Arf5
Rnh1,Pigf,Rdm1
H2ac20,Rap1a,Nup93
Cyb5b,Ak6,Ctnnbip1
Akr1a1,Ncaph2,Depdc1a
Hikeshi,Esyt1,Mrps18c
Kcnab2,Ctsb,Dazap1
Cpox,Snrpa,Eif4e
Cdc123,Ckap2,Mydgf
H1f3,Spdl1,Cep55
Paxip1,Wdr1,Rer1
Wdr1,Blmh,Hexb
Atp5h,G3bp1,Il2ra
Eif4e,Lag3,Nfyb
Oat,Rad21,Stub1
Pcbp1,Bcap31,Serpinb6a
Pigf,Akr1a1,Ywhaz
Dok2,Ptges3,Nono
Cd160,Rwdd1,Nmral1
Rbbp8,Tex30,Cenpf
Rwdd1,Cdca7l,S1pr4
Nelfe,Mif4gd,Ak6
Mbnl3,Pdzd11,Trir
Psmc3,Akip1,E2f3
Cct8,Cisd3,Txndc17
Psmc3ip,Rdx,Mis18bp1
Ppp4c,Kif20a,Rac2
Pcbd2,Mrpl41,Timm8b
Cuta,Acp1,Ak2
Serinc3,Aspm,Mbnl3
Fdps,Nfyb,Psma3
Timm8a1,Lamtor4,Serinc3
Bzw1,Blvra,Eif6
Psmc1,Atf6,Cct8
Pdzd11,Rif1,Rnh1
Mbd2,Cip2a,Gatad1
Azin1,Stard4,Cisd3
Serpinb6a,Gatad1,Dnajc3
Exosc7,Zcchc17,Tssc4
Pold2,Eif4e,Rnps1
Prdm1,Stard10,Tuba1a
Dazap1,Ahsa1,Ubl4a
Klrc2,Uqcrfs1,Dapk2
Xpo1,Psmc3,Blvra
Eif6,Nek2,Bzw1
Asnsd1,Stub1,Cdv3
Tsfm,Mrps14,Cdca7l
Timm8b,Tmem258,Cdca2
Bard1,Tmed9,Pigf
Cdv3,Srp9,Cyp51
Tuba1a,Hnrnpu,Rnf7
Dnajc19,Lman1,Larp7
Tssc4,Snrpf,Ppm1g
Akip1,Dnajc15,Mrpl12
Cenpx,Ncbp2,Rnaseh2c
Ak2,Psip1,Prpf40a
Arl6ip6,Mrps18c,Tomm22
Mrpl49,Cdkn2c,Spcs1
Ahsa1,Cenpx,Pdzd11
Ccl5,Mydgf,Cst3
Pik3ap1,Psma5,Pfdn4
Hirip3,Cdkn2aipnl,Casp8ap2
Gtf3a,D8Ertd738e,Cyb5b
Atp6v0e,Rnh1,Ncbp2
Ak3,Mid1ip1,Ubtf
Hnrnpll,Paxip1,Nqo2
Cox7b,Timm8b,Hcls1
D030056L22Rik,Dazap1,Akip1
Coro1c,Eme1,Lman1
Lamtor4,Ak2,Glrx3
Fam92a,Ccr2,Hjurp
Tmem165,Serinc3,Gtf3a
Cd82,Pfdn4,Brca2
Aimp2,Poc1a,Ndufb1-ps
Mrps18c,Pik3ap1,Cdkn2aipnl
Ripk3,2610318N02Rik,Dera
Psma6,S1pr4,Stil
Ddx1,Mbd2,Actn4
Srsf4,Ubl4a,Fam129a
Nup107,Oat,Psma6
Sytl3,Nelfe,Hnrnpk
Tars,Mtbp,Ndufb5
Cst3,Snu13,E2f7
Emp3,Pacsin2,Pdcd1
Rnps1,Pcbp1,Tmem163
Rer1,Atp2a2,Zbtb8os
S1pr4,Larp7,Maz
Meaf6,Rer1,Fundc2
Ccdc25,Ccr5,Traip
Mrpl16,Hjurp,Sdhd
Gins4,Eif6,Gpd2
Tomm22,Arf5,Ndufa13
Hspa5,Casp8ap2,Dnajc19
Mid1ip1,Dera,Cdc123
Rars,Pola2,Atp2a2
Trir,H2bc11,Msrb1
Dnajc3,Cyb5b,Coa3
Prpf40a,Tuba1a,Rab5if
Ints11,Melk,Dcun1d5
Capns1,Msrb1,Capns1
Vma21,Haus8,Zmynd19
Rnaseh2c,Txndc17,Dnajc2
Stx11,Cdv3,Vdac2
Glrx3,Rnps1,Ddx39b
Itgax,Dnajc3,Oat
Gnptab,Arhgap11a,Paxip1
Txnrd1,Trdc,Hikeshi
Pmpca,Nup107,Stard4
Mrpl17,Nono,Ube2a
Ide,Rnf7,Psmc1
Ciapin1,Dok2,Abcf1
Spcs1,Cct8,H2ac4
Ndufb5,Prr5,Ckap2
Ppm1g,Hnrnpll,Hars
Txndc17,Psma3,Atp6v0e
Stard4,Psmc1,Nelfe
Hcls1,Cdc20,Ndufa5
Bub1b,Prim2,Dok2
Gins1,Cst3,Pola2
Lrmp,Ctps,Arpc3
1110008P14Rik,Cdc123,Lamc1
Ctps,Trir,Polr2k
Snx10,Ubtf,Mid1ip1
Cyp51,Myl4,Cenpn
D1Ertd622e,Actn4,Ccnf
Eif4a1,Ywhaz,Timm8a1
Nono,Gtf3a,Haus8
Cenpf,Mrpl12,Cip2a
Bub1,Pop4,Exosc3
C1d,Maz,Mapre1
Carnmt1,Marcksl1,Ccr5
Gar1,Prpf40a,Lag3
Vdac2,Rnaseh2c,C1d
Acsl5,Hars,Tsfm
Zbtb8os,Glrx3,Paqr4
Abcf1,Ppm1g,Spdl1
Agfg2,Bzw1,Psmd7
Psmd7,Hirip3,Spn
Ncapd3,Zbtb8os,Pglyrp1
Slc25a3,Wee1,Ndufs8
Pbk,Csrp2,Aprt
Actn4,Hcls1,Pik3ap1
Zeb2,Emp1,Rars
Dbf4,Tmem109,Pop4
Mrpl12,Diaph3,Dkkl1
Vmp1,Spcs1,Car5b
Rnf7,Sdhd,Atf6
Ubtf,Ugp2,Ska3
Pigt,Coa3,Erp29
Fam129a,Ect2,Uck2
Fundc2,Hikeshi,Fkbp3
Capn2,Cd160,Ssr3
Hip1r,Dnajc19,Exosc7
Far1,Mdfic,Azin1
Ccl4,Dgkh,Cdkn2c
Sdhd,Pglyrp1,Mrps25
Dna2,Tsfm,Nup107
Rad54l,Rac2,Stard10
Runx2,Tomm22,Tmem109
Hadh,Fundc2,Twf2
Dcps,Timm8a1,Sra1
Sgo2a,AA467197,Hnrnpll
Ptpn7,Psma6,Spag5
Rab5if,Cdc25a,Grpel1
Trav14-1,Sass6,Ctps
Prim2,Rars,Sptssa
Ctla4,Wdr95,Ndufv3
B3gat3,Ube2a,Trappc1
Aprt,Capns1,Emp3
Dpy19l1,Ak3,Cwc15
Coa3,Rab5if,Hirip3
Ddx39b,Ndufb1-ps,Pacsin2
Ube2a,Ddx39b,Selenom
Casp1,Uck2,Hnrnpc
Srsf1,Mrps25,Uba1
Impa2,Litaf,Golt1b
Dnajc2,Golt1b,Itgam
Emd,Dnajc2,Gar1
Znhit3,Ttc39c,Arhgap11a
Ptprcap,Dcun1d5,Rrbp1
Oard1,Trappc1,Kif20a
Rrbp1,C1d,Sfxn1
Fkbp3,Ndufa5,Poc1a
Arhgap11a,Mrpl49,Prim2
Kif4,Abcf1,Ufc1
Uba1,Ints11,Kcnab2
Nedd8,Azin1,Cct7
Tspo,Exosc3,Cd160
Pole3,Pmpca,Raph1
M6pr,Vdac2,Ccr2
Emc7,Ddx1,Eif4a3
Diaph3,Hnrnpk,Prkar1a
Ppp1r7,Ndufb5,Rheb
Ahsa2,Kif2c,Cox7b
Gemin2,Aprt,Mrpl49
Armc1,Arpc3,Atp5l
Nr4a2,Polr2k,Mtch2
Prkar1a,Psmd7,Ints11
Nol7,Kcnab2,Ak3
Gm2a,Casp4,Emc7
Cyb5r4,Exosc7,Ddx1
Ndufa5,Ndufa13,Aspm
Ticrr,Fdps,Mrpl17
Ufc1,Fancd2,Psmb9
Hopx,Swap70,Srsf1
Bnip2,Spn,Ndufb3
Dapk2,Ssr3,Cdc20
Ndufb1-ps,Cpox,Mtbp
Cyb561d2,Atp6v0e,Polr2c
Plk1,Sytl2,Ugp2
Nsmce2,Ttk,Arl6ip6
Exosc3,Ndufs8,2610318N02Rik
Mis18a,Sfxn1,Mrps16
Tcf3,Fancm,Ncapd3
Eed,Mapre1,Diaph3
Stard3nl,Amdhd2,Naa20
Hdlbp,Sra1,Dcps
Dap3,Arl6ip6,Nol7
Cep55,Uba1,Pmpca
Naa10,Eea1,Thoc7
Polr2k,Twf2,Gtf2h5
Pcmt1,Gar1,Grb2
Psma2,Cacna1s,Sap18
Mgat2,Grpel1,Emp1
Cenpp,Tars,Mrps33
Tuba1c,Unc119,Hopx
Lrr1,Impa2,Nek2
Ptpa,Pold2,Gins4
Ssr3,Mrpl17,Xpo1
Tmed3,Stk39,Myl4
Sh3bgrl,Rrbp1,Fdps
Med9,Erp29,Marcksl1
Slc29a1,Kif20b,Cd82
Mlf2,Sptssa,Cpox
Stk39,D030056L22Rik,Pold2
Hnrnpc,Agfg2,Cdc25a
Ccr2,Fkbp3,Eif4a1
Naa20,Nup37,Vmp1
Timm50,Ncapd3,Dgkh
Rps17,Gins4,Pcbd2
Rad50,Eif4a3,Lrrfip1
Ptrh2,Kif18a,Mtpn
Spn,Alcam,Tars
Atic,Palm,Srsf4
Fam120a,Ufc1,H2bc11
Grpel1,Rbm47,1110008P14Rik
Gpd2,Mtch2,Slc25a3
Mtch2,Rheb,Ndufb10
Lage3,Emc7,Sass6
Psmb9,Slc29a1,Naa10
Twf2,Emp3,Sytl3
Ndufs8,Ndufv3,Ptprcap
Eif4a3,Kpna3,Kpna3
Anxa5,Ripk3,D030056L22Rik
Rheb,Cd82,Mrps26
Eif3j1,Tuba1c,Cap1
Ugp2,Dcps,Wee1
Yif1b,Srsf4,Trdc
Brca2,Ciapin1,Chmp2a
Nucb1,Naa20,Impa2
Emp1,Cwc15,Melk
Mt2,Sytl3,Eme1
Kif23,Srsf1,Tmem165
Ccne2,Pcbd2,Ripk3
Mrps28,Xpo1,Acsl5
Sra1,Aimp2,Agfg2
Mis18bp1,Prkar1a,Nedd8
Pdcl3,Polr2c,Vma21
Ftl1,Fam92a,Aimp2
Cip2a,Ctnna1,Eif4h
Tmem163,Cmtm4,Ciapin1
Depdc1a,Pycrl,Nsmce4a
Sec11a,Smpdl3b,Ptbp1
Polr2c,Cct7,Tuba1c
Cct7,Snx10,Commd3
Metrn,Ptprj,Bcas2
Gadd45b,Thoc7,Hspa5
Mapre2,Trbv13-3,Sec11a
Api5,Vmp1,Sh2d1a
Mrps26,1110008P14Rik,Fam92a
Dcun1d5,Pqlc3,Ect2
Rnf126,Sap18,Wdr95
Tfam,Knstrn,Cct5
Neil3,Rnf216,Snrpb2
Mrps16,Hnrnpc,Tspo
Stoml2,Cox7b,Litaf
Mapre1,Ndufb3,AA467197
Dtnbp1,Atp5l,Hdlbp
Ckap5,Flnb,Amdhd2
Cdc20,Grb2,Npm3
Cdc25a,Naa10,M6pr
Mrpl14,Kntc1,Cope
Me2,Gnptab,Cetn3
Knstrn,Acsl5,Ccl5
Pts,Mrps33,Csrp2
Zmynd19,Tmem165,Unc119
Nqo2,Rap1gap2,Dnajb6
Adam19,Sh3bgrl,Dap3
Rbm14,Gtf2h5,Ost4
Fmr1,Nol7,Pcmt1
Pgd,Ccl5,Eea1
Ppp1r8,Asnsd1,Timm13
E2f3,Mtpn,Stk39
Mrps33,Endod1,Rbbp8
Ntan1,Mrps16,Asnsd1
Isyna1,Mrps26,Ssu72
Tmem238,Foxm1,Slc29a1
Cldnd1,Vma21,Ccdc25
Polr2i,Psmb9,Kif20b
Unc119,Coro1c,Gnptab
Naa40,Hopx,Txnrd1
Pmvk,Ccdc25,Mrpl16
Tmx1,Cdkn1a,Prr5
Stt3a,Tmem238,Snx10
Tmem126a,Klrc2,Eed
Nol12,Txnrd1,Nup37
Sptssa,Anln,Coro1c
Ckap2l,Dap3,Mgat2
Bspry,Plscr1,Dph3
E2f4,Commd3,Il2rb
Dgkh,Eed,Mrpl14
Kif20b,Capn2,Carnmt1
Ncbp1,Apoo,Zfp706
Gtf2h5,Ahsa2,Gng5
Psph,Gemin2,Psma2
Pacsin2,Cap1,Fancm
Lxn,Mrpl16,Knstrn
Ubr7,Casp7,Dbf4
Aldh9a1,Anxa4,Sh3bgrl
Nup85,Lrrfip1,Kif18a
Esm1,Tstd3,Pycrl
Aars,Gsap,Ntan1
Cdkn2c,Hspa5,Tmem126a
Sf3b4,Chmp2a,Taf15
Gclm,Eif4a1,Lat
Thoc7,Carnmt1,Mpc1
Mthfd1l,Stard3nl,Klrc2
Naa38,Pask,Tmed3
Grb2,Ptrh2,Ide
Ndufb3,Snrpb2,Eif3j1
Xpnpep1,Oip5,Mdfic
Chchd10,Gcat,Emd
Ndufaf2,Nsmce4a,Lrmp
Recql,Mbd4,Me2
Kars,Pcmt1,Capn2
2210016F16Rik,Rbbp8,Gemin2
Erp29,Hdlbp,Vps36
Amdhd2,Dbf4,Ahsa2
Sap18,Orc1,Atp5mpl
Zfpm1,Cetn3,Anxa5
Cwc15,Cope,Gm2a
Eea1,Xpnpep1,Ctbp1
Myl4,Ndufb10,Ppp1r7
Cebpg,Sh2d1a,Atp5h
Sass6,M6pr,Atic
Gps1,Eif4h,Swap70
Cope,Tmed3,Ctnna1
Asrgl1,Mgat2,Prmt1
Ndufv3,Mthfd1l,Rad50
Nup37,Ptbp1,Pfdn6
Ctbp1,Sec11a,Ptrh2
Pole2,Mad2l2,Tmem238
Anxa7,Slc25a3,Kif2c
Cetn3,Anxa5,Sytl2
Myg1,Tspo,Vcp
Npm3,Ppp1r7,Ttc39c
Commd3,Bcas2,Etf1
Afg3l1,Ptprcap,Alcam
Pmaip1,Mrpl14,Trappc4
Tcerg1,Hip1r,Nsmce2
Tsg101,Npm3,Pqlc3
Ints7,Ide,Mrpl35
Arl1,Fanca,Cyb5r4
Slc2a3,Lrmp,Ndfip1
Tfg,Med9,Serf2
Stard10,Rad50,Stard3nl
Glod4,Nedd8,Rap1gap2
Snrpb2,Eif3j1,Pdcl3
Tufm,Cct5,Apoo
Marcksl1,Ssu72,Cdc42se1
Ubl5,Ost4,Hip1r
Smarcb1,Zwilch,Meaf6
Rab35,Ntan1,Hadh
Parp1,Nup85,Ubl5
Pbdc1,Me2,Mrps23
Mindy3,Timm13,Ndufs4
Exo1,Hadh,1110004F10Rik
Chmp2a,Emd,Serp1
Ckap2,Tmem126a,Xpnpep1
Iah1,Mastl,Ttk
Cct5,Taf15,Ptpn7
Tm9sf2,Mtfr2,Sin3b
Timm13,Gm2a,Mthfd1l
Gng5,Frmd4b,Arl6ip4
Syngr2,Dph3,Casp4
Etf1,Rmi2,Chchd1
Il2rb,Meaf6,Arl1
Rab1a,Nsmce2,Flnb
Mrps7,Dnajb6,Mrps15
Pon2,Irf8,Stoml2
Hcfc1,Ska2,Med9
Lag3,Mpc1,Lage3
Atp2a3,Cyb5r4,Endod1
Ppp2cb,Ptpn7,Zyx
Pycrl,Apobec2,Rnf216
Bora,Vps36,Mlf2
Lrrfip1,Cdc7,Nup85
Ift27,Pxmp2,Plekhj1
Ndufb10,Pmvk,Api5
Apip,Atic,Smap1
Sh2d1a,Il2rb,Fancd2
0610010K14Rik,Ppp1r8,Oard1
Prkag1,Ctbp1,Cct6a
Vcp,Bora,Casp7
Cnot6,Cyb561d2,Tstd3
Wdr61,Etf1,Cyb561d2
Sucla2,Pigt,Pigt
Ost4,Zfp706,Psmc6
Ercc6l,Psma2,Ndufa1
Smap1,Trappc4,Cacna1s
Prmt1,Galnt3,Cmtm4
Cep57,Prmt1,Timm50
Sec13,Lage3,Vasp
Pdk3,Kif18b,Rps17
Vps35,Atp5h,Fam120a
Rap1gap2,Mrpl35,Pmvk
Atp6v0a2,Mycbp,Ptpa
Usp39,Dnph1,Mrpl34
Nab1,Chchd10,Pcnp
Mrpl35,Pdcl3,Pole4
Atp5mpl,Rbm14,Gsap
Pih1d1,Stoml2,Eif4g1
Galk1,Arl1,Cotl1
Zyx,Gng5,Bnip2
Prpf38a,Apip,Arpc5l
Mycbp,Rgs16,2210016F16Rik
Gtf2f2,Mlf2,Trbv13-3
Mtpn,Oard1,Ppp1r8
Mrps18a,Vcp,Rmi2
Cox19,Pfdn6,Nptn
Taf15,Polq,Chchd10
Lsm7,Serp1,Hnrnpul1
Cdc42se1,Uap1,Palm
Memo1,Prep,Mrpl36
Rpp30,Api5,Rbm14
Mmadhc,Dtnbp1,Runx2
Lamtor3,1700020L24Rik,Foxm1
Cnpy2,Arl6ip4,Actr2
Ndufv1,Dpy19l1,Dtnbp1
Trappc4,Hk2,Dpy19l1
Timm22,Sin3b,Bora
Spdl1,Lat,Cops9
Cdca2,Lair1,Cdkn1a
Selenoi,Timm50,Tcf3
Chordc1,Mrps23,Smpdl3b
Dph3,Ptpa,Mad2l2
Cotl1,Runx2,Pop5
Bet1,Mrps15,Tfam
Sdhc,Haus6,Rbm17
Kif2a,Slc2a3,Armc1
Nsmce4a,Ccl4,Gcat
Mcmbp,Atp5mpl,Mrps7
Klhdc4,Ndfip1,Psmc5
1500011B03Rik,Fam120a,Ppp2ca
Serp1,Akr1e1,Rbm47
Ssu72,Zyx,Cdc7
Mpdu1,Cdc42se1,Ppp1r2
Elovl1,Ndufs4,Irf8
Eif1ad,Msh6,B3gat3
Ppp1r2,Chchd1,Mrps28
Panx1,Metrn,Nab1
Cap1,1110004F10Rik,Mycbp
Mphosph8,Aurka,Pts
Serf2,2210016F16Rik,Dctn3
Agpat4,Smap1,Apip
Rmi2,Ncbp1,Eif3i
Rpp25l,Tcf3,Pole3
Atf6,Gm45716,Tuba4a
Vps36,Armc1,Kntc1
Gemin6,Kif23,Ncbp1
Arl6ip4,Scpep1,Uap1
Mpc1,Bnip2,Mbd4
Letm1,Cct6a,Far1
Vamp7,Far1,Lsm7
Nipsnap3b,Lat2,Nol12
Psmb8,Chtf18,Mapk1
Phf11a,Nrgn,Mrpl15
Nde1,Ubl5,Ptprj
Dynlt1f,Nptn,Metrn
Donson,Pole3,Elavl1
Calu,Eif4g1,Slc2a3
Unc13d,Pts,Ctla4
Mrpl55,Psmc6,Ndufb2
Trim28,B3gat3,Fkbp8
Toe1,Adam19,Snrpd3
Anp32a,Rps17,Plscr1
Tmem256,Plekhj1,Fis1
Snapc5,Nab1,Atp5e
Fmnl1,Mrpl34,Psph
Pdcd1,Ndufa1,D1Ertd622e
Mrps23,Serf2,Eif3l
Mapk1,Ctla4,Psmd11
Lat,Tfam,Kif23
Eif4h,Aars,Ska2
Txnl4a,Rbm17,Phb2
Polr2h,Hnrnpul1,Anln
Il18rap,Espl1,Ptp4a2
Polr2d,Gclm,Frmd4b
Cdk6,Mrpl36,Nucb1
Il2ra,Cotl1,Haus6
Mtbp,Cenpi,Psmd12
Uap1,BC030867,Snapc5
Galnt1,Mrps7,Yif1b
Ndufb2,Mrps28,Mrpl32
Cse1l,Lmf2,Ndufs2
Rbmx2,Vasp,Naa38
Ccnh,Cnot9,Ccl4
Degs1,Sap30,Tcerg1
Cnot9,Mapre2,Mcmbp
Glrx2,Ppp1r2,Rab1a
Ptbp1,Phf11a,Adam19
Rgs1,Asrgl1,Mapre2
Prkcsh,Tedc1,Sumo1
Nmral1,Pcnp,Prep
Gm45716,Cebpg,Rnf187
Smim15,Arpc5l,Orc1
Apoo,Nol12,Fmr1
Trdc,D1Ertd622e,Sars
Zfp706,Pole4,mt-Co3
Polr2l,Nucb1,Oip5
Mrps15,Haspin,Asrgl1
Rbm17,Gale,Gm45716
Atp5e,Yif1b,Anxa7
Poc1a,Cops9,Ftl1
Aifm1,Pradc1,Lair1
Nabp2,Psph,Gclm
Irf8,Sigmar1,Aars
Hnrnpul1,Pop5,Mis18a
Ndfip1,Mis18a,Mtfr2
Haus6,Psmc5,Prex1
Ppid,Recql,Mta2
Usp14,Tuba4a,Msh6
Litaf,Slc25a24,Parp1
Hdac2,Fanci,Stt3a
Gtf2e2,Lsm7,Anxa4
Ncf4,Rab1a,Anp32a
Mrps22,Bcat1,Tmx1
Eif4g1,Nde1,Syncrip
Pou2f2,Ipp,Cebpg
Immt,Actr2,Mastl
Sin3b,Ckap5,Fanca
Htatsf1,Naa38,Ift27
Psmd3,Toe1,Isyna1
Mtx2,Anxa7,Tmem256
AA467197,Mapk1,Ghitm
Gon7,Shmt1,Sec13
Cct6a,Isyna1,Zwilch
Ociad1,Tcerg1,Sri
Bri3bp,Eif3l,Sap30
Sec23b,Coro2a,Pask
Ms4a4b,Lgalsl,Cnot9
Bcas2,Elavl1,Ckap5
Prdx3,Pole2,Hspa8
Mrpl36,Mthfsl,Apobec2
Actr2,Cpsf4,Akr1b3
Ddb1,Mrpl15,Kars
Sephs1,Aldh9a1,Cnn2
Egln1,Parp1,Recql
Hccs,Dctn3,Mrps18a
Ero1l,Tonsl,Immt
Mthfsl,Ndufb2,Rnf126
Nmt1,Psmd11,Phf11a
Ccnf,Tmx1,Pxmp2
Pfdn6,Fmr1,E2f4
Ssbp3,Polh,Fmnl1
Kpnb1,Fancl,Sfr1
Btbd1,Ift27,Pnn
Dhrs7,Selenoi,Rtraf
Sap30,Mcmbp,Tmed5
Dbr1,Mapk3,Ppid
Nptn,Ppp2ca,Psmd3
Cers2,Psmd12,Polr2i
Ehd1,Stt3a,Smarcb1
1110004F10Rik,Tufm,Pradc1
Nudcd2,Ndufs2,Pbdc1
Vasp,Fuom,Txnl4a
Pop7,Ryk,Rbm8a
Mta2,Snapc5,Pole2
Tuba4a,Rnf187,Mknk2
Cdca4,Tmem29,Toe1
Cdc7,Mrpl32,H3f3b
Ap1s2,Fis1,Nde1
Ctnnbip1,Eif3i,Tufm
Cpsf4,Prex1,Aldh9a1
Abhd17a,Fkbp8,Lamtor1
Psmg2,Alg8,Lmf2
Clptm1l,Rnf126,Sf3a3
Med11,Kars,Kif2a
Hyou1,Phb2,Hk2
Orc2,Nt5dc2,Naa40
Ift20,mt-Co3,Sigmar1
Tmbim4,Smarcb1,Romo1
Mrps17,E2f4,Tsg101
Mrpl50,Naa40,Wdr61
Camk4,Sec13,Cript
Tstd3,Sars,Pon2
Lrwd1,Tmem256,Znhit3
Etaa1,Nanp,St13
Chchd1,Mcm8,Selenoi
Hspa8,Pdk3,Aurka
Thoc6,Mta2,Mthfsl
Cnot11,Kcnk5,Cct4
Fbxo22,Zfand4,Pgd
Pradc1,Trim37,Cpsf4
Fdx1,Ftl1,Abhd17a
Aunip,Polr2i,Chtf18
Dnajb6,Snrpd3,Ubr7
Ss18l2,Ptp4a2,1700020L24Rik
Pqlc3,Mrps18a,Pdk3
Lasp1,Agpat4,Prkag1
Zranb2,Wdr61,Haspin
Sf3a3,Ppid,Eif2s2
Usp37,Ubr7,Slc9a3r1
Tmem192,Atp5e,Myg1
Clic4,Adora2a,Glod4
Sypl,Pmaip1,Galnt1
Sinhcaf,Cdc25c,Polr2g
Abcf2,Ptprk,Ap2m1
Msh2,Psmd3,Cdc37
Uxt,Galk1,Kif18b
H3f3b,Ghitm,Cab39
Ykt6,Pon2,Scpep1
Mrpl22,Immt,Gadd45b
Snrpd3,Pbdc1,Erp44
Psmd11,Tsg101,Mapk3
Erp44,Tnfsf9,Itgal
Derl1,Pcyox1l,Psmb8
Ikzf3,Kif2a,Rgs16
Tcea1,Txnl4a,Ociad1
Wdr95,Anp32a,Galk1
Drg1,Sumo1,Gps1
Psmd12,Ap1s2,Fancl
Ctnna1,Znhit3,Ints7
Prex1,Glod4,Agpat4
Tradd,Kpna2,Vps35
Mrpl32,Iah1,Dnph1
Atg5,Pgd,Eny2
Rcbtb2,Zdhhc16,Pmaip1
9130401M01Rik,Fmnl1,Tmem29
Kif18a,Myo5a,Ndufv1
Thoc3,Syncrip,Cldnd1
Arpc1a,Mlf1,Iah1
Pole4,Hspa8,Tmed10
Flii,Ndufaf2,Ndufaf2
Fam162a,Gadd45b,Cnpy2
Cers5,Tmed5,Ebna1bp2
Casp7,Ints7,Sf3b2
Rpl7l1,Sf3a3,Derl1
Traip,Ero1l,Shmt1
Tbc1d10b,Hist1h2an,Tfg
Cebpzos,Igkc,Atp6v0a2
Ndufa1,Gemin6,Impdh2
Pcnp,Cdca4,Tomm5
Cenpq,Myg1,Rab35
Gtf2b,H2ac15,Galnt3
Psmc6,Smim3,Coro2a
Brcc3,Popdc2,Gale
mt-Co3,Rgs1,Hcfc1
Iqgap2,Fam110a,Ero1l
Eif3i,Misp3,Tm9sf2
Prep,Mknk2,Nrgn
Paqr4,Sri,Gemin6
Atp6v1c1,Tfg,Rgs1
Tm2d2,Cldnd1,Sdhc
Med8,Lamtor1,Ccdc12
Eif3l,Atp6v0a2,Eif1ad
Tgfb1,Gps1,Ap1s2
Rnf187,Sephs1,Timm22
Mrpl10,H3f3b,Chordc1
E2f7,Prkag1,Arpc1a
Ppp2r2d,Rbm8a,Nanp
Endod1,Abhd17a,Espl1
Med10,Akr1b3,Lamtor3
Ttc39b,Vps35,Kpnb1
Trap1,Cnpy2,Polq
Rpia,Pnn,Ppp2cb
Mrpl34,Rad54b,Prdx3
Sigmar1,Galnt1,Akr1e1
Rb1,Romo1,Donson
Phb2,Timm22,Cdca4
2610318N02Rik,St13,Trim37
Arpc5l,Il12rb2,Polr1d
Mfsd10,Sfr1,Cox19
Ndufs4,Hcfc1,Ssbp1
Usp5,Rb1,Cenpi
Eif2b1,Cox19,Sf3b4
Pnn,Donson,Prpf38a
Map4,Gmppb,Cct2
Acly,Rab35,Sephs1
Rab27a,Ociad1,Mindy3
Zwint,Cnn2,Ipp
Icos,Vcpkmt,Fam162a
Lair1,Suv39h2,Pds5a
Pds5a,Insl6,Zcrb1
Elavl1,Cript,Adora2a
Ino80c,Erp44,Gtf2b
Mrpl1,Cab39,Tedc1
Lpxn,Ndufv1,Atp2a3
Ppp2r1a,Tmem154,Zranb2
Lzic,Rtraf,Nop58
Phax,Chst2,Itm2b
Aspm,Cchcr1,Mrpl43
Ptp4a2,Polr2g,Pitpna
Ndufa9,Ap2m1,Mrpl55
Mapk3,Calu,Myo5a
Aopep,Sqle,Tonsl
Insl6,Sdhc,Polh
Agpat5,Tm9sf2,Rb1
Ruvbl1,Cct4,Slc25a24
Ciao2b,Ppp2cb,Cct3
Cops9,Atp2a3,Ndufa9
Nubp2,Derl1,Srp14
Tubgcp2,Itgal,Pdcd10
Wee1,Lamtor3,Alg8
Lamtor1,Jdp2,Calu
Sgta,Psmb8,1500011B03Rik
H2ac4,Cdc37,Srsf10
Ebpl,Eny2,Tcea1
Xbp1,Slc9a3r1,Eif3c
Arl2bp,Clic4,Arf6
Ehbp1l1,Eif1ad,mt-Nd3
Edem2,Sf3b4,Ciao2b
Itm2b,Bri3bp,Ddb1
Mtap,Mrpl55,Syngr2
Acat1,Mindy3,Gadd45gip1
Isy1,Sapcd2,Bri3bp
Stil,Thoc6,Cops6
Ppp5c,Ggh,Vamp7
Hsd17b12,Arpc1a,Ncf4
Mrpl15,Ebna1bp2,Lat2
Slirp,Vamp7,Bcat1
Ptrhd1,Stk35,Zdhhc16
Htatip2,Dhrs13,Sucla2
Ubxn8,Eif2s2,Vcpkmt
Fancm,Impdh2,Panx1
Psmc5,Pkig,Fanci
Spag5,Ncf4,Uqcrc2
Msl3,Kpnb1,Mpdu1
Cstb,Panx1,Pih1d1
Ghitm,Fam162a,Insl6
Eloa,Chordc1,Tgfb1
Ethe1,Prpf38a,Tmbim4
Otulin,Dynlt1a,Pim1
Fkbp8,Tmed10,Lgalsl
