ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,50,-0.665435508298412,-1.211327618862888,0.16257088846880907,1,1,997,"tags=14%, list=8%, signal=13%",Pdzd11/Wdfy1/Spryd4/Tmem218/Rbak/Zfp300/Ccdc14
2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,45,-0.65992776734181,-1.1786510242044843,0.20311496467565832,1,1,1157,"tags=22%, list=9%, signal=20%",Egr1/4931406P16Rik/Lat2/Cd74/Pdlim5/Thra/H2-Aa/Tlr6/Lyn/Gabbr1
2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,120,-0.553124713116091,-1.1293552053876557,0.20839642119752236,1,1,904,"tags=17%, list=7%, signal=16%",Gnptab/Rhoc/Ccl5/Chsy1/Zbtb11/Sap30/Tbkbp1/Arap2/Ythdf2/Rp2/Maf/Taf7/Xbp1/Adam8/Dnajb14/Trim3/Tgfbr3/Setbp1/Vav3/Clcf1
2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,38,0.5678489637236687,1.104804426753842,0.29465882954255046,1,1,843,"tags=18%, list=7%, signal=17%",Aff3/Gpr34/Selenbp1/Lrrc49/Ccr9/Pelo/Tmem108
2019_EJI_Remmerswaal---EE,2019_EJI_Remmerswaal---EE,122,-0.520085857449872,-1.0630291744469893,0.32472527472527474,1,1,929,"tags=7%, list=7%, signal=7%",Dusp4/Rragb/Ift88/Ccr10/Spa17/Plxnb2/Kcnq5/Hdac10/Rnf135
2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,10,0.8002111284310012,1.2687000519173153,0.3426820645769503,1,1,1113,"tags=40%, list=9%, signal=37%",Cd83/Ccr7/Acaca/Abl1
2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,96,-0.5278444020777956,-1.051404654233932,0.3493424814179531,1,1,783,"tags=19%, list=6%, signal=18%",Enpp5/Tktl1/Lpin3/Tmem220/Nsg1/Pcbp3/Arhgef25/Arhgap23/Ppfibp2/Gpx8/Txlnb/Nrg4/4930432K21Rik/Tlr6/Lim2/Med18/Mapk7/Tcf4
2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,48,0.5192996467477194,1.047544110057348,0.35854116385089835,1,1,2176,"tags=23%, list=17%, signal=19%",Klhl7/Ints9/Ankhd1/Poglut1/Agpat5/Nfkb1/Zfp451/Zfp593/Hars2/Nup88/Rnmt
2017_NAT_Akondy---YFV_D14,2017_NAT_Akondy---YFV_D14,638,-0.4546692663699969,-1.029893988398521,0.3643377159621862,1,1,2817,"tags=30%, list=22%, signal=25%",Wdhd1/Ints7/Gtse1/Vdac1/Ywhah/Mybl2/Paqr4/Adap1/Golim4/Fbxo5/Ada/Cenph/Shcbp1/Ccnb1/Txnrd1/Pxk/Nsd2/Tpgs2/Commd1/Rrm1/Spc24/Mrps12/Mcm8/Apobec3/Tmem97/Dnmt1/Fermt3/Trib1/Hat1/Hnrnpll/Ccdc50/Nasp/Gmnn/Ticrr/Bard1/Irf4/Aurka/Tpm4/Kpna2/Jak2/Taf12/Gen1/Rfc4/Nkg7/Abcb10/Clspn/Mcm5/Zfp367/Rrm2/Rbbp8/Cenpx/Tubg1/Lmnb1/Vamp5/Pif1/0610010K14Rik/Mrpl51/Atad5/Lbr/Pmvk/Mlec/Ccnf/Tpx2/Parpbp/Arhgap19/Cdc20/Stx11/Spag5/Cep78/Cdca3/Cables2/Dbi/Hopx/Dlgap5/Kntc1/Rcc1/Slamf7/Kif15/Csrp1/H2-Eb1/Cenpp/Taf5/Ndc80/Xrcc2/Orc1/Actb/Cks2/Ptms/Ccdc167/Troap/Ctsd/Aurkb/Smc2/Ccr5/Mrpl37/Anxa2/Vcl/Hjurp/Ncaph/Pycard/Plk1/Anln/Cdk2/Gins1/Cenpa/Cit/Pclaf/Ska3/Aspm/Ccna2/Cdca5/Ccdc34/Cd38/Pdzd11/Stmn1/Cdk1/Mtmr12/Ccnb2/Knl1/Chek1/Nek2/Blvra/Foxm1/Anxa4/Kif11/Cenpf/Arhgap18/Cdkn3/Nusap1/Snx10/Dock5/Hmgb2/Cenpe/Pxmp2/Rdm1/Ckap5/Ncapg/Ttk/Racgap1/Trip13/Ggh/Lgals1/Bcat1/Prc1/Abhd5/Ccl3/Mt1/Prf1/Tbx21/Cxcr6/Nuf2/Ptprj/1810009A15Rik/Kif4/Ska1/Nsdhl/Cdca2/Birc5/1500009L16Rik/Cdca8/Cenpo/Mki67/Natd1/Plk4/Hmmr/Espl1/Zwilch/Manea/Prr11/Pccb/Hira/Polq/Gzma/Cd74/Gpnmb/Ryr1/Cd70/Galm/Pctp/Tgfbr3/H2-Aa/Pls3/Kif24/Ctnnal1/Tigit/Frmd5/Bmf/Recql4/Iqgap3/Tspoap1/Txndc16
2020_NAT_IMMUNOL_Hayward---Airway_TRM,2020_NAT_IMMUNOL_Hayward---Airway_TRM,52,0.500496849410846,1.0229548066390193,0.387248136903119,1,1,956,"tags=12%, list=7%, signal=11%",Cish/Ddit3/Pim2/Gbp6/Bcl2/Myc
2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,43,0.5060802256571666,1.0026451489616839,0.41355573206248347,1,1,333,"tags=5%, list=3%, signal=5%",Xcl1/Tox2
2019_EJI_Remmerswaal---MP,2019_EJI_Remmerswaal---MP,66,0.46861850093997137,0.9900593001110819,0.432992700729927,1,1,178,"tags=3%, list=1%, signal=3%",Lins1/Rgmb
2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,48,0.47362330163547894,0.9554046553303178,0.5060337892196299,1,1,966,"tags=8%, list=8%, signal=8%",Zfp146/Pdss2/Entpd1/Akap11
2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,64,0.4505516457511801,0.9484133827566713,0.5265294288199478,1,1,997,"tags=8%, list=8%, signal=7%",Zfp146/Phlpp1/Acaca/Akap11/Ints9
2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,66,-0.5080132593996254,-0.9621518128535557,0.5345902387106584,1,1,2206,"tags=29%, list=17%, signal=24%",Klrc1/H2-Q10/Atp13a3/Rap1gap2/Dcaf5/Rab27a/Dbf4/Arap2/Zfand2a/Klrk1/Fut8/Rora/Baiap3/Pik3r5/Xdh/Gzmb/Kcnj8/Pde2a/Slc38a6
2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,9,-0.7547826549132564,-1.108112951580023,0.536741767764298,1,1,69,"tags=22%, list=1%, signal=22%",Pbx3/Tnf
