gene_names,P0,P5,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.37397825717926025,0.5852993726730347,0.8107931613922119,4.205193430930686e-08,5.7773284912109375,0.8107931613922119,7.843503493671803e-08,5.779853820800781,0.8107931613922119,8.869218581390136e-05,4.358578681945801
Lypla1,0.25302359461784363,0.4829535186290741,1.1086190938949585,1.8693854484365588e-13,7.649240016937256,1.1086190938949585,1.232758457048083e-10,6.915637016296387,1.1086190938949585,1.513285104447203e-06,5.273486614227295
Tcea1,0.35374876856803894,0.47869980335235596,0.5327634811401367,1.0842347238110568e-05,4.701166152954102,0.5327634811401367,0.0011601949019587824,3.5925967693328857,0.5327634811401367,0.026184893423870908,2.6483230590820312
Atp6v1h,0.18054722249507904,0.24987301230430603,0.5206190347671509,0.000245446881092022,3.973822832107544,0.5206190347671509,0.04317470175491072,2.3404881954193115,0.5206190347671509,0.15733973443236726,1.8206502199172974
Rb1cc1,0.2541002333164215,0.17712019383907318,-0.5781922340393066,0.6029524578962847,0.8891069889068604,-0.5781922340393066,0.0159236963332441,-2.7397961616516113,-0.5781922340393066,0.1350313614815594,-1.9077112674713135
4732440D04Rik,0.03290664777159691,0.023758642375469208,-0.4765564203262329,0.9262448779693152,0.4177343249320984,-0.4765564203262329,0.4866434157982729,-0.8770751953125,-0.4765564203262329,0.6910573807655235,-0.6271438002586365
Pcmtd1,0.2345474660396576,0.12542566657066345,-0.9841218590736389,0.9354886287041481,-0.40653136372566223,-0.9841218590736389,6.643660609976155e-05,-4.33035135269165,-0.9841218590736389,0.012057360234818742,-2.9411818981170654
Gm26901,0.009324933402240276,0.0056490665301680565,-0.7257357239723206,0.9836812274414638,0.21828782558441162,-0.7257357239723206,0.560920495024689,-0.752149224281311,-0.7257357239723206,0.7447284860180096,-0.5103262662887573
Rrs1,0.2107478529214859,0.1424586921930313,-0.6156838536262512,0.8516033051745926,0.5440221428871155,-0.6156838536262512,0.01583365396441545,-2.742230176925659,-0.6156838536262512,0.12991413952139447,-1.9293408393859863
Mybl1,0.0,0.03856956213712692,25.228870391845703,0.20158447049328285,1.6307084560394287,25.228870391845703,0.0010868463649936267,3.6486546993255615,25.228870391845703,0.001404485335345155,3.6486546993255615
Vcpip1,0.1269264966249466,0.11784662306308746,-0.11376608163118362,0.12567588625258358,1.8764945268630981,-0.11376608163118362,0.7689982364405085,-0.42282620072364807,-0.11376608163118362,0.8664382429617571,-0.30750730633735657
1700034P13Rik,0.0,0.0,0.0,0.9836812274414638,0.14071586728096008,0.0,1.0,0.0,0.0,1.0,0.0
Sgk3,0.0952191948890686,0.02927516959607601,-1.7496368885040283,0.6126776820023944,-0.8723025918006897,-1.7496368885040283,6.266483242462894e-05,-4.340557098388672,-1.7496368885040283,0.01669054588290419,-2.824718952178955
