gene_names,1,9,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6998072266578674,0.43591198325157166,-0.8911956548690796,1.1170179425004094e-11,-7.030908584594727,-0.8911956548690796,1.0792255422559124e-13,-7.903256893157959,-0.8911956548690796,1.794442226764742e-12,-7.493838787078857
Lypla1,0.3465030789375305,0.1932205855846405,-0.9581559896469116,2.0913222082825995e-15,-8.172684669494629,-0.9581559896469116,3.612616064900633e-08,-5.860762596130371,-0.9581559896469116,3.0869838959230794e-07,-5.472011089324951
Gm37988,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Tcea1,0.4837692677974701,0.2745857536792755,-0.9774676561355591,5.743800251890977e-15,-8.046082496643066,-0.9774676561355591,1.2244153338764362e-11,-7.185831546783447,-0.9774676561355591,2.2933880031110323e-10,-6.73519229888916
Atp6v1h,0.30837392807006836,0.33440250158309937,0.136684387922287,0.11724607917340181,-1.9195168018341064,0.136684387922287,0.5520097938941759,0.8422333002090454,0.136684387922287,0.584845247918828,0.7995565533638
Rb1cc1,0.31724244356155396,0.4313049912452698,0.5305214524269104,0.7751618141583019,0.7479689717292786,0.5305214524269104,0.002461281238961531,3.3622448444366455,0.5305214524269104,0.004313369175801744,3.2037100791931152
Pcmtd1,0.15910767018795013,0.24699963629245758,0.7000502943992615,0.9619036160348462,-0.5341161489486694,0.7000502943992615,0.004494674896072633,3.1757900714874268,0.7000502943992615,0.006844734761782526,3.0558276176452637
Rrs1,0.16931644082069397,0.23978343605995178,0.5545728802680969,0.830672958123226,-0.6838573217391968,0.5545728802680969,0.014208719492662704,2.78851580619812,0.5545728802680969,0.020462452430074145,2.671722173690796
Adhfe1,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Mybl1,0.041702501475811005,0.0,-25.34381675720215,0.05559757049163055,-2.2472968101501465,-25.34381675720215,3.413613882041044e-10,-6.685136318206787,-25.34381675720215,4.008780528817473e-07,-5.480312347412109
Vcpip1,0.2249816656112671,0.26750117540359497,0.28166648745536804,0.06570439682491809,-2.176258087158203,0.28166648745536804,0.24428343566946245,1.5004359483718872,0.28166648745536804,0.28230195977439243,1.4359185695648193
Sgk3,0.0353042371571064,0.09873784333467484,1.5300307273864746,0.9115662592852241,0.592922031879425,1.5300307273864746,0.0006094454439604252,3.7676684856414795,1.5300307273864746,0.0008578266972053424,3.6883909702301025
Mcmdc2,0.0018574126297608018,0.011119761504232883,2.5884475708007812,0.9888673294575911,0.26867929100990295,2.5884475708007812,0.1937868040993288,1.6343870162963867,2.5884475708007812,0.2083651598250896,1.6200048923492432
Ppp1r42,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.520581841468811,0.2877048850059509,-1.0348024368286133,1.07824178436174e-15,-8.254335403442383,-1.0348024368286133,1.269164260745317e-13,-7.860468864440918,-1.0348024368286133,3.6567769694122956e-12,-7.3764848709106445
Cspp1,0.3190971910953522,0.20922298729419708,-0.6916972398757935,5.110426336077892e-11,-6.8089494705200195,-0.6916972398757935,0.00023459569538220647,-4.008074760437012,-0.6916972398757935,0.0006414881941676244,-3.758404493331909
Arfgef1,0.2854610085487366,0.3119022250175476,0.1478215903043747,0.056032022608702645,-2.2440543174743652,0.1478215903043747,0.526847322903231,0.8813530802726746,0.1478215903043747,0.5723837784559548,0.8421168923377991
Prex2,0.0019147652201354504,0.0028605179395526648,0.5797911286354065,0.9888673294575911,0.04804687574505806,0.5797911286354065,0.9212580428765198,0.30813270807266235,0.5797911286354065,0.9307600714285048,0.2987027168273926
A830018L16Rik,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.31155937910079956,0.3297344148159027,0.09560732543468475,0.007539888832028488,-2.9712421894073486,0.09560732543468475,0.732088186603738,0.5749294757843018,0.09560732543468475,0.7556434878822398,0.5485938787460327
Tram1,0.9399163722991943,0.3832213878631592,-1.7398278713226318,4.126016524014341e-41,-13.652091979980469,-1.7398278713226318,3.3356901129792157e-49,-16.56947898864746,-1.7398278713226318,4.988698868348216e-45,-15.599853515625
Lactb2,0.15579237043857574,0.06575458496809006,-1.3106086254119873,1.6866917043722464e-09,-6.26938009262085,-1.3106086254119873,4.0154706048235024e-07,-5.401379108428955,-1.3106086254119873,4.047671496252942e-06,-4.954164505004883
Xkr9,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.025244494900107384,0.0,-24.60771369934082,0.5989785331065425,-0.9635903835296631,-24.60771369934082,5.7213328567542934e-05,-4.361013889312744,-24.60771369934082,0.0013198217227797218,-3.5750532150268555
Trpa1,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.37333235144615173,0.15134766697883606,-1.469713807106018,8.295319333841545e-23,-10.065083503723145,-1.469713807106018,7.746798352906371e-18,-9.10497760772705,-1.469713807106018,2.8788318299802824e-15,-8.369123458862305
Sbspon,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0,0.0,0.9888673294575911,0.12262269854545593,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.0423529148101807,3.52571702003479,0.7247961163520813,3.273048505792473e-88,20.12014389038086,0.7247961163520813,4.084134306679144e-101,26.133275985717773,0.7247961163520813,2.9928864010255483e-91,24.25548553466797
Rdh10,0.017129693180322647,0.023775508627295494,0.47778719663619995,0.9888673294575911,-0.44922351837158203,0.47778719663619995,0.6358729306241544,0.7149847745895386,0.47778719663619995,0.6575185147504851,0.6901341080665588
Stau2,0.004681711085140705,0.0,-22.161983489990234,0.9888673294575911,-0.17361722886562347,-22.161983489990234,0.0469693798661202,-2.3268892765045166,-22.161983489990234,0.12326244873192889,-1.907527208328247
