ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
48h_IL2_promoted,48h_IL2_promoted,213,-0.4102569763344037,-0.9937590522688797,0.5796420357964204,1,1,8216,"tags=66%, list=57%, signal=29%",Ifng/Gzmb/Dmpk/Mpzl1/Hormad2/Lipg/Tgfbr3/Trib3/Ppp1r3b/Etv5/Batf3/Nupr1/Ddn/Tbc1d16/Gcnt4/B4galt4/Slc7a3/Ptpn14/Pycr1/B4galt2/Adgrb2/Gpt2/Chac1/Mrvi1/Zfp608/Gpld1/Cldn12/Pcx/Hbegf/Rbpms2/Pwwp2b/Alpk2/Car12/Cfap54/Slc1a4/Eps8/Lta/Jag2/Dip2c/Jcad/Prnp/Mboat2/Fbxo17/Spef2/Dst/Spire1/Cth/Enah/Ikzf4/Epn2/Fosl1/Lif/Lonrf1/Asph/Maats1/Osbpl1a/Map1b/P2rx7/Tmcc3/Rhoq/Armcx4/Slc14a1/Tnfrsf8/Espn/Fgd6/AI854703/Tnip3/Hemk1/Slc39a8/Slc26a10/Egln3/Cish/Fes/Osm/Slc25a15/Nek6/Fnip2/Repin1/Neb/Dab2ip/Socs2/Ttll4/Rab20/Cd80/Dmwd/Setbp1/Sesn2/Fam20a/Dyrk3/BC035044/Mfsd2a/Lrp8/Clcn5/Dcun1d3/Enpp1/Tbkbp1/Gadd45g/Fam71b/Tspan4/Spred2/Tle1/Asns/Itih5/Eif4ebp1/Kcnk5/Nr4a3/Sema7a/Ppm1j/Slc7a5/Cars/Crem/Ttc39c/Nfil3/Klf7/Rnf19b/Ptprj/Tent5a/Lamc1/Dennd5a/Galnt3/Crybg3/Ppt1/Irf4/Frmd4b/Atp2b4/Cdkn1a/Xbp1/Il2ra/Rbpj/Tmem163/Dgkh/Coro2a/Gpd2/Furin/Psat1/Cdk6/Slamf7/Prdx4/Tnfrsf9/Zbtb32/Aprt
48h_IL2_repressed,48h_IL2_repressed,307,-0.3714602837812927,-0.9050440114366978,1,1,1,8236,"tags=52%, list=57%, signal=23%",Ifi27l2a/Fam124b/Il15/Cadm1/Cabcoco1/Wnt3/Ifi205/Wnt10a/Tgtp1/Sptb/Lynx1/Serpina3f/Tlr12/Slc6a19/Npas4/Myo3b/Cd163l1/Ntn1/Rasgef1a/Tnnt3/Rnf122/Cd200r1/Cfap77/Tnfrsf14/Iigp1/Vwa3b/Kdm4d/Gbp10/Tnfsf4/Nrn1/Rnf43/Bcl6/Klrb1f/Trpm1/Dapl1/Klhl3/Itgae/Spo11/1700029H14Rik/Rgmb/Ica1l/Dram1/Ap1m2/Ccr6/Card10/Gucy2e/Atp9a/Atcay/Cnrip1/Tlr7/Lad1/Igsf3/Kit/Rfx2/Zfp784/Abcg3/Ldlrad4/Zfp831/Csf1/9930111J21Rik1/Slc9b2/Ticam2/Pou6f1/Calcoco1/Fbxo32/Slc2a12/Tgtp2/Tbc1d4/Car2/Fmo5/Rftn2/Glcci1/Map2k6/Kcnmb4/Igfbp7/Zfp395/Mcoln3/Ccdc148/Dhrs3/Pou2af1/Parp8/Ifi204/Cyp4v3/Parp12/Cd86/Ddx60/Lpar6/Il18/Frmd4a/Cd74/Sntb1/St6galnac3/Tox2/Acoxl/Prrt1/Slc46a3/Myo1e/Dsp/Vav3/Gbp6/Ifit3/Ppic/Cd200r4/Plxdc2/Cbfa2t3/Pde8a/BC147527/Dnah8/Nebl/Trim21/Srgap3/Milr1/Nudt16/Ifi211/Uba7/Ikbke/Slc28a2/Podnl1/Cysltr2/Slc25a45/Cd1d1/Timp2/Ccr9/Tjp2/Ankrd55/Serp2/Gbp9/Oas1a/Ctso/Itgb3/Mxd1/Gsdmd/Baiap3/Xdh/N4bp2l1/Endod1/Gsap/Fam78a/Irf7/Phf11a/Rtp4/Myl4/Ifi214/Rap1gap2/Nmral1/Lztfl1/Slfn1/Gbp3/Gbp4/Xaf1/Stap1/Asap1/Casp1/Pou2f2/Slamf6/Cd160/Nrgn/Rasa3/Sla
