gene_names,0,6,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.48939603567123413,0.8798772096633911,1.1598448753356934,7.093000586777267e-44,14.038193702697754,1.1598448753356934,1.320407368715381e-64,17.942148208618164,1.1598448753356934,1.4078162799132213e-41,14.365195274353027
Lypla1,0.3252100348472595,0.3530581593513489,0.139755517244339,1.3221366924560829e-12,7.244511127471924,0.139755517244339,0.1892165490447674,1.56005859375,0.139755517244339,0.3419427133720418,1.2200820446014404
Gm37988,0.0017531083431094885,0.0012786227744072676,-0.4556666910648346,0.9648973230373898,0.23776648938655853,-0.4556666910648346,0.7934087541454301,-0.39006537199020386,-0.4556666910648346,0.8731897255945837,-0.29357150197029114
Tcea1,0.42611777782440186,0.6385533809661865,0.7503246068954468,1.148897183351959e-18,8.965776443481445,0.7503246068954468,3.163264960430434e-25,10.725432395935059,0.7503246068954468,1.034959980911573e-15,8.39514446258545
Atp6v1h,0.39007604122161865,0.3452201783657074,-0.2105734646320343,2.3624912542505708e-05,4.403318405151367,-0.2105734646320343,0.03566068382904917,-2.357703924179077,-0.2105734646320343,0.12862528436072446,-1.8191797733306885
Rb1cc1,0.5412617325782776,0.2614641487598419,-1.265005350112915,1.0464900255230833e-06,-5.049350738525391,-1.265005350112915,8.016503197536573e-37,-13.148189544677734,-1.265005350112915,6.976292296535977e-22,-10.104787826538086
Pcmtd1,0.27188435196876526,0.12723082304000854,-1.2033581733703613,0.8581899876374763,-0.49894750118255615,-1.2033581733703613,5.110956328927266e-18,-8.93323802947998,-1.2033581733703613,6.226497420750729e-11,-6.862111568450928
Rrs1,0.1578155755996704,0.43438631296157837,1.6700706481933594,1.3610521883713245e-70,17.917512893676758,1.6700706481933594,5.426696977145344e-54,16.423412322998047,1.6700706481933594,1.5637666455990654e-39,13.885918617248535
Adhfe1,0.0008026688592508435,0.0028297179378569126,1.8192427158355713,0.9648973230373898,0.2956082820892334,1.8192427158355713,0.417980102659662,0.9792104959487915,1.8192427158355713,0.4889601500896338,0.9089744687080383
Mybl1,0.0010178146185353398,0.024510160088539124,4.606813907623291,0.00045875703601640477,3.6909117698669434,4.606813907623291,2.2733577742210764e-12,7.363536834716797,4.606813907623291,1.0509465783300309e-11,7.151965618133545
Vcpip1,0.2299816906452179,0.19947701692581177,-0.2280879020690918,3.099547141772007e-08,5.697218418121338,-0.2280879020690918,0.09284452350280796,-1.9359846115112305,-0.2280879020690918,0.22049247225871574,-1.5162162780761719
Sgk3,0.028319211676716805,0.05982337146997452,1.101820468902588,1.3953299697018817e-09,6.213925361633301,1.101820468902588,3.789118768218227e-05,4.360657691955566,1.101820468902588,0.0009039803208447019,3.602757215499878
Mcmdc2,0.0004846715019084513,0.0024081000592559576,2.314201593399048,0.9382882169712795,0.3850001394748688,2.314201593399048,0.11881163571532988,1.8148640394210815,2.314201593399048,0.15511825573552207,1.7193775177001953
Ppp1r42,0.0,0.0,0.0,0.9648973230373898,0.0878540500998497,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.31386682391166687,0.6776615977287292,1.3944183588027954,5.121005436276293e-56,15.918846130371094,1.3944183588027954,4.803902507324675e-74,19.367467880249023,1.3944183588027954,1.328234019734625e-47,15.509770393371582
Cspp1,0.2241620272397995,0.22827503085136414,0.029309747740626335,1.9478341302993063e-16,8.373567581176758,0.029309747740626335,0.8914864592460823,0.2508147954940796,0.029309747740626335,0.9374418387044628,0.19727835059165955
Arfgef1,0.37471094727516174,0.31895291805267334,-0.27497586607933044,4.1566127266898613e-05,4.276125907897949,-0.27497586607933044,0.006008568728859653,-2.9980015754699707,-0.27497586607933044,0.04432826339586657,-2.3112778663635254
Prex2,0.004110740032047033,0.001754661207087338,-1.229905605316162,0.9648973230373898,0.1800239086151123,-1.229905605316162,0.35644596386771904,-1.1472411155700684,-1.229905605316162,0.5304254479932166,-0.8404026031494141
A830018L16Rik,0.0,0.0,0.0,0.9648973230373898,0.0878540500998497,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.002226897981017828,21.088211059570312,0.9648973230373898,0.14698562026023865,21.088211059570312,0.40692035755026335,1.0,21.088211059570312,0.4378711890380385,1.0
