wilcoxon,t-test,t-test_overestim_var
Pigf,Tpm3,Tmed2
Got2,Ticrr,Uap1
Cluh,Rbm14,Mapre1
Adap1,Cfdp1,Ndufs2
Sqle,Eif3l,Hspe1-rs1
Aurkaip1,Desi1,Ezr
Pdlim1,Rgcc,Elavl1
Cdc7,Denr,Ssr1
Rpl7l1,Get4,Get4
Srrt,Mogs,Pop5
Ssr2,Phb,Rbm14
2810004N23Rik,Nop16,2810004N23Rik
Noc2l,2810004N23Rik,Sod2
Nudt2,Rnf187,Prpf40a
Tbrg4,Ndufa4,Ube2n
Ndufc2,Cd24a,Baz1b
Bola1,Uqcrfs1,Phb
Sass6,Polr2l,Jpt1
Pold3,Pusl1,Snrpa
Yars,Psmg1,Htatsf1
Ndufa4,Htatsf1,Dph3
Ptpmt1,Rbbp8,Psmd2
Cetn3,Pop5,Rbbp8
Hjurp,Ssr1,mt-Nd4l
Dhcr24,Ywhaz,Ipo4
Rnf126,Cldnd1,Hnrnpa3
Naf1,Mapre1,Oip5
Fkbp2,Nip7,Dis3
Slc7a1,Sod2,Mogs
Dohh,Tmed2,Sapcd2
Bard1,Ndufs2,Tfrc
Prxl2a,Ube2n,Nip7
Suv39h2,Ezr,Sf1
Mrpl13,Hnrnpa3,Poc1a
Hras,Cdc25c,Swi5
Mydgf,Elavl1,Cldnd1
Coq5,Prpf4,Eif6
Eif3j1,Baz1b,Tars
Cfap20,Rpl12,Prpf4
Ipo7,Snrpa,Nop16
Ftsj3,Tdp1,Ticrr
Nup88,Psmd2,Polr2l
Traip,Dph3,Cpsf2
Gsto1,mt-Nd4l,Smc6
Pla2g12a,Jpt1,Idh3a
Zfp367,Prpf40a,Psmg1
Pold1,Dhcr24,Zcchc17
Tmem14c,Ubfd1,Tg
Cbx1,Tars,E2f4
Cul2,Dbr1,Lsm12
Psma6,D030056L22Rik,Pusl1
Rrp15,Rad54l,Ubfd1
Krtcap2,E2f7,Tcof1
Amd1,Sf1,mt-Nd3
Med9,Idh3a,Topbp1
Slc25a39,Arhgdig,mt-Nd2
Ppp1cc,E2f4,Tmem14c
Gmps,Smc6,Mrpl15
Ndufaf4,Cpsf2,Suclg1
Ndufaf2,Apoo,Dbr1
Brip1,Tcof1,D030056L22Rik
Rbbp8,Mthfd1l,Rpl12
Mrpl11,Eif6,Kdelr2
Nup133,Gadd45b,Rgcc
Tmco1,Lsm12,Eif2b5
Rmi2,Eif2b5,Nsmce4a
Aifm1,Swi5,Sae1
Rfc2,Nup54,Atp2a2
Psmg2,Zcchc17,Mthfd1l
Mtbp,H4c4,Nup54
Timeless,Jpt2,Drg1
Nup160,Atp2a2,Bola3
Eef1e1,Ndc1,Mtch2
Med30,Mrpl15,Sfr1
Dhx29,Topbp1,Tdp1
Spr,Drg1,Apoo
Csrp2,Kdelr2,Thrap3
Lman2,3110082I17Rik,Gadd45b
Sfpq,Sae1,Eif5b
Gfm1,Mtfr2,Snrnp40
Jpt1,Tmem14c,Dbi
Acyp1,Dohh,Micos10
Fastkd2,mt-Nd3,Sfpq
Dcun1d5,Suclg1,Rad54l
Immt,Orc2,Dohh
Saal1,Mtch2,Mrpl22
Uqcc2,Mrpl49,Mrpl49
Ppp5c,Kifc1,Dhcr24
Polr2d,Psmc3ip,Eif4a3
Nop10,mt-Nd2,Vbp1
Ilf2,Nsmce4a,Hadh
Mars,Bola3,Clpp
Ppp1r7,Heatr3,Orc2
Timm9,Csrp2,Jpt2
Sf3a3,Atad3a,Chaf1b
Rwdd1,Snrnp40,Psmc3ip
Uqcrfs1,Sfr1,Rif1
Thg1l,Hadh,E2f7
Psmc3,Eif5b,Ppp1r7
Usp10,Thrap3,H4c4
Sac3d1,Dbi,Exosc7
Ptbp1,Gpatch4,Psmd11
Cep83,Clpp,Tardbp
Acp1,Mrpl22,Lsm4
Brca2,Sfpq,Lonp1
Sap30,Chaf1b,Mrpl40
Ddx21,Naf1,Gpatch4
Mrpl22,Vbp1,Heatr3
Mtap,Eif4a3,Ftsj3
Pole,Micos10,Cdc25c
Tg,Lonp1,Snrpd2
Psmc4,Exosc7,Akt1
Ddx27,Ppp1r7,U2surp
Nup155,Orc1,Csrp2
Bud23,Ftsj3,Raly
Hars,Il2ra,Dnajc9
Rrp9,Klf4,Atad3a
Tmem238,Phpt1,Mbd3
Eif2b1,Zwilch,Bola2
Mrpl2,Rif1,Gltp
Rnf26,Iars,Ndc1
Nelfe,Wdr46,Iars
Ube2t,Tardbp,Atp5o-1
Asns,Usp50,Usp50
Drg2,Psmd11,Fam111a
Mtrex,Blm,Gtpbp4
Polr2b,Mcm8,Cd24a
Desi1,Pfas,Cd69
Ndufc1,Chek1,Llph
Pnp,Nup133,Ints11
Pradc1,Mrpl40,Cfap20
Rpn2,Snrpd2,Pold2
Rps19bp1,Cenpu,Naf1
Polr2c,Nudt2,Pom121
Mrps6,Slc43a3,Blm
Net1,Pom121,Slc43a3
Rnaseh2b,Pold2,Il2ra
Mrpl17,Trim37,Wdr43
Cul4b,Ccp110,Rad23b
Wdr12,Gltp,Mrps14
Suclg2,Lsm4,Phpt1
Wdr4,Akt1,Chek1
Mrps10,U2surp,Mrpl2
Dlat,Wdr43,Psmc5
Spint2,Cd69,P4hb
Mrpl45,Cfap20,Srsf4
Ndufs1,Mbd3,Mtfr2
Dhx15,Ints11,Pfas
Tsen15,Gtpbp4,Kifc1
Fnta,Fam111a,Orc1
Srsf10,Kif18b,Tsn
Mms22l,Bola2,Nup50
Mecr,Raly,Wdr46
Rcl1,Mycbp,Bud23
Chaf1b,Dnajc9,Mycbp
Pds5b,Mrpl2,Nudt2
2610318N02Rik,Llph,Psmg2
Timm21,Rad23b,Gm16286
Ola1,Tubb2b,Zwilch
Ezr,Atp5o-1,Polr2b
Tnfrsf9,Nme6,Ltv1
Kif14,Parpbp,Rfwd3
Rnps1,Srsf4,Nup133
Ptcd3,H3c3,Pold3
Ccdc86,Chchd4,Sarnp
Cltb,Bud23,Magohb
Rpap3,Ltv1,Pfdn6
Wdr75,Apip,Trim37
Golt1b,Psmc5,Naa15
Orc1,Gpn3,Gpn3
Rtca,P4hb,Polr2d
Lsm12,Psmg2,Rbm10
Kntc1,Mrps14,Apip
Psmd5,Cluh,Skp1a
Actl6a,Ska3,Mcm8
Gtf3a,Rfwd3,Mtrex
Pop5,Rbm10,Cenpu
Seh1l,Polr2b,Zfp706
Psip1,Pold3,Chchd4
Cenpv,Nup50,Polr2k
E2f7,Magohb,Ccp110
Wdr3,Tubb3,3110082I17Rik
Larp4,Skp1a,Ube2v2
Dhrs13,Tsn,Rrp1
Zbed4,Sarnp,Mrpl55
Exosc7,Gm16286,Ddost
Zpr1,Polr2d,Mrpl23
Brd8,Ttll12,Tomm20
Ints7,Mtrex,Ccdc58
Cs,Creg1,Nup88
Aars,Ccdc58,Rpl3
Eif6,Prr11,Uqcrc2
Nifk,Naa15,Stt3b
Nip7,Pfdn6,Casp8ap2
Ero1l,Gapdh,Arhgdig
Rdm1,H2ac4,Ttll12
Srp68,Nup88,Nme6
Xrcc5,1700025G04Rik,H3c3
Mrps12,Mrpl55,Emg1
Hspa14,Stt3b,Tubb3
Mrpl55,Prxl2a,Cluh
Fam98a,Ube2v2,Nans
Glo1,Tomm20,Tomm70a
Ttk,Zfp706,Mrpl27
Impa2,Kntc1,Sephs1
Khdrbs1,Polr2k,Nono
Entpd5,Nxn,Ap1s1
Ppan,Hyou1,Dld
Gzma,Chchd6,Nxn
Metrn,Rrp1,Smn1
Nufip1,Casp8ap2,Nifk
Gins1,Ddost,Klf4
Zc3h15,Sephs1,Hyou1
Ss18l2,Rpl3,Thoc7
Ccdc43,Recql4,Fam104a
Mapre1,Mrpl23,Kif18b
Ipo4,Tfap4,Cdc37
Paxip1,Uqcrc2,Ska3
Psmd3,Nifk,Sms
Smc6,Ap1s1,Creg1
Pdzd11,Tomm70a,Snrnp25
Micos10,Mrpl27,Gapdh
Hadh,Emg1,Prxl2a
Atp5o-1,Nebl,Parpbp
Cactin,Nans,Snx3
Rpa1,Dld,Carnmt1
Hk2,Smn1,Ppp2ca
Cfap36,Stil,Kntc1
Srsf4,Rcn2,Eftud2
Emp1,Rrp15,Mtap
Vars,Msh6,Pmpca
Elavl1,Nono,Msh6
Lsm4,Mtap,Rrp15
Nomo1,Mbnl3,Rcn2
Heatr1,Timm9,Gtf2f1
Cdt1,Snrnp25,Spr
Nudcd1,Faap24,Timm9
Adsl,Eftud2,Nsd2
Las1l,Fam104a,Smarce1
Pop4,Carnmt1,Tubb2b
Ccp110,Thoc7,Papola
Rpl3,Pmpca,Hjurp
Stt3b,Spr,Ssbp1
H1f3,Sqle,Hnrnpm
Plrg1,Sms,Mbnl3
Mrps33,Snx3,Calm2
Pinx1,Hjurp,Prr11
Tmem248,Gtf2f1,Snrpb2
Trim27,Nsd2,Ddx39b
Flnb,Pdlim1,Ddx46
Cnot9,Cdc37,Cenpv
Prpf40a,Cenpv,Imp4
Cand1,Timmdc1,Faap24
Eftud2,Fastkd2,Cdc123
Cox19,Ppp2ca,Pdlim1
Wdr43,Ssbp1,Tfap4
Prpf38a,Smarce1,Mrfap1
Idh3a,Calm2,Dynll2
Faf1,Hnrnpm,H2ac4
Polr2e,Mt1,Ranbp2
Dph3,Papola,Sqle
Drg1,Snrpb2,Stil
Nmt2,Pla2g12a,Ndufs7
Mrpl37,Ppif,Chchd6
Elovl5,Cd320,Hmgn5
Skp1a,Tmem238,Higd1a
Gfer,Ppp5c,Timmdc1
Topbp1,Dynll2,1700025G04Rik
Cd69,Ddx39b,Tmem238
Coa3,Ddx46,Brix1
Rad18,Sass6,Eif4e
Coa7,Imp4,Pigf
Fancm,Cdc123,Ppp5c
Nup50,Pigf,Dars
Actg1,Rps19bp1,Mt1
Pafah1b3,Brix1,Pla2g12a
Lsm8,Mrfap1,Ppif
Tcof1,Ranbp2,Rps19bp1
Ripk3,Hmgn5,Nebl
Ssr1,Brip1,Ndufs1
Swi5,Eif4e,Romo1
Sarnp,Ndufs1,Cox19
Cpsf2,Ndufaf4,Thoc6
Mrpl38,Cox19,Fastkd2
Pus1,Dars,Sass6
Cdca2,Thoc6,Tmed10
Hmgn5,Tpst1,Rpl13a
Zwilch,Higd1a,1810037I17Rik
Noa1,Ndufs7,Ciao2b
Isyna1,Serf1,Ndufaf4
Eif3l,Prim2,Cnpy2
Bop1,Gen1,Prim2
Mrpl50,Cep83,Cep83
Naa25,Mtbp,Recql4
Nme6,Bard1,Ndufaf2
Rnf187,Cpm,Tma7
Haus8,Romo1,U2af2
Polr3h,Eif2b1,Eif2b1
Hdgfl2,Ndufaf2,Ubqln1
Ubr7,Ubqln1,Rpl9
Ndufb9,Tmed10,Ftl1
4930579G24Rik,Cnpy2,Brip1
Tdp2,Rmi2,Srsf1
Gtf2h4,Srsf1,Sf3b4
Lmo4,Sf3b4,Psmd14
Wee1,Ciao2b,Nop9
Exosc2,Ung,Mrpl45
Pola2,1810037I17Rik,Ung
Rsu1,Nop9,Naa10
Kif18a,Neil3,Gfer
Sod2,U2af2,Commd1
Hspe1-rs1,Rpl13a,Isyna1
Taf1d,Xrcc6,Aprt
Baz1b,Rpl9,mt-Cytb
Dbi,Mrpl45,Mrps6
Coq2,Mrps6,Mtbp
Cherp,Gfer,Psma5
Mrpl21,Ubac1,Ubac1
Ska2,Tma7,Bard1
Otud6b,Isyna1,Xrcc6
Igsf8,Ftl1,Mrps10
Agpat1,Rnf26,Rmi2
Psmd2,BC030867,Rps18
Oip5,Naa10,Dnajc3
Ggt1,Psmd14,Ndufb9
Snx3,Mcrip2,Mrpl34
Sart3,Aprt,Rpl27a
Emg1,Commd1,Srrm1
Cd3eap,Yars,Api5
mt-Nd2,Mrps10,Ostc
Dpp9,Esm1,Cd320
Uqcr10,Anln,Fnta
Cfdp1,Psma5,Ptpmt1
Mcm8,mt-Cytb,Yars
Gpaa1,Batf3,Lcp1
Hmga1,Fnta,Psmb6
Zfp706,Ptpmt1,Gen1
Dus1l,Kif18a,Rnf26
Rabl6,Ndufb9,Mrps36
Smn1,Dnajc3,Tmx1
Acat2,Hmga1,Neil3
Fam111a,Rps18,Grb2
Noc4l,Mrpl34,Rad23a
Pithd1,Rpl27a,Pold1
Raly,Api5,A430005L14Rik
Xpot,Pold1,Mrps25
Srf,Sac3d1,Cebpz
Jade1,A430005L14Rik,Sptbn1
Gnl1,Tmx1,Azin1
Nsmce1,Gsto1,Serf1
Cox7c,Bmyc,Ccdc124
Pnpt1,Sptbn1,Zpr1
Pkig,Ostc,Med9
Thrap3,Srrm1,Gsto1
Vkorc1l1,Pkig,Cox7c
Slc29a1,Med9,Tomm22
Tarbp2,Slc7a1,Bclaf1
Xrcc1,Coq4,Timeless
Acad9,Cebpz,Tpst1
Espl1,Zpr1,Tmem33
Egfl7,Cdca2,Pop4
Gltp,Tmem107,Tbrg4
Neil3,Rad23a,Sac3d1
Insig1,Polq,Ubl4a
Sapcd2,Timeless,Slc7a1
Gtf2f2,Psmb6,Hmga1
Haus6,Tbrg4,Ivns1abp
Eif5b,Nup160,Hnrnpr
Kdelr2,Mrps25,Cops5
Scaf4,Mrps36,Nelfe
Psmd11,Ube2t,Txnrd1
Rrs1,Pdxk,Nup160
Hbs1l,Lcp1,Rpl35a
Sfr1,Azin1,Kif18a
E2f4,Cox7c,Arpp19
Snrpa,Pop4,Ube2t
Suclg1,Grb2,Ndufb8
1110059E24Rik,Tmem33,Cdt1
Atp2a2,Gnl3l,Mcrip2
Prpf3,Nelfe,Mif4gd
Carhsp1,Ivns1abp,Gnl3l
Carm1,Ubl4a,Stub1
Denr,Tomm22,Adsl
Pspc1,Ccdc124,Taf12
Krr1,Gins1,Polr2j
Btbd10,Bclaf1,Atp5k
Pcnt,Txnrd1,Pdha1
Mrpl15,Nme4,Pkig
Zcchc17,Cdc7,Psmc2
Tbc1d31,Mnd1,Cpm
Mtch2,Adsl,Ywhab
Cdc26,Sypl,Kars
Tomm20,Cdt1,Hax1
Cenpu,Hax1,Zwint
Hnrnpm,Cops5,Esm1
Calm2,Neto2,Anln
Ddx19a,Mif4gd,Cdca2
Ndufs2,Kars,Sypl
Ddx56,Atp5k,BC030867
Nup85,Taf12,Maz
Tardbp,Hnrnpr,Tmem107
Rad23b,Stub1,Yif1b
Pgrmc2,Slc25a13,Srsf11
Endod1,Zwint,Gins1
Nop2,Polr2j,Smarca4
Cox11,Ift57,Acot7
Atpaf2,Rpl35a,Cdc7
Mrrf,Arpp19,Eif3d
Ndufaf6,Ndufb8,H3f3b
Snrnp40,Pdha1,Ciao2a
Eif4a3,Yif1b,Elof1
Utp20,Psmc2,Acat1
Ints8,Amd1,Fmr1
Myo5a,Bola1,Polq
Bcat2,Ywhab,Uqcr10
Rif1,Uqcr10,Coq4
Sae1,Acat1,Psme3
Haus5,Acot7,Pdxk
Llph,S100a3,Bola1
Scarb1,Coq5,Pgd
Acat1,Maz,Ube2l3
Vbp1,H3f3b,Pds5b
Mesd,Fmr1,D8Ertd738e
Dkkl1,Psme3,Slc25a39
Meaf6,Spint2,Psmb5
Clpb,Smarca4,Spint2
Yif1b,Elof1,Coq5
mt-Nd4l,Eif3d,Utp3
Gtf2h1,Pgd,Amd1
Haus7,Srsf11,Pfdn1
Lin54,Wdr4,Ube2j2
Cenpi,H1f3,Ppp4r2
Larp1b,Ube2l3,Ssna1
Pfkl,Haus5,Ints7
Nono,Slc12a2,Ndufa10
Gon7,Slc25a39,Bzw1
Psmc5,Pds5b,Psmd13
Ctc1,Fanci,Rbmx2
Gtf2h2,Ciao2a,Mcm6
Tomm70a,Cd3eap,Slc25a13
Wdr55,Cep89,Sf3a1
Sc5d,Ints7,Mrps30
1700025G04Rik,Rbmx2,Fam162a
Toe1,Rrp9,Sf3b3
Klf4,Psmb5,Wdr4
Rrp7a,Sap30,Psma1
Sms,Utp3,Mnd1
Kctd20,Bzw1,Sap30
Bola3,Crls1,Crls1
Tspan31,Las1l,Las1l
Aasdhppt,Ppp4r2,Utp18
Atpsckmt,Ube2j2,Atp5g2
Agps,Mrps30,Psma3
Frmd4b,Pfdn1,Rrp9
Mt1,Brca2,Dnajb6
Imp4,Sf3a1,Snrpc
Cby1,D8Ertd738e,Dhx9
Mapk6,Ssna1,Pnn
Snrnp25,Slc19a1,Rsl24d1
Smyd2,Mcm6,H1f3
Uqcrc2,Fam162a,Spcs3
1600002K03Rik,Utp18,Med21
Plin2,Psmd13,Eef1a1
E2f3,Mecr,Mms22l
Nudt9,Mms22l,Haus5
Utp23,Nup155,Tomm34
Utp6,Aifm1,Pspc1
Anapc1,Tbc1d31,Aifm1
Mrpl10,Ndufa10,Brca2
Lrpprc,Sf3b3,Prkcsh
Prmt3,Fancd2,Snrnp27
mt-Nd3,Gzma,Ift57
Orc3,Ssx2ip,Mecr
Dld,Spcs3,Lat
Dynll2,Pspc1,Nup155
Carnmt1,Tomm34,Batf3
Slc39a7,Atp5g2,Selenot
Nedd1,Med21,Sumo1
Lrrc47,Psma1,Mrpl3
Gm49336,Psma3,Cd3eap
Tmx1,Rsl24d1,Etfa
Ap1s1,Tada2a,Tfam
Exosc9,Dnajb6,Rrs1
Fbxo45,Eef1a1,Tsr1
Pwp1,Tsr1,Dhx29
Gorasp2,Dhx9,Psmb7
Gpn1,Snrpc,Fanci
E2f1,Rpgrip1,Bloc1s2
Jagn1,Rrs1,Cul2
Ppp2r5d,Prkcsh,Tbc1d31
Cnpy2,Top1mt,Cep89
Msl3,H1f4,Trp53
Tsn,Dhx29,M6pr
Rpl13a,Mrpl3,Rpgrip1
A430005L14Rik,Pnn,Gzma
Cdkn1a,Nudcd1,Pus1
Tm2d2,Cul2,Trnau1ap
Uba3,Lat,Tnfrsf9
Senp3,Wdr75,Larp4
Sf3b4,Tnfrsf9,Rexo2
Setd6,Actg1,Bmyc
Magohb,Snrnp27,Dlat
Utp18,Tfam,Gtf2f2
Mbd3,Dlat,Wdr75
Rpl35a,Larp4,Rps26
Sf1,Cnot9,Selenos
Akt1,Selenot,Fancd2
Knop1,Etfa,Neto2
Srprb,Pus1,Sec61a1
Ppp1r35,Xrcc5,Cnot9
Ppie,Trnau1ap,Mphosph10
2610507B11Rik,Sumo1,Ppie
Ptrhd1,Rcl1,Impa2
Txlna,Tsen15,Slc19a1
Gemin5,Impa2,Eloc
Mtfr1,Gtf2f2,Tada2a
Bola2,Psmb7,Xrcc5
Ftl1,Rexo2,H1f4
Naa15,Smyd2,Actg1
Leo1,Trp53,Gfm1
Ivns1abp,Bloc1s2,Ncbp1
P4hb,Usp10,Rps5
Gpn2,Mpp2,Nudcd1
Mrpl40,Sec61a1,Slc12a2
Nampt,M6pr,Ero1l
Sf3a1,Mphosph10,Golt1b
Grsf1,Selenos,Rcl1
Mrps30,Gfm1,Cenpx
Tada2a,Mlf1,Nme4
Nus1,Ppan,mt-Nd5
Zwint,Prss57,Usp10
1810037I17Rik,Ppie,Ubtf
Tfap4,Ero1l,Tmem248
Arl3,Timm21,S100a3
Chtf18,Ctc1,Tsen15
Prmt7,Rps26,Gorasp2
Tomm22,Golt1b,Pds5a
Wdr76,Tmem248,Timm21
Rmdn3,Rps5,Pdzd11
Anapc4,Ncbp1,Brd8
Gpr89,Fam129b,Me2
Fxn,Brd8,Smyd2
Ppp2ca,Gorasp2,Ino80e
Thumpd1,Eloc,Arf1
Tma16,Pdzd11,Egln1
Tssc4,Mtss1,Eif1
Abhd11,Zfp367,Dtd1
Tdg,Pradc1,Erp29
Mdc1,Ubtf,Ppan
Elp6,Ino80e,Mrpl38
Mettl9,Cenpx,Alkbh5
Ube2l3,Dtd1,Blmh
Brix1,Pqlc1,Zfp367
Pcgf6,Mrpl38,Mphosph6
Mrps14,mt-Nd5,Ssx2ip
Vamp7,Me2,Ctc1
Tubgcp2,Mphosph6,Bcap31
Rpgrip1,Pds5a,Naca
Psme3,Egln1,Mtx2
Bag4,Alkbh5,Pradc1
Tma7,Eif1,Cox6a1
Pfdn6,Erp29,Zc3h18
Rrp1b,Blmh,Serp1
Nsmce4a,Chtf18,Saal1
Ino80e,Mtx2,Top1mt
Aldh7a1,Ska2,Mars
Cbwd1,Saal1,Mrpl46
Wdr36,Ankle1,Sf3b6
Pdxk,Insig1,Fxn
Cdc37,Zc3h18,Eif3g
Gtpbp4,Entpd5,Entpd5
Mphosph6,Mipep,G3bp2
Ap1ar,Mars,Pole
Stil,Gtse1,Sptssa
Lin9,Arf1,Nufip1
Txn1,Mrps27,Arhgdia
Lmnb2,Ptcd3,Ptcd3
U2surp,Naca,Tdp2
Mrfap1,Abhd14a,Ska2
Txnrd1,Nufip1,Cul1
Rapsn,Cox6a1,Chtf18
Calu,Cryz,Mrps17
Gtf2f1,Siah1b,Cnih1
Plin3,Pole,Vma21
Pdss1,Bcap31,Srp68
Casp8ap2,Serp1,Drg2
Tfb2m,Igsf8,Fam129b
Pdk3,Fxn,Pqlc1
Ube2v2,Mtfp1,Gdi2
Upf1,Slc25a10,Mrps27
Lnpk,Mrpl46,Smchd1
Smpd4,Tube1,Insig1
Psma5,Erlin1,Hbs1l
Exosc10,Ppp2r5d,Prelid1
Pdha1,Tdp2,Mipep
Ankrd49,Drg2,Ppp1r35
Ndc1,Srp68,Ndufs6
Kifc1,Sf3b6,Hikeshi
Lyrm9,Eif3g,Igsf8
Ttc32,Wdr12,Surf4
Ska3,Nop2,Rrp7a
Ahsa2,Flnb,Abhd14a
Rad23a,Cul1,Mphosph8
Cpsf3,G3bp2,Emc7
Pycrl,Sptssa,Pfdn2
Comtd1,Rrp7a,Wdr12
Rpl9,Cnih1,Flnb
Rras2,Hbs1l,Rad50
Ankrd26,Vma21,Atp5mpl
Mphosph8,Mrps17,Aars
Akip1,Arhgdia,Cltb
Acaca,Mphosph8,Pgrmc1
Slc25a13,Aars,Nus1
Pus7,Ppp1r35,Pcnp
Bms1,Cltb,Clns1a
Pole2,Prelid1,Siah1b
Rps18,Surf4,Mrpl50
Dars,Bag2,Mlf1
Myb,Mrpl50,Atp5j2
Ptcd2,Pfkl,Ppp2r5d
Oxct1,Nus1,Pfkl
E130309D02Rik,Smchd1,Ahsa2
Dnajc9,Hikeshi,1110004F10Rik
Zw10,Rad50,Seh1l
Hsd17b12,Clns1a,Rp9
Nsd2,Gdi2,Taf11
Drosha,Tubb2a,Mtss1
Cstf2,Atp5j2,Nop2
Nadk,Pgrmc1,Eif4h
Rev3l,Emc7,Slc25a10
Ints3,Gk,Gatad1
Lcp1,Pafah1b3,Cops4
Yars2,Pfdn2,Pola2
Cebpz,Pcnp,Desi2
Ddx39b,Ahsa2,Mpp2
Dimt1,Ndufs6,Pafah1b3
Bzw1,Seh1l,Sdha
Hspa13,Atp5mpl,Armc1
Rad50,Carm1,Cryz
Papola,Acat2,Metrn
Cdc123,Cul4b,Suclg2
Sec23ip,Mrpl37,Erlin1
Prr5,Wdr3,Ncbp2
Odf2,Suclg2,Cnot6
Aprt,Taf11,Gtse1
Eif2b4,Nmt2,Wdr3
Prelid2,Lmnb2,Gtf2h5
Tmem209,Dctd,Acat2
Czib,Eif4h,Prpf8
Psma3,1110004F10Rik,Cul4b
Zbtb11,Prkci,Mtfp1
Xpo4,Desi2,Txn2
Polh,Cops4,Stt3a
Chid1,Rp9,Mrpl37
Pqlc1,Pola2,Nmt2
Dnaja3,Gatad1,Bag2
Nfyc,Pcyox1l,Tube1
P4ha1,Metrn,Bop1
Taf5,Plrg1,Hypk
Trnau1ap,Armc1,Plrg1
Gen1,Noc4l,Tomm7
Mrpl27,Plpp1,Actn4
Gmpr2,Sdha,Carm1
Ranbp2,Cnot6,Utp11
Hira,Gpsm2,Prss57
Ecd,Rpl11,Snrnp200
Tomm34,Fbxo45,Slc29a1
Mre11a,Ncbp2,Ankle1
Higd1a,Bop1,Pmpcb
Stard7,Noa1,Dus1l
Tmem107,Prpf8,Fmc1
Trim59,Slc29a1,Noc4l
Zc3hc1,Wdr36,Rpl11
Hsdl2,Txn2,Mapk6
Snapc1,Stt3a,Derl1
Tmem41b,Actn4,Nsmce1
Ppp1r8,Ggt1,Ripk3
Ppp2cb,Chid1,Tubb2a
Slc35a4,Hypk,Lmnb2
Cep19,Pmpcb,Wdr36
Hmgcs1,Mapk6,Gk
Trmt6,Utp11,Anapc1
Ints1,Pdss1,Bms1
Ncbp1,Ripk3,Noa1
Ddost,Dus1l,Faf1
Tmem33,Fmc1,Bex3
Acot7,Pif1,Mrps11
Thoc7,Nsmce1,Psmd5
Tex10,Gtf2h5,Txlna
Tmem183a,Wee1,Fbxo45
Ltn1,Zbed4,Zcrb1
Nit2,Haus8,Gpsm2
Srsf1,Snrnp200,Sar1b
Mrps11,Bms1,Haus8
Fmr1,Anapc1,Ppp1r2
Farsa,Psmd5,Ormdl2
Taf11,Ahcy,Wee1
Preb,Rdm1,Zbed4
Stk11,Txn1,Ube2e1
Mrpl3,Faf1,Rdm1
Babam1,Coq2,Carhsp1
Azin1,Derl1,Ggt1
E2f6,Tomm7,Pdss1
Tfg,Txlna,Coq2
Abcb7,Carhsp1,Atp5g3
Fmc1,Mrps11,Eif1a
Dhrs7b,Bex3,Dctd
Abhd14a,Fancm,Txn1
Mrps27,Net1,Wdr76
Nebl,Aldh7a1,Chid1
Rrp1,Ormdl2,Tfg
Eef1a1,Cby1,Pcyox1l
Srrm1,Zcrb1,Btbd1
Dtd1,Nup85,Ppp2cb
Dnajc11,Cbfa2t3,Sod1
H1f4,Eif1a,Nup85
Nup188,Wdr76,Yrdc
Atp5k,Ppp1r2,Fancm
Usp5,Sar1b,Net1
Wdr74,Ube2e1,Rtca
Arl8b,Tfg,Rnaseh2c
Ino80c,Yrdc,Knop1
Mtx1,Ppp2cb,Atp13a3
Mrps25,Btbd1,Cby1
D10Wsu102e,Cdr2,Sec13
Ints14,Knop1,Hsd17b12
Kti12,Dusp4,Aldh7a1
Ipo11,Ccdc86,Ahcy
Ssbp1,Naa25,Cactin
Yrdc,Nubpl,Ccdc86
Polr2k,Rtca,Prkci
Maip1,Cactin,Pinx1
Mif4gd,Atp5g3,Rabl6
Gm16286,Hacd1,Naa25
Aim2,Hk2,Hk2
Pdcd11,Rpp40,Exosc9
Sirt1,Pinx1,Pcbp2
Fam98b,Tmem216,Ndufv1
Mid1ip1,Sod1,Tm9sf2
Tmed10,Hsd17b12,2610318N02Rik
Gmds,Otud6b,Otud6b
Slc39a6,Atp13a3,Upf1
Btbd1,Sec13,Smu1
Emc4,Rabl6,Calm3
Nr2c2ap,Polh,Rpap3
Vrk1,Rpap3,Suds3
Ahctf1,Tspan6,Cand1
2410004B18Rik,Rnaseh2c,Rpl22
Ppp1r15a,2610318N02Rik,Rpl26
Ntpcr,Exosc9,Cdr2
Ostc,Mrm3,Ddx47
Zcchc10,Cand1,Uqcrc1
Fancd2,Iqgap3,Hnrnpul2
Mrpl39,Heatr1,Csnk2a1
Gabpa,Fam98a,Ss18l2
Coq4,Ndufv1,Heatr1
Ddx46,Upf1,Dusp4
Mtx2,BC055324,Nubpl
Pgd,Tm9sf2,Snd1
Stk16,Dkkl1,Fam98a
Slc19a1,Ss18l2,Ccz1
Ttf2,Prelid2,Thumpd1
Rnft1,Smu1,Tspan31
Rbm15,Gtf2h4,Tmem216
Ddx47,Cox11,Gtf2h4
H3f3b,Calm3,Bud31
Prkce,Hist1h2an,Sart3
Siah1b,Suds3,Polh
Hdac3,Sart3,Ptrhd1
Ipo9,Ddx47,Hdac1
mt-Atp8,H2ac10,Edf1
Kat2a,Rpl26,Dkkl1
Arpp19,Snd1,Rnf7
Msmo1,Acyp1,Tdg
Slc25a32,Nomo1,Emc4
Eif1a,Mad1l1,Mrps26
Tsr2,Phlda2,Rab1a
Pphln1,Prkce,Nomo1
Nploc4,Tspan31,Rpp40
