gene_names,2,6,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.34644660353660583,0.8798772096633911,1.7684916257858276,2.157154339660903e-62,16.81043243408203,1.7684916257858276,2.48566970380447e-99,23.003576278686523,1.7684916257858276,4.3260625601330346e-71,19.569408416748047
Lypla1,0.28848016262054443,0.3530581593513489,0.3405027687549591,1.3016253533283977e-28,11.225890159606934,0.3405027687549591,0.002978911757705075,3.220583915710449,0.3405027687549591,0.01679620131976609,2.678351879119873
Gm37988,0.0,0.0012786227744072676,20.28708267211914,0.9511443488042177,0.31879350543022156,20.28708267211914,0.08562293821833625,1.9757400751113892,20.28708267211914,0.09108964199985002,1.9757400751113892
Tcea1,0.4066983461380005,0.6385533809661865,0.8325952291488647,1.0959536095751415e-24,10.386868476867676,0.8325952291488647,1.7276368119310333e-22,10.101154327392578,0.8325952291488647,1.3253134420836785e-15,8.367291450500488
Atp6v1h,0.30547380447387695,0.3452201783657074,0.20669077336788177,3.1971439755243043e-25,10.505121231079102,0.20669077336788177,0.09128241765307635,1.941372036933899,0.20669077336788177,0.1814612970457736,1.6118054389953613
Rb1cc1,0.5612304210662842,0.2614641487598419,-1.3329931497573853,0.032546284683728305,-2.3481993675231934,-1.3329931497573853,6.165200770506426e-31,-12.020413398742676,-1.3329931497573853,7.17635308522552e-21,-9.850610733032227
Pcmtd1,0.26622939109802246,0.12723082304000854,-1.1687730550765991,0.057824428749004585,2.1171722412109375,-1.1687730550765991,1.7744970310670114e-12,-7.315443515777588,-1.1687730550765991,1.2481195497930098e-08,-5.992568492889404
Rrs1,0.12461179494857788,0.43438631296157837,2.0353846549987793,5.618437083625947e-84,19.56650161743164,2.0353846549987793,3.0101483200761488e-62,17.7683048248291,2.0353846549987793,1.4021226213741432e-49,15.748408317565918
Adhfe1,0.0011271924013271928,0.0028297179378569126,1.329152226448059,0.9511443488042177,0.2841394543647766,1.329152226448059,0.5436453753248734,0.7682187557220459,1.329152226448059,0.5947982304225522,0.7102430462837219
Mybl1,0.008577152155339718,0.024510160088539124,1.5263340473175049,0.0015122117872223386,3.350130319595337,1.5263340473175049,0.0009627932085777665,3.54718017578125,1.5263340473175049,0.00543729613787104,3.05960750579834
Vcpip1,0.2260010838508606,0.19947701692581177,-0.19991803169250488,1.0119678496875572e-15,8.157159805297852,-0.19991803169250488,0.22991031301100792,-1.4488778114318848,-0.19991803169250488,0.34426775536688153,-1.2001056671142578
Sgk3,0.016690410673618317,0.05982337146997452,1.8730019330978394,1.0123272253042348e-10,6.603086471557617,1.8730019330978394,1.142919011281516e-09,6.348706245422363,1.8730019330978394,5.615549595350008e-08,5.70684289932251
Mcmdc2,0.002189010614529252,0.0024081000592559576,0.1377745270729065,0.9439429759234554,0.3629744350910187,0.1377745270729065,0.98867066420053,0.1188419982790947,0.1377745270729065,1.0,0.0982542484998703
Ppp1r42,0.0,0.0,0.0,0.9511443488042177,0.09133904427289963,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.28995731472969055,0.6776615977287292,1.5268439054489136,2.022370616438194e-55,15.818861961364746,1.5268439054489136,4.0065112197214403e-69,18.678075790405273,1.5268439054489136,6.230369071822208e-49,15.781571388244629
Cspp1,0.22541247308254242,0.22827503085136414,0.020348504185676575,6.800926545332521e-22,9.746066093444824,0.020348504185676575,0.9645362498180131,0.1535244882106781,0.020348504185676575,0.9867589837495243,0.1278430074453354
Arfgef1,0.38576456904411316,0.31895291805267334,-0.3253960609436035,4.1641377728731946e-11,6.735391139984131,-0.3253960609436035,0.0050926884320778645,-3.053929090499878,-0.3253960609436035,0.026634554186166542,-2.505560874938965
Prex2,0.0012053262908011675,0.001754661207087338,0.5421648025512695,0.9511443488042177,0.2841394543647766,0.5421648025512695,0.8145267046490747,0.3654923737049103,0.5421648025512695,0.8660914764778,0.30645227432250977
A830018L16Rik,0.0,0.0,0.0,0.9511443488042177,0.09133904427289963,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.002226897981017828,21.088211059570312,0.9511443488042177,0.14820265769958496,21.088211059570312,0.40616766420854256,1.0,21.088211059570312,0.4264121963898265,1.0
Ncoa2,0.4151579439640045,0.22780054807662964,-1.008266568183899,0.058685036255306,2.1109201908111572,-1.008266568183899,4.3027561984311057e-16,-8.420679092407227,-1.008266568183899,5.0364739120196073e-11,-6.894275188446045
Tram1,0.7680569291114807,0.8075814843177795,0.1046111062169075,0.4697433367488899,-1.008361577987671,0.1046111062169075,0.22286556420727238,1.4667441844940186,0.1046111062169075,0.3406098272930949,1.2075679302215576
