gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Barhl1,,,,,,,,,,
Cfap77,1.6695368,0.9981504476998344,0.16908506,1.6695368,0.5172395435134867,0.90153146,1.6695368,0.717840556432514,0.7958066,0.007775664
Ttf1,-0.16214107,0.6568434305202305,1.0243554,-0.16214107,0.5748688794513639,-0.7948743,-0.16214107,0.8081046465933025,-0.51117027,0.0062209857
Gm13393,,,,,,,,,,
Setx,-0.23567128,0.9981504476998344,0.23432814,-0.23567128,0.3135933712480055,-1.3222307,-0.23567128,0.6808030273291007,-0.8863351,-0.019360242
Ntng2,,,,,,,,,,
Med27,0.3599386,0.3266898362664309,1.5437216,0.3599386,0.3031693126302796,1.3468406,0.3599386,0.6331855617557052,0.9872702,-0.0057779546
Gm13402,,,,,,,,,,
Rapgef1,0.2148433,0.2148156983136676,1.7982868,0.2148433,0.437629932839943,1.0572674,0.2148433,0.7319745883493627,0.75433636,-0.027315857
Gm13420,,,,,,,,,,
Gm13547,,,,,,,,,,
Trub2,0.68338364,0.1137242767172983,2.124971,0.68338364,0.0647659036974091,2.2765777,0.68338364,0.260460473697957,1.7548522,0.02703635
Coq4,0.3663331,0.7588285028698364,0.88699335,0.3663331,0.5236529539831098,0.88791776,0.3663331,0.7718380880114161,0.6363958,-0.004592298
Slc27a4,1.0265346,0.0893549190411586,2.239127,1.0265346,0.0117070308584822,2.9838648,1.0265346,0.079704336805347,2.3887239,0.006333018
Urm1,0.59349793,0.0003671199516044,4.04554,0.59349793,0.0015032333813791,3.6549876,0.59349793,0.0463352514141449,2.6274807,0.03956685
2600006K01Rik,1.4779402,0.6731160038871363,1.0028682,1.4779402,0.065947356315923,2.2697577,1.4779402,0.1991950886082834,1.9198133,0.0072864746
Cercam,0.9717972,0.0994756563317727,2.1905265,0.9717972,0.0214412035636877,2.7555141,0.9717972,0.1294042078087339,2.1544774,0.008885191
Odf2,-0.43780592,0.9981504476998344,-0.42544737,-0.43780592,0.1012886249576486,-2.0465195,-0.43780592,0.4486315808176322,-1.3492197,-0.042490885
Gle1,0.15372545,0.2324552082364071,1.753437,0.15372545,0.5414975082739771,0.8565252,0.15372545,0.775305647337277,0.6006879,-0.009889235
Sptan1,0.24102305,0.104322630479384,2.1663828,0.24102305,0.263886329902323,1.4513422,0.24102305,0.6183232863223144,1.0168153,-0.01611151
Wdr34,-0.0076635084,0.9981504476998344,0.14056562,-0.0076635084,0.9947867619340826,-0.010827667,-0.0076635084,0.9975112244956348,-0.0074258083,-0.008250175
Set,0.81094855,4.117041043186992e-17,8.818911,0.81094855,5.129570942016433e-29,12.672695,0.81094855,7.990257192362397e-12,7.664808,0.025527084
Pkn3,-19.479513,0.9981504476998344,-0.046412442,-19.479513,0.1872867660216487,-1.6764423,-19.479513,0.7732206706213673,-0.6133906,-0.0014340399
Zdhhc12,0.3572212,0.1670396978895091,1.9301013,0.3572212,0.3080078957407016,1.3354794,0.3572212,0.6575300368096336,0.9349361,-0.00064439693
Zer1,-0.9470165,0.9548889498259016,-0.61617595,-0.9470165,0.0032429509430361,-3.403501,-0.9470165,0.1773236422168688,-1.9889139,-0.00742224
Tbc1d13,-0.07768895,0.9981504476998344,0.4153679,-0.07768895,0.91369132172308,-0.17020388,-0.07768895,0.9609030706916046,-0.11155992,-0.0017730836
Endog,0.3335779,0.1802864168326167,1.8911116,0.3335779,0.276205262370228,1.4218483,0.3335779,0.6118867473541119,1.0308313,-0.005472655
Spout1,0.68824327,0.0690894973982325,2.352345,0.68824327,0.0466257766712942,2.427781,0.68824327,0.2276974666357884,1.8412043,0.0024482447
Kyat1,-0.019216714,0.9981504476998344,0.27238008,-0.019216714,0.98051942301081,-0.038200133,-0.019216714,0.9901894420048418,-0.02635145,-0.002417446
1700084E18Rik,1.516783,0.9981504476998344,0.51647514,1.516783,0.2075315068122752,1.6114664,1.516783,0.4226596648555182,1.3998928,0.0085581215
Lrrc8a,0.8459485,0.0002106483006565,4.18634,0.8459485,0.0003497583075054,4.0759487,0.8459485,0.0121095576846935,3.1403406,0.020158958
Gm28035,,,,,,,,,,
Phyhd1,,,,,,,,,,
Gm28038,,,,,,,,,,
Dolk,0.16830231,0.860077158046768,0.747756,0.16830231,0.7761491970417571,0.42844096,0.16830231,0.8899779439912306,0.29961,-0.0033626063
Nup188,0.852424,0.131819090091503,2.0519924,0.852424,0.0294744264314939,2.6283634,0.852424,0.1531977755054364,2.0652146,0.008416925
Sh3glb2,0.59336567,0.0002617915697163,4.1320357,0.59336567,0.0026781699739499,3.4768517,0.59336567,0.0635254717319657,2.490086,0.027495837
Miga2,-23.106035,0.9981504476998344,-0.26300383,-23.106035,0.0004433699375576,-3.953745,-23.106035,0.4015014354342724,-1.4466289,-0.0014888295
Dolpp1,0.8394053,0.5976123764532566,1.1028033,0.8394053,0.157493426198419,1.7982911,0.8394053,0.4196796308096646,1.4057537,0.008656318
Crat,1.8428923,0.7965401251697758,0.83339244,1.8428923,0.0728414129648005,2.2219036,1.8428923,0.1822380851356352,1.9735836,0.0044361805
Gm16323,,,,,,,,,,
Ptpa,0.7066244,2.7393697839259664e-06,5.147093,0.7066244,3.554139862726869e-06,5.1800423,0.7066244,0.0022461014363799,3.677528,-0.019863872
Ier5l,-20.604107,0.9981504476998344,-0.046412442,-20.604107,0.1746429225572952,-1.7311125,-20.604107,0.7718380880114161,-0.63339376,-0.00022494356
Gm14487,,,,,,,,,,
Cstad,0.88222,0.9981504476998344,0.19119738,0.88222,0.6173273660975169,0.71836805,0.88222,0.7793186785223024,0.5870396,0.0066561387
9330198N18Rik,,,,,,,,,,
Gm14486,,,,,,,,,,
1700001O22Rik,2.2024012,0.9981504476998344,0.46834373,2.2024012,0.1763375404079748,1.7286739,2.2024012,0.345548787121584,1.5587832,0.0030299749
4930527E20Rik,,,,,,,,,,
Ntmt1,0.6925002,0.027954123408092,2.714659,0.6925002,0.0313199024670679,2.6004307,0.6925002,0.1969848584976605,1.9263883,-0.00092492456
Asb6,0.058186125,0.6774823205854126,0.9967736,0.058186125,0.882057950157608,0.23160554,0.058186125,0.9424833296569636,0.16185004,-0.0112300655
Prrx2,,,,,,,,,,
Ptges,,,,,,,,,,
Tor1b,0.2349876,0.5251828514449908,1.2112553,0.2349876,0.5919671646033764,0.76500475,0.2349876,0.8014479375358757,0.5327887,-0.0012985596
Tor1a,0.51182836,0.005699136635781,3.2638729,0.51182836,0.0190445471227934,2.7993996,0.51182836,0.1592911120578915,2.0446825,-0.0037930692
BC005624,0.01281318,0.6715889155119468,1.0050559,0.01281318,0.9594248064096668,0.08431455,0.01281318,0.9809415254353276,0.058279518,-0.0008098483
Usp20,0.0043634432,0.9981504476998344,0.43333906,0.0043634432,0.99531466039207,0.00978266,0.0043634432,0.997854539645716,0.0066438913,0.007933276
Fnbp1,0.32439744,0.0286721894126819,2.7045014,0.32439744,0.0498071872860975,2.3976374,0.32439744,0.2985511593853204,1.6659466,-0.0222701
Gpr107,0.3823342,0.2444148168991532,1.7227298,0.3823342,0.2786805285394125,1.4125279,0.3823342,0.6122672598865202,1.0292271,-0.0034165266
Gm13405,,,,,,,,,,
Ncs1,,,,,,,,,,
Hmcn2,,,,,,,,,,
Ass1,0.40052456,0.0875155010705025,2.2486594,0.40052456,0.1343377853502866,1.8869534,0.40052456,0.4196160659911624,1.4062952,0.022293033
Fubp3,-0.15591407,0.9981504476998344,0.35067177,-0.15591407,0.7886085306814246,-0.40653855,-0.15591407,0.9013014247129753,-0.27105972,0.0010391593
Gm13425,,,,,,,,,,
Prdm12,,,,,,,,,,
Exosc2,1.0614604,3.2508282720871507e-06,5.1115413,1.0614604,1.2240850590163818e-05,4.915158,1.0614604,0.0012844643941432,3.8389204,0.033292636
Gm13427,,,,,,,,,,
Abl1,-0.01707224,0.9981504476998344,0.53764987,-0.01707224,0.978872969243135,-0.04177979,-0.01707224,0.9897454206970492,-0.027922865,0.0028235153
Qrfp,0.8100541,0.9759837529496466,0.581015,0.8100541,0.3379324094062026,1.2666256,0.8100541,0.6283721125538445,0.9975899,-0.0012564913
Fibcd1,,,,,,,,,,
Gm13441,,,,,,,,,,
Lamc3,,,,,,,,,,
Aif1l,-19.235966,0.9981504476998344,-0.030941628,-19.235966,0.3235772774979418,-1.2948668,-19.235966,0.8196996527029957,-0.4737766,-0.00091285905
Gm13442,,,,,,,,,,
Nup214,0.23538798,0.2307084351377795,1.7582033,0.23538798,0.4647807678777916,1.0029651,0.23538798,0.7467369889056801,0.7151812,-0.009938043
Gm13609,,,,,,,,,,
Fam78a,-0.49507037,0.974810599089154,-0.5837498,-0.49507037,0.0052543972006766,-3.2522237,-0.49507037,0.1660425400302895,-2.0249097,0.010715794
Plpp7,,,,,,,,,,
Prrc2b,0.4680379,0.005534489292681,3.2729366,0.4680379,0.0138184909071897,2.9193387,0.4680379,0.1380453914937393,2.1219764,0.008248599
Gm13610,,,,,,,,,,
Pomt1,-0.46128526,0.9981504476998344,-0.14681646,-0.46128526,0.691534689596779,-0.58205986,-0.46128526,0.8480691319652555,-0.404975,0.0006770166
Uck1,0.69644046,0.0013998169387338,3.685648,0.69644046,0.004445484037023,3.3160243,0.69644046,0.0702224316916741,2.4452286,0.008739872
Swi5,0.8485145,1.8201648234958312e-14,8.082719,0.8485145,4.623387618599416e-24,11.414688,0.8485145,9.030303321909896e-11,7.2534304,0.017618295
Golga2,-0.18199039,0.9981504476998344,0.339264,-0.18199039,0.6970550321262236,-0.5717369,-0.18199039,0.8590434836937887,-0.37925908,-0.030068148
Dnm1,,,,,,,,,,
Ciz1,0.21252017,0.4804823279210596,1.2772797,0.21252017,0.5451591201572552,0.8497769,0.21252017,0.7735710190966203,0.6114352,-0.0027216992
1110008P14Rik,0.9008769,6.337500233877761e-10,6.6185393,0.9008769,1.0861248879944275e-10,7.1640253,0.9008769,4.948872417998324e-06,5.200122,-0.0034818924
Lcn2,-22.09137,0.9981504476998344,-0.046412442,-22.09137,0.2056044637386526,-1.6116308,-22.09137,0.7789282495107078,-0.5896768,-0.00028950596
Ptges2,0.68660295,0.1060886502430637,2.1586473,0.68660295,0.079029919944231,2.1773741,0.68660295,0.3227705134026632,1.6080216,0.005643432
Slc25a25,0.23134595,0.828682025091081,0.7902617,0.23134595,0.673939368646861,0.61386085,0.23134595,0.8354060657837459,0.43387386,-0.0049372385
Naif1,0.0554279,0.9981504476998344,-0.062195797,0.0554279,0.968347019799384,0.06418696,0.0554279,0.983059997427696,0.050765257,0.005997519
Gm13412,,,,,,,,,,
Fam102a,-1.3212636,0.2271353751956038,-1.7671107,-1.3212636,8.567652980501521e-09,-6.2847195,-1.3212636,0.0051190642923044,-3.4350913,-0.012323678
Dpm2,0.526425,0.0005301670015927,3.9491205,0.526425,0.0036558727372273,3.377494,0.526425,0.0777352272054518,2.400119,0.009100304
9430097D07Rik,,,,,,,,,,
Pip5kl1,1.7492807,0.9981504476998344,0.08462066,1.7492807,0.6352058034481487,0.68533385,1.7492807,0.7760899513764523,0.5989896,-0.0007961221
St6galnac4,0.5880413,0.0391093459340397,2.5862825,0.5880413,0.0527566158918448,2.3722074,0.5880413,0.2573306491019572,1.7639315,-0.0042467564
St6galnac6,1.3694037,0.5658322225946245,1.150466,1.3694037,0.0556846577249619,2.3495743,1.3694037,0.1707548181068321,2.009904,0.002574201
Ak1,,,,,,,,,,
Eng,-24.65908,0.9632757999856976,-0.6033617,-24.65908,7.63578862883883e-09,-6.214523,-24.65908,0.1037700642698786,-2.273821,-0.0012298517
Fpgs,0.65051955,0.8022764034873368,0.82557887,0.65051955,0.3422193338530435,1.2569493,0.65051955,0.6514868737996974,0.9512793,0.0110194925
Cdk9,0.37709403,0.0085027424702656,3.1341681,0.37709403,0.0342750666669257,2.560884,0.37709403,0.2444982538239437,1.7975531,0.008404101
Sh2d3c,0.079219304,0.436377065909972,1.3440856,0.079219304,0.7897823967202918,0.40468135,0.079219304,0.8950508230928891,0.2856228,0.005816986
6330409D20Rik,,,,,,,,,,
Ttc16,-20.392015,0.9981504476998344,-0.061883256,-20.392015,0.172159360255988,-1.7404981,-20.392015,0.7718380880114161,-0.6368278,-0.0011166026
Tor2a,0.31057984,0.0480618700171203,2.504006,0.31057984,0.1195583686681784,1.954846,0.31057984,0.426603135386168,1.392086,-0.007278314
Ptrh1,0.18928933,0.9981504476998344,0.42427534,0.18928933,0.8011001169180999,0.3854073,0.18928933,0.898200986252711,0.2777188,-0.0013807302
Cfap157,,,,,,,,,,
Stxbp1,-0.7280592,0.9981504476998344,0.0068759173,-0.7280592,0.7094610387288308,-0.54910636,-0.7280592,0.881601508758013,-0.32120648,0.0001890343
Gm13524,,,,,,,,,,
Gm13523,,,,,,,,,,
Fam129b,1.2084581,0.9866500759499692,0.5650754,1.2084581,0.2042205851163823,1.6215913,1.2084581,0.4325009515712334,1.3821365,-0.0045410367
Lrsam1,-21.786068,0.9981504476998344,-0.108295694,-21.786068,0.0509853207252163,-2.375036,-21.786068,0.6876080809286211,-0.8689979,-0.0026987956
Rpl12,-0.7755818,8.91390924464592e-35,-12.704585,-0.7755818,2.338681831464913e-62,-20.275764,-0.7755818,7.144452774918378e-23,-11.381259,-0.042915195
Slc2a8,0.6587794,0.8811495268320345,0.71923655,0.6587794,0.3512605701353301,1.2368673,0.6587794,0.6551735789572014,0.94114196,0.00626974
Garnl3,-0.4972811,0.9981504476998344,0.007032188,-0.4972811,0.8163311541803553,-0.35516155,-0.4972811,0.9209575294822784,-0.21884805,-0.0007752891
Ralgps1,-0.6311379,0.9981504476998344,0.028753836,-0.6311379,0.4521449665384861,-1.0269432,-0.6311379,0.7747012914651645,-0.60503066,0.0003173445
Gm13528,,,,,,,,,,
Angptl2,-20.89958,0.9981504476998344,-0.046412442,-20.89958,0.1746429225572952,-1.7311969,-20.89958,0.7718380880114161,-0.63342464,-8.325008e-05
Zbtb34,1.7765546,0.7340707355158889,0.9190288,1.7765546,0.081539309575514,2.1630323,1.7765546,0.2375221004696104,1.8142625,0.011500391
Gm13536,,,,,,,,,,
Zbtb43,-0.20582046,0.9981504476998344,0.28706953,-0.20582046,0.7300759890568242,-0.5131486,-0.20582046,0.8744293575362443,-0.3390498,0.0026539615
Gm13530,,,,,,,,,,
Lmx1b,,,,,,,,,,
C130021I20Rik,,,,,,,,,,
9430024E24Rik,,,,,,,,,,
Mvb12b,-0.32565466,0.9981504476998344,0.12806396,-0.32565466,0.6222225921636395,-0.70891213,-0.32565466,0.8197427290096267,-0.47237745,0.001288622
Nron,,,,,,,,,,
Gm13403,,,,,,,,,,
Gm13404,,,,,,,,,,
C230014O12Rik,,,,,,,,,,
Gm38389,,,,,,,,,,
Pbx3,1.4861724,0.9981504476998344,0.4881901,1.4861724,0.1932548671839929,1.6609871,1.4861724,0.4009729445420588,1.4456636,0.002996219
C79798,,,,,,,,,,
Mapkap1,0.22017756,0.1447337153443509,2.0069864,0.22017756,0.3879197020975707,1.1579837,0.22017756,0.7113511672147815,0.8114031,-0.0016087483
Gapvd1,0.19134144,0.1173932045176803,2.1086407,0.19134144,0.4426978185973506,1.0456197,0.19134144,0.7453900217819586,0.722359,-0.0013705228
Hspa5,0.94536215,5.983625829542573e-13,7.6219544,0.94536215,6.065203361094393e-17,9.372627,0.94536215,4.621831686421675e-09,6.559345,0.014879265
Rabepk,0.33274707,0.2074916816957755,1.818055,0.33274707,0.2901303304694517,1.3811225,0.33274707,0.6252658084836211,1.005553,-0.03103758
Fbxw2,0.36502632,0.0176724049531419,2.883041,0.36502632,0.007066328702346,3.1574588,0.36502632,0.1243197161358762,2.1748424,0.02350997
Gm34653,0.63476545,0.9981504476998344,0.08446439,0.63476545,0.8333025819422398,0.32338962,0.63476545,0.9200228225994068,0.22199719,0.001103334
Psmd5,0.651588,0.0069928451901958,3.1978486,0.651588,0.0107481211239666,3.012413,0.651588,0.1052790837287844,2.2576096,-0.01028849
Cutal,,,,,,,,,,
Phf19,2.4028904,0.1491994180362916,1.9912031,2.4028904,0.0008951873865684,3.824689,2.4028904,0.0034915964065283,3.5572898,0.0040203873
Traf1,-0.2126171,0.9981504476998344,-0.31973016,-0.2126171,0.2453382892885088,-1.4997631,-0.2126171,0.6183232863223144,-1.0171428,-0.0035514047
Hc,,,,,,,,,,
Gm13449,,,,,,,,,,
AI182371,2.0178387,0.9981504476998344,0.26925465,2.0178387,0.3411274710096778,1.2599086,2.0178387,0.5614866611965282,1.1299536,0.002632794
Cntrl,0.31759265,0.0554376108016134,2.445795,0.31759265,0.057469360282286,2.331046,0.31759265,0.305427678394748,1.647999,-0.018916015
Rab14,-0.071194425,0.9981504476998344,-0.13423666,-0.071194425,0.6881372422956886,-0.58846027,-0.071194425,0.850860863697169,-0.39825314,-0.040440667
Gm13605,,,,,,,,,,
Gsn,-0.773253,0.8559869998594463,-0.7533817,-0.773253,0.0011508809698164,-3.721082,-0.773253,0.1093583120434915,-2.2413962,-0.020850584
Stom,1.5760587,0.9981504476998344,0.15392679,1.5760587,0.5100731459745732,0.91733414,1.5760587,0.717840556432514,0.7960176,0.0021606155
4930568D16Rik,,,,,,,,,,
4930402F06Rik,,,,,,,,,,
Ggta1,0.28582764,0.6360271807175747,1.0509214,0.28582764,0.560371163148872,0.82179105,0.28582764,0.7816538581724165,0.5807788,0.0014890457
Gm35202,,,,,,,,,,
Dab2ip,1.121382,0.9981504476998344,0.19229127,1.121382,0.5166921351514457,0.9023103,1.121382,0.7361952999136658,0.74546564,0.00021182757
Ttll11,,,,,,,,,,
9030204H09Rik,,,,,,,,,,
Ndufa8,0.71051407,5.477113380427102e-10,6.6419015,0.71051407,2.2227654908245254e-15,8.791678,0.71051407,3.539587870761768e-07,5.7592516,-0.016362866
Morn5,,,,,,,,,,
Lhx6,,,,,,,,,,
Rbm18,0.030618973,0.5972851264795986,1.1038972,0.030618973,0.9381089754189772,0.12312861,0.030618973,0.9704202237222576,0.0835105,-0.0013177342
Mrrf,0.6574081,0.1122671464733061,2.1312218,0.6574081,0.0800824302024966,2.1707149,0.6574081,0.306211861056157,1.645842,0.006329901
Gm13431,,,,,,,,,,
Ptgs1,-20.15007,0.9981504476998344,-0.046412442,-20.15007,0.1749349914076228,-1.729675,-20.15007,0.7718380880114161,-0.6328679,-0.0018266663
Olfr338,,,,,,,,,,
Olfr339,,,,,,,,,,
Olfr340,,,,,,,,,,
Olfr341,,,,,,,,,,
Olfr342,,,,,,,,,,
Olfr344,,,,,,,,,,
Olfr345,,,,,,,,,,
Olfr346,,,,,,,,,,
Olfr347,,,,,,,,,,
Olfr348,,,,,,,,,,
Olfr50,,,,,,,,,,
Olfr3,,,,,,,,,,
Olfr350,,,,,,,,,,
Olfr351,,,,,,,,,,
Olfr352,,,,,,,,,,
Olfr353,,,,,,,,,,
Olfr354,,,,,,,,,,
Olfr355,,,,,,,,,,
Olfr356,,,,,,,,,,
Olfr357,,,,,,,,,,
Olfr358,,,,,,,,,,
Olfr360,,,,,,,,,,
Olfr361,,,,,,,,,,
Olfr362,,,,,,,,,,
Olfr364-ps1,,,,,,,,,,
Olfr365,,,,,,,,,,
Olfr366,,,,,,,,,,
Olfr368,,,,,,,,,,
Pdcl,0.35219762,0.3383716120668791,1.5214529,0.35219762,0.3349687533297794,1.273063,0.35219762,0.6665204415264553,0.9168488,-0.0025917355
Rc3h2,-0.49838895,0.9981504476998344,0.022893678,-0.49838895,0.1110892916572553,-1.9967529,-0.49838895,0.4960174104684587,-1.2573347,-0.008184625
Zbtb6,-0.4065741,0.9981504476998344,0.08571456,-0.4065741,0.6057653215370815,-0.74049276,-0.4065741,0.8199710758465675,-0.47154474,-0.00022728932
Zbtb26,0.46999532,0.9981504476998344,0.4285728,0.46999532,0.6390833438952025,0.67809564,0.46999532,0.8128048072411813,0.49168965,0.0055695553
Rabgap1,-1.0614463,0.7931486783252735,-0.8385494,-1.0614463,0.0010159316103121,-3.7550418,-1.0614463,0.1186478871377278,-2.2008271,-0.002906886
Strbp,0.3529927,0.2636307037296209,1.6766299,0.3529927,0.3054952103911015,1.3413296,0.3529927,0.639720947483493,0.9739727,0.005298937
Gpr21,-21.016413,0.9981504476998344,-0.061883256,-21.016413,0.1280220392847494,-1.9066849,-21.016413,0.7516797265044637,-0.6976337,-0.0007687758
Crb2,,,,,,,,,,
Dennd1a,-0.17363518,0.9981504476998344,0.49069047,-0.17363518,0.7181599594645347,-0.53378046,-0.17363518,0.8694150348910277,-0.35160318,0.007018318
Gm13556,,,,,,,,,,
Lhx2,2.1323318,0.9981504476998344,0.18455587,2.1323318,0.4296793699881071,1.0746592,2.1323318,0.6402779380196549,0.97239554,-0.0016225553
Gm27197,,,,,,,,,,
Gm13584,,,,,,,,,,
Gm13589,,,,,,,,,,
Nek6,3.1855025,0.8828799772684991,0.71658,3.1855025,0.0597712841101349,2.317915,3.1855025,0.1172173316566947,2.210133,0.008352764
Psmb7,1.0495566,2.2360697484581814e-19,9.403441,1.0495566,9.664678491670743e-31,13.266147,1.0495566,5.85726627135352e-14,8.407646,0.055834066
Nr5a1,,,,,,,,,,
Nr5a1os,,,,,,,,,,
Nr6a1,-21.345491,0.9981504476998344,-0.061883256,-21.345491,0.129769049293963,-1.899295,-21.345491,0.7521090771745744,-0.6949298,-0.00011475365
Nr6a1os,,,,,,,,,,
Olfml2a,,,,,,,,,,
Gm13496,,,,,,,,,,
Wdr38,-0.69660884,0.9981504476998344,-0.0085167615,-0.69660884,0.7214132015110865,-0.52768475,-0.69660884,0.883166953211314,-0.31694514,-0.0005541796
Rpl35,-0.44505715,1.7297600941681522e-24,-10.606728,-0.44505715,2.623028548836978e-33,-13.75342,-0.44505715,2.776784845090564e-13,-8.200389,-0.023438673
Arpc5l,0.6113613,1.1903895096850827e-05,4.8461933,0.6113613,1.275275725043726e-09,6.703294,0.6113613,0.0001175214259676,4.4746556,0.018182049
Golga1,-0.11594288,0.9515200111765304,0.62195796,-0.11594288,0.8367385862139112,-0.31773493,-0.11594288,0.9265311814617956,-0.20590428,0.0067632194
Scai,-0.09253452,0.9981504476998344,0.52178836,-0.09253452,0.8752764954692378,-0.24508332,-0.09253452,0.9423548230301004,-0.16238469,0.00416044
Ppp6c,0.6948136,4.866736534614504e-05,4.533417,0.6948136,0.0001096469204294,4.377899,0.6948136,0.0089027189396183,3.2441125,0.027447922
Lrp1b,,,,,,,,,,
Kynu,,,,,,,,,,
Arhgap15,-0.76679045,2.4330881046863767e-05,-4.691563,-0.76679045,4.808671330457791e-09,-6.4527984,-0.76679045,0.0004004311483977,-4.163761,0.0043351357
Arhgap15os,,,,,,,,,,
Gtdc1,-0.08540377,0.9981504476998344,0.3337164,-0.08540377,0.8936749871742828,-0.20985834,-0.08540377,0.9498577008791552,-0.14217445,0.00029199076
Zeb2,0.9252537,1.2430141396883271e-05,4.8364263,0.9252537,0.0002186964860642,4.2026134,0.9252537,0.0093480573997912,3.228081,-0.025952697
Zeb2os,1.1933839,0.6025190448470112,1.0949117,1.1933839,0.0951289398382693,2.0809517,1.1933839,0.2786662685677463,1.7129164,0.0041330256
Gm28643,,,,,,,,,,
Gm13479,,,,,,,,,,
1700019E08Rik,,,,,,,,,,
Gm13465,,,,,,,,,,
Gm13467,,,,,,,,,,
Gm13470,,,,,,,,,,
Gm13481,,,,,,,,,,
Acvr2a,,,,,,,,,,
Orc4,0.45508415,0.0956999847418476,2.208029,0.45508415,0.1282797332147885,1.9122192,0.45508415,0.4290786476667022,1.3879431,-0.007742105
Mbd5,0.0064183436,0.9981504476998344,0.48772132,0.0064183436,0.9937292848514516,0.013717154,0.0064183436,0.9973711203139912,0.009203296,0.0028057355
Epc2,-0.28820375,0.9981504476998344,0.22042003,-0.28820375,0.3643423620569251,-1.207081,-0.28820375,0.7174852256804591,-0.7975302,-0.0066448324
Kif5c,-20.681656,0.9981504476998344,-0.061883256,-20.681656,0.1118472458428964,-1.9869943,-20.681656,0.7447027592104749,-0.72701794,-0.00059424754
Lypd6b,-24.890316,0.8980443950659436,-0.6961866,-24.890316,1.1970948528413486e-09,-6.5224338,-24.890316,0.081925040421545,-2.386482,-0.0013721694
Gm13480,,,,,,,,,,
Lypd6,,,,,,,,,,
Mmadhc,0.9135147,4.058350892816653e-07,5.5161266,0.9135147,2.303644173685349e-06,5.2791414,0.9135147,0.001147448345155,3.8718255,-0.0033368901
Gm13483,,,,,,,,,,
Gm48908,,,,,,,,,,
Gm13485,,,,,,,,,,
Rnd3,,,,,,,,,,
Gm28639,,,,,,,,,,
Gm13497,,,,,,,,,,
Gm13499,,,,,,,,,,
1700057H21Rik,,,,,,,,,,
Tas2r134,,,,,,,,,,
Gm13490,,,,,,,,,,
Rbm43,0.6342455,0.0103215799876582,3.0708003,0.6342455,0.02222995261086,2.740005,0.6342455,0.1646510482791651,2.028485,0.016893018
Nmi,0.55617934,6.969311343061917e-05,4.4509845,0.55617934,9.03764249701067e-06,4.9678173,0.55617934,0.0047936473974271,3.446446,0.030124305
Tnfaip6,,,,,,,,,,
Rif1,1.118446,1.0340681951429052e-08,6.16676,1.118446,4.3853358375343696e-08,6.0940123,1.118446,4.587000341105848e-05,4.6979547,0.024541218
Neb,-0.13117315,0.9981504476998344,0.21565376,-0.13117315,0.906025729459915,-0.18589914,-0.13117315,0.9578488435634464,-0.11843482,0.0011711767
Gm13522,2.9206333,0.9981504476998344,0.20018296,2.9206333,0.3598897511282876,1.2181255,2.9206333,0.5512248672665595,1.1504655,4.0080555e-05
Arl5a,0.82694614,0.0035579547988263,3.411158,0.82694614,0.0029393958219986,3.4521286,0.82694614,0.038727836956084,2.702333,0.0043329853
Cacnb4,1.844489,0.9981504476998344,0.3537972,1.844489,0.2902992821319816,1.3814902,1.844489,0.5178120622110117,1.2140437,0.007368751
Stam2,0.10520064,0.6157427919020482,1.0770968,0.10520064,0.798722281836509,0.38937607,0.10520064,0.9022214841664864,0.26864427,-0.017654512
Fmnl2,,,,,,,,,,
Gm26603,,,,,,,,,,
Prpf40a,0.7315375,1.2446998610575142e-08,6.1353498,0.7315375,7.273258084058123e-10,6.8233576,0.7315375,2.86131777922766e-05,4.8092723,0.03376523
Arl6ip6,1.5467069,4.8193694046562526e-14,7.9569206,1.5467069,1.1290254105786617e-12,7.9720435,1.5467069,1.010673969031774e-08,6.4191937,0.038608298
Rprm,,,,,,,,,,
Galnt13,,,,,,,,,,
Gm14033,,,,,,,,,,
Gm26794,,,,,,,,,,
Kcnj3,,,,,,,,,,
Nr4a2,1.0931222,0.0001875541922295,4.215406,1.0931222,0.0001994468676473,4.229508,1.0931222,0.0063427429467684,3.3562586,0.025877792
Gpd2,0.7484659,0.0249676029283021,2.7570865,0.7484659,0.0187898208460797,2.8059654,0.7484659,0.1299398427760712,2.1522365,-0.0077324277
Gm33594,,,,,,,,,,
Galnt5,,,,,,,,,,
Ermn,1.6201217,0.9981504476998344,0.29285157,1.6201217,0.3170844359395703,1.3143221,1.6201217,0.5400867488890311,1.1722552,-0.0033952284
Cytip,-0.10921612,0.3453234978150631,-1.5072323,-0.10921612,0.3880910510836602,-1.1574417,-0.10921612,0.7205459403181971,-0.7835582,-0.006078137
Gm13546,0.23460715,0.9981504476998344,0.19471347,0.23460715,0.8259933548712919,0.33680674,0.23460715,0.910837585376868,0.24794462,0.001132243
Acvr1c,,,,,,,,,,
Gm13544,,,,,,,,,,
Acvr1,,,,,,,,,,
Gm17409,,,,,,,,,,
Upp2,,,,,,,,,,
Ccdc148,-19.775002,0.9981504476998344,-0.046412442,-19.775002,0.2068484354749272,-1.6079929,-19.775002,0.7791910613970715,-0.58834577,-0.00011321998
Gm11099,,,,,,,,,,
