gene_names,P4,P1,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7719353437423706,0.4359119832515716,-1.0910719633102417,2.2752795312174244e-13,-7.501218318939209,-1.0910719633102417,2.521867468521118e-20,-9.870722770690918,-1.0910719633102417,1.1980160105893262e-20,-9.96395492553711
Lypla1,0.3912318050861358,0.1932205855846405,-1.167555570602417,4.74267866836579e-27,-10.961036682128906,-1.167555570602417,8.565266944894647e-13,-7.568156719207764,-1.167555570602417,4.814705654183935e-13,-7.651637077331543
Gm37988,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Tcea1,0.5818923711776733,0.2745857536792755,-1.3209375143051147,3.695063221057567e-24,-10.324348449707031,-1.3209375143051147,6.108757936735917e-23,-10.563183784484863,-1.3209375143051147,2.4310446343425665e-23,-10.672046661376951
Atp6v1h,0.3766278028488159,0.3344025015830993,-0.2038140594959259,2.8885024271637905e-08,-5.71959400177002,-0.2038140594959259,0.2902315813673586,-1.3384430408477783,-0.2038140594959259,0.2829532330074071,-1.350921392440796
Rb1cc1,0.3388334214687347,0.4313049912452698,0.4191064238548279,0.2277599816833674,-1.492528796195984,0.4191064238548279,0.0169122406543338,2.6961781978607178,0.4191064238548279,0.0157615047396313,2.718235731124878
Pcmtd1,0.1519001871347427,0.2469996362924575,0.7722638249397278,0.0373550995944818,-2.317425489425659,0.7722638249397278,0.0027523810439687,3.2964770793914795,0.7722638249397278,0.0024976259592425,3.3241384029388428
Rrs1,0.2804231345653534,0.2397834360599517,-0.256458044052124,2.612794191299752e-08,-5.737185478210449,-0.256458044052124,0.2213345468580206,-1.521924376487732,-0.256458044052124,0.2147194584301852,-1.5368138551712036
Adhfe1,0.0006914539262652,0.0,-19.3997745513916,0.988934608346683,0.0657034814357757,-19.3997745513916,0.4336761854510916,-1.0,-19.3997745513916,0.4185635335620211,-1.0379881858825684
Mybl1,0.030350724235177,0.0,-24.87717628479004,0.0105516605245278,-2.7743825912475586,-24.87717628479004,6.237038501721706e-09,-6.245315074920654,-24.87717628479004,1.4926049076858664e-09,-6.48256254196167
Vcpip1,0.2354086637496948,0.2675011754035949,0.2084968239068985,1.6099758973024377e-07,-5.4118475914001465,0.2084968239068985,0.3884089294112969,1.139821171760559,0.2084968239068985,0.383339719238417,1.1471697092056274
Sgk3,0.0596902593970298,0.0987378433346748,0.7546465396881104,0.0301585812320753,-2.39966082572937,0.7546465396881104,0.0547089726020914,2.231263399124145,0.7546465396881104,0.0525332896855903,2.243943929672241
Mcmdc2,0.001295166555792,0.0111197615042328,3.1090095043182373,0.988934608346683,0.2583630383014679,3.1090095043182373,0.1521744552427962,1.7410889863967896,3.1090095043182373,0.148904920116335,1.742855668067932
Ppp1r42,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.6274406909942627,0.2877048850059509,-1.3885728120803833,2.383263795723029e-23,-10.13910675048828,-1.3885728120803833,6.997156287745926e-26,-11.30918312072754,-1.3885728120803833,2.348633520390117e-26,-11.432034492492676
Cspp1,0.2872856855392456,0.209222987294197,-0.5160824656486511,1.606673597633023e-17,-8.693841934204102,-0.5160824656486511,0.0098534701913099,-2.8867807388305664,-0.5160824656486511,0.0090024578217989,-2.914278507232666
Arfgef1,0.3005865812301636,0.3119022250175476,0.061891671270132,1.9160022077365134e-06,-4.938146591186523,0.061891671270132,0.8463138679396113,0.3741419613361358,0.061891671270132,0.8436757182788516,0.3769737184047699
Prex2,0.0031112597789615,0.0028605179395526,-0.1214033365249633,0.988934608346683,-0.1517538428306579,-0.1214033365249633,1.0,-0.0788691714406013,-0.1214033365249633,1.0,-0.0794143974781036
A830018L16Rik,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2767763137817383,0.3297344148159027,0.2927129566669464,0.0002095642141505,-3.897276163101196,0.2927129566669464,0.1694096166000666,1.674280285835266,0.2927129566669464,0.1647801270743311,1.686586856842041
Tram1,0.9381107687950134,0.3832213878631592,-1.7355504035949707,4.4421086370340374e-34,-12.374933242797852,-1.7355504035949707,6.416815793633009e-49,-16.613903045654297,-1.7355504035949707,1.5732816715974324e-49,-16.767532348632812
Lactb2,0.1545606404542923,0.06575458496809,-1.2982453107833862,4.068548336895732e-19,-9.112225532531738,-1.2982453107833862,4.266358807279318e-07,-5.372949123382568,-1.2982453107833862,2.870725831130006e-07,-5.4470624923706055
Xkr9,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0138632114976644,0.0,-23.734769821166992,0.5027640298950408,-0.9993287324905396,-23.734769821166992,0.000405329338057,-3.859906673431397,-23.734769821166992,0.0002267783950267,-4.006537437438965
Trpa1,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.2866383790969848,0.151347666978836,-1.0225155353546145,1.5045010705004129e-21,-9.715425491333008,-1.0225155353546145,6.581778313273322e-08,-5.729496479034424,-1.0225155353546145,4.4413694787293055e-08,-5.799717426300049
Sbspon,0.000600395957008,0.0,-19.19598960876465,0.988934608346683,0.0657034814357757,-19.19598960876465,0.4336761854510916,-1.0,-19.19598960876465,0.4185635335620211,-1.0379881858825684
4930444P10Rik,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.2318360805511475,3.52571702003479,0.4390035569667816,5.613251926535432e-44,14.124977111816406,0.4390035569667816,2.6666827658556067e-48,16.401508331298828,0.4390035569667816,4.9146078715035766e-49,16.572429656982422
Rdh10,0.0241877380758523,0.0237755086272954,-0.0250982232391834,0.1987108690770668,-1.5658622980117798,-0.0250982232391834,1.0,-0.0426900498569011,-0.0250982232391834,1.0,-0.0430199541151523
Stau2,0.0093412427231669,0.0,-23.16192626953125,0.7757678902459142,-0.651948094367981,-23.16192626953125,0.0015782595515538,-3.4768483638763428,-23.16192626953125,0.0009832803072233,-3.6089272499084473
Ube2w,0.0895382910966873,0.0595296546816825,-0.610811710357666,8.139233381253071e-07,-5.106008529663086,-0.610811710357666,0.107675856616867,-1.915739178657532,-0.610811710357666,0.1021649770722783,-1.9380418062210083
Eloc,1.1452966928482056,0.5475079417228699,-1.5560133457183838,4.636786074317621e-36,-12.744356155395508,-1.5560133457183838,3.235268936282066e-48,-16.54682159423828,-1.5560133457183838,1.0140416932511749e-48,-16.682708740234375
Tmem70,0.3014423549175262,0.094155915081501,-1.8332092761993408,2.327164553288513e-37,-12.98131275177002,-1.8332092761993408,4.5607703799576083e-23,-10.538697242736816,-1.8332092761993408,1.072030951211398e-23,-10.69388484954834
Ly96,0.0428473427891731,0.0114120412617921,-1.9314271211624143,0.0159527126598914,-2.631530523300171,-1.9314271211624143,0.0028850167303416,-3.281602382659912,-1.9314271211624143,0.0021368746547543,-3.3679800033569336
Pi15,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Il17a,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.0010987971909344,0.0,-20.068286895751957,0.99577229449277,-0.0052986680530011,-20.068286895751957,0.2642335127754771,-1.4050806760787964,-20.068286895751957,0.2411776483958974,-1.4584569931030271
Mcm3,1.15300714969635,0.1754626184701919,-3.4985127449035645,8.71771323341286e-73,-18.286338806152344,-3.4985127449035645,5.007745920290971e-118,-29.61370849609375,-3.4985127449035645,3.788302914210383e-124,-30.268104553222656
Paqr8,0.0018049124628305,0.0051759225316345,1.5223195552825928,0.9900327209606786,0.0559539310634136,1.5223195552825928,0.5063588769147823,0.8778998255729675,1.5223195552825928,0.5042332478830458,0.8802177309989929
Efhc1,0.001393100596033,0.0,-20.410873413085938,0.99577229449277,-0.0052986680530011,-20.410873413085938,0.2651776618394497,-1.4007635116577148,-20.410873413085938,0.2423422090603324,-1.4539759159088137
Tram2,0.0433135218918323,0.0120569746941328,-1.8676005601882932,0.0022908035924518,-3.252746343612671,-1.8676005601882932,0.0002209549139597,-3.993886232376098,-1.8676005601882932,0.0001501461546055,-4.085946559906006
Tmem14a,0.0236836224794387,0.0037668030709028,-2.666876792907715,0.0498499136120963,-2.202550172805786,-2.666876792907715,0.0001711327241844,-4.061094284057617,-2.666876792907715,0.0001087901218238,-4.168185234069824
Gsta3,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0014437156496569,0.0,-20.46239852905273,0.988934608346683,0.0657034814357757,-20.46239852905273,0.4336761854510916,-1.0,-20.46239852905273,0.4185635335620211,-1.0379881858825684
Khdc1c,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.988934608346683,0.1367056369781494,0.0,1.0,0.0,0.0,1.0,0.0
