wilcoxon,t-test,t-test_overestim_var
Asah1,Errfi1,Slc12a7
Slc6a6,Braf,Kat6b
Lats1,Wdfy1,Braf
2410002F23Rik,Map1lc3b,Sbno2
Sec23a,Dusp11,Phf20
Ubxn2b,Sbno2,Btbd11
Evi2a,Phf20,Wdfy1
Nedd9,Plekhf1,Elf4
Hcfc1r1,Camsap2,Cir1
Senp2,Elf4,Dnajc5
Slc37a1,Rnf38,Arhgef1
Dcaf17,Cir1,Chd8
Klhl28,Dnajc5,Rnf38
Armc8,Sh2b3,Cnot4
Nbdy,Chd8,Kpna4
Camk2g,Arhgef1,Plekhf1
Rspry1,Mob3c,Map3k1
Qrich1,Map3k1,Nbeal2
Lrba,Cnot4,Baz2b
Rnf114,Baz2b,Stx16
Ythdf3,Stx16,Cep350
Atf6,Kpna4,Snx18
Clk3,Nbeal2,Camsap2
Ice1,Fam168a,Pxylp1
Rmnd5a,Cep350,Mob3c
Nkiras1,Snx18,Fam168a
Trub2,Pxylp1,Sh2b3
Zfp672,Il27ra,Il27ra
Ube3b,Fam214b,Trip12
Cmc4,Rab5b,Cdk17
Mfsd14b,Trip12,Prkch
Cd1d1,Cdk17,Rab5b
Prkd3,Polm,Polm
Slc25a37,Zscan26,Spty2d1
Rusc1,Prkch,Hip1
Cobll1,Cep97,Zscan26
Ddx28,Fbxw4,Cep97
Snapc3,Hip1,Fbxw4
Tulp4,Ccs,Ccs
Maco1,Spty2d1,Fam214b
Galnt11,Cyp17a1,Arhgef2
Bdp1,Arhgef4,Nfat5
Esco1,Trip4,Vezf1
Rc3h2,Vezf1,Trip4
Cdk19,Arhgef2,Lax1
A630001G21Rik,Jmy,Ppp6r2
Wdtc1,Pou5f2,Tmem59
Eif2s3y,Ppp6r2,Jmy
Sgpl1,Meis3,Meis3
Sdhaf4,Nfat5,Mcl1
Ptbp2,Grasp,Arhgef4
Ccnt1,Crebl2,Pou5f2
Stx7,St6galnac3,Grasp
Osbpl5,Lax1,Map4k4
Yipf3,Fbxo32,Siah1a
Rabggta,Tmem59,Trim12a
Lims1,Plekha6,Trappc8
Uimc1,Siah1a,Cyp17a1
Ehbp1l1,Ripor1,Tspan5
Snx27,Mcl1,Fbxo32
Fbxo3,Gclc,Gclc
Foxp4,Tspan5,Mysm1
Rxylt1,Trappc8,Snrk
Tmf1,Dtx3,H2-Ke6
Foxj3,Map4k4,Pias1
Ubr3,Pias1,Slc38a2
Ino80,Snrk,Ripor1
Smg9,Trim12a,Dtx3
Cramp1l,H2-Ke6,St6galnac3
Ino80b,Mysm1,Arhgap25
Sp2,Slc38a2,Crebl2
Casp6,Arhgap25,Zzef1
Ddhd1,Zzef1,Wdr26
Wbp2,Phf8,Phf8
Slc35d2,Wdr26,Tut7
Ubr4,Tut7,Ccnd3
Caml,Rnf11,Plekha6
Icam1,Ccdc71l,Ccdc71l
Gnpda2,Ccnd3,Rnf11
Strn4,Mbtd1,Mbtd1
Mark3,Cic,Ppp3cc
Rc3h1,Anks3,Cic
Rasa1,Tbc1d23,Rbbp6
Grina,Zranb1,Zranb1
Chka,Ppp3cc,Anks3
Secisbp2l,Rbbp6,Cdc42se2
Pi4k2a,Phf2,Plcxd2
Ate1,Zfp512b,Tbc1d23
Cbl,Snx29,S100a13
St3gal1,Tent4b,Tent4b
Tmem161a,Cdc42se2,Phf2
Atf2,Plcxd2,Dcp1b
Lypla2,Cyp4f13,Bmt2
Piezo1,Dcp1b,Capn2
Prdm2,Bmt2,Zfp512b
Vps13a,S100a13,Irf2bp2
Tlk1,Slc37a3,Rbm6
Hmg20a,Capn2,B4galt1
Rnf139,2610528A11Rik,Cyp4f13
Fam98c,Iffo2,Dcaf5
Uckl1,Sbsn,Pgm2l1
Spata5,Dcaf5,Slc37a3
Lgals8,Pgm2l1,Plec
Ehd3,Icosl,Jade2
Rnf113a2,Jade2,Csde1
Spen,Irf2bp2,Neurl3
Ascc3,Rbm6,Abhd2
Pik3ap1,B4galt1,Snx29
Tatdn2,Csde1,Cpne3
Ino80d,Neurl3,Dip2b
Rab6a,Abhd2,Elmsan1
Msl1,Lcor,Iffo2
Ric8a,Plec,Lcor
Atl2,Elmsan1,Nfe2l2
Gigyf2,Cpne3,Pik3ip1
Msl2,Dip2b,Cerk
Gxylt1,Cerk,Sbsn
Crtc2,Smyd1,Cog5
Ube4b,Pik3ip1,Ccny
Nek9,Nfe2l2,Icosl
Edc4,Notch3,Zxdb
Mtmr12,Zxdb,Smyd1
Fars2,Ccny,2610528A11Rik
Tsc22d2,Cog5,Git2
Ppp6r3,Ccdc146,Ifit3
Sertad2,Zscan2,Dyrk2
Hibadh,Abcg3,Lrch1
Adam17,Zfp362,Herc2
Zfp664,Lrch1,Zfp362
Slc25a36,Git2,Aamdc
Tmem106b,Ifit3,Pold4
Gpr132,Sema4f,Abcg3
Zcchc18,Dyrk2,Kdm2a
Itm2c,Aamdc,Notch3
Cbx4,Herc2,Sema4f
Bcl2l11,Pold4,Zscan2
Parp4,Lrrc75b,Ccdc146
Tmem127,Simc1,Nin
H2-M3,Kdm2a,Krit1
Fam149b,Nin,Trim24
Zfp638,Dlg4,Simc1
Rit1,Krit1,Mrtfa
Mdfic,Trim24,Dlg4
Fbrsl1,Mrtfa,Cd3d
Unkl,Ap3m2,Coq10b
Tagap,Coq10b,Lrrc75b
Sp140,Tnks,Ap3m2
Senp5,Ano8,Cyld
Wdr37,Ubxn7,Tnks
Ppt1,Arnt,Arnt
Rgs14,Cyld,Pea15a
Trak2,Pea15a,Ubxn7
Vps4b,Rnpepl1,Rnpepl1
Golgb1,Cd3d,Mical1
Stk40,Bcas3,Relb
Pik3c3,Relb,Nsd1
Rsrc1,Mical1,Mast3
Cdc14b,Galnt10,Ano8
Itpr1,Nsd1,Prkca
Ctdsp2,Mast3,Bcas3
Irak2,Ttc17,Galnt10
Rbm26,Tmcc1,Ttc17
Ube2r2,Prkca,Phip
Gbf1,Vps13c,Slk
Crybg1,Phip,Tmcc1
Nudt18,Fam174a,Fam174a
Dok1,Zbtb24,Gbp8
Dgcr2,Slk,Tyrobp
Dlg1,Tyrobp,Med13
Mtmr6,Gbp8,Zbtb24
Glg1,Med13,Vps13c
Scaf8,Slc49a4,Snrnp70
Lactb2,Mga,Mga
Vti1a,Snrnp70,Erbin
Padi2,Erbin,Akap8
Zfp142,Slc25a45,Chpt1
Plagl2,Atg9a,Slc25a45
Slc25a51,Chpt1,Khnyn
Clcn4,Akap8,Usp24
Fam126a,Bbx,Dusp2
Mtln,Nckap5l,Bbx
Rassf2,Arl15,Arl15
Ptdss1,Usp24,Atg9a
Ube2d1,Samd4b,Spata6
Zrsr2,Khnyn,Tpp1
Wdr48,Tmem241,Mkln1
Fbxo8,Spata6,Samd4b
Kri1,Tpp1,Slc49a4
Map2k5,Mkln1,Hivep2
Idh2,Ppargc1b,Tmem241
Lmbrd1,Mib2,H2aw
Atg7,H2aw,Ago3
Atg12,Iqce,Nckap5l
Ifnar2,Dusp2,Naga
Slc25a28,Hivep2,Tnfrsf1a
Tcf20,Ago3,Iqce
Pabpn1,Naga,Dcaf11
Rnf19b,Tnfrsf1a,Tesc
Dcaf10,Prkra,Cdk13
Arl5b,Dcaf11,Fus
Ptar1,Trp53bp2,Mib2
Man1a2,Tesc,Ppargc1b
Fam122a,Cdk13,Trp53bp2
Foxk1,Parp8,Ano6
Pld3,Ano6,Prkra
Atg16l2,Acadsb,Gdi1
Trim44,Fus,Otulinl
Scoc,Mblac2,Ppp1r37
Ranbp9,Csnk1e,Csnk1e
Nrros,Sfxn2,Parp8
Pdzd8,Ppp1r37,Dnajb4
Nt5dc1,Gdi1,Rsbn1
Msh3,Dnajb4,Sfxn2
Hectd3,Hgsnat,Mblac2
Skiv2l,Dexi,Hgsnat
Adora2a,Otulinl,Dexi
Rexo1,Tcn2,Acadsb
Sec24b,Rsbn1,Xdh
Pip4p1,Zc3h6,Zc3h6
Actr5,Rab6b,Pum1
Appl1,Ppp1r12b,Apc
Saysd1,Arhgef7,Rab11fip4
Vamp4,Rab11fip4,Lair1
Cspp1,Apc,Arhgef7
Chmp1b,Usp32,Slc1a5
Prr14l,Lair1,Cdkal1
Aftph,Cdkal1,Gmip
Camta1,Xdh,Usp32
Rmc1,Pum1,Ppp1r12b
Phf23,E130308A19Rik,Ncoa3
Pdxdc1,Gmip,Tcn2
Asap1,Prrt1,Rgl2
Ddhd2,Cdkn2c,Cdkn2c
Dmac2,Slc1a5,Zc3h7a
Zup1,Rgl2,Selenop
Kmt2b,Ncoa3,Zfp62
Erich1,Selenop,Prr12
Ing4,Prr12,Grcc10
Mfng,Hmbox1,Hmbox1
Parp14,Zdhhc17,Rab6b
Fbxo28,Zfyve16,E130308A19Rik
Pigm,Grcc10,Tbck
Sntb2,Zc3h7a,Prrt1
Ktn1,Tbck,Zdhhc17
Ncoa7,Zfp62,Ttc14
Card19,Ccl6,Mon2
Prkcd,Mon2,Mllt10
Ube3c,Ctdp1,Rock1
Fxr2,Ttc14,Zfyve16
Ttc39b,Mllt10,Ctdp1
Fam13b,Adrb1,Wdr33
Zfp592,Wdr33,AI837181
Tob1,Asap2,Slc28a2
Spice1,Rock1,Wwp1
Stxbp5,Wwp1,Ccl6
Pias4,AI837181,Dmxl1
Kdm2b,Wdr11,Adrb1
Tmed4,Dmxl1,Syf2
Ttc13,Slc28a2,Wdr11
Arl8a,Adgrg5,Serf2
Ssh2,Smpd2,Tnfrsf13b
Gse1,Syf2,Vps37a
Nrbp1,Erf,Ankhd1
D5Ertd579e,Vps37a,Adgrg5
Scaf1,Ankhd1,Rfx7
Itch,Rfx7,Asap2
Zfp598,Tnfrsf13b,Smpd2
Yju2,Tsc1,Tcf25
Ikzf5,Tcf25,Erf
Plekho2,Serf2,Tsc1
Rev3l,Nudcd3,Nudcd3
Abhd12,Neu1,Il10rb
Chfr,Retreg2,Neu1
Acap2,Mnt,Mnt
Trim56,Nsf,Nsf
Marf1,Rab43,Retreg2
Rnf145,Il10rb,Ankib1
Cwf19l2,1700001O22Rik,Zdhhc18
Med27,Ankib1,Helz
Qdpr,Rab20,Kbtbd2
Dmtf1,Slc14a1,Ikbkb
Dedd2,Helz,Cdc37l1
Gripap1,Zdhhc18,Ldb1
Snapin,Zbtb22,Rab43
Map2k1,Kbtbd2,Dgkd
Trps1,Ikbkb,Zbtb22
Asxl1,Cdc37l1,Hook3
Ugdh,Ldb1,Proser1
Shprh,Hook3,Fosb
Galnt6,Dgkd,Per1
Ppp1r12c,Proser1,Rab20
Clip1,Prune1,Slc14a1
Gsdmd,Camkmt,Prune1
Rxrb,Per1,Crebzf
Smg5,Crebzf,1700001O22Rik
Ttc33,Fosb,Birc3
C87436,Sox5,Mms19
Slc39a6,Map3k3,Skap1
Ccnt2,Mms19,Selenoo
Dpp8,Selenoo,Tbcel
Khdc4,Specc1,Map3k3
Zfp277,Slc12a9,Rnf19a
Vps54,Birc3,Camkmt
Ppm1d,Tbcel,Slc12a9
Dstn,Skap1,Bicra
Whamm,Rnf19a,Specc1
Slc25a30,Bicra,Inpp5d
Srd5a3,Narf,Zfp445
Emsy,Ttll3,Vgll4
Exoc7,Tcirg1,Rpl13a
Abca2,Inpp5d,Sos2
Pepd,Sos2,Ttll3
4933434E20Rik,Uty,Epb41
Zfp451,Spidr,Narf
Rap1gds1,Zfp445,Tcirg1
Zfc3h1,Rpl13a,Pip5k1a
Spast,Vgll4,St8sia4
Il21r,Epb41,Uty
Brap,Pip5k1a,Uqcc3
Eif4g3,St8sia4,Spidr
Gapvd1,Map2k6,Sox5
Nfrkb,Uqcc3,Rps3a1
Zbtb25,Fam210b,Eef2kmt
Eif2ak1,Eef2kmt,Phf12
Mbtps1,Phf12,Polk
Rnf146,Polk,Map2k6
Ggps1,Gm10521,Fam210b
Ccdc186,Atp7a,Rnf167
Tle3,Gm49368,Ric1
Ring1,Tmem245,Tmem245
C330007P06Rik,Klc4,Dennd4c
Sin3a,Rnf167,Atp7a
Crk,Rps3a1,Pdlim5
Slc16a6,Dennd4c,Gm49368
Prpf39,Pdlim5,Rpl23a
0610030E20Rik,Ric1,Zmym4
Tm9sf4,Zmym4,B4galt7
Araf,Abcc5,Gem
Smim19,Trim16,Sat1
Crbn,Gem,Cry1
Tubgcp4,B4galt7,Abcc5
Gpcpd1,Cry1,Klc4
Tlk2,Galnt3,Ifnar1
Ppfia1,Sat1,Gm10521
Ttc19,Mepce,Arl4d
Zfpl1,Arl4d,Galnt3
Ppm1b,Ifnar1,Strn3
Bag5,Unc5cl,Mepce
Dnajb12,Rpl23a,Avl9
Atraid,Strn3,Unc5cl
Npepl1,Avl9,Sun1
Epc1,Sun1,Gls
Otud4,Pvr,Ubr2
Galnt7,Kctd6,Pvr
Wdr20,Pou2f1,Trim16
Josd2,Ubr2,Oxr1
Cdc73,Plekho1,Zcchc2
Abr,Zcchc2,Pou2f1
Capn7,Gls,Rab37
Cpsf7,Oxr1,Vamp2
Shoc2,Zbtb37,Plekho1
Stat5b,Lcorl,Lcorl
Ist1,Enc1,Zbtb37
Chm,Vamp2,Kctd6
Gtf3c2,Rab37,Irf2bp1
Sp4,Lrp6,Madd
Dyrk1a,Usp30,Bach1
Cnot2,Ulk3,Tbc1d14
Tex264,Irf2bp1,Lrp6
Foxo1,Bach1,Usp30
Trrap,Madd,Rpl29
Zfp524,Tbc1d14,Ulk3
Notch1,Pdpr,Ncoa6
Snap23,Ncoa6,Enc1
Slmap,Zfyve1,Tcf7
Synrg,Gprc5a,Xrcc4
Zfp131,Rpl29,Pdpr
Clk4,Ubxn11,Exoc4
Stag2,Arhgap5,Gfod1
Sfswap,Mospd1,4931406P16Rik
Pcsk7,Dgkq,Ubxn11
Usp36,Exoc4,Reps1
Btaf1,Xrcc4,Zfyve1
Plekha5,Gfod1,Mospd1
Ubp1,Mipol1,Asb3
Zfand3,4931406P16Rik,Dgkq
Pcm1,Ifit3b,Arih2
Tmc6,Asb3,Mink1
Atp6ap1,Reps1,Mipol1
Chp1,Cstad,Rpl26
Ap1g1,Arih2,Ifit3b
Slc30a9,Tcf7,Arhgap5
Limk2,Nebl,Cln3
Zfp646,Mink1,Nebl
Gnptg,Manba,Manba
Fbxl5,Trav9-1,Gprc5a
Dnajc24,Cln3,Crtam
Col4a3bp,Xpc,Irf9
Zfp266,Otud1,Otud1
Acsl4,Pth1r,Xpc
Med12,Hectd4,Ifi208
Skil,Fam124b,Hectd4
Apopt1,Crtam,Zkscan3
Clasp1,Rpl26,Fkbp15
Fbxl3,Irf9,Pip5k1c
Glul,Zkscan3,Rassf5
Spsb3,Atp11a,Gatd1
Il16,Fkbp15,Frrs1
Fam129a,Ifi208,Cstad
Med15,Pip5k1c,Pth1r
Pex13,Brpf3,Trav9-1
Eloa,Rassf5,Rtf1
Plekhf2,Frrs1,Atp11a
Dpy19l1,Gatd1,Purb
Zfp560,Mindy1,Brpf3
Dnajc14,Pip4p2,Samd8
Epc2,Samd8,Mindy1
Prkd2,Rtf1,Smg1
Tm2d1,Zfp579,Fam124b
Pdpk1,D130040H23Rik,Camk2g
Tsnax,Slc17a5,Pip4p2
Upf2,Camk2g,Tfe3
Pxk,Tfe3,Zyg11b
Paxx,Smg1,Zfp579
Ap4s1,Purb,Haghl
Tgif1,Chit1,Chit1
H1f4,Haghl,Slc17a5
Atp2c1,Dyrk1b,Rufy2
1110059G10Rik,Rufy2,Bscl2
Atm,Zyg11b,Phkb
Ctdnep1,Nt5e,Ncln
Stx5a,Phkb,Dyrk1b
2300009A05Rik,Dcaf6,Birc2
Dipk1a,Ncln,Chmp1a
Zfp869,Frat1,Dcaf6
Map4k2,Dennd3,R3hdm2
Psd4,Bscl2,Cdk12
Tnip1,Pex11b,Nt5e
Qk,Tmem135,AI467606
Haus3,Birc2,Ublcp1
Bin3,Slc15a2,D130040H23Rik
Apaf1,Ublcp1,Frat1
Secisbp2,Chmp1a,Pex11b
Chchd7,R3hdm2,Ifi213
Gskip,Cdk12,Tmem135
Prxl2c,Sntb1,Asb13
Tbc1d10b,Ttyh3,Ttyh3
Fam53a,Asb13,Arfrp1
Scamp2,Klk13,Mindy2
Ireb2,AI467606,Slc10a7
Urm1,Nfia,Fam160b1
Smarcc2,Arfrp1,Kat2b
Sharpin,Slc10a7,Dennd3
Mllt6,Kat2b,Jun
Abhd17b,Cdc20b,Sntb1
Ctdspl2,Mindy2,Rnf123
,Fam160b1,Lpar6
,Rnf123,Ctss
,Lpar6,Nfia
,Ifi213,Nbr1
,Chst11,Ubash3b
,Nbr1,Bcl2l1
,Bcl2l1,Slc15a2
,Trak1,Trak1
,Tfdp2,Chst11
,Pear1,Lrba
,Jun,Pear1
,Tmx4,Ing1
,Lrba,Tmx4
,Etv6,Etv6
,Ctss,Svil
,Ubash3b,Csnk1g1
,Mtm1,Kdm6a
,Tef,Nmb
,Ing1,Lrrfip2
,Hsd17b11,Tfdp2
,Kdsr,Prpf38b
,Mgat5,Pttg1ip
,Svil,Kdsr
,Kdm6a,Mgat5
,Jup,Gpatch8
,Numb,Limk1
,Pja2,Ndrg3
,Cbfa2t2,Ap3d1
,Pttg1ip,Gramd3
,Adgrl1,Arhgap12
,Limk1,Numb
,Csnk1g1,Cbfa2t2
,Lrrfip2,Tef
,Arhgap12,Hsd17b11
,Ndrg3,Ncoa1
,Prpf38b,Cdc20b
,Nmb,Vrk2
,Gpatch8,Pja2
,Ap3d1,Smad7
,Gramd3,Klk13
,Vrk2,Mtm1
,Ncoa1,Angel2
,Smad7,Adgrl1
,Angel2,Mrpl24
,Setd7,Jup
,Gtdc1,Setd7
,Dvl2,Rnf125
,Rnf169,Rnf169
,Mrpl24,Dvl2
,Gnaq,Gtdc1
,Nckap1,Cracr2a
,Cracr2a,Smg6
,Frs2,Ppm1j
,Zfp667,Golga4
,Rnf125,Nckap1
,Klhl20,Frs2
,Smg6,Klhl20
,Zfp26,Rasa3
,Tgfbrap1,Gnaq
,Ppm1j,Zfp26
,Golga4,Tgfbrap1
,Ppt2,Ppt2
,Rasa3,Elk4
,Elk4,Thy1
,Rac3,Abi1
,Zfp236,Zfp236
,Abi1,Zfp667
,Pianp,Taok2
,Mroh1,Kdm5a
,Taok2,Acox1
,Trdv2-2,Mroh1
,Thy1,Apobec2
,Kdm4b,Marveld1
,Ints6l,Zfp810
,Zfp810,Myo18a
,Acox1,Dnmt3a
,Marveld1,Trdv2-2
,Kdm5a,Actn2
,Dnmt3a,Zfp407
,Myo18a,Ints6l
,Actn2,Numa1
,Zfp407,Zfp110
,Dbp,Ifi214
,Zfp110,Kdm4b
,Numa1,Tmem163
,Brf1,Rac3
,Synj1,Synj1
,Apobec2,Prkacb
,Tmem163,Brf1
,Csgalnact2,Csgalnact2
,Prkacb,Ubash3a
,Lrig2,Sbf1
,Zfp827,Tbc1d20
,Ubash3a,Axin1
,Ifi214,Ube2g1
,Tbc1d20,Dbp
,a,a
,Sbf1,Pianp
,Ube2g1,Zkscan14
,Axin1,Rnasel
,Ctnnbip1,Lrig2
,Zkscan14,Ctnnbip1
,Rnasel,Zgpat
,Usp40,Zfp827
,Vmac,Ppm1a
,Sh3bp2,Rufy3
,Fbxl22,Ppm1k
,Zgpat,Bin2
,Rufy3,Usp40
,Tgfbr1,Fbxl22
,Atxn2,Tgfbr1
,Ppm1a,Sh3bp2
,Shf,Atxn2
,Ppm1k,Mpnd
,Bin2,Vmac
,Abhd14b,B3gnt5
,Mpnd,Tk2
,Tk2,Sik3
,Arl10,Vps41
,B3gnt5,Gramd4
,Vps41,Gtpbp2
,Sik3,Abhd14b
,Gramd4,Bbc3
,Stx1a,Hexim1
,Gtpbp2,Micall1
,Micall1,Zfp329
,Bbc3,Shf
,Vps11,Slamf7
,Hexim1,Arl10
,Tmem42,Usp25
,Zfp329,Vps11
,Pde6d,Stx1a
,Slamf7,Mtmr3
,Zfp1,Arpc2
,Usp25,Pde6d
,Vps8,Ldlrap1
,Ldlrap1,Arhgap30
,Mtmr3,Tmem42
,Zfp874a,Zfp1
,Tanc2,Vps8
,Gnb5,Senp6
,Arpc2,Mosmo
,Akt3,Prickle3
,Arhgap30,Fam222b
,Plekhg5,Specc1l
,Senp6,Akt3
,Prickle3,Sp1
,Mosmo,Klhl6
,Fam222b,Zfp874a
,Ust,Ehmt1
,Zfp839,Ust
,Specc1l,Tanc2
,Sp1,Wdr45
,Pskh1,Plekhg5
,Ehmt1,Pskh1
,Klhl6,Ttc38
,Wdr45,Zfp839
,Ttc38,Stat6
,Smim40,Gnb5
,Parp3,Slc3a2
,Stat6,Pced1b
,Dhx30,Ms4a6c
,Sbk1,Dhx30
,Dstyk,Dym
,Ids,Sbk1
,Micu3,Ids
,Mib1,Parp3
,Dym,Mib1
,Ms4a6c,Gm12216
,A030005L19Rik,Tab2
,Slc3a2,Micu3
,Pced1b,Nfatc2
,Bmx,Pibf1
,Bmpr2,Tbc1d5
,Aqp9,Zfp871
,Pibf1,Hdac4
,Hdac4,Inpp5b
,Tbc1d5,Smim40
,Nfatc2,Zmat3
,Tab2,Aqp9
,Gm12216,Otud5
,Pheta1,Zfp787
,Zmat3,Inpp4a
,Rasa4,Hscb
,Inpp5b,Igkc
,Inpp4a,F2rl2
,Zfp871,Rps16
,Zfp787,Pptc7
,F2rl2,Zhx1
,St3gal3,Sumf1
,Lrrc45,Lrrc45
,Cyp4v3,Bmpr2
,Otud5,Wdr13
,Hscb,Dnaja4
,Sumf1,Esyt2
,Wdr13,Dstyk
,Zhx1,Rad54l2
,Rps16,St3gal3
,Pptc7,Rasa4
,Dnaja4,Osbpl2
,Osbpl2,Camta2
,Camta2,A030005L19Rik
,Rad54l2,Map2k7
,Map2k7,Tatdn2
,Esyt2,Tnk2
,Igkc,Bmx
,Tnk2,Dock11
,Tatdn2,Pheta1
,Pcnx,Cyp4v3
,Dock11,Stxbp3
,Zfp282,Akna
,Dvl1,Pcnx
,Parp6,Kif13b
,Xylt2,Lemd2
,Dvl3,Dvl3
,Stxbp3,Zfp282
,Edaradd,Parp6
,Itpkc,Iqgap2
,Akna,Dvl1
,Lemd2,Ppig
,Smurf2,Bicral
,Kif13b,Xylt2
,Dgke,Rab14
,Kbtbd7,Smurf2
,4930402H24Rik,4930402H24Rik
,Zfp12,Mfsd14b
,Bicral,Dgke
,Iqgap2,Dennd1b
,Ppig,Itpkc
,Rab14,Zfp12
,Mfsd14b,Hist1h2br
,Pofut1,Pofut1
,Hist1h2br,Edaradd
,Dennd1b,Ndel1
,Gab2,Shisa5
,Shisa5,Kbtbd7
,Aco1,Aco1
,Ndel1,Zbtb7b
,Zbtb7b,Nlk
,Il4ra,Il4ra
,Rab31,Adrb2
,Nlk,Atr
,Mturn,Mturn
,Adrb2,Pkn1
,Atr,Retreg3
,Cd46,Ambra1
,Dram2,Dram2
,Pnpla6,Cipc
,Mapre3,Rprd2
,4930404N11Rik,Pnpla6
,Pkn1,Gab2
,Vav2,Cyfip1
,Retreg3,Slc23a2
,Ambra1,Ep300
,Cipc,Rab31
,Slc23a2,Wasl
,Cyfip1,Gvin1
,Rprd2,Tpp2
,Wars2,Gucd1
,Zfp931,Wars2
,Gvin1,Cd46
,Ep300,Zfp931
,Wasl,Scaper
,Gucd1,Usp34
,Zfp287,Sh3bp5l
,Scaper,Gtpbp1
,Sh3bp5l,Mapre3
,Tpp2,Zfp287
,Lyrm4,Pot1b
,Gtpbp1,Trpm7
,Pot1b,Eps15l1
,Ell,4930404N11Rik
,Usp34,Rhbdf2
,Rhbdf2,Ell
,Tiam2,Lyrm4
,Trpm7,Vav2
,Eps15l1,Hagh
,Hagh,Zswim8
,Zswim8,Rc3h2
,Tsks,Prr14
,Rc3h2,Gm38394
,Klhl12,Cdk11b
,Prr14,Klhl12
,Cspg5,Trim5
,Gm38394,Gna15
,Cdk11b,Rybp
,Lrrc61,Lrrc61
,Rybp,Cdyl
,Trav5-4,Fbxo11
,Cdyl,Dctn4
,Gna15,Tmem203
,Fbxo11,Pik3cd
,Tdrd3,Ypel1
,Ypel1,Trim33
,Trim5,Tdrd3
,Tmem203,Elf2
,Dctn4,Zfp180
,Pik3cd,Tiam2
,Trim33,Secisbp2l
,Ccdc73,Cspg5
,Clip2,Ccdc85b
,Zfp180,Tsks
,Bach2,Bach2
,Elf2,P2ry10b
,Eps8l1,Tmem63b
,Tmem63b,Relch
,Secisbp2l,Eps8l1
,Ccdc85b,Ccdc73
,Gm5244,Trav5-4
,P2ry10b,Rbm25
,Relch,Clip2
,Rbm25,Fbxo34
,Fbxo34,Rhot1
,Trim46,Sigirr
,Tafa3,Sesn1
,Rhot1,Pwwp2a
,Sesn1,Gm5244
,Cuedc1,Trim46
,Pwwp2a,Zfp868
,Sigirr,Pnrc2
,Glcci1,Msl1
,Xkr8,Mbd6
,Mbd6,Cuedc1
,Zfp868,Rc3h1
,Msl1,Arhgap31
,Hist1h2bp,Ptp4a3
,Pnrc2,Gdf11
,Gdf11,Tafa3
,Arhgap31,Xkr8
,Rc3h1,Glcci1
,Glg1,Ssh1
,Ptp4a3,Glg1
,Exoc2,Exoc2
,Homer1,Nck1
,Traf3,Ythdf3
,Ssh1,Traf3
,,Ubr4
,,Clcn4
,,Runx2
,,Ifit2
,,Dgkh
,,Hist1h2bp
,,Homer1
,,Bcor
,,Mknk1
,,Dop1b
,,Trim34a
,,Zfp677
,,2200002D01Rik
,,Itch
,,Ank
,,Ube2d1
,,Aqp3
,,Ankrd16
,,Cnnm3
,,Capn15
,,Rspry1
,,Ppt1
,,Ino80
,,Slc6a6
,,Kansl1l
,,Fbxo3
,,Zfp395
,,Sgms1
,,Leng9
,,Snx20
,,Hs3st3b1
,,Zfp740
,,Clcn7
,,Natd1
,,Rnf138
,,Hibadh
,,Zfp607a
,,Tbc1d8b
,,Tulp4
,,Vmn2r84
,,Btrc
,,Abi3
,,Sdccag8
,,Gpsm1
,,A630001G21Rik
,,Tnfaip8l2
,,Orai1
