gene_names,P8,P1,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.5550228953361511,0.0,-29.466806411743164,1.0,0.0,-29.466806411743164,3.177641154670796e-74,-22.800336837768555,-29.466806411743164,1.0,-1.5495738983154297
Lypla1,0.3848836123943329,0.0,-28.80637550354004,0.4372732201625753,1.183880090713501,-28.80637550354004,8.62308498645745e-50,-17.28369140625,-28.80637550354004,1.0,-1.1746474504470823
Gm37988,0.0007384630735032,0.0,-19.494701385498047,0.4372732201625753,1.2205240726470947,-19.494701385498047,0.5120714483974764,-1.0,-19.494701385498047,1.0,-0.0679627656936645
Tcea1,0.4666126668453216,0.0,-29.14730453491211,0.5703698469861277,-0.7582470178604126,-29.14730453491211,1.1843542285010525e-65,-20.86701011657715,-29.14730453491211,1.0,-1.4181797504425049
Atp6v1h,0.3294866681098938,0.3740170300006866,0.2168851345777511,0.4978740461192206,0.9245539903640748,0.2168851345777511,1.0,0.1188656538724899,0.2168851345777511,1.0,0.0911075696349144
Rb1cc1,0.3979555666446686,0.0,-28.86460304260254,0.7455884237922964,-0.4284518659114837,-28.86460304260254,1.1593066670438263e-48,-17.024892807006836,-28.86460304260254,1.0,-1.157058835029602
Pcmtd1,0.2391764372587204,0.0,-28.00946617126465,0.9241506292586268,0.1296630650758743,-28.00946617126465,2.647124605201132e-30,-12.637690544128418,-28.00946617126465,1.0,-0.8588924407958984
Rrs1,0.2344228774309158,0.0,-27.976940155029297,0.4372732201625753,1.3586434125900269,-27.976940155029297,8.304780203445148e-31,-12.765270233154297,-27.976940155029297,1.0,-0.8675630688667297
Adhfe1,0.0011662237811833,0.0,-20.15425491333008,0.4372732201625753,1.2205240726470947,-20.15425491333008,0.5120714483974764,-1.0,-20.15425491333008,1.0,-0.0679627656936645
Mybl1,0.0057736504822969,0.0,-22.465219497680664,0.4372732201625753,1.178242564201355,-22.465219497680664,0.0483881819868162,-2.309349298477173,-22.465219497680664,1.0,-0.1569497734308242
Vcpip1,0.2513386905193329,0.0,-28.09015464782715,0.948870926676256,0.0873816311359405,-28.09015464782715,3.353344621267586e-31,-12.864328384399414,-28.09015464782715,1.0,-0.8742953538894653
Sgk3,0.0258532557636499,0.0,-24.64253234863281,0.4460715684575204,1.0852234363555908,-24.64253234863281,0.0003039480489117,-3.897858142852783,-24.64253234863281,1.0,-0.2649092376232147
Mcmdc2,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Ppp1r42,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.4365373849868774,0.0,-29.027862548828125,0.6174582194606938,-0.6652278900146484,-29.027862548828125,9.012274705515449e-60,-19.542802810668945,-29.027862548828125,1.0,-1.3281829357147217
Cspp1,0.2248745113611221,0.0,-27.9097957611084,0.8416044843430516,0.2649636566638946,-27.9097957611084,1.665774767879061e-24,-11.122743606567385,-27.9097957611084,1.0,-0.7559323906898499
Arfgef1,0.3499748706817627,0.3740170300006866,0.1142392456531524,0.4372732201625753,1.9618585109710691,0.1142392456531524,1.0,0.0641801804304122,0.1142392456531524,1.0,0.0496013462543487
Prex2,0.0018302390817552,0.0,-20.80492210388184,0.4372732201625753,1.2205240726470947,-20.80492210388184,0.5120714483974764,-1.0,-20.80492210388184,1.0,-0.0679627656936645
A830018L16Rik,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.321889728307724,0.0,-28.500408172607425,0.8914816126906896,-0.1832195371389389,-28.500408172607425,7.684730519391854e-40,-14.97100830078125,-28.500408172607425,1.0,-1.017471194267273
Tram1,0.9933469295501708,0.0,-30.663105010986328,0.8965391299319554,0.1747632622718811,-30.663105010986328,7.122608032727981e-141,-39.02066040039063,-30.663105010986328,1.0,-2.651952028274536
Lactb2,0.1733894199132919,0.0,-27.496320724487305,0.771642164868421,0.3833516538143158,-27.496320724487305,5.859893577637644e-23,-10.699535369873049,-27.496320724487305,1.0,-0.7271699905395508
Xkr9,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0068690027110278,0.0,-22.71662712097168,0.4372732201625753,1.1866989135742188,-22.71662712097168,0.0810497198145921,-2.093381643295288,-22.71662712097168,1.0,-0.1422720104455948
Trpa1,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.1696309298276901,0.0,-27.461915969848636,0.4372732201625753,1.657432198524475,-27.461915969848636,1.0603145495460117e-23,-10.9035005569458,-27.461915969848636,1.0,-0.741032063961029
Sbspon,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.1117310523986816,3.5059163570404053,0.590425431728363,0.1303397567128352,2.8638622760772705,0.590425431728363,0.6056314074661763,1.4698481559753418,0.590425431728363,1.0,1.236138105392456
Rdh10,0.0421806201338768,0.0,-25.360610961914062,0.4687158141919869,1.0091168880462646,-25.360610961914062,2.319240886342216e-06,-5.020746231079102,-25.360610961914062,1.0,-0.341223806142807
Stau2,0.0059682941064238,0.0,-22.5131950378418,0.4372732201625753,1.195155143737793,-22.5131950378418,0.1240298040045825,-1.8998219966888428,-22.5131950378418,1.0,-0.1291171610355377
Ube2w,0.1589543670415878,0.3740170300006866,1.3965067863464355,0.4372732201625753,1.691257357597351,1.3965067863464355,0.9358026358008136,0.5745185613632202,1.3965067863464355,1.0,0.4914886653423309
Eloc,0.9296079874038696,0.8255460262298584,-0.2571788430213928,0.4372732201625753,1.7307199239730835,-0.2571788430213928,0.6209691220177627,-1.264371037483215,-0.2571788430213928,1.0,-0.2510709762573242
Tmem70,0.2136804461479187,0.5855726003646851,1.7404664754867554,0.1009606282312416,3.0104379653930664,1.7404664754867554,0.9118016720351328,0.6348235607147217,1.7404664754867554,1.0,0.5839703679084778
Ly96,0.0345001593232154,0.3740170300006866,3.6916663646698,0.3338843342656474,2.277559757232666,3.6916663646698,0.8132584515940113,0.90757018327713,3.6916663646698,1.0,0.8696655631065369
Pi15,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Il17a,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Mcm3,0.5537747740745544,0.0,-29.462575912475582,0.7507941710966171,-0.4199955761432647,-29.462575912475582,3.3744010308542157e-49,-17.14760971069336,-29.462575912475582,1.0,-1.1653989553451538
Paqr8,0.0032534177880734,0.0,-21.63587188720703,0.4372732201625753,1.212067723274231,-21.63587188720703,0.302412471013575,-1.4154454469680786,-21.63587188720703,1.0,-0.0961975902318954
Efhc1,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.0452397912740707,0.0,-25.46384620666504,0.4825992858153991,0.9668354392051696,-25.46384620666504,3.902584309478014e-07,-5.382187366485596,-25.46384620666504,1.0,-0.3657883405685425
Tmem14a,0.0379393585026264,0.0,-25.20464515686035,0.4580234197484563,1.0429420471191406,-25.20464515686035,9.577510102607142e-06,-4.717226028442383,-25.20464515686035,1.0,-0.3205957114696502
Gsta3,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.4372732201625753,1.228980302810669,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0095605561509728,0.0,-23.195566177368164,0.4372732201625753,1.1697863340377808,-23.195566177368164,0.027431743684789,-2.52880334854126,-23.195566177368164,1.0,-0.1718644797801971
Ogfrl1,0.0263007599860429,0.0,-24.667613983154297,0.4472130640314808,1.0767672061920166,-24.667613983154297,0.0001194323804085,-4.13360071182251,-24.667613983154297,1.0,-0.2809309363365173
B3gat2,0.0038718103896826,0.0,-21.887371063232425,0.4372732201625753,1.2036114931106567,-21.887371063232425,0.2374562775682611,-1.5524420738220217,-21.887371063232425,1.0,-0.1055082604289054
