gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Gm1330,,,,,,,,,,
Cst10,,,,,,,,,,
Syndig1,,,,,,,,,,
Zfp120,0.1444252,0.10965362970455161,2.1015334,0.1444252,0.4398732589905667,0.98646355,0.1444252,0.7402316315244722,0.67953855,-0.012617431
Gm10770,,,,,,,,,,
Gm14139,1.6941171,1.0,0.024537332,1.6941171,0.6068798567112362,0.6835691,1.6941171,0.7575074179367466,0.6341909,0.0011421051
Zfp937,-1.7875783,1.0,-0.17315662,-1.7875783,0.006731264928248551,-3.050213,-1.7875783,0.3516138592806035,-1.4308553,-0.0032684733
Gm21994,,,,,,,,,,
Gm14124,,,,,,,,,,
3300002I08Rik,-1.445762,1.0,-0.24831252,-1.445762,0.018514815024999434,-2.6955912,-1.445762,0.35774292626601156,-1.4167689,-0.006596874
Gm10130,-0.054723375,1.0,0.14044568,-0.054723375,0.8743685432408503,-0.23315208,-0.054723375,0.9346985622495546,-0.16310045,-0.0039837477
Zfp442,-1.3118732,1.0,-0.38984802,-1.3118732,0.02965551717120653,-2.5140827,-1.3118732,0.3142538544726683,-1.5076092,-0.007204067
Zfp345,1.3479372,1.0,0.017891116,1.3479372,0.6550774217653326,0.5975264,1.3479372,0.7902266093404663,0.5368947,0.0012115408
Cst7,0.100874156,0.662494458247554,1.0551136,0.100874156,0.08649358678947291,2.0425878,0.100874156,0.3525002606200271,1.428213,-0.03938591
Apmap,0.38322118,0.00014785300599318198,4.1842012,0.38322118,0.0007000724573970501,3.7388124,0.38322118,0.023827056598878595,2.761719,0.01721966
Acss1,-1.2469552,0.25396507333430673,-1.6827062,-1.2469552,2.1927907894169386e-12,-7.3798027,-1.2469552,0.0002123191876055692,-4.1741614,-0.0007863235
Vsx1,,,,,,,,,,
Entpd6,-0.4133901,1.0,-0.36155412,-0.4133901,0.013650537410825234,-2.8091898,-0.4133901,0.19343823472968263,-1.8084985,-0.026880853
Pygb,0.1598352,0.08697400819947863,2.203819,0.1598352,0.21451430407147223,1.5365579,0.1598352,0.5237518503473138,1.1063288,-0.006714439
Abhd12,-0.08363041,1.0,0.581193,-0.08363041,0.5465340416039995,-0.78633976,-0.08363041,0.7865261262555712,-0.54592437,-0.0536158
Gins1,0.5585552,0.005509095403993624,3.206382,0.5585552,4.5068346192732585e-05,4.432746,0.5585552,0.002644244175551992,3.4853785,-0.037334424
Ninl,0.5145525,1.0,0.07634479,0.5145525,0.6438851163920014,0.61836964,0.5145525,0.8090890904156097,0.4690331,0.0013579905
Nanp,0.41767985,0.0010263720166212072,3.6916878,0.41767985,0.0007999364711425906,3.7013814,0.41767985,0.024291438216920352,2.7545433,-0.027365899
Gm14151,,,,,,,,,,
Gm14147,,,,,,,,,,
4921509C19Rik,,,,,,,,,,
Nsfl1c,0.3427673,2.2386427369540126e-08,5.940247,0.3427673,7.268580049218562e-06,4.837498,0.3427673,0.002871832644967285,3.4611456,0.015699288
Fkbp1a,0.47456312,9.534165810486333e-18,8.89342,0.47456312,1.163951426536869e-36,13.347932,0.47456312,7.950653837734417e-16,8.529804,0.053587366
Sdcbp2,0.49438068,2.4304050025738565e-10,6.6725693,0.49438068,6.18970175569448e-07,5.3392415,0.49438068,0.0005450483673057403,3.9273143,0.0071837944
Snph,,,,,,,,,,
Rad21l,,,,,,,,,,
Tmem74bos,,,,,,,,,,
Tmem74b,,,,,,,,,,
Psmf1,0.42631093,4.135198128911464e-07,5.4228163,0.42631093,9.003354807188033e-06,4.791883,0.42631093,0.0023263607577422574,3.5237198,-0.008919068
Rspo4,,,,,,,,,,
Angpt4,,,,,,,,,,
Fam110a,0.12888157,0.5180964414987688,1.2381611,0.12888157,0.3895771764146444,1.1039995,0.12888157,0.6769122007016454,0.8152232,-0.023203542
Slc52a3,0.30440244,1.0,0.57419175,0.30440244,0.4327751790485651,1.0200922,0.30440244,0.712497843213631,0.73949635,-0.009621912
Scrt2,,,,,,,,,,
Srxn1,1.1212771,0.7713535977417697,0.92109114,1.1212771,0.015826437865901606,2.7574182,1.1212771,0.07795598444099906,2.2709007,0.0029671062
Tcf15,,,,,,,,,,
Csnk2a1,0.18928976,0.014297969372299844,2.8984106,0.18928976,0.0005679468605043337,3.7946458,0.18928976,0.0321272325605757,2.6440992,-0.018329784
Tbc1d20,-0.01994399,0.1717554402880992,1.8879628,-0.01994399,0.8817694569845859,-0.22176732,-0.01994399,0.9395114990620059,-0.15218918,-0.010234919
Rbck1,-0.05044388,1.0,0.3846879,-0.05044388,0.49441678359079316,-0.88104105,-0.05044388,0.7700608997694002,-0.60211146,-0.05392358
Trib3,0.19588481,1.0,0.1611439,0.19588481,0.7738376671492945,0.39850575,0.19588481,0.8728789115822605,0.28322494,-0.004061168
Nrsn2,,,,,,,,,,
Sox12,-1.2113681,1.0,-0.16387668,-1.2113681,0.04906838476965131,-2.301556,-1.2113681,0.4756557996104229,-1.1943278,-0.004509088
Zcchc3,0.8338244,0.8162255366357196,0.8670298,0.8338244,0.03777654399062177,2.4151874,0.8338244,0.13039808515234308,2.019234,0.009149181
6820408C15Rik,,,,,,,,,,
Defb23,,,,,,,,,,
Defb20,,,,,,,,,,
Defb22,,,,,,,,,,
Defb26,,,,,,,,,,
Defb28,,,,,,,,,,
Defb29,,,,,,,,,,
Gm17416,,,,,,,,,,
Defb21,,,,,,,,,,
Defb19,,,,,,,,,,
Defb45,,,,,,,,,,
Defb36,,,,,,,,,,
Defb25,0.32442698,1.0,0.0025594123,0.32442698,0.8497187306308887,0.27314478,0.32442698,0.907133547805259,0.2146537,0.0020182582
Rem1,-16.447235,1.0,-0.013308943,-16.447235,0.25928135569962224,-1.4103914,-16.447235,0.8085803995464073,-0.47868657,-4.195609e-05
H13,0.24708898,6.745951441497953e-05,4.368859,0.24708898,9.389496414795161e-06,4.781636,0.24708898,0.004062626070475307,3.3567805,-0.043053117
Mcts2,0.58028895,0.9992787959619159,0.65337664,0.58028895,0.23676658603128875,1.4736977,0.58028895,0.538467174633621,1.081909,0.006427234
Id1,-0.14887038,1.0,0.011071522,-0.14887038,0.8237771994561608,-0.3141941,-0.14887038,0.9115721732772148,-0.20623064,0.0058401288
Cox4i2,-17.791306,1.0,-0.026617886,-17.791306,0.14313163504763995,-1.7790256,-17.791306,0.769461065293476,-0.60380095,-0.00018025537
Bcl2l1,-0.5420202,0.14518146531087436,-1.9709703,-0.5420202,2.6427251314634948e-05,-4.5502276,-0.5420202,0.013745474314760473,-2.9600992,-0.060818482
Tpx2,0.990803,2.728408078314368e-37,13.0452,0.990803,1.8861658318355187e-34,12.988408,0.990803,1.0237229815639163e-19,9.576834,0.11434879
Mylk2,,,,,,,,,,
Foxs1,,,,,,,,,,
Dusp15,,,,,,,,,,
Ttll9,-1.243206,1.0,-0.14382245,-1.243206,0.18302371256117303,-1.6325853,-1.243206,0.616758196637838,-0.92957914,-0.003034641
Pdrg1,0.07034378,0.01565500534088981,2.8668802,0.07034378,0.45684082068769244,0.9526042,0.07034378,0.7497244716597751,0.6583027,-0.08462708
Xkr7,,,,,,,,,,
Ccm2l,,,,,,,,,,
Hck,-1.4472785,1.0,-0.11076476,-1.4472785,0.12408056395287108,-1.8564441,-1.4472785,0.6088119874030565,-0.94665277,-0.011392499
Tm9sf4,-0.101080574,0.72099238413418,0.9838298,-0.101080574,0.45268526192423597,-0.96091,-0.101080574,0.7496697463665805,-0.65847784,0.02749682
Tspyl3,0.15748869,0.3561421009634019,1.4878771,0.15748869,0.4120663662259108,1.0599476,0.15748869,0.709201776555316,0.7477797,-0.028532365
Plagl2,-0.07481071,1.0,0.54878753,-0.07481071,0.6497087474475189,-0.607689,-0.07481071,0.8247215787939621,-0.42087495,-0.0060482677
Pofut1,-0.7282115,0.27770314165524135,-1.6337389,-0.7282115,1.8998441663928517e-06,-5.1100698,-0.7282115,0.008464731019308735,-3.1242743,-0.017532831
Kif3b,-0.12153914,1.0,0.42660448,-0.12153914,0.47450068386690253,-0.918486,-0.12153914,0.7588166913624007,-0.6277629,0.000307829
Asxl1,-0.27616975,0.6046804829931416,-1.1248451,-0.27616975,0.0022689204115687155,-3.3997414,-0.27616975,0.06976226273131986,-2.320816,-0.0961435
Nol4l,-0.45869765,1.0,-0.14060254,-0.45869765,0.4327751790485651,-1.0071342,-0.45869765,0.7501694462358743,-0.65637726,0.0060081775
4930404H24Rik,,,,,,,,,,
Commd7,0.2607536,4.3101476156305305e-06,4.964186,0.2607536,2.7782834594062343e-05,4.5407534,0.2607536,0.007294472619636346,3.171651,-0.02557206
Dnmt3b,-0.6760055,1.0,-0.6225151,-0.6760055,0.013043823413183133,-2.8249555,-0.6760055,0.21989555276688305,-1.7343667,-0.032930948
Dnmt3c,,,,,,,,,,
Mapre1,0.5768334,1.5143400161047434e-27,11.170488,0.5768334,1.1273243899816993e-41,14.363309,0.5768334,7.742446805511434e-20,9.616791,0.07067441
Efcab8,-17.636808,1.0,-0.03327236,-17.636808,0.08757397501685504,-2.034633,-17.636808,0.735935313818877,-0.690554,-0.0006667252
Sun5,,,,,,,,,,
Bpifb2,,,,,,,,,,
Bpifb6,,,,,,,,,,
Bpifb3,,,,,,,,,,
Bpifb4,,,,,,,,,,
Bpifa6,,,,,,,,,,
Bpifa2,,,,,,,,,,
Bpifa3,,,,,,,,,,
Bpifa1,,,,,,,,,,
Bpifa5,,,,,,,,,,
Bpifb1,,,,,,,,,,
Bpifb5,,,,,,,,,,
Bpifb9a,,,,,,,,,,
Bpifb9b,,,,,,,,,,
Cdk5rap1,-0.44844958,1.0,-0.17773053,-0.44844958,0.020935625290423532,-2.6502247,-0.44844958,0.25703094195759685,-1.6408436,0.0017552243
Snta1,2.8697696,1.0,0.18467398,2.8697696,0.16221614698945444,1.7072686,2.8697696,0.2581687336738511,1.6384121,0.0030994578
Cbfa2t2,-0.77481127,0.4934029925819321,-1.2724819,-0.77481127,0.0001867898137174971,-4.0822086,-0.77481127,0.04089421232065755,-2.547295,-0.016016126
Necab3,0.52234167,1.0,0.117914595,0.52234167,0.6766889187741026,0.5606177,0.52234167,0.8367404469753732,0.3927405,0.0033132518
1700003F12Rik,-18.248995,1.0,-0.03327236,-18.248995,0.15279062062493684,-1.7425027,-18.248995,0.7748676920363167,-0.59140503,-0.00015399272
Actl10,,,,,,,,,,
E2f1,0.2975361,0.06577952461542874,2.3234344,0.2975361,0.02289024397472764,2.6181874,0.2975361,0.14392777727896353,1.9680066,-0.054070067
Pxmp4,0.18997954,0.1033660408219982,2.1285722,0.18997954,0.21433201061815504,1.5374175,0.18997954,0.5213430253812227,1.1106876,-0.0071429173
Zfp341,-0.38043702,1.0,-0.14041266,-0.38043702,0.3465129789513795,-1.1940392,-0.38043702,0.7016745028176223,-0.76358896,-0.004589993
Chmp4b,0.26533154,1.106012729119048e-05,4.7690353,0.26533154,2.9958814541879996e-11,7.0209093,0.26533154,2.1391070376782658e-05,4.710781,0.0148313
Gm14214,-14.76097,1.0,-0.0066544716,-14.76097,0.4327751790485651,-1.0,-14.76097,0.8453604845046865,-0.3393998,-1.6312608e-05
Raly,0.5058465,1.7511680464655188e-23,10.289836,0.5058465,4.73546071337567e-42,14.404181,0.5058465,1.2853194540652923e-18,9.300942,0.06742546
a,0.35021406,0.3588076263023021,1.483262,0.35021406,0.17249047076567153,1.6699729,0.35021406,0.4733164645600487,1.1979094,-0.016080547
Eif2s2,0.50132394,4.676407111229492e-25,10.640227,0.50132394,2.9872993272415736e-41,14.255635,0.50132394,1.928261118352643e-18,9.252997,0.05344509
Gm14226,,,,,,,,,,
Ahcy,0.732098,0.0020213442087481104,3.5040581,0.732098,3.899676643236623e-06,4.971171,0.732098,0.000564337837181897,3.918132,0.0073094806
Itch,-0.27272707,1.0,-0.010799068,-0.27272707,0.0007508268729955012,-3.7169397,-0.27272707,0.054722056211472074,-2.4273717,-0.06061095
Dynlrb1,0.6030141,1.4498629148122505e-30,11.781618,0.6030141,3.509034893911153e-50,15.913877,0.6030141,2.6248199602849298e-23,10.486532,0.05957706
Map1lc3a,0.24258575,0.016902915501606122,2.8407824,0.24258575,0.08730008481747781,2.0384362,0.24258575,0.33559389118588967,1.4636652,-0.014026871
Pigu,0.2226694,0.16783285726678898,1.8995957,0.2226694,0.16713619258018747,1.6893576,0.2226694,0.45034145642099344,1.2402102,0.010497634
Trp53inp2,-0.27928007,1.0,-0.06007188,-0.27928007,0.34466347828333543,-1.198171,-0.27928007,0.6876751788722115,-0.79622954,-0.025582166
Ncoa6,-0.48085672,1.0,-0.52893966,-0.48085672,0.00016829058991510223,-4.1085224,-0.48085672,0.03689800664772503,-2.5892336,-0.019763874
Ggt7,0.09146021,1.0,0.32300606,0.09146021,0.8944842114064031,0.19799508,0.09146021,0.9499870870872155,0.12655084,-0.0018875878
Acss2,-0.4770675,1.0,0.07736855,-0.4770675,0.000122986728064836,-4.186158,-0.4770675,0.0349607325928233,-2.610774,-0.0021430398
Gss,0.39708462,0.025463610953344238,2.6937401,0.39708462,0.014129541585684767,2.7978423,0.39708462,0.12566447274768788,2.0378065,-0.0049998965
Myh7b,,,,,,,,,,
Trpc4ap,-0.05725834,0.30903006189735904,1.571669,-0.05725834,0.5373627026085551,-0.80346626,-0.05725834,0.7858081635101584,-0.5486785,0.052165896
Edem2,0.88397866,4.091908771179901e-27,11.080224,0.88397866,4.255315447442052e-25,10.927505,0.88397866,1.948832991599052e-15,8.406109,0.023193851
Gm17581,,,,,,,,,,
Procr,0.77623546,1.0,0.044459466,0.77623546,0.7937079183384933,0.3668273,0.77623546,0.903726483064246,0.22281954,0.001065508
Mmp24,-17.387152,1.0,-0.019963415,-17.387152,0.18316323546566818,-1.6313659,-17.387152,0.7837931678281947,-0.55368525,-0.00018121564
BC029722,0.061408203,0.1890890624535942,1.8390119,0.061408203,0.6658656121311093,0.57863754,0.061408203,0.8308135927032784,0.4057998,0.04343593
Eif6,0.58399934,7.414878304183069e-26,10.812955,0.58399934,2.83964887090324e-41,14.290079,0.58399934,7.667228256969249e-20,9.617373,-0.017124329
Fam83c,,,,,,,,,,
Uqcc1,0.3586536,0.015278392853302784,2.8756483,0.3586536,0.019540107760083775,2.6779566,0.3586536,0.15132296431678946,1.9411517,0.021052212
Gm15557,,,,,,,,,,
Gdf5,,,,,,,,,,
Cep250,0.10910467,0.016343842679862223,2.8523164,0.10910467,0.2704495866640091,1.3769094,0.10910467,0.591295788472632,0.9804515,-0.04391456
6430550D23Rik,0.5896855,1.0,0.071580976,0.5896855,0.6423642953869806,0.62103677,0.5896855,0.8085803995464073,0.4762186,0.002355328
Ergic3,0.38461247,1.2380334437597044e-10,6.7747393,0.38461247,1.3192590220834029e-08,6.044619,0.38461247,0.00013288941351053007,4.28764,-0.035589185
Fer1l4,,,,,,,,,,
Spag4,0.15660653,1.0,0.12265363,0.15660653,0.8170922377580924,0.3261049,0.15660653,0.9017798003517534,0.22682478,0.00092318
Cpne1,-0.13538237,1.0,0.009081786,-0.13538237,0.9371765963400743,-0.12448829,-0.13538237,0.9707828395996236,-0.081567824,0.00278981
Gm28036,,,,,,,,,,
Rbm12,0.21193437,0.30775988809283444,1.5742779,0.21193437,0.24696804206976283,1.44705,0.21193437,0.5597479759845801,1.0413595,-0.00856865
Nfs1,0.38572666,3.514361519078799e-06,5.0059958,0.38572666,3.9970986420057004e-05,4.4590077,0.38572666,0.004838008740824797,3.3011217,-0.019067759
Romo1,0.68069094,7.1251373261155255e-31,11.84221,0.68069094,3.6307556760696427e-39,13.912549,0.68069094,1.679600776118571e-20,9.782845,0.020268716
Rbm39,-0.28027204,1.4478102930446668e-27,-11.174642,-0.28027204,1.5274646175436572e-24,-10.758491,-0.28027204,3.0812175617656323e-12,-7.4213753,-0.00034867704
Phf20,-0.48535553,0.43862336161481985,-1.3529301,-0.48535553,5.592119629621356e-06,-4.888964,-0.48535553,0.008005281078562448,-3.1419432,-0.03666839
Scand1,0.13071127,0.16775267199436952,1.8998929,0.13071127,0.0002683790964469476,3.9916112,0.13071127,0.03413628744207013,2.6199417,0.050453916
Cnbd2,0.11174062,1.0,0.15079066,0.11174062,0.8671087351105398,0.2449146,0.11174062,0.9300099300030977,0.17236423,-0.005932405
Epb41l1,-1.283846,1.0,-0.028731465,-1.283846,0.3892431111146123,-1.1044571,-1.283846,0.7867551514363218,-0.5437284,-5.030737e-05
Aar2,-0.08384852,1.0,0.09042981,-0.08384852,0.7024607043171367,-0.5172188,-0.08384852,0.8453604845046865,-0.36104205,-0.028951112
Dlgap4,0.15088715,0.007422513586162022,3.1125176,0.15088715,0.17320123163146736,1.6667707,0.15088715,0.48276383004320006,1.1803834,-0.028116234
Myl9,0.25685924,1.0,0.024487795,0.25685924,0.9231791374312491,0.14884101,0.25685924,0.9633093429637656,0.09857018,-0.00038647905
Tgif2,-0.17427386,1.0,0.1958363,-0.17427386,0.4664393187390986,-0.9337335,-0.17427386,0.7588166913624007,-0.6283807,0.0128879
Rab5if,0.5132317,1.5562909618035573e-21,9.836779,0.5132317,1.3108986203171248e-33,12.763076,0.5132317,3.998144133459572e-16,8.611255,0.0044255457
Sla2,0.31314635,1.2689938008624528e-06,5.2087755,0.31314635,0.00011245523487026898,4.211534,0.31314635,0.010561059413614517,3.0502212,-0.017161308
Ndrg3,-0.271929,1.0,0.025288643,-0.271929,0.01930737003865553,-2.6816933,-0.271929,0.20258207105377962,-1.781015,-0.0018727992
Dsn1,0.25771433,0.6967753489424713,1.0134034,0.25771433,0.13032000343988115,1.8313798,0.25771433,0.37078916549444424,1.3911229,-0.014304653
Soga1,1.5766387,1.0,0.044459466,1.5766387,0.6321428051884952,0.63972175,1.5766387,0.7995588152751762,0.5112207,0.00038864216
Tldc2,,,,,,,,,,
Samhd1,-0.056296553,0.4718519932235363,-1.3044416,-0.056296553,0.27555296753735814,-1.363364,-0.056296553,0.6452653714842976,-0.88228357,-0.043463457
Rbl1,-0.38625556,0.2921538893898067,-1.6051395,-0.38625556,4.12961714606937e-05,-4.4486103,-0.38625556,0.014008300100150637,-2.953747,-0.08458628
Mroh8,-0.019521898,1.0,0.024487795,-0.019521898,0.9982640088908176,-0.012092323,-0.019521898,1.0,-0.0074613458,0.0004894529
Rpn2,0.7301048,3.5153017470810795e-35,12.663485,0.7301048,5.836389050576288e-47,15.388891,0.7301048,2.07098769287248e-24,10.736404,0.0124819
Ghrh,,,,,,,,,,
Manbal,0.14457062,0.0025173280822129883,3.4413526,0.14457062,0.19106051608573688,1.607243,0.14457062,0.5156649626022578,1.1203924,-0.016282247
Src,-1.9104565,1.0,-0.028781002,-1.9104565,0.14186156639924613,-1.7841254,-1.9104565,0.702015987591023,-0.76315993,0.001563927
Blcap,-0.38712227,1.0,-0.04059558,-0.38712227,0.1937040388776795,-1.5986469,-0.38712227,0.579935213781187,-1.0043072,-0.0044512004
Nnat,-0.0024078724,1.0,0.0045326366,-0.0024078724,1.0,-0.001549414,-0.0024078724,1.0,-0.0010776325,0.0017907345
Ctnnbl1,0.28133392,4.068893557507383e-06,4.9761906,0.28133392,0.0005325497410451469,3.8125322,0.28133392,0.026242181245811614,2.7243605,0.03540489
Vstm2l,,,,,,,,,,
Tti1,0.10280175,0.8948818927812705,0.77467626,0.10280175,0.6431993158267016,0.6195584,0.10280175,0.8182492507509769,0.43883884,-0.0024376728
Rprd1b,0.008459533,0.18139267343332482,1.860123,0.008459533,0.9514610744755088,0.097823545,0.008459533,0.976053216162274,0.068100095,-0.0811771
Tgm2,0.03693039,1.0,0.022308167,0.03693039,0.9879632332348975,0.03310174,0.03693039,0.9961515727283474,0.022980405,-0.0035879635
D630003M21Rik,,,,,,,,,,
Bpi,,,,,,,,,,
Lbp,-21.48986,1.0,-0.14639838,-21.48986,1.9539826614152074e-05,-4.600672,-21.48986,0.2905782642967021,-1.5614672,-0.00049313775
Snhg11,3.4987395,1.0,0.102227874,3.4987395,0.33067927733935537,1.2293198,3.4987395,0.4739532824825574,1.197008,0.003192844
Ralgapb,-0.1260936,1.0,0.45592213,-0.1260936,0.40359289071104737,-1.0768992,-0.1260936,0.7125356840724703,-0.73936945,0.038161088
Adig,,,,,,,,,,
Arhgap40,,,,,,,,,,
Slc32a1,-18.429213,1.0,-0.03327236,-18.429213,0.12672747310874957,-1.8446414,-18.429213,0.7595149418465662,-0.6260709,-0.0013808443
Actr5,-0.13789439,0.9759484603718508,0.6794001,-0.13789439,0.2950421164160213,-1.3144456,-0.13789439,0.6410225994538096,-0.88975847,-0.020162627
Ppp1r16b,-0.20751858,1.0,0.0044418187,-0.20751858,0.029915207651098164,-2.5106933,-0.20751858,0.2291062600072389,-1.7083569,-0.06190288
Fam83d,-1.0327137,0.046394171301167936,-2.4666789,-1.0327137,1.0670389913921406e-07,-5.6643033,-1.0327137,0.0022015637876576497,-3.5407329,-0.028950375
Dhx35,-0.5247853,0.8399830529370057,-0.8386368,-0.5247853,0.032086885026997275,-2.4824474,-0.5247853,0.2631212439165133,-1.6254268,-0.022560343
Gm826,,,,,,,,,,
Mafb,1.0680532,1.0,0.15228502,1.0680532,0.35397072795578904,1.1784029,1.0680532,0.5852705052984056,0.9912992,0.00033678606
Top1,0.46325764,1.2953773039043918e-18,9.11817,0.46325764,1.4347399719124203e-26,11.233883,0.46325764,3.639741164963677e-13,7.721052,0.12639332
Plcg1,-0.42348805,1.0,-0.63789636,-0.42348805,2.487259106948909e-05,-4.5637283,-0.42348805,0.014927832507306995,-2.9315767,0.014518016
Zhx3,-0.5922725,1.0,-0.4333415,-0.5922725,0.027159448409480307,-2.5493484,-0.5922725,0.29021014306896087,-1.5619924,-0.009905573
Lpin3,-20.15154,1.0,-0.15970732,-20.15154,3.60087485683367e-05,-4.4633517,-20.15154,0.3111982010649165,-1.5148607,-0.008093457
Emilin3,,,,,,,,,,
Chd6,-1.3787541,1.4026958331780408e-07,-5.6194534,-1.3787541,1.371178900198738e-39,-13.790228,-1.3787541,1.3850842349183645e-12,-7.5545015,-0.038667724
Ptprt,,,,,,,,,,
Srsf6,0.32270238,1.346049698057737e-06,5.1968865,0.32270238,5.191390447324254e-11,6.9413376,0.32270238,1.2071801405055246e-05,4.833368,0.03277853
L3mbtl1,2.0867107,1.0,0.12678172,2.0867107,0.3371136290972206,1.2150965,2.0867107,0.5289000584561745,1.0976096,0.0057745823
Sgk2,,,,,,,,,,
Ift52,0.37561893,4.232503169618442e-06,4.9682155,0.37561893,0.00019654196256911686,4.072195,0.37561893,0.013328555523675388,2.970356,-0.017052501
Mybl2,0.3291381,0.0053760699387132614,3.213895,0.3291381,0.004343682190120219,3.2000237,0.3291381,0.05859530962030155,2.3976476,-0.040782172
Gtsf1l,,,,,,,,,,
Tox2,-1.8909335,0.6028090054548214,-1.1275367,-1.8909335,9.849025611201634e-11,-6.8068614,-1.8909335,0.003951595344647984,-3.3683388,-0.022197861
Jph2,,,,,,,,,,
Oser1,0.21235599,0.00018281288649014374,4.132881,0.21235599,0.007931037884170699,2.9991739,0.21235599,0.10433465426592377,2.1317346,0.012689416
Gdap1l1,2.1709337,1.0,0.037829764,2.1709337,0.5552668857863912,0.7713621,2.1709337,0.7190326359253303,0.7261773,-0.0014647769
Fitm2,-0.45177498,1.0,-0.15831202,-0.45177498,0.2300433303648275,-1.4915017,-0.45177498,0.6165279061555413,-0.929962,-0.0033210758
R3hdml,,,,,,,,,,
Hnf4a,,,,,,,,,,
Ttpal,0.38518,0.007144748819614082,3.124489,0.38518,0.006949650333189385,3.044444,0.38518,0.08181059197515467,2.2479298,0.005581537
Serinc3,0.6671227,9.787510467877612e-32,12.010686,0.6671227,1.9374943826153473e-40,14.151759,0.6671227,1.3848921866803587e-20,9.805922,0.07016241
Pkig,0.052519355,1.0,0.4011672,0.052519355,0.7824207225664203,0.38558722,0.052519355,0.8749889114589519,0.27948132,-0.034266718
Ada,-0.05916644,1.0,0.15765978,-0.05916644,0.8187627120627089,-0.32208,-0.05916644,0.9046079570738028,-0.22062162,-0.015487309
Ccn5,,,,,,,,,,
Kcnk15,,,,,,,,,,
Rims4,,,,,,,,,,
Ywhab,0.5786701,2.205225785515186e-30,11.7453575,0.5786701,5.383090615928649e-50,15.869487,0.5786701,9.317996942484748e-23,10.355322,0.008858558
Pabpc1l,0.5826923,0.5091393153492567,1.2510655,0.5826923,0.035402886370692006,2.442549,0.5826923,0.15523179475770205,1.9272125,0.0067624873
Tomm34,0.6923114,2.6891630869985805e-26,10.908264,0.6923114,4.723222708277698e-25,10.899415,0.6923114,6.523393979940478e-14,7.9504514,0.09671562
Stk4,-0.27693325,5.933138216042273e-05,-4.3979535,-0.27693325,4.013684412228356e-07,-5.42028,-0.27693325,0.0012855076470043125,-3.6932344,0.012455814
Kcns1,-14.683111,1.0,-0.0066544716,-14.683111,0.4327751790485651,-1.0,-14.683111,0.8453604845046865,-0.3393998,-1.4138143e-05
Wfdc5,,,,,,,,,,
Wfdc12,,,,,,,,,,
Wfdc15a,,,,,,,,,,
Wfdc15b,,,,,,,,,,
Svs2,,,,,,,,,,
Svs3b,,,,,,,,,,
Svs4,,,,,,,,,,
Svs3a,,,,,,,,,,
Svs6,,,,,,,,,,
Svs5,,,,,,,,,,
Slpi,-1.2668941,1.0,-0.22812618,-1.2668941,0.0005391571238341337,-3.8025446,-1.2668941,0.157532683717771,-1.9195513,-0.007928337
Matn4,,,,,,,,,,
Rbpjl,,,,,,,,,,
Sdc4,1.0310678,1.0,0.11801367,1.0310678,0.45874018038012093,0.94944346,1.0310678,0.7060676020541305,0.75500506,0.0076872464
Sys1,0.2278659,0.0004581239766248129,3.9027402,0.2278659,9.009445631467309e-07,5.2633066,0.2278659,0.001808468579086105,3.5962803,-0.0031137501
Gm20458,,,,,,,,,,
Trp53tg5,,,,,,,,,,
Dbndd2,-2.0004737,1.0,-0.21745096,-2.0004737,0.005622498633291307,-3.1111002,-2.0004737,0.31300392743058386,-1.5104213,-0.0028644416
Pigt,0.5243053,5.928565758548744e-15,8.127703,0.5243053,1.1446546435023166e-12,7.5056024,0.5243053,4.565578546924133e-07,5.489242,0.0032676812
Wfdc2,-0.5437717,1.0,-0.0021300914,-0.5437717,0.7732530385476118,-0.39955023,-0.5437717,0.8970123089519221,-0.23769978,-6.840902e-05
Spint3,,,,,,,,,,
Wfdc6a,,,,,,,,,,
Eppin,,,,,,,,,,
Wfdc8,,,,,,,,,,
Wfdc6b,,,,,,,,,,
Wfdc16,,,,,,,,,,
Wfdc9,,,,,,,,,,
Wfdc10,,,,,,,,,,
Wfdc11,,,,,,,,,,
Wfdc13,,,,,,,,,,
Spint4,,,,,,,,,,
Spint5,,,,,,,,,,
Wfdc3,-0.5232166,1.0,0.017825067,-0.5232166,0.7972537308188263,-0.36040574,-0.5232166,0.9183910505756351,-0.19381955,-0.0005457834
Dnttip1,0.45953384,9.027614092241486e-12,7.1561413,0.45953384,2.178081636611159e-09,6.352204,0.45953384,3.070084587298571e-05,4.62831,0.096241735
Ube2c,0.97364414,3.548018607548024e-66,17.450329,0.97364414,8.25738052081086e-58,17.090841,0.97364414,3.38543734259025e-22,10.236024,-0.018708497
Tnnc2,-16.698257,1.0,-0.019963415,-16.698257,0.16201042458390116,-1.7064077,-16.698257,0.7765865299409881,-0.57915443,-0.00060850783
Snx21,0.42822537,1.0,0.27271774,0.42822537,0.4598550002151747,0.94696605,0.42822537,0.726785141553042,0.70801914,0.005534533
Acot8,0.6183852,3.9803645872252935e-13,7.584818,0.6183852,8.036313821250934e-12,7.2276273,0.6183852,4.997872694806395e-07,5.472056,-0.029492198
Zswim3,-0.016636051,1.0,0.18422814,-0.016636051,0.984694989237236,-0.038929265,-0.016636051,0.9943187398765119,-0.027135165,0.0032713253
