gene_names,P7,P8,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6188267469406128,0.5550228953361511,-0.2074893712997436,0.5591775537840964,-1.398322582244873,-0.2074893712997436,0.1855286126324749,-1.946231245994568,-0.2074893712997436,0.1707192082947666,-1.9814454317092896
Lypla1,0.3623826205730438,0.3848836123943329,0.1041479632258415,0.9976178110673812,0.280097633600235,0.1041479632258415,0.6965457222581442,0.7811015248298645,0.1041479632258415,0.6843181327238709,0.7937427759170532
Gm37988,0.004262635949999,0.0007384630735032,-2.5316896438598637,0.9976178110673812,-0.0106841372326016,-2.5316896438598637,0.4420982892457247,-1.322376012802124,-2.5316896438598637,0.4085300964901689,-1.3730816841125488
Tcea1,0.4417771995067596,0.4666126668453216,0.0981729477643966,0.6041803938230229,1.3342176675796509,0.0981729477643966,0.6702079377252019,0.824807345867157,0.0981729477643966,0.6563600140534955,0.839725911617279
Atp6v1h,0.397829532623291,0.3294866681098938,-0.3242108523845672,0.0685160461367963,-2.600287914276123,-0.3242108523845672,0.092152163109215,-2.329869270324707,-0.3242108523845672,0.0817087574678853,-2.373947858810425
Rb1cc1,0.4523918926715851,0.3979555666446686,-0.2270074337720871,0.2022521267643633,-2.0681023597717285,-0.2270074337720871,0.2605372198493658,-1.736391305923462,-0.2270074337720871,0.2413116493552183,-1.7674802541732788
Pcmtd1,0.2289859354496002,0.2391764372587204,0.070453867316246,0.9976178110673812,-0.7435581684112549,0.070453867316246,0.9276732285530632,0.4107456505298614,0.070453867316246,0.920890826655331,0.4176585972309112
Rrs1,0.2652367353439331,0.2344228774309158,-0.2013192772865295,0.3171286475945278,-1.8024427890777588,-0.2013192772865295,0.4910057298987496,-1.2281484603881836,-0.2013192772865295,0.4719616042803637,-1.2511658668518066
Adhfe1,0.0,0.0011662237811833,20.15425491333008,0.9976178110673812,0.1777320653200149,20.15425491333008,0.5644742850314285,1.0,20.15425491333008,0.5586183835856425,1.0
Mybl1,0.0054535171948373,0.0057736504822969,0.0825279206037521,0.9976178110673812,0.0905264019966125,0.0825279206037521,1.0,0.0927622839808464,0.0825279206037521,1.0,0.0945428758859634
Vcpip1,0.2530808746814728,0.2513386905193329,-0.0112751321867108,0.8408055480158443,-1.0213457345962524,-0.0112751321867108,1.0,-0.06746157258749,-0.0112751321867108,1.0,-0.0686235502362251
Sgk3,0.0356200225651264,0.0258532557636499,-0.4694235920906067,0.9976178110673812,-0.6325297951698303,-0.4694235920906067,0.5644742850314285,-1.020871877670288,-0.4694235920906067,0.5586183835856425,-1.0423471927642822
Mcmdc2,0.0018812542548403,0.0,-20.844621658325195,0.9976178110673812,-0.0050533078610897,-20.844621658325195,0.4065151349441241,-1.4013116359710691,-20.844621658325195,0.3723875941829834,-1.4597961902618408
Ppp1r42,0.0,0.0,0.0,0.9976178110673812,0.1202687323093414,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.486558586359024,0.4365373849868774,-0.1953567117452621,0.5514729103921623,-1.4101617336273191,-0.1953567117452621,0.2835012507860175,-1.6707727909088137,-0.1953567117452621,0.2655383138833703,-1.7006356716156006
