gene_names,P4,P8,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7957451939582825,0.5550228953361511,-0.7127981781959534,0.0168288242389051,-2.872767925262451,-0.7127981781959534,1.2955016461001126e-05,-5.193060398101807,-0.7127981781959534,3.971398224744216e-16,-8.642200469970703
Lypla1,0.3975315392017364,0.3848836123943329,-0.0563640892505645,0.3872533796187006,-1.361230492591858,-0.0563640892505645,0.97959870169621,-0.335735410451889,-0.0563640892505645,0.7997131769764806,-0.5143646597862244
Gm37988,0.0,0.0007384630735032,19.494701385498047,0.9176159009064844,0.2831486463546753,19.494701385498047,0.5462785258506775,1.0,19.494701385498047,0.4623423209674148,1.0
Tcea1,0.5486748814582825,0.4666126668453216,-0.2979083061218261,0.8181539987092353,-0.7742924690246582,-0.2979083061218261,0.1593361805495317,-1.96315598487854,-0.2979083061218261,0.0039216977026713,-3.226353406906128
Atp6v1h,0.376189261674881,0.3294866681098938,-0.2269044667482376,0.1858101658496658,-1.8031541109085083,-0.2269044667482376,0.533989683228061,-1.1178076267242432,-0.2269044667482376,0.1156409512229521,-1.892426609992981
Rb1cc1,0.320607990026474,0.3979555666446686,0.3709251582622528,0.9920286570328102,0.0137604949995875,0.3709251582622528,0.1477982997032265,2.001137971878052,0.3709251582622528,0.007527276054629,3.015333414077759
Pcmtd1,0.1414144933223724,0.2391764372587204,0.8309007883071899,0.9176159009064844,-0.455684095621109,0.8309007883071899,0.0101425517960996,3.1598970890045166,0.8309007883071899,1.2655466319048642e-05,4.721466064453125
Rrs1,0.2924485206604004,0.2344228774309158,-0.3627616167068481,0.0048210237398266,-3.319984197616577,-0.3627616167068481,0.2799738616052766,-1.6177856922149658,-0.3627616167068481,0.0155371962651,-2.7382683753967285
Adhfe1,0.0042029554024338,0.0011662237811833,-1.8517500162124636,0.9850500639523126,0.0539834834635257,-1.8517500162124636,0.7370664701631127,-0.6962177157402039,-1.8517500162124636,0.1858466481440058,-1.637130856513977
Mybl1,0.0382730364799499,0.0057736504822969,-2.7523019313812256,0.6702384466884779,-0.9531789422035216,-2.7523019313812256,0.1702420346313395,-1.945831060409546,-2.7523019313812256,1.0530228482177438e-06,-5.2465500831604
Vcpip1,0.2169954776763916,0.2513386905193329,0.237707108259201,0.1093130345207025,-2.077305555343628,0.237707108259201,0.5462785258506775,1.090551257133484,0.237707108259201,0.1944224881961884,1.6125750541687012
Sgk3,0.0584903359413147,0.0258532557636499,-1.2015602588653564,0.2086375417030619,-1.7391148805618286,-1.2015602588653564,0.3566219144830233,-1.462993025779724,-1.2015602588653564,0.003005786512425,-3.3065152168273926
Mcmdc2,0.0,0.0,0.0,0.9176159009064844,0.2566861510276794,0.0,1.0,0.0,0.0,1.0,0.0
Ppp1r42,0.0,0.0,0.0,0.9176159009064844,0.2566861510276794,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.6969355940818787,0.4365373849868774,-0.8804013133049011,0.001951766868191,-3.6131885051727295,-0.8804013133049011,2.5847022314035815e-07,-6.163702964782715,-0.8804013133049011,1.0243341824986752e-21,-10.210403442382812
Cspp1,0.2888291180133819,0.2248745113611221,-0.4092022776603699,0.002006704723531,-3.6047205924987793,-0.4092022776603699,0.2473541909911448,-1.6975822448730469,-0.4092022776603699,0.0137175554063841,-2.783853530883789
